match_id,sezon,waga_sezonu,kolejka,data_meczu,gospodarz,gosc,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,flash_id,flash_url
2354,2025/26,1.0,2,2025-07-26,Lechia Gdańsk,Lech Poznań,3,4,39.9,60.1,16.0,21.0,7.0,11.0,6.0,5.0,3.0,5.0,9.0,10.0,13.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,21.0,20.0,6.0,7.0,14.0,8.0,278.0,433.0,211.0,363.0,1.39,2.59,OUo23BsI,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=OUo23BsI
2355,2025/26,1.0,2,2025-07-26,Pogoń Szczecin,Motor Lublin,4,1,42.0,58.0,19.0,20.0,5.0,8.0,5.0,4.0,9.0,8.0,6.0,8.0,11.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,31.0,5.0,6.0,5.0,9.0,298.0,409.0,231.0,348.0,2.65,1.76,ITvB1kCU,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=ITvB1kCU
2356,2025/26,1.0,2,2025-07-27,Korona Kielce,Legia Warszawa,0,2,52.0,48.0,18.0,17.0,2.0,5.0,9.0,3.0,7.0,9.0,13.0,7.0,8.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,18.0,8.0,4.0,11.0,14.0,388.0,374.0,312.0,300.0,1.19,1.46,YuFKLhcn,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=YuFKLhcn
2357,2025/26,1.0,2,2025-07-25,Cracovia,Bruk-Bet Termalica Nieciecza,2,0,46.3,53.7,14.0,7.0,3.0,4.0,3.0,1.0,8.0,2.0,5.0,6.0,16.0,16.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,13.0,19.0,5.0,3.0,14.0,11.0,314.0,363.0,234.0,272.0,1.74,0.59,U78TJWRb,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=U78TJWRb
2358,2025/26,1.0,2,2025-07-28,GKS Katowice,Zagłębie Lubin,2,2,55.8,44.2,18.0,20.0,8.0,3.0,6.0,11.0,4.0,6.0,14.0,8.0,9.0,16.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,22.0,7.0,4.0,6.0,4.0,311.0,248.0,229.0,177.0,1.24,2.29,xYByIAdB,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=xYByIAdB
2359,2025/26,1.0,2,2025-07-27,Raków Częstochowa,Wisła Płock,1,2,60.7,39.3,11.0,11.0,3.0,5.0,4.0,1.0,4.0,5.0,6.0,3.0,17.0,21.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,11.0,9.0,2.0,8.0,11.0,480.0,320.0,410.0,239.0,0.78,2.43,bm0pGlRN,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/wisla-plock-QoZYVU3E/szczegoly/statystyki/?mid=bm0pGlRN
2360,2025/26,1.0,2,2025-07-27,Jagiellonia Białystok,Widzew Łódź,3,2,58.7,41.3,12.0,18.0,5.0,7.0,5.0,3.0,2.0,8.0,4.0,2.0,12.0,18.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,18.0,8.0,2.0,3.0,8.0,8.0,442.0,314.0,364.0,244.0,1.63,1.18,8MoGASlo,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=8MoGASlo
2361,2025/26,1.0,2,2025-07-26,Piast Gliwice,Górnik Zabrze,0,1,61.8,38.2,10.0,8.0,0.0,4.0,3.0,2.0,7.0,2.0,6.0,2.0,13.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,14.0,1.0,1.0,7.0,6.0,514.0,315.0,452.0,255.0,0.76,0.27,OUT2YVth,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=OUT2YVth
2362,2025/26,1.0,3,2025-08-01,Wisła Płock,Piast Gliwice,2,0,30.2,69.8,9.0,6.0,3.0,1.0,5.0,2.0,1.0,3.0,8.0,6.0,10.0,11.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,17.0,23.0,4.0,4.0,7.0,3.0,250.0,600.0,193.0,542.0,1.18,0.3,drSAW9B4,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/wisla-plock-QoZYVU3E/szczegoly/statystyki/?mid=drSAW9B4
2363,2025/26,1.0,3,2025-08-02,Bruk-Bet Termalica Nieciecza,Pogoń Szczecin,1,1,42.0,58.0,16.0,12.0,7.0,2.0,5.0,5.0,4.0,5.0,6.0,9.0,8.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,27.0,3.0,2.0,4.0,8.0,339.0,453.0,254.0,383.0,1.95,1.05,hALJUmtH,https://www.flashscore.pl/mecz/pilka-nozna/nieciecza-YNkK4khO/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=hALJUmtH
2364,2025/26,1.0,3,2025-08-03,Legia Warszawa,Arka Gdynia,0,0,62.9,37.1,20.0,6.0,3.0,0.0,10.0,3.0,7.0,3.0,13.0,4.0,19.0,13.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,37.0,19.0,11.0,6.0,7.0,8.0,473.0,284.0,388.0,213.0,1.85,0.66,pIwRSRAT,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=pIwRSRAT
2365,2025/26,1.0,3,2025-08-03,Motor Lublin,Jagiellonia Białystok,1,1,49.8,50.2,15.0,21.0,1.0,7.0,5.0,5.0,9.0,9.0,5.0,7.0,14.0,8.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,19.0,9.0,8.0,15.0,7.0,372.0,386.0,290.0,315.0,2.0,1.7,UkFcN5Yj,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=UkFcN5Yj
2366,2025/26,1.0,3,2025-08-01,Zagłębie Lubin,Korona Kielce,1,1,45.6,54.4,8.0,17.0,2.0,5.0,0.0,8.0,6.0,4.0,7.0,8.0,15.0,19.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,27.0,7.0,7.0,11.0,10.0,309.0,372.0,222.0,285.0,0.49,1.58,dd7qo9Qc,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=dd7qo9Qc
2367,2025/26,1.0,3,2025-08-03,Radomiak Radom,Raków Częstochowa,3,1,35.6,64.4,12.0,11.0,6.0,5.0,2.0,4.0,4.0,2.0,1.0,7.0,20.0,14.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,37.0,3.0,8.0,6.0,11.0,243.0,414.0,178.0,338.0,2.39,0.84,hO0hqmeA,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=hO0hqmeA
2368,2025/26,1.0,3,2025-08-03,Cracovia,Lechia Gdańsk,2,2,56.1,43.9,20.0,12.0,6.0,2.0,7.0,4.0,7.0,6.0,5.0,4.0,13.0,13.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,30.0,18.0,9.0,6.0,15.0,6.0,424.0,335.0,336.0,249.0,2.99,0.58,Qya0sRPM,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=Qya0sRPM
2369,2025/26,1.0,3,2025-08-02,Lech Poznań,Górnik Zabrze,2,1,55.5,44.5,12.0,12.0,5.0,1.0,2.0,6.0,5.0,5.0,6.0,8.0,9.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,21.0,2.0,2.0,7.0,8.0,525.0,414.0,446.0,341.0,1.6,0.49,8d2Py5mp,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=8d2Py5mp
2370,2025/26,1.0,3,2025-08-02,Widzew Łódź,GKS Katowice,3,0,43.1,56.9,21.0,8.0,4.0,3.0,8.0,3.0,9.0,2.0,8.0,6.0,6.0,7.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,5.0,2.0,12.0,7.0,274.0,364.0,206.0,297.0,1.72,1.09,GM5XZrId,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=GM5XZrId
2371,2025/26,1.0,4,2025-08-09,Arka Gdynia,Pogoń Szczecin,2,1,43.9,56.1,11.0,13.0,5.0,3.0,3.0,6.0,3.0,4.0,6.0,5.0,13.0,14.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,7.0,8.0,10.0,315.0,398.0,254.0,324.0,0.48,2.01,hltUZQX2,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=hltUZQX2
2372,2025/26,1.0,4,2025-08-10,Legia Warszawa,GKS Katowice,3,1,58.3,41.7,20.0,7.0,7.0,6.0,5.0,0.0,8.0,1.0,5.0,7.0,11.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,25.0,18.0,7.0,4.0,5.0,9.0,473.0,336.0,371.0,237.0,1.57,0.52,0EqxY42F,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=0EqxY42F
2373,2025/26,1.0,4,2025-08-11,Lechia Gdańsk,Motor Lublin,3,3,52.5,47.5,18.0,14.0,9.0,4.0,3.0,3.0,6.0,7.0,3.0,8.0,11.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,21.0,8.0,7.0,12.0,7.0,339.0,299.0,247.0,230.0,2.66,0.64,hn1AFdnl,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=hn1AFdnl
2374,2025/26,1.0,4,2025-08-08,Górnik Zabrze,Bruk-Bet Termalica Nieciecza,0,1,61.9,38.1,25.0,7.0,5.0,2.0,8.0,2.0,12.0,3.0,7.0,2.0,12.0,15.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,29.0,2.0,10.0,0.0,11.0,13.0,569.0,364.0,487.0,269.0,1.69,0.47,QaaIDzH0,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=QaaIDzH0
2375,2025/26,1.0,4,2025-08-08,Korona Kielce,Radomiak Radom,3,0,42.8,57.2,13.0,7.0,3.0,3.0,3.0,0.0,7.0,4.0,2.0,5.0,15.0,16.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,17.0,15.0,4.0,4.0,10.0,9.0,315.0,428.0,248.0,355.0,2.21,0.63,MRhRBEoD,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=MRhRBEoD
2376,2025/26,1.0,4,2025-08-10,Raków Częstochowa,Zagłębie Lubin,0,1,56.1,43.9,13.0,15.0,3.0,5.0,5.0,3.0,5.0,7.0,1.0,1.0,11.0,21.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,22.0,10.0,7.0,6.0,2.0,7.0,401.0,321.0,298.0,219.0,0.89,1.71,lYpDZHwK,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=lYpDZHwK
2377,2025/26,1.0,4,2025-08-10,Jagiellonia Białystok,Cracovia,5,2,63.5,36.5,15.0,12.0,8.0,4.0,5.0,3.0,2.0,5.0,10.0,5.0,14.0,17.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,29.0,14.0,9.0,4.0,5.0,10.0,492.0,280.0,410.0,201.0,3.01,2.6,Y5MqUe1s,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=Y5MqUe1s
2378,2025/26,1.0,4,2025-08-09,Piast Gliwice,Lech Poznań,1,0,47.5,52.5,14.0,23.0,3.0,6.0,4.0,5.0,7.0,12.0,3.0,9.0,10.0,9.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,28.0,8.0,9.0,4.0,9.0,356.0,391.0,276.0,300.0,1.87,2.79,6XZjSZVg,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=6XZjSZVg
2379,2025/26,1.0,4,2025-08-09,Widzew Łódź,Wisła Płock,1,1,60.6,39.4,15.0,5.0,6.0,1.0,5.0,1.0,4.0,3.0,5.0,0.0,7.0,12.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,7.0,3.0,2.0,11.0,12.0,498.0,322.0,424.0,237.0,0.87,0.7,2aTaQD06,https://www.flashscore.pl/mecz/pilka-nozna/widzew-lodz-rNOIW3uC/wisla-plock-QoZYVU3E/szczegoly/statystyki/?mid=2aTaQD06
2380,2025/26,1.0,5,2025-08-17,Wisła Płock,Legia Warszawa,1,0,33.8,66.2,10.0,23.0,4.0,3.0,2.0,10.0,4.0,10.0,3.0,9.0,5.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,54.0,4.0,11.0,10.0,10.0,330.0,607.0,248.0,538.0,0.6,1.15,zDR7OiVI,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/wisla-plock-QoZYVU3E/szczegoly/statystyki/?mid=zDR7OiVI
2381,2025/26,1.0,5,2025-08-17,Bruk-Bet Termalica Nieciecza,Raków Częstochowa,2,3,46.8,53.2,10.0,17.0,3.0,10.0,6.0,1.0,1.0,6.0,6.0,2.0,17.0,14.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,20.0,17.0,6.0,9.0,14.0,9.0,352.0,415.0,273.0,357.0,1.05,2.33,jL9fneNP,https://www.flashscore.pl/mecz/pilka-nozna/nieciecza-YNkK4khO/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=jL9fneNP
2382,2025/26,1.0,5,2025-08-16,Motor Lublin,Piast Gliwice,0,0,41.0,59.0,8.0,17.0,1.0,4.0,2.0,3.0,5.0,10.0,7.0,6.0,17.0,16.0,4.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,20.0,27.0,5.0,9.0,7.0,7.0,313.0,460.0,257.0,409.0,0.89,0.96,Kz0QtZpm,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=Kz0QtZpm
2383,2025/26,1.0,5,2025-08-15,Zagłębie Lubin,Lechia Gdańsk,6,2,41.2,58.8,22.0,7.0,9.0,2.0,3.0,4.0,10.0,1.0,5.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,3.0,1.0,13.0,13.0,270.0,391.0,198.0,307.0,2.53,1.06,tjlZvDFa,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=tjlZvDFa
2384,2025/26,1.0,5,2025-08-17,Radomiak Radom,Jagiellonia Białystok,1,2,39.9,60.1,11.0,15.0,5.0,5.0,2.0,3.0,4.0,7.0,6.0,7.0,20.0,12.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,18.0,16.0,7.0,4.0,4.0,3.0,279.0,433.0,207.0,363.0,1.47,1.47,lGiswipC,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=lGiswipC
2385,2025/26,1.0,5,2025-08-17,Pogoń Szczecin,Górnik Zabrze,0,3,53.0,47.0,14.0,20.0,3.0,6.0,6.0,9.0,5.0,5.0,6.0,9.0,11.0,16.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,9.0,2.0,11.0,7.0,380.0,345.0,319.0,286.0,1.52,1.83,projyVEO,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=projyVEO
2386,2025/26,1.0,5,2025-08-15,Cracovia,Widzew Łódź,1,0,43.6,56.4,8.0,14.0,2.0,4.0,2.0,5.0,4.0,5.0,7.0,8.0,16.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,29.0,4.0,4.0,9.0,11.0,262.0,335.0,190.0,252.0,0.52,0.87,0fLaeYat,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=0fLaeYat
2387,2025/26,1.0,5,2025-08-16,GKS Katowice,Arka Gdynia,4,1,42.0,58.0,24.0,12.0,10.0,3.0,7.0,4.0,7.0,5.0,8.0,5.0,19.0,12.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,26.0,18.0,8.0,6.0,11.0,5.0,263.0,381.0,200.0,311.0,3.18,0.59,Kdy1gCUh,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/gks-katowice-K4AgRmS1/szczegoly/statystyki/?mid=Kdy1gCUh
2388,2025/26,1.0,5,2025-08-16,Lech Poznań,Korona Kielce,1,1,65.4,34.6,18.0,16.0,8.0,2.0,5.0,2.0,5.0,12.0,6.0,0.0,12.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,19.0,5.0,5.0,7.0,11.0,502.0,258.0,420.0,194.0,1.45,1.3,SMv9ija5,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=SMv9ija5
2389,2025/26,1.0,6,2025-08-25,Wisła Płock,Zagłębie Lubin,2,1,58.1,41.9,15.0,7.0,4.0,3.0,3.0,3.0,8.0,1.0,4.0,3.0,15.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,10.0,6.0,5.0,10.0,1.0,544.0,402.0,474.0,334.0,1.73,0.4,lxTHkUTH,https://www.flashscore.pl/mecz/pilka-nozna/wisla-plock-QoZYVU3E/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=lxTHkUTH
2390,2025/26,1.0,6,2025-08-24,Legia Warszawa,Jagiellonia Białystok,0,0,51.2,48.8,20.0,3.0,8.0,1.0,6.0,0.0,6.0,2.0,2.0,2.0,20.0,15.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,23.0,9.0,7.0,2.0,12.0,12.0,432.0,413.0,339.0,326.0,1.93,0.14,d2WPm8bU,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=d2WPm8bU
2391,2025/26,1.0,6,2025-08-24,Lechia Gdańsk,Arka Gdynia,1,0,52.8,47.2,12.0,7.0,3.0,1.0,6.0,2.0,3.0,4.0,4.0,4.0,10.0,12.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,23.0,11.0,6.0,1.0,12.0,5.0,367.0,337.0,283.0,249.0,0.99,0.46,KAGZ7Bqn,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=KAGZ7Bqn
