sezon,match_id,kolejka,gospodarz,gosc,wynik_1x2,p_home_raw,p_draw_raw,p_away_raw,lambda_home,lambda_away,use_hybrid,ll,ll_baseline
2025/26,2439,11,Pogoń Szczecin,Piast Gliwice,H,0.47296033785246133,0.26037563152029697,0.26666403062724164,1.4845977904805885,1.0458569093583043,1,0.6807013698358828,0.6508350054424041
2025/26,2440,11,GKS Katowice,Lech Poznań,A,0.3029039274970592,0.2521842021516186,0.4449118703513222,1.2165401998111884,1.52815124705175,1,0.8220516772285994,0.7541017162145648
2025/26,2441,11,Raków Częstochowa,Motor Lublin,H,0.5595369731993318,0.2396632325473489,0.2007997942533194,1.6999355148227322,0.912344919170672,1,0.5095104806919438,0.5763427407697032
2025/26,2442,11,Jagiellonia Białystok,Korona Kielce,H,0.4714882340816699,0.2553602047900491,0.2731515611282809,1.526824513019201,1.0984294832005714,1,0.6836712713632704,0.6129793890205202
2025/26,2443,12,Wisła Płock,Bruk-Bet Termalica Nieciecza,H,0.6076434401919865,0.23545556602259687,0.15690099378541672,1.7067236734660007,0.7313033173962454,1,0.42899856680276655,0.4820063233414143
2025/26,2444,12,Motor Lublin,GKS Katowice,A,0.4351701843023263,0.24053582547264554,0.32429399022502814,1.6306495030699617,1.377607253993212,1,1.1873550820394139,1.1447773641372587
2025/26,2445,12,Zagłębie Lubin,Legia Warszawa,H,0.2737402675018187,0.24822904489099762,0.4780306876071836,1.148368243629188,1.5987775729630145,1,1.2688340897486452,1.2866515600610389
2025/26,2446,12,Korona Kielce,Górnik Zabrze,D,0.39550126335041563,0.2800336341112346,0.3244651025383496,1.241255022167484,1.0963257888696814,1,1.2940598401735517,1.2896534391424137
2025/26,2447,12,Cracovia,Raków Częstochowa,H,0.3219571615644934,0.2881919149707586,0.38985092346474803,1.046508722790732,1.1822351207674504,1,1.0907520046853854,1.077768293578789
2025/26,2448,12,Lech Poznań,Pogoń Szczecin,D,0.4465432814757879,0.24702624499466388,0.30643047352954805,1.5793012958290589,1.2668880229495798,1,1.4397871074310156,1.4366742199759572
2025/26,2449,12,Jagiellonia Białystok,Arka Gdynia,H,0.6958625525878429,0.2010939318720919,0.10304351554006506,1.9318729536725,0.5835645248871456,1,0.2997390663387799,0.2790957102897538
2025/26,2450,12,Piast Gliwice,Lechia Gdańsk,A,0.46248838575221146,0.252798322738431,0.2847132915093576,1.5418424722333834,1.1539470700646126,1,1.3368822623907932,1.1722515274483822
2025/26,2451,12,Widzew Łódź,Radomiak Radom,H,0.3953737736549926,0.2693897774586779,0.33523644888632953,1.313122395414916,1.1868621130681902,1,0.8690299213800688,0.8321911099925327
2025/26,2452,13,Arka Gdynia,Piast Gliwice,H,0.19875938508304844,0.29715943084081775,0.504081184076134,0.6696412622962181,1.2530903445271815,1,1.6237948688360695,1.5501166012663068
2025/26,2453,13,Bruk-Bet Termalica Nieciecza,Zagłębie Lubin,D,0.42934490610047027,0.23843667802903326,0.3322184158704964,1.644573870917457,1.4211490606496637,1,1.4765389471606347,1.464911620057532
2025/26,2454,13,Legia Warszawa,Lech Poznań,D,0.47408931569633356,0.24803019951860109,0.2778804847850653,1.5975980980107443,1.1642646255431213,1,1.4397294436550105,1.4059669041265699
2025/26,2455,13,Motor Lublin,Widzew Łódź,H,0.40992994547569284,0.2542392667052711,0.3358307878190359,1.4585047828052047,1.2961220391559567,1,0.8302172291883209,0.8926743537819949
2025/26,2456,13,Górnik Zabrze,Jagiellonia Białystok,H,0.3874150890389276,0.25772637583280356,0.3548585351282689,1.3877694885522502,1.3170577350492039,1,0.8904500207981608,0.9440586513369795
2025/26,2457,13,Radomiak Radom,Wisła Płock,D,0.25702818988345294,0.30067637290192245,0.4422954372146248,0.8274000572568241,1.18416872537782,1,1.2038104978481718,1.2090814340821365
2025/26,2458,13,Pogoń Szczecin,Cracovia,H,0.4783767289638819,0.24494822680858025,0.27667504422753775,1.6318068790493858,1.1824072020662002,1,0.6682433424711648,0.6983508330843278
2025/26,2459,13,GKS Katowice,Korona Kielce,H,0.377769398369787,0.26547623507140256,0.35675436655881043,1.3086044870545337,1.263957553790098,1,0.9175841409450778,0.9136665329984399
2025/26,2460,13,Raków Częstochowa,Lechia Gdańsk,H,0.5723089307680604,0.23233287975908934,0.19535818947285016,1.7726481278113817,0.9299629624577718,1,0.48676337064939607,0.5558788418966493
2025/26,2461,14,Wisła Płock,Pogoń Szczecin,H,0.48200137844268853,0.2738853288168799,0.24411329274043148,1.386632987790843,0.9009875931937419,1,0.6620539971551574,0.7272185199909089
2025/26,2462,14,Bruk-Bet Termalica Nieciecza,GKS Katowice,A,0.4589148182073357,0.23037123807016846,0.3107139437224956,1.77759879167933,1.4288049208568787,1,1.2382999360445308,1.1858092571219851
2025/26,2463,14,Lechia Gdańsk,Radomiak Radom,A,0.40532296575644855,0.2429798739539799,0.35169716028957154,1.5558766529271109,1.4340590425969237,1,1.093101221802284,1.1191963007900425
2025/26,2464,14,Górnik Zabrze,Arka Gdynia,H,0.6779411965954215,0.21345413877859568,0.10860466462598285,1.8266984620518443,0.5690200045973716,1,0.32468343350252094,0.34112167446502323
2025/26,2465,14,Cracovia,Zagłębie Lubin,D,0.4779407173058957,0.25905749308811515,0.2630017896059892,1.4997269042306658,1.04142923035399,1,1.3924658364769666,1.3909373204885573
2025/26,2466,14,Lech Poznań,Motor Lublin,D,0.5763464682939,0.22051197183057103,0.2031415598755289,1.9151533430876841,1.0461970628223178,1,1.5896730101625633,1.588246844213221
2025/26,2467,14,Jagiellonia Białystok,Raków Częstochowa,A,0.37773103959973625,0.2722427323347023,0.35002622806556144,1.2607108538065552,1.2029427707555445,1,1.095687526120024,1.1516047097107989
2025/26,2468,14,Piast Gliwice,Korona Kielce,D,0.3919037093538792,0.28887599314106277,0.31922029750505804,1.1816593253833565,1.036628349043082,1,1.2593321859426516,1.238313560730999
2025/26,2469,14,Widzew Łódź,Legia Warszawa,D,0.2779693250326117,0.25648018541428685,0.4655504895531017,1.107216117389234,1.5116078009824578,1,1.3818189980502864,1.3745141022357636
2025/26,2470,15,Arka Gdynia,Lech Poznań,H,0.1372225896174333,0.23332810036073764,0.629449310021829,0.644935923760445,1.701427598620785,1,2.041995263348475,2.1312105012729288
2025/26,2471,15,Legia Warszawa,Bruk-Bet Termalica Nieciecza,A,0.6399039401549048,0.18949064303389923,0.17060541681119604,2.296075040872549,1.1081291186354312,1,1.941558030151555,1.7869003620206059
2025/26,2472,15,Lechia Gdańsk,Widzew Łódź,H,0.4323233317289398,0.2513751398409566,0.31630152843010356,1.5190600063731914,1.263273741355856,1,0.7739565692666585,0.8333366813624817
2025/26,2473,15,Motor Lublin,Wisła Płock,D,0.27657211556361305,0.28091760525017906,0.4425102791862078,0.9658375153126431,1.3014280599782884,1,1.2801949568613535,1.2703552252416257
2025/26,2474,15,Zagłębie Lubin,Górnik Zabrze,H,0.3692326319599517,0.2686143242004343,0.362153043839614,1.2687598935358553,1.2538480643647465,1,0.942174877669345,1.0419334925056807
2025/26,2475,15,Radomiak Radom,Cracovia,H,0.3885085036455586,0.26547441731117616,0.34601707904326506,1.3293817194524298,1.239145629698036,1,0.8875989332374703,0.9737699060452029
2025/26,2476,15,Pogoń Szczecin,Jagiellonia Białystok,A,0.45227096319404114,0.23146956607921512,0.3162594707267437,1.7564546750822074,1.43715851010619,1,1.2176121583439579,1.1045036049601724
2025/26,2477,15,Korona Kielce,Raków Częstochowa,A,0.3361842927209519,0.2967764881935714,0.36703921908547676,1.035117139729567,1.0956027648611006,1,1.039218605078929,0.995869672724469
2025/26,2478,15,GKS Katowice,Piast Gliwice,A,0.3988120974337856,0.2675617078797065,0.33362619468650795,1.3324023508894245,1.1948787970741743,1,1.1515443477690792,1.2047158635372353
2025/26,2479,16,Bruk-Bet Termalica Nieciecza,Arka Gdynia,H,0.6511075955063023,0.20242133613087657,0.1464710683628213,2.0421982235865737,0.8482316140072473,1,0.3607006818865148,0.39955619137891824
2025/26,2480,16,Legia Warszawa,Lechia Gdańsk,D,0.6147583122428619,0.20465260705855184,0.18058908069858626,2.091401649398981,1.0421096648225132,1,1.6809507772220205,1.6158140486545345
2025/26,2481,16,Górnik Zabrze,Wisła Płock,D,0.3797976739570287,0.2961527705093519,0.32404955553361947,1.1213016583357807,1.0119205612692865,1,1.2304143336340647,1.2292265048491136
2025/26,2482,16,Pogoń Szczecin,Zagłębie Lubin,H,0.5419558817312077,0.2275657265100909,0.2304783917587015,1.8453853206247817,1.1257979198243722,1,0.5405054606778507,0.5520035652799632
2025/26,2483,16,Cracovia,Motor Lublin,A,0.49370596039935766,0.24335974999924456,0.2629342896013978,1.6580932209061072,1.1436181092022308,1,1.430510202025401,1.3595066550951715
2025/26,2484,16,Lech Poznań,Radomiak Radom,H,0.5106585034563591,0.24485235373141329,0.2444891428122276,1.6497206714939292,1.062695929206835,1,0.6013987491071302,0.5678459264075663
