match_id,sezon,waga_sezonu,kolejka,data_meczu,gospodarz,gosc,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,flash_id,flash_url
1914,2023/24,0.4,26,2024-03-30,Raków Częstochowa,Ruch Chorzów,1,1,36.4,63.6,13.0,12.0,3.0,2.0,3.0,8.0,7.0,2.0,3.0,3.0,14.0,24.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,17.0,4.0,2.0,10.0,8.0,290.0,504.0,202.0,404.0,,,,
1915,2023/24,0.4,26,2024-04-01,Stal Mielec,Lech Poznań,0,0,44.2,55.8,9.0,19.0,3.0,5.0,3.0,8.0,3.0,6.0,8.0,8.0,7.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,7.0,9.0,8.0,10.0,327.0,422.0,256.0,355.0,,,,
1916,2023/24,0.4,26,2024-04-02,Warta Poznań,Zagłębie Lubin,1,1,39.5,60.5,9.0,18.0,2.0,7.0,1.0,2.0,6.0,9.0,2.0,5.0,10.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,19.0,7.0,7.0,4.0,5.0,328.0,512.0,218.0,392.0,,,,
1917,2023/24,0.4,26,2024-04-01,Widzew Łódź,Korona Kielce,3,1,60.7,39.3,15.0,15.0,4.0,4.0,2.0,4.0,9.0,7.0,7.0,9.0,11.0,10.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,21.0,6.0,5.0,8.0,7.0,487.0,305.0,418.0,227.0,,,,
1918,2023/24,0.4,27,2024-04-05,Cracovia,ŁKS Łódź,2,2,40.3,59.7,20.0,12.0,5.0,4.0,9.0,4.0,6.0,4.0,5.0,5.0,18.0,10.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,20.0,21.0,7.0,3.0,8.0,8.0,295.0,450.0,217.0,363.0,,,,
1919,2023/24,0.4,27,2024-04-08,Zagłębie Lubin,Górnik Zabrze,1,2,50.0,50.0,17.0,9.0,4.0,3.0,7.0,3.0,6.0,3.0,7.0,4.0,10.0,12.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,8.0,6.0,1.0,6.0,12.0,465.0,478.0,382.0,409.0,,,,
1920,2023/24,0.4,27,2024-04-06,Korona Kielce,Stal Mielec,1,0,42.2,57.8,8.0,10.0,1.0,0.0,5.0,4.0,2.0,6.0,4.0,3.0,17.0,17.0,2.0,2.0,5.0,4.0,1.0,0.0,1.0,0.0,16.0,21.0,5.0,7.0,10.0,6.0,265.0,362.0,169.0,263.0,,,,
1921,2023/24,0.4,27,2024-04-07,Lech Poznań,Pogoń Szczecin,1,0,49.0,51.0,10.0,20.0,4.0,6.0,3.0,5.0,3.0,9.0,5.0,9.0,8.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,29.0,4.0,6.0,4.0,8.0,387.0,390.0,310.0,324.0,,,,
1922,2023/24,0.4,27,2024-04-07,Legia Warszawa,Jagiellonia Białystok,1,1,44.3,55.7,17.0,12.0,6.0,2.0,7.0,5.0,4.0,5.0,5.0,7.0,16.0,12.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,20.0,1.0,7.0,13.0,14.0,374.0,472.0,309.0,413.0,,,,
1923,2023/24,0.4,27,2024-04-05,Radomiak Radom,Raków Częstochowa,2,1,25.9,74.1,8.0,12.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,7.0,10.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,2.0,6.0,10.0,8.0,198.0,553.0,108.0,477.0,,,,
1924,2023/24,0.4,27,2024-04-06,Ruch Chorzów,Puszcza Niepołomice,0,0,60.6,39.4,23.0,15.0,1.0,3.0,9.0,7.0,13.0,5.0,7.0,5.0,13.0,15.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,40.0,18.0,9.0,5.0,6.0,13.0,452.0,304.0,371.0,200.0,,,,
1925,2023/24,0.4,27,2024-04-07,Widzew Łódź,Piast Gliwice,1,0,54.3,45.7,15.0,11.0,2.0,2.0,6.0,4.0,7.0,5.0,6.0,3.0,9.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,22.0,4.0,8.0,8.0,8.0,510.0,427.0,445.0,354.0,,,,
1926,2023/24,0.4,27,2024-04-06,Śląsk Wrocław,Warta Poznań,2,1,52.9,47.1,8.0,4.0,4.0,0.0,1.0,1.0,3.0,3.0,6.0,2.0,13.0,17.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,20.0,12.0,6.0,1.0,8.0,13.0,415.0,377.0,326.0,283.0,,,,
1927,2023/24,0.4,28,2024-04-14,Górnik Zabrze,Śląsk Wrocław,2,0,43.9,56.1,9.0,22.0,6.0,3.0,2.0,11.0,1.0,8.0,2.0,8.0,9.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,26.0,3.0,6.0,14.0,10.0,382.0,469.0,299.0,386.0,,,,
1928,2023/24,0.4,28,2024-04-14,Jagiellonia Białystok,Cracovia,1,3,71.5,28.5,20.0,18.0,6.0,9.0,5.0,3.0,9.0,6.0,9.0,4.0,8.0,16.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,40.0,13.0,7.0,5.0,5.0,9.0,552.0,223.0,478.0,155.0,,,,
1929,2023/24,0.4,28,2024-04-15,Piast Gliwice,Zagłębie Lubin,2,0,42.7,57.3,18.0,6.0,8.0,1.0,4.0,4.0,6.0,1.0,4.0,4.0,11.0,9.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,4.0,4.0,9.0,8.0,392.0,531.0,303.0,425.0,,,,
1930,2023/24,0.4,28,2024-04-12,Pogoń Szczecin,Ruch Chorzów,5,0,48.7,51.3,16.0,19.0,6.0,5.0,1.0,3.0,9.0,11.0,5.0,3.0,13.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,16.0,7.0,4.0,8.0,12.0,402.0,426.0,317.0,334.0,,,,
1931,2023/24,0.4,28,2024-04-13,Puszcza Niepołomice,Lech Poznań,2,1,31.4,68.6,11.0,16.0,5.0,2.0,2.0,5.0,4.0,9.0,8.0,6.0,13.0,8.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,18.0,25.0,6.0,2.0,11.0,6.0,227.0,509.0,133.0,408.0,,,,
1932,2023/24,0.4,28,2024-04-13,Raków Częstochowa,Legia Warszawa,1,1,57.1,42.9,7.0,7.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,14.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,9.0,3.0,0.0,7.0,13.0,498.0,378.0,422.0,282.0,,,,
1933,2023/24,0.4,28,2024-04-13,Stal Mielec,Widzew Łódź,0,0,42.0,58.0,7.0,9.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,8.0,7.0,12.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,24.0,25.0,1.0,4.0,12.0,7.0,351.0,489.0,282.0,417.0,,,,
1934,2023/24,0.4,28,2024-04-12,Warta Poznań,Korona Kielce,1,0,39.3,60.7,12.0,7.0,2.0,4.0,4.0,2.0,6.0,1.0,6.0,1.0,21.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,4.0,2.0,12.0,12.0,306.0,484.0,200.0,368.0,,,,
1935,2023/24,0.4,28,2024-04-14,ŁKS Łódź,Radomiak Radom,3,2,56.9,43.1,18.0,17.0,6.0,6.0,8.0,5.0,4.0,6.0,4.0,3.0,12.0,12.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,9.0,21.0,4.0,7.0,13.0,9.0,477.0,350.0,403.0,271.0,,,,
1936,2023/24,0.4,29,2024-04-21,Cracovia,Puszcza Niepołomice,0,1,57.4,42.6,14.0,9.0,2.0,2.0,3.0,2.0,9.0,5.0,9.0,3.0,11.0,17.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,22.0,18.0,7.0,6.0,6.0,7.0,429.0,315.0,334.0,210.0,,,,
1937,2023/24,0.4,29,2024-04-20,Zagłębie Lubin,Jagiellonia Białystok,1,2,49.1,50.9,25.0,17.0,4.0,7.0,9.0,6.0,12.0,4.0,9.0,4.0,14.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,8.0,5.0,6.0,12.0,427.0,451.0,355.0,375.0,,,,
1938,2023/24,0.4,29,2024-04-19,Korona Kielce,Radomiak Radom,4,0,36.9,63.1,16.0,14.0,6.0,5.0,7.0,7.0,3.0,2.0,2.0,10.0,15.0,17.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,22.0,2.0,4.0,16.0,10.0,226.0,384.0,131.0,296.0,,,,
1939,2023/24,0.4,29,2024-04-21,Legia Warszawa,Śląsk Wrocław,0,0,66.0,34.0,14.0,9.0,3.0,3.0,4.0,3.0,7.0,3.0,5.0,2.0,15.0,10.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,14.0,9.0,2.0,12.0,7.0,639.0,332.0,558.0,264.0,,,,
1940,2023/24,0.4,29,2024-04-20,Pogoń Szczecin,Piast Gliwice,0,2,64.2,35.8,13.0,8.0,4.0,3.0,2.0,2.0,7.0,3.0,4.0,4.0,13.0,11.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,14.0,8.0,1.0,9.0,10.0,602.0,342.0,528.0,251.0,,,,
1941,2023/24,0.4,29,2024-04-19,Raków Częstochowa,Górnik Zabrze,0,1,50.3,49.7,15.0,11.0,2.0,3.0,4.0,4.0,9.0,4.0,8.0,2.0,13.0,8.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,19.0,7.0,7.0,2.0,5.0,5.0,447.0,460.0,366.0,377.0,,,,
1942,2023/24,0.4,29,2024-04-20,Ruch Chorzów,Widzew Łódź,2,3,55.5,44.5,22.0,14.0,7.0,6.0,7.0,4.0,8.0,4.0,2.0,5.0,9.0,8.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,35.0,18.0,9.0,3.0,6.0,7.0,505.0,410.0,415.0,317.0,,,,
1943,2023/24,0.4,29,2024-04-22,Warta Poznań,Stal Mielec,5,2,41.5,58.5,11.0,15.0,7.0,4.0,1.0,7.0,3.0,4.0,2.0,2.0,10.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,4.0,5.0,10.0,10.0,393.0,561.0,297.0,445.0,,,,
1944,2023/24,0.4,29,2024-04-21,ŁKS Łódź,Lech Poznań,2,3,37.9,62.1,12.0,16.0,6.0,8.0,3.0,6.0,3.0,2.0,1.0,7.0,8.0,9.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,13.0,22.0,4.0,7.0,9.0,9.0,339.0,559.0,281.0,474.0,,,,
1945,2023/24,0.4,30,2024-04-27,Górnik Zabrze,ŁKS Łódź,4,1,49.2,50.8,18.0,11.0,7.0,6.0,5.0,2.0,6.0,3.0,9.0,4.0,13.0,12.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,14.0,2.0,6.0,10.0,6.0,430.0,447.0,368.0,386.0,,,,
1946,2023/24,0.4,30,2024-04-26,Jagiellonia Białystok,Pogoń Szczecin,2,2,56.0,44.0,13.0,15.0,3.0,5.0,3.0,5.0,7.0,5.0,9.0,4.0,6.0,12.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,32.0,15.0,10.0,7.0,10.0,3.0,488.0,386.0,401.0,296.0,,,,
1947,2023/24,0.4,30,2024-04-28,Lech Poznań,Cracovia,0,0,74.5,25.5,15.0,5.0,5.0,1.0,4.0,1.0,6.0,3.0,7.0,3.0,11.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,39.0,6.0,5.0,3.0,5.0,15.0,712.0,248.0,650.0,169.0,,,,
1948,2023/24,0.4,30,2024-04-26,Piast Gliwice,Warta Poznań,2,0,58.4,41.6,12.0,8.0,5.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,7.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,2.0,7.0,10.0,10.0,558.0,393.0,446.0,277.0,,,,
1949,2023/24,0.4,30,2024-04-29,Puszcza Niepołomice,Korona Kielce,1,1,45.0,55.0,15.0,13.0,2.0,4.0,6.0,3.0,7.0,6.0,7.0,7.0,10.0,10.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,19.0,30.0,8.0,5.0,8.0,8.0,315.0,381.0,207.0,276.0,,,,
1950,2023/24,0.4,30,2024-04-28,Radomiak Radom,Zagłębie Lubin,3,4,57.6,42.4,12.0,15.0,5.0,7.0,3.0,3.0,4.0,5.0,6.0,5.0,14.0,13.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,18.0,14.0,3.0,6.0,10.0,17.0,392.0,286.0,286.0,190.0,,,,
1951,2023/24,0.4,30,2024-04-28,Stal Mielec,Legia Warszawa,1,3,52.2,47.8,8.0,16.0,2.0,7.0,2.0,4.0,4.0,5.0,0.0,4.0,16.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,20.0,3.0,6.0,13.0,9.0,450.0,403.0,348.0,320.0,,,,
1952,2023/24,0.4,30,2024-04-27,Widzew Łódź,Raków Częstochowa,0,1,40.3,59.7,7.0,22.0,2.0,6.0,2.0,3.0,3.0,13.0,4.0,12.0,12.0,21.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,11.0,28.0,4.0,7.0,7.0,6.0,340.0,501.0,251.0,430.0,,,,
1953,2023/24,0.4,30,2024-04-27,Śląsk Wrocław,Ruch Chorzów,2,3,59.1,40.9,23.0,6.0,6.0,5.0,9.0,1.0,8.0,0.0,10.0,2.0,8.0,12.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,36.0,7.0,11.0,2.0,14.0,12.0,427.0,312.0,339.0,216.0,,,,
1954,2023/24,0.4,31,2024-05-03,Cracovia,Górnik Zabrze,5,0,31.1,68.9,18.0,6.0,5.0,2.0,6.0,3.0,7.0,1.0,6.0,6.0,14.0,6.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,12.0,23.0,5.0,1.0,11.0,5.0,243.0,554.0,180.0,497.0,,,,
1955,2023/24,0.4,31,2024-05-04,Zagłębie Lubin,Raków Częstochowa,2,0,33.7,66.3,11.0,15.0,4.0,3.0,4.0,4.0,3.0,8.0,4.0,9.0,16.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,6.0,11.0,9.0,11.0,303.0,579.0,205.0,480.0,,,,
1956,2023/24,0.4,31,2024-05-05,Korona Kielce,Piast Gliwice,1,1,50.5,49.5,10.0,9.0,3.0,3.0,2.0,2.0,5.0,4.0,7.0,3.0,13.0,10.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,25.0,13.0,8.0,3.0,3.0,11.0,403.0,405.0,308.0,290.0,,,,
1957,2023/24,0.4,31,2024-05-05,Legia Warszawa,Radomiak Radom,0,3,54.6,45.4,13.0,15.0,0.0,7.0,6.0,3.0,7.0,5.0,6.0,3.0,11.0,13.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,20.0,10.0,6.0,2.0,2.0,9.0,438.0,369.0,375.0,313.0,,,,
1958,2023/24,0.4,31,2024-05-06,Pogoń Szczecin,Puszcza Niepołomice,1,0,67.6,32.4,17.0,9.0,4.0,2.0,6.0,4.0,7.0,3.0,10.0,2.0,3.0,8.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,39.0,19.0,7.0,7.0,2.0,13.0,518.0,248.0,425.0,149.0,,,,
1959,2023/24,0.4,31,2024-05-03,Ruch Chorzów,Lech Poznań,2,1,44.3,55.7,16.0,12.0,4.0,3.0,2.0,4.0,10.0,5.0,3.0,7.0,13.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,8.0,7.0,8.0,9.0,382.0,499.0,281.0,401.0,,,,
1960,2023/24,0.4,31,2024-05-04,Stal Mielec,Jagiellonia Białystok,3,2,30.6,69.4,11.0,12.0,3.0,5.0,1.0,3.0,7.0,4.0,2.0,5.0,10.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,18.0,4.0,6.0,13.0,13.0,288.0,663.0,190.0,585.0,,,,
1961,2023/24,0.4,31,2024-05-05,Warta Poznań,Widzew Łódź,2,1,38.6,61.4,7.0,12.0,3.0,4.0,2.0,3.0,2.0,5.0,0.0,4.0,16.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,32.0,1.0,6.0,10.0,8.0,329.0,513.0,233.0,420.0,,,,
1962,2023/24,0.4,31,2024-05-04,ŁKS Łódź,Śląsk Wrocław,1,2,67.5,32.5,17.0,12.0,5.0,5.0,5.0,2.0,7.0,5.0,6.0,6.0,9.0,11.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,23.0,17.0,3.0,3.0,15.0,12.0,504.0,236.0,427.0,171.0,,,,
1963,2023/24,0.4,32,2024-05-11,Górnik Zabrze,Stal Mielec,1,1,52.4,47.6,15.0,10.0,5.0,5.0,4.0,1.0,6.0,4.0,7.0,4.0,10.0,13.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,7.0,2.0,5.0,5.0,507.0,459.0,437.0,385.0,,,,
1964,2023/24,0.4,32,2024-05-11,Jagiellonia Białystok,Korona Kielce,3,0,53.5,46.5,7.0,12.0,4.0,6.0,0.0,0.0,3.0,6.0,3.0,2.0,15.0,20.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,3.0,5.0,9.0,15.0,511.0,437.0,419.0,365.0,,,,
1965,2023/24,0.4,32,2024-05-12,Lech Poznań,Legia Warszawa,1,2,63.6,36.4,11.0,9.0,3.0,1.0,3.0,2.0,5.0,6.0,3.0,3.0,22.0,14.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,22.0,14.0,4.0,4.0,7.0,4.0,465.0,265.0,388.0,184.0,,,,
1966,2023/24,0.4,32,2024-05-10,Piast Gliwice,ŁKS Łódź,4,0,53.3,46.7,21.0,9.0,9.0,2.0,4.0,3.0,8.0,4.0,5.0,5.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,5.0,1.0,11.0,9.0,481.0,425.0,412.0,349.0,,,,
1967,2023/24,0.4,32,2024-05-12,Puszcza Niepołomice,Warta Poznań,1,0,38.0,62.0,22.0,11.0,11.0,2.0,5.0,4.0,6.0,5.0,11.0,7.0,16.0,15.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,21.0,30.0,9.0,6.0,11.0,13.0,217.0,355.0,126.0,265.0,,,,
1968,2023/24,0.4,32,2024-05-13,Radomiak Radom,Ruch Chorzów,0,2,51.6,48.4,22.0,10.0,6.0,3.0,5.0,3.0,11.0,4.0,9.0,6.0,9.0,11.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,17.0,6.0,10.0,12.0,12.0,382.0,360.0,306.0,287.0,,,,
1969,2023/24,0.4,32,2024-05-11,Raków Częstochowa,Pogoń Szczecin,2,1,41.4,58.6,11.0,14.0,5.0,1.0,2.0,8.0,4.0,5.0,3.0,3.0,9.0,18.0,2.0,1.0,2.0,5.0,0.0,1.0,0.0,1.0,13.0,18.0,1.0,4.0,11.0,9.0,355.0,498.0,253.0,386.0,,,,
1970,2023/24,0.4,32,2024-05-12,Widzew Łódź,Zagłębie Lubin,1,3,61.1,38.9,16.0,11.0,4.0,5.0,7.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,7.0,4.0,1.0,16.0,12.0,596.0,393.0,516.0,315.0,,,,
1971,2023/24,0.4,32,2024-05-10,Śląsk Wrocław,Cracovia,4,0,43.5,56.5,10.0,6.0,6.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,9.0,14.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,11.0,12.0,3.0,3.0,14.0,11.0,328.0,432.0,252.0,357.0,,,,
1972,2023/24,0.4,33,2024-05-19,Cracovia,Raków Częstochowa,2,0,19.6,80.4,9.0,18.0,4.0,4.0,3.0,7.0,2.0,7.0,4.0,9.0,11.0,14.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,34.0,2.0,6.0,6.0,6.0,129.0,540.0,56.0,474.0,,,,
1973,2023/24,0.4,33,2024-05-17,Górnik Zabrze,Puszcza Niepołomice,1,1,48.0,52.0,10.0,10.0,4.0,1.0,2.0,3.0,4.0,6.0,4.0,3.0,9.0,15.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,12.0,20.0,2.0,8.0,7.0,10.0,384.0,409.0,309.0,335.0,,,,
1974,2023/24,0.4,33,2024-05-20,Zagłębie Lubin,ŁKS Łódź,2,1,52.1,47.9,25.0,13.0,10.0,7.0,5.0,1.0,10.0,5.0,8.0,0.0,9.0,18.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,24.0,9.0,6.0,0.0,9.0,4.0,490.0,467.0,428.0,394.0,,,,
1975,2023/24,0.4,33,2024-05-18,Korona Kielce,Ruch Chorzów,2,0,46.8,53.2,26.0,7.0,4.0,2.0,7.0,1.0,15.0,4.0,7.0,4.0,20.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,13.0,14.0,3.0,9.0,10.0,307.0,364.0,221.0,265.0,,,,
1976,2023/24,0.4,33,2024-05-18,Piast Gliwice,Jagiellonia Białystok,1,1,46.7,53.3,9.0,11.0,1.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,16.0,9.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,16.0,15.0,2.0,3.0,10.0,7.0,461.0,531.0,387.0,442.0,,,,
1977,2023/24,0.4,33,2024-05-17,Stal Mielec,Pogoń Szczecin,0,0,39.7,60.3,6.0,18.0,1.0,4.0,2.0,2.0,3.0,12.0,5.0,7.0,8.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,21.0,3.0,7.0,13.0,7.0,349.0,534.0,252.0,446.0,,,,
1978,2023/24,0.4,33,2024-05-19,Warta Poznań,Legia Warszawa,0,1,34.3,65.7,13.0,13.0,0.0,4.0,6.0,5.0,7.0,4.0,2.0,6.0,15.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1.0,3.0,12.0,7.0,268.0,529.0,177.0,417.0,,,,
1979,2023/24,0.4,33,2024-05-19,Widzew Łódź,Lech Poznań,1,1,47.0,53.0,24.0,14.0,11.0,3.0,7.0,3.0,6.0,8.0,9.0,4.0,11.0,12.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,28.0,17.0,4.0,7.0,10.0,8.0,401.0,468.0,344.0,418.0,,,,
1980,2023/24,0.4,33,2024-05-18,Śląsk Wrocław,Radomiak Radom,2,0,49.8,50.2,13.0,8.0,5.0,1.0,6.0,0.0,2.0,7.0,6.0,3.0,15.0,9.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,16.0,19.0,4.0,2.0,7.0,13.0,388.0,387.0,314.0,306.0,,,,
1981,2023/24,0.4,34,2024-05-25,Jagiellonia Białystok,Warta Poznań,3,0,55.4,44.6,14.0,14.0,6.0,2.0,3.0,5.0,5.0,7.0,6.0,6.0,8.0,18.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,21.0,7.0,8.0,10.0,12.0,426.0,334.0,332.0,244.0,,,,
1982,2023/24,0.4,34,2024-05-25,Lech Poznań,Korona Kielce,1,2,56.3,43.7,8.0,23.0,3.0,12.0,3.0,5.0,2.0,6.0,5.0,13.0,13.0,15.0,1.0,4.0,6.0,7.0,1.0,0.0,0.0,0.0,17.0,25.0,4.0,6.0,9.0,13.0,348.0,264.0,272.0,190.0,,,,
1983,2023/24,0.4,34,2024-05-25,Legia Warszawa,Zagłębie Lubin,2,1,45.5,54.5,16.0,10.0,7.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,15.0,16.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,18.0,19.0,3.0,2.0,5.0,8.0,384.0,459.0,326.0,390.0,,,,
1984,2023/24,0.4,34,2024-05-25,Pogoń Szczecin,Górnik Zabrze,1,0,51.4,48.6,22.0,9.0,5.0,2.0,6.0,4.0,11.0,3.0,9.0,5.0,12.0,7.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,27.0,9.0,10.0,2.0,9.0,5.0,432.0,428.0,375.0,360.0,,,,
1985,2023/24,0.4,34,2024-05-25,Puszcza Niepołomice,Piast Gliwice,1,0,33.5,66.5,9.0,17.0,2.0,6.0,2.0,5.0,5.0,6.0,3.0,6.0,20.0,5.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,16.0,23.0,6.0,9.0,10.0,6.0,243.0,492.0,172.0,427.0,,,,
1986,2023/24,0.4,34,2024-05-25,Radomiak Radom,Widzew Łódź,1,3,48.9,51.1,12.0,13.0,6.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,10.0,13.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,20.0,9.0,4.0,8.0,10.0,404.0,428.0,337.0,348.0,,,,
1987,2023/24,0.4,34,2024-05-25,Raków Częstochowa,Śląsk Wrocław,1,2,56.8,43.2,11.0,9.0,2.0,3.0,3.0,2.0,6.0,4.0,4.0,4.0,14.0,14.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,13.0,2.0,1.0,10.0,6.0,398.0,303.0,283.0,198.0,,,,
1988,2023/24,0.4,34,2024-05-25,Ruch Chorzów,Cracovia,2,0,56.4,43.6,15.0,12.0,4.0,0.0,3.0,7.0,8.0,5.0,3.0,2.0,10.0,14.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,25.0,12.0,5.0,3.0,17.0,9.0,459.0,364.0,359.0,277.0,,,,
1989,2023/24,0.4,34,2024-05-25,ŁKS Łódź,Stal Mielec,3,2,52.7,47.3,14.0,15.0,4.0,6.0,4.0,3.0,6.0,6.0,3.0,5.0,13.0,12.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,21.0,3.0,6.0,12.0,7.0,472.0,403.0,404.0,326.0,,,,
