sezon,match_id,kolejka,gospodarz,gosc,wynik_1x2,p_home_raw,p_draw_raw,p_away_raw,lambda_home,lambda_away,diff_lineup_offense,p_home_cal_base,p_draw_cal_base,p_away_cal_base,log_loss_base,p_home_cal_lineup,p_draw_cal_lineup,p_away_cal_lineup,log_loss_lineup
2025/26,2363,3,Bruk-Bet Termalica Nieciecza,Pogoń Szczecin,D,0.5291128260485909,0.2348069178934523,0.2360802560579569,1.760595760436082,1.0970048364000515,-51.4,0.5333010328200317,0.22951980402156505,0.23717916315840323,1.4717659611715173,0.6191127607116088,0.20901718141614528,0.17187005787224582,1.565338822663444
2025/26,2364,3,Legia Warszawa,Arka Gdynia,D,0.7101303346287099,0.20092611172879307,0.08894355364249718,1.8888972138786844,0.4973665808863359,17.3,0.7242831594732471,0.1927639385524374,0.08295290197431547,1.6462889550031112,0.7249155019061184,0.19351055426695943,0.08157394382692207,1.6424232239844772
2025/26,2365,3,Motor Lublin,Jagiellonia Białystok,D,0.34218020219305995,0.22902119228948906,0.4287986055174511,1.5471185810082213,1.7530417059350833,-13.8,0.3325333557863268,0.22194890519438007,0.44551773901929326,1.5053080803820662,0.3424702295170946,0.2193979419995196,0.43813182848338583,1.5168681113148113
2025/26,2366,3,Zagłębie Lubin,Korona Kielce,D,0.39211577192954755,0.28226044444526616,0.3256237836251863,1.2215919920796576,1.0866786964544528,8.4,0.38687864374276654,0.2790957047725872,0.33402565148464625,1.2762005281226407,0.367499320753318,0.2817195282320949,0.35078115101458707,1.2668432837048853
2025/26,2367,3,Radomiak Radom,Raków Częstochowa,H,0.3004497499640711,0.2853979803880821,0.41415226964784657,1.0081240651246055,1.2364638006234892,-12.8,0.28957362530626346,0.28090221292144707,0.4295241617722895,1.2393456954554465,0.29311553850303634,0.2840748101665719,0.42280965133039183,1.227188418330561
2025/26,2368,3,Cracovia,Lechia Gdańsk,D,0.5377977352262694,0.22870572060080915,0.23349654417292154,1.8322745235000786,1.1308049855840585,-10.1,0.5425350788224844,0.22310799354406918,0.23435692763344648,1.5000993487634147,0.5666764839844869,0.21691216351311476,0.21641135250239843,1.5282627838230323
2025/26,2369,3,Lech Poznań,Górnik Zabrze,H,0.5184332053970995,0.253066467490629,0.22850032711227147,1.5727669280870067,0.951625299260893,11.0,0.5220758049364705,0.24875331860549565,0.2291708764580338,0.6499424814581192,0.5109941193299992,0.25140061148927506,0.2376052691807257,0.6713971970051233
2025/26,2370,3,Widzew Łódź,GKS Katowice,H,0.4410994287396609,0.25763560631311544,0.30126496494722377,1.4748826326450664,1.172902612250968,-5.3,0.4390131203977621,0.25335490403287486,0.307631975569363,0.8232259793427259,0.44598066306000267,0.2525732484431175,0.30144608849687987,0.8074796842696945
2025/26,2371,4,Arka Gdynia,Pogoń Szczecin,H,0.16502105579341736,0.27203560640962493,0.5629433377969578,0.6307114301556334,1.4222525072843275,-50.9,0.15034596659855776,0.26275060465945127,0.586903428741991,1.8948161966546475,0.17906159985900683,0.28136160860324017,0.539576791537753,1.7200253990511205
2025/26,2372,4,Legia Warszawa,GKS Katowice,H,0.6061328153507353,0.20436079912459865,0.18950638552466614,2.1127074633536123,1.0980189402642817,-16.8,0.6153320337307994,0.19748104196821614,0.18718692430098455,0.48559326461979985,0.6539380621935094,0.18541094355113383,0.16065099425535673,0.4247426381359792
2025/26,2373,4,Lechia Gdańsk,Motor Lublin,D,0.3802581685421761,0.23204416190620164,0.3876976695516225,1.6184967692920986,1.6360446836819154,18.2,0.37318579594644147,0.2256787597781025,0.40113544427545594,1.4886427077922304,0.33583925283410837,0.2212158513303287,0.44294489583556296,1.5086163512761015
2025/26,2374,4,Górnik Zabrze,Bruk-Bet Termalica Nieciecza,A,0.2648169721404688,0.25396213160856207,0.48122089625096914,1.0788958385360519,1.5470748537734293,35.7,0.25173543686444877,0.24669813709667454,0.5015664260388767,0.6900192256378853,0.191801816731502,0.23097727802193468,0.5772209052465633,0.5495302343624014
2025/26,2375,4,Korona Kielce,Radomiak Radom,H,0.4229296810655772,0.27358383248492424,0.3034864864494984,1.3265336552514513,1.0793780753862574,-14.4,0.4197623077636036,0.27015831225858944,0.31007937997780693,0.8680666618019373,0.43919438219459267,0.2696760025858164,0.2911296152195908,0.82281317986454
2025/26,2376,4,Raków Częstochowa,Zagłębie Lubin,A,0.5685746681693968,0.25105735561988285,0.18036797621072026,1.5861455033371596,0.768249534670157,12.4,0.5756907262772324,0.24644048547887645,0.17786878824389116,1.726709145212036,0.5680684356924272,0.2500137850079071,0.18191777929966582,1.7042004560703263
2025/26,2377,4,Jagiellonia Białystok,Cracovia,H,0.5321109533516232,0.22696250167910137,0.24092654496927546,1.8553441457745674,1.1780854652758928,-9.4,0.53639361934111,0.22128530533271476,0.24232107532617522,0.6228870229825935,0.5590445936431047,0.21537763601417412,0.22557777034272128,0.5815260350497686
2025/26,2378,4,Piast Gliwice,Lech Poznań,H,0.3216739529964595,0.3030411635987063,0.3752848834048341,0.9751503100905606,1.0786862924244207,-24.1,0.3122269015346865,0.3002128518899414,0.38756024657537214,1.164025106981099,0.3341254486536602,0.30566955241874416,0.3602049989275958,1.0962387617520581
2025/26,2379,4,Widzew Łódź,Wisła Płock,D,0.06304426141514563,0.16047665430005562,0.7764790842847988,0.4590393526548097,2.2022809147118103,28.4,0.052201790004758226,0.1450851115371656,0.8027130984580763,1.930434732646278,0.03204019160120386,0.11723168149235794,0.8507281269064383,2.143603118468401
2025/26,2380,5,Wisła Płock,Legia Warszawa,H,0.7160322774634738,0.18445916154623745,0.09950856099028885,2.1039407959708543,0.6341903635982695,-34.7,0.7305881790313344,0.17591180748314314,0.09350001348552248,0.3139053445611371,0.7852421108461413,0.15060089504788887,0.06415699410596984,0.2417631872917974
2025/26,2381,5,Bruk-Bet Termalica Nieciecza,Raków Częstochowa,A,0.45051258454057774,0.2782003493930052,0.271287066066417,1.3284150152319363,0.9639288478550573,-42.2,0.4494341034789205,0.2752582660023951,0.2753076305186845,1.2898661501138569,0.5146416468235857,0.26594997938666476,0.21940837378974948,1.5168205650974644
2025/26,2382,5,Motor Lublin,Piast Gliwice,D,0.41447638783249835,0.2728757266344052,0.31264788553309664,1.3192938814324133,1.1079418021716678,7.3,0.41068337490236156,0.26932928631955255,0.3199873387780858,1.3118205352833088,0.39489024338547785,0.2714175789504683,0.3336921776640539,1.304096762306547
2025/26,2383,5,Zagłębie Lubin,Lechia Gdańsk,H,0.4558121113720956,0.24450595926024576,0.2996819293676586,1.6153580068932556,1.2650356189469292,-17.1,0.45459255363536377,0.23955182483681667,0.30585562152781953,0.7883537477344438,0.4825382854321664,0.23527554475334198,0.2821861698144916,0.7286950133050454
2025/26,2384,5,Radomiak Radom,Jagiellonia Białystok,A,0.33097237433096305,0.2371359558635935,0.43189166980544347,1.429685252134162,1.6627800978941238,15.0,0.32084395284389033,0.2303055638204334,0.44885048333567623,0.801065445948837,0.28593244815858315,0.2241940177664931,0.48987353407492373,0.7136080149140274
2025/26,2385,5,Pogoń Szczecin,Górnik Zabrze,A,0.5193380860842866,0.2450540172706532,0.23560789664506013,1.649681986981211,1.0264161468643114,35.5,0.5229485223254308,0.24030587633872907,0.23674560133584016,1.4407691264514195,0.4723741832073744,0.24785466955230165,0.27977114724032376,1.273783341294772
2025/26,2386,5,Cracovia,Widzew Łódź,H,0.49475107427993714,0.25538974067594694,0.24985918504411583,1.5427387524491003,1.0174180118781628,-7.8,0.49666944822138964,0.2512032162514044,0.2521273355272059,0.6998305682806734,0.5128969311005092,0.24871658746111983,0.23838648143837093,0.6676803680313911
2025/26,2387,5,GKS Katowice,Arka Gdynia,H,0.610391588080423,0.2511561673815753,0.13845224453800173,1.5589789868521011,0.5888280514933408,36.8,0.6199833179728498,0.24613449450792857,0.13388218751922162,0.4780627078003896,0.5828976065424443,0.26200039705522843,0.15510199640232725,0.5397437400594195
2025/26,2388,5,Lech Poznań,Korona Kielce,D,0.5564605245419225,0.24741865071379107,0.19612082474428655,1.6238773826449868,0.8512485073494656,19.8,0.5627507274319399,0.24269229164156003,0.19455698092650006,1.4159609276045653,0.5424194333808771,0.24835649086318354,0.20922407575593943,1.3928901018203113
2025/26,2389,6,Wisła Płock,Zagłębie Lubin,H,0.7154913621472329,0.19293800487045049,0.09157063298231662,1.9771826255555862,0.5426840566344413,-30.3,0.7299141854065165,0.18453843467341463,0.08554737992006878,0.31482830598738976,0.7793246886228741,0.16065090296766374,0.060024408409462215,0.24932751812260226
2025/26,2390,6,Legia Warszawa,Jagiellonia Białystok,D,0.46820132630806727,0.22549133901235732,0.3063073346795756,1.8496157530422748,1.4625847938513734,-12.4,0.467522028958238,0.2195817092005927,0.3128962618411693,1.5160308642519669,0.48933837630046717,0.214561522827336,0.29610010087219674,1.5391587620311142
2025/26,2391,6,Lechia Gdańsk,Arka Gdynia,H,0.6813380942697363,0.20140501935324814,0.11725688637701545,1.9720297230007087,0.6707852480057599,35.2,0.6945985368060966,0.19370941156644933,0.11169205162745392,0.36442124520174085,0.6697085079331686,0.2030345476955287,0.12725694437130267,0.4009127240507133
2025/26,2392,6,Górnik Zabrze,GKS Katowice,H,0.5038077473644282,0.2468631675961166,0.24932908503945508,1.6271960764290994,1.0682212192515494,-9.5,0.5062840895550835,0.24220952651477456,0.2515063839301418,0.680657325435691,0.5262197044575594,0.23835781923728372,0.23542247630515695,0.6420364643694166
2025/26,2393,6,Radomiak Radom,Bruk-Bet Termalica Nieciecza,D,0.3901691914690103,0.2520831483369314,0.35774766019405824,1.4410181586567041,1.3693986323315268,22.7,0.38424839501528424,0.24697868089365654,0.36877292409105916,1.3984532582507008,0.34152023520270464,0.24514468833913797,0.41333507645815737,1.405906678102544
2025/26,2394,6,Korona Kielce,Motor Lublin,H,0.44528738352515596,0.2578761034744856,0.2968365130003585,1.4779376438791838,1.157832770328211,-2.0,0.4435194769633501,0.2536382830302798,0.3028422400063701,0.8130135617067246,0.4455709471418387,0.25336571154039644,0.30106334131776497,0.8083987919070276
2025/26,2395,6,Raków Częstochowa,Lech Poznań,D,0.3983845289571317,0.2834023238158108,0.3182131472270575,1.2248350710480695,1.062728317843533,-13.9,0.3936040037792866,0.2803849136879741,0.32601108253273925,1.2715919280937547,0.4094394991603193,0.2815802486719081,0.3089802521677726,1.2673377968175679
2025/26,2396,6,Piast Gliwice,Cracovia,D,0.3961160107510346,0.29084723977533833,0.31303674947362714,1.177136619147811,1.0122277992394666,-4.8,0.3912816717500976,0.2883094535203714,0.320408874729531,1.243720884308708,0.3926261540056816,0.29124597594125556,0.31612787005306275,1.2335870907083861
2025/26,2397,6,Widzew Łódź,Pogoń Szczecin,A,0.3205984816770749,0.26310379833411407,0.41629771998881104,1.19091438561735,1.395036006554177,-9.2,0.31042191887646525,0.25758734683899204,0.4319907342845428,0.8393511393834574,0.3109315819834047,0.25785546117539476,0.43121295684120053,0.8411532115057664
2025/26,2398,7,Arka Gdynia,Wisła Płock,H,0.058045607811104176,0.2028544290220383,0.7390999631668576,0.3096184461491161,1.7738777564960464,8.0,0.04800293409922567,0.18715275173207338,0.7648443141687009,3.0364931428752278,0.03439376610072021,0.16721410050549723,0.7983921333937825,3.36987994902707
2025/26,2399,7,Bruk-Bet Termalica Nieciecza,Korona Kielce,A,0.4736154204278569,0.2551921507543734,0.2711924288177695,1.5301070360463704,1.0929066315473002,-23.3,0.4739403896133221,0.25094023529426157,0.2751193750924163,1.290550184260763,0.5129956359766509,0.24489989433787804,0.24210446968547103,1.4183859530628598
2025/26,2400,7,Zagłębie Lubin,Piast Gliwice,D,0.37440218913792855,0.29727501368977544,0.32832279717229607,1.1061468065488325,1.0159499512766723,-2.9,0.3681689467998694,0.29491716047856925,0.3369138927215613,1.2210607740144253,0.3644693808194866,0.2986809419182728,0.33684967726224063,1.2083793592161776
2025/26,2401,7,Górnik Zabrze,Motor Lublin,A,0.49871459036863147,0.24256257719648935,0.25872283243487904,1.6689025158650164,1.1333470073648502,13.5,0.5007378953204414,0.2376671443082265,0.2615949603713321,1.3409579242202394,0.4831112763550946,0.2392061388899084,0.27768258475499696,1.2812765990773851
2025/26,2402,7,Pogoń Szczecin,Raków Częstochowa,H,0.4276851502930991,0.27078128234809756,0.30153356735880354,1.3531659363391144,1.090295246663396,2.3,0.4248224469442933,0.26721540065512855,0.3079621524005781,0.8560839692444918,0.41821477792196443,0.2688300230239728,0.3129551990540628,0.8717601556392847
2025/26,2403,7,Cracovia,Legia Warszawa,H,0.36454615332094154,0.25435048604411553,0.38110336063494266,1.3666907144022309,1.4030248063489783,2.5,0.3569157600577532,0.2490396219322254,0.39404461801002144,1.0302554912716888,0.3437195437385363,0.24775211333195182,0.40852834292951185,1.0679292339599198
2025/26,2404,7,GKS Katowice,Radomiak Radom,H,0.431734350292522,0.2500729742081541,0.31819267549932395,1.5303596427146273,1.2789947517656477,24.3,0.42880396496025874,0.24527073857861112,0.32592529646113005,0.8467554226259003,0.3866774838603963,0.2459185510643114,0.3674039650752922,0.9501643084401186
2025/26,2405,7,Lech Poznań,Widzew Łódź,H,0.5540173343967553,0.24366285409307697,0.20231981151016765,1.6611336181455867,0.8969651778057507,-0.7,0.5601105239981826,0.23875934865232354,0.20113012734949395,0.5796211504442409,0.5707143418777473,0.23648465124351226,0.19280100687874036,0.560866471428011
2025/26,2406,7,Jagiellonia Białystok,Lechia Gdańsk,H,0.6551211324403805,0.17958943367790536,0.16528943388171413,2.449776341147598,1.167459993196953,-21.3,0.6670018220770592,0.17162194243519663,0.16137623548774432,0.4049625013205307,0.7131072663853509,0.1556986717242282,0.13119406189042102,0.3381234261451453
2025/26,2407,8,Wisła Płock,Cracovia,D,0.6438838807071621,0.2312280655146864,0.12488805377815138,1.7013287926672493,0.5917974556064403,-24.8,0.6553039996795547,0.22496851486135613,0.11972748545908916,1.4917948205189138,0.7010963378233079,0.20686420128182417,0.09203946089486789,1.5756927334551751
2025/26,2408,8,Legia Warszawa,Radomiak Radom,H,0.5993967672510692,0.215281988116262,0.1853212446326687,1.9589346762476663,0.9896517809530004,8.4,0.6082884233018125,0.2088588454746795,0.18285273122350795,0.4971061290681821,0.6096925176102423,0.207174700886561,0.18313278150319665,0.4948005183919207
2025/26,2409,8,Lechia Gdańsk,GKS Katowice,H,0.41606251192199384,0.23900829500757534,0.3449291930704309,1.6165132683720664,1.4529382618970437,3.8,0.4117276628950725,0.23343027541501266,0.35484206168991483,0.887393160588223,0.40105236537591993,0.23153525489943427,0.3674123797246458,0.9136632732289354
2025/26,2410,8,Motor Lublin,Bruk-Bet Termalica Nieciecza,D,0.515158564935332,0.22346925920758065,0.26137217585708744,1.9018174570165833,1.2995593141609503,22.2,0.518083332583313,0.217615931687087,0.26430073572959994,1.525023551206726,0.48724557595990076,0.2189624812095232,0.29379194283057597,1.5188548825203336
2025/26,2411,8,Korona Kielce,Pogoń Szczecin,H,0.3456508432439946,0.2686643265225436,0.385684830233462,1.2165176054299573,1.3007898863560214,-6.7,0.33708284983085796,0.2639455037174124,0.39897164645172967,1.0874265336493292,0.3363795826039554,0.26457218067105204,0.3990482367249925,1.0895150465304142
2025/26,2412,8,Lech Poznań,Zagłębie Lubin,A,0.5770574188339282,0.228341280362238,0.19460130080383375,1.815502043903203,0.9507244034171687,27.7,0.5845936369645865,0.22259987697453587,0.19280648606087747,1.6460682559769582,0.5540626411187706,0.22888773370097804,0.21704962518025148,1.5276292641200735
2025/26,2413,8,Raków Częstochowa,Górnik Zabrze,A,0.48384899401377984,0.27542887764683643,0.24072212833938364,1.376964394044251,0.882963496036977,25.5,0.4851893647842033,0.2724176509979685,0.24239298421782807,1.417194968201593,0.4479479151401754,0.2805743940962044,0.2714776907636202,1.3038753132840524
2025/26,2414,8,Piast Gliwice,Jagiellonia Białystok,D,0.34355717391712176,0.26762061285086847,0.38882221323200983,1.2186058721514712,1.3141514706913986,-4.3,0.3348386771687391,0.26280022658960245,0.40236109624165844,1.3363611301589542,0.33029301286501433,0.263118275007599,0.4065887121273867,1.3351516330380013
2025/26,2415,8,Widzew Łódź,Arka Gdynia,H,0.6359815129838591,0.24671261399456326,0.11730587302157774,1.5705872177767384,0.5085280587871451,22.7,0.6468531296323088,0.24114210317078724,0.112004767196904,0.4356360123640129,0.6327301573283689,0.25001880986133307,0.11725103281029803,0.4577112394664491
2025/26,2416,9,Arka Gdynia,Korona Kielce,D,0.18126569319010438,0.27246015540823443,0.5462741514016612,0.6894341932812225,1.4202482795962932,-16.9,0.1665757868728866,0.2637808794577619,0.5696433336693515,1.3326365225321737,0.16369464148866542,0.26674498735849644,0.5695603711528382,1.3214621805101217
2025/26,2417,9,Bruk-Bet Termalica Nieciecza,Lech Poznań,A,0.32218481876720045,0.24394502370881216,0.4338701575239875,1.3412293842861664,1.5933111586182391,-29.1,0.31170052767122164,0.23733234404707007,0.4509671282817083,0.7963608284291234,0.3429785352900844,0.23786712197543594,0.4191543427344796,0.8695160671396338
2025/26,2418,9,Zagłębie Lubin,Motor Lublin,D,0.4312457983206121,0.24921225807777045,0.31954194360161736,1.5377878107533143,1.2898007743508713,4.6,0.42826160069133706,0.2443555451446893,0.32738285416397367,1.4091309620727217,0.41803733790082664,0.2438585334909895,0.3381041286081839,1.4111670026014336
2025/26,2419,9,Górnik Zabrze,Widzew Łódź,H,0.47691926665078543,0.2670562142460926,0.2560245191031221,1.4338055410918178,0.9735340000521469,-2.5,0.47765860791404896,0.26352089682497243,0.25882049526097856,0.7388590110445419,0.4836214702540354,0.2638238580959062,0.25255467165005835,0.7264527645065013
2025/26,2420,9,Radomiak Radom,Piast Gliwice,H,0.4040933561551692,0.28748198798716934,0.30842465585766177,1.209057138299312,1.0177157495705367,-22.8,0.39977372252799187,0.28479952808153675,0.3154267493904715,0.9168565856192132,0.4299808691277894,0.2847577407334399,0.28526139013877067,0.844014561684746
2025/26,2421,9,Pogoń Szczecin,Lechia Gdańsk,A,0.6048677246556087,0.20526400716315055,0.1898682681812408,2.1003685046975233,1.092557646037945,-5.1,0.6139959448521565,0.19842461770987554,0.18757943743796798,1.6735528569570841,0.6357824035564579,0.19089498879193706,0.17332260765160515,1.752600636922401
2025/26,2422,9,GKS Katowice,Cracovia,A,0.3832478907652521,0.25972205042591073,0.3570300588088371,1.3634653334770055,1.3068458266246417,32.6,0.37699805528236024,0.2549953225660111,0.3680066221516287,0.9996543459978618,0.31919884316655683,0.25269632040369727,0.42810483642974595,0.8483871684651386
2025/26,2423,9,Raków Częstochowa,Legia Warszawa,D,0.4081325783795976,0.27014718454726183,0.3217202370731406,1.3289725568622823,1.1481346436585596,11.9,0.4038366216862356,0.266363456764633,0.3297999215491315,1.3228935240320918,0.3801601312837789,0.26813011828511646,0.3517097504311046,1.3162829003067922
2025/26,2424,9,Wisła Płock,Jagiellonia Białystok,A,0.5759233136143058,0.25403940145312176,0.17003728493257236,1.557047443339946,0.7129228693070945,-22.9,0.5835121512675123,0.24951302969807265,0.16697481903441494,1.7899122621595263,0.6263676121128223,0.23699839309933599,0.13663399478784172,1.9904494990598818
2025/26,2425,10,Wisła Płock,GKS Katowice,D,0.632490540532575,0.23052711278416815,0.13698234668325676,1.7258044642078543,0.6546332699866789,-45.3,0.643367946419751,0.2243933926031484,0.13223866097710057,1.494354550494603,0.7139432970841046,0.19646402568949164,0.0895926772264038,1.6272759398047063
2025/26,2426,10,Legia Warszawa,Pogoń Szczecin,H,0.5016078250911119,0.23132880087827346,0.26706337403061464,1.7973217255045275,1.2538267226583566,-6.2,0.5036479274004237,0.22584537740533206,0.2705066951942441,0.6858778117604097,0.5183792643402262,0.22181499681497893,0.2598057388447948,0.6570481340877666
2025/26,2427,10,Motor Lublin,Radomiak Radom,D,0.45266866426126506,0.24481243265359887,0.3025189030851359,1.6087100816397908,1.271919403375586,-4.2,0.45121550067827443,0.23985651846650655,0.30892798085521916,1.4277143741404592,0.4576407222452907,0.23796949412633805,0.30438978362837127,1.4356127894656563
2025/26,2428,10,Zagłębie Lubin,Arka Gdynia,H,0.6342247952531074,0.23930844373939317,0.12646676100749943,1.6374755493699906,0.5723815420385312,17.5,0.6451151714149121,0.23348336801296332,0.12140146057212459,0.4383264177931663,0.6375851708955502,0.23857194811299906,0.12384288099145069,0.45006740946864404
2025/26,2429,10,Korona Kielce,Lechia Gdańsk,H,0.4850080740519971,0.24409804240476765,0.27089388354323507,1.64524710849703,1.1677774419760465,-29.9,0.48601345185697076,0.23925333992076642,0.2747332082222627,0.7215189767466451,0.537060559427177,0.23017268207146802,0.232766758501355,0.6216444172243316
2025/26,2430,10,Cracovia,Górnik Zabrze,D,0.4256087080135853,0.27015575375012996,0.30423553823628446,1.3549015867851795,1.1014686401449119,-10.7,0.422583745643296,0.26653322110033556,0.3108830332563684,1.3222563861083743,0.43648009870051724,0.26629215808207346,0.2972277432174093,1.3231612342786303
2025/26,2431,10,Lech Poznań,Jagiellonia Białystok,D,0.4697557686862654,0.23728443429785046,0.29295979701588404,1.7068575797757644,1.3017776827005874,12.4,0.46945937018200634,0.23200475536105644,0.2985358744569373,1.4609974102799599,0.4501553971238541,0.2318886060768667,0.3179559967992791,1.4614981688433366
2025/26,2432,10,Piast Gliwice,Bruk-Bet Termalica Nieciecza,H,0.45024585320376087,0.27017791802001584,0.2795762287762234,1.3851816948654851,1.0304005868460233,29.7,0.44904215569725253,0.26672629259918446,0.2842315517035632,0.8006385076799273,0.4012483108815823,0.2721323728247526,0.32661931629366514,0.9131748141876884
2025/26,2433,10,Widzew Łódź,Raków Częstochowa,A,0.3225358056667961,0.28835447619880883,0.38910971813439515,1.0470184676241783,1.1800599024457161,-22.6,0.31291780679795755,0.2845175943505821,0.40256459885146034,0.9098997009604145,0.3331663636343679,0.2885121281237842,0.37832150824184785,0.9720108939716345
2025/26,2434,11,Arka Gdynia,Cracovia,H,0.17156469506491273,0.27661101663796417,0.5518242882971233,0.6406426935315963,1.3917535755661636,-15.8,0.15692069675991063,0.26781366937565415,0.5752656338644352,1.8520147174268944,0.15226946832528074,0.27060856984357007,0.5771219618311493,1.8821035097933003
2025/26,2435,11,Bruk-Bet Termalica Nieciecza,Widzew Łódź,A,0.46075090702467875,0.23864659110221703,0.3006025018731042,1.6828945746146375,1.316868124264731,-21.3,0.4597900003145833,0.23339391719046634,0.30681608249495046,1.1815067907359655,0.4953075053429018,0.22770238411055443,0.27699011054654377,1.283773475430167
2025/26,2436,11,Lechia Gdańsk,Wisła Płock,D,0.2277612821782672,0.27107817512574495,0.5011605426959881,0.8595593860463417,1.4187023444616964,31.7,0.21375291788546102,0.26380963316522377,0.5224374489493153,1.3325275224391,0.1622507064932378,0.24733137190952342,0.5904179215972387,1.397026254799257
