match_id,sezon,waga_sezonu,kolejka,data_meczu,gospodarz,gosc,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,flash_id,flash_url
2168,2024/25,0.7,18,2024-12-08,Zagłębie Lubin,Legia Warszawa,0,3,64.2,35.8,16,12,4,5,3,4,9,3,7,4,7,17,1,1,1,2,0,0,0,0,32,7,7,3,11,20,466,270,375,171,1.24,1.87,G8dDweZH,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=G8dDweZH
2169,2024/25,0.7,18,2024-12-09,Korona Kielce,Pogoń Szczecin,0,0,34.9,65.1,8,11,3,0,3,3,2,8,5,2,13,14,3,1,1,2,0,0,0,0,16,18,1,6,10,12,278,535,204,453,0.26,0.58,xOpMyZ3U,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=xOpMyZ3U
2170,2024/25,0.7,18,2024-12-07,Lechia Gdańsk,Śląsk Wrocław,1,0,50.1,49.9,13,13,6,3,4,2,3,8,6,4,20,14,1,0,3,3,0,0,0,0,16,18,2,5,9,9,357,350,272,254,1.03,1.08,6wLVexkn,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=6wLVexkn
2171,2024/25,0.7,18,2024-12-08,Piast Gliwice,Cracovia,0,0,46.6,53.4,15,12,7,4,3,3,5,5,6,5,16,14,0,2,2,2,0,0,0,0,12,23,3,6,8,12,400,449,296,360,1.01,0.51,25EvfGJb,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=25EvfGJb
2172,2024/25,0.7,18,2024-12-08,Puszcza Niepołomice,Jagiellonia Białystok,1,1,32.5,67.5,7,19,2,7,3,2,2,10,1,2,20,6,2,2,1,1,0,0,0,0,17,15,2,4,10,7,252,544,180,463,1.22,0.97,zJCnhflB,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/puszcza-dtqx13O8/szczegoly/statystyki/?mid=zJCnhflB
2173,2024/25,0.7,18,2024-12-06,Radomiak Radom,GKS Katowice,1,1,54.3,45.7,21,8,4,2,5,2,12,4,5,3,18,15,1,1,5,3,0,0,0,0,32,13,11,4,6,7,409,358,336,270,1.56,0.74,Wp6ejYIN,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=Wp6ejYIN
2174,2024/25,0.7,18,2024-12-07,Raków Częstochowa,Motor Lublin,2,2,64.1,35.9,25,10,9,3,9,3,7,4,10,1,5,15,0,1,0,2,0,0,0,0,26,7,8,2,6,16,611,344,539,272,1.73,1.79,nBBQpCto,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=nBBQpCto
2175,2024/25,0.7,18,2024-12-07,Widzew Łódź,Stal Mielec,2,1,49.1,50.9,13,16,4,4,3,5,6,7,6,10,9,10,0,0,2,2,0,0,0,0,20,26,5,9,8,4,406,411,330,329,0.92,1.61,S6lD8FYi,https://www.flashscore.pl/mecz/pilka-nozna/stal-mielec-pxXiDZkQ/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=S6lD8FYi
2176,2024/25,0.7,19,2025-02-01,Cracovia,Raków Częstochowa,0,0,42.5,57.5,15,11,3,3,2,2,10,6,4,2,10,11,0,2,0,3,0,0,0,0,21,17,5,5,16,13,341,474,243,382,0.62,0.72,zXiL6g34,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=zXiL6g34
2177,2024/25,0.7,19,2025-01-31,GKS Katowice,Stal Mielec,1,0,40.8,59.2,21,16,6,1,8,1,7,14,6,6,13,12,2,1,2,1,0,0,0,0,18,28,5,9,11,10,344,497,268,414,2.26,1.18,WboU4XXG,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=WboU4XXG
2178,2024/25,0.7,19,2025-02-02,Górnik Zabrze,Puszcza Niepołomice,1,1,64.6,35.4,17,13,4,1,4,5,9,7,5,6,8,18,1,0,1,1,0,0,0,0,17,22,4,9,7,8,577,299,505,228,0.97,1.89,4Cqx3B2T,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/puszcza-dtqx13O8/szczegoly/statystyki/?mid=4Cqx3B2T
2179,2024/25,0.7,19,2025-02-02,Jagiellonia Białystok,Radomiak Radom,5,0,63.7,36.3,18,7,8,3,3,0,7,4,7,2,14,17,3,3,1,1,0,0,0,0,24,20,7,8,13,12,505,278,438,210,2.7,0.91,nXn1ckQj,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=nXn1ckQj
2180,2024/25,0.7,19,2025-01-31,Lech Poznań,Widzew Łódź,4,1,61.3,38.7,17,11,7,6,3,2,7,3,7,7,16,3,3,2,0,1,0,0,0,0,16,21,3,5,7,7,531,324,463,262,1.82,0.68,EwumLhIc,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=EwumLhIc
2181,2024/25,0.7,19,2025-02-02,Legia Warszawa,Korona Kielce,1,1,60.9,39.1,20,13,9,6,6,4,5,3,4,4,13,16,1,2,2,1,1,0,0,0,20,11,4,1,9,13,498,316,401,227,2.84,1.57,zgTeJWnA,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=zgTeJWnA
2182,2024/25,0.7,19,2025-02-01,Motor Lublin,Lechia Gdańsk,1,1,62.4,37.6,12,13,2,5,3,7,7,1,3,2,12,12,1,0,2,1,0,0,0,0,19,11,2,3,14,11,478,290,401,220,1.06,1.88,theT0OWr,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=theT0OWr
2183,2024/25,0.7,19,2025-02-01,Pogoń Szczecin,Zagłębie Lubin,1,0,59.3,40.7,18,7,8,1,4,3,6,3,9,5,14,9,0,2,4,2,0,0,0,0,19,16,8,2,8,2,480,327,387,243,1.66,0.32,zilxa21e,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=zilxa21e
2184,2024/25,0.7,19,2025-02-03,Śląsk Wrocław,Piast Gliwice,1,3,61.8,38.2,10,14,6,7,2,2,2,5,5,2,16,15,1,3,1,0,0,0,0,0,22,17,5,7,6,8,567,349,479,263,1.17,1.4,84npctW7,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=84npctW7
2185,2024/25,0.7,20,2025-02-09,Korona Kielce,Motor Lublin,1,0,47.6,52.4,14,14,4,2,4,6,6,6,4,4,11,14,1,2,3,2,0,0,0,0,19,22,5,5,12,8,399,434,323,336,1.82,1.13,OCUWKqOE,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=OCUWKqOE
2186,2024/25,0.7,20,2025-02-09,Lechia Gdańsk,Lech Poznań,1,0,47.0,53.0,19,7,4,1,9,4,6,2,6,4,15,13,3,1,3,5,0,1,0,1,19,21,5,5,7,9,374,422,300,336,1.74,0.73,WxYvJNhR,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=WxYvJNhR
2187,2024/25,0.7,20,2025-02-08,Piast Gliwice,Legia Warszawa,1,0,38.8,61.2,6,13,3,4,2,4,1,5,0,13,18,14,1,1,3,3,0,0,0,0,13,28,2,6,17,3,317,495,224,389,0.33,0.84,GA9BD1Gl,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=GA9BD1Gl
2188,2024/25,0.7,20,2025-02-07,Pogoń Szczecin,Górnik Zabrze,3,0,49.1,50.9,14,13,4,6,5,2,5,5,4,0,14,8,0,1,4,1,0,0,0,0,12,4,3,1,4,2,400,419,326,341,2.19,0.62,lxNIBuo1,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=lxNIBuo1
2189,2024/25,0.7,20,2025-02-10,Puszcza Niepołomice,Zagłębie Lubin,1,2,55.8,44.2,15,24,5,7,7,8,3,9,6,8,17,13,2,1,2,2,0,0,0,0,16,21,4,7,12,3,352,271,250,196,1.3,2.65,p4GR9JFD,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=p4GR9JFD
2190,2024/25,0.7,20,2025-02-08,Radomiak Radom,Śląsk Wrocław,1,1,57.0,43.0,13,14,4,2,2,3,7,9,5,2,15,13,1,1,3,4,0,0,0,0,25,12,2,4,15,11,362,280,261,185,0.92,1.49,xb3DXM7K,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=xb3DXM7K
2191,2024/25,0.7,20,2025-02-08,Raków Częstochowa,GKS Katowice,1,2,57.6,42.4,17,16,6,5,7,6,4,5,9,4,14,8,0,0,1,2,0,0,0,0,44,10,13,2,10,6,466,368,396,294,1.13,2.26,drppS0Vs,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=drppS0Vs
2192,2024/25,0.7,20,2025-02-07,Stal Mielec,Jagiellonia Białystok,2,1,55.6,44.4,11,15,2,3,3,5,6,7,3,5,13,18,0,0,2,2,0,0,0,0,11,10,6,4,12,7,452,362,354,270,1.73,1.22,2umhQv0f,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=2umhQv0f
2193,2024/25,0.7,20,2025-02-09,Widzew Łódź,Cracovia,1,1,52.1,47.9,9,18,1,2,4,7,4,9,5,8,9,13,0,4,1,2,0,0,0,0,25,23,4,7,12,11,432,398,342,305,0.65,1.72,Ofy1OIU6,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=Ofy1OIU6
2194,2024/25,0.7,21,2025-02-14,Cracovia,Korona Kielce,1,1,59.6,40.4,15,4,3,0,9,2,3,2,8,1,18,11,0,1,2,5,0,1,0,1,35,7,9,1,3,8,484,345,392,244,0.41,0.23,WKv9MdaJ,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=WKv9MdaJ
2195,2024/25,0.7,21,2025-02-16,GKS Katowice,Piast Gliwice,0,0,51.6,48.4,9,15,3,3,1,2,5,10,10,7,9,10,3,1,0,2,0,0,0,0,23,20,5,5,11,12,404,382,300,280,1.12,0.91,ld9gU8IP,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=ld9gU8IP
2196,2024/25,0.7,21,2025-02-15,Górnik Zabrze,Radomiak Radom,3,2,61.4,38.6,14,13,7,4,6,5,1,4,3,10,9,17,2,3,2,2,0,0,0,0,10,22,3,5,11,12,539,322,481,260,0.8,1.33,pSfPOntm,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=pSfPOntm
2197,2024/25,0.7,21,2025-02-16,Jagiellonia Białystok,Motor Lublin,3,0,57.5,42.5,16,13,5,4,6,4,5,5,1,1,13,16,2,0,3,0,0,1,0,0,13,17,4,7,13,10,541,392,479,324,1.29,0.96,4UAQMQAa,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=4UAQMQAa
2198,2024/25,0.7,21,2025-02-17,Zagłębie Lubin,Lechia Gdańsk,1,3,57.1,42.9,24,16,8,7,7,6,9,3,8,8,6,7,2,1,1,0,0,0,0,0,34,22,11,3,9,15,451,344,355,253,1.68,1.18,CfEYK4uC,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=CfEYK4uC
2199,2024/25,0.7,21,2025-02-14,Lech Poznań,Raków Częstochowa,0,1,54.7,45.3,9,14,4,7,4,2,1,5,3,5,11,14,2,4,1,2,0,0,0,0,11,18,2,2,13,6,466,378,377,320,0.49,0.9,Y92sJrAO,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=Y92sJrAO
2200,2024/25,0.7,21,2025-02-15,Legia Warszawa,Puszcza Niepołomice,2,0,54.9,45.1,21,6,6,1,7,0,8,5,10,6,12,10,4,2,1,3,0,0,0,0,28,18,4,5,7,16,369,311,295,210,2.25,0.56,OYsiwnet,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/puszcza-dtqx13O8/szczegoly/statystyki/?mid=OYsiwnet
2201,2024/25,0.7,21,2025-02-16,Stal Mielec,Pogoń Szczecin,1,2,55.3,44.7,16,11,4,4,6,5,6,2,7,5,9,15,5,1,1,3,0,0,0,0,27,16,8,5,8,12,414,346,327,243,1.24,0.85,4rjayQPh,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=4rjayQPh
2202,2024/25,0.7,21,2025-02-15,Śląsk Wrocław,Widzew Łódź,3,0,43.7,56.3,15,12,5,2,4,7,6,3,2,5,14,12,3,1,2,4,0,1,0,1,13,8,2,3,10,9,316,419,239,328,1.69,0.31,xdl7Z3f5,https://www.flashscore.pl/mecz/pilka-nozna/slask-wroclaw-E1Oxemse/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=xdl7Z3f5
2203,2024/25,0.7,22,2025-02-23,Cracovia,Jagiellonia Białystok,2,2,49.1,50.9,8,17,3,4,1,4,4,9,4,11,15,13,0,1,2,2,0,0,0,0,20,22,11,5,7,7,360,376,263,275,0.49,2.95,YNsGXsPH,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=YNsGXsPH
2204,2024/25,0.7,22,2025-02-22,Korona Kielce,Śląsk Wrocław,2,0,45.7,54.3,11,17,5,4,2,5,4,8,5,12,11,11,2,2,1,0,0,0,0,0,17,24,5,9,13,6,301,359,222,293,1.63,0.97,vN9mFZ8j,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=vN9mFZ8j
2205,2024/25,0.7,22,2025-02-23,Lech Poznań,Zagłębie Lubin,3,1,57.2,42.8,13,24,5,10,6,2,2,12,4,13,13,11,1,5,0,1,0,0,0,0,10,34,1,11,8,17,444,307,350,216,0.69,1.13,KInzww1c,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=KInzww1c
2206,2024/25,0.7,22,2025-02-23,Lechia Gdańsk,Puszcza Niepołomice,0,2,64.6,35.4,19,13,6,3,6,6,7,4,8,7,8,17,1,0,2,3,0,0,0,0,27,13,7,3,7,16,407,227,321,136,1.24,1.43,6ZpryHV9,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/puszcza-dtqx13O8/szczegoly/statystyki/?mid=6ZpryHV9
2207,2024/25,0.7,22,2025-02-24,Motor Lublin,GKS Katowice,3,2,39.4,60.6,13,27,5,12,3,6,5,9,4,11,10,12,2,1,3,3,0,0,0,0,19,23,3,8,12,4,314,497,242,443,1.42,2.31,21viZf0M,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=21viZf0M
2208,2024/25,0.7,22,2025-02-21,Piast Gliwice,Stal Mielec,2,2,60.9,39.1,31,9,11,3,9,2,11,4,8,2,8,17,0,2,3,3,0,1,0,1,33,5,12,1,16,6,573,382,477,282,2.55,1.22,bXPMTYNq,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=bXPMTYNq
2209,2024/25,0.7,22,2025-02-22,Radomiak Radom,Legia Warszawa,3,1,40.7,59.3,22,11,7,2,4,3,11,6,3,5,15,10,1,0,1,1,0,0,0,0,8,16,5,3,12,8,308,447,212,340,3.77,0.66,faJVRChd,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=faJVRChd
2210,2024/25,0.7,22,2025-02-21,Raków Częstochowa,Górnik Zabrze,1,0,47.9,52.1,16,7,5,0,5,5,6,2,6,3,12,11,2,1,2,1,0,0,0,0,16,12,3,4,12,14,448,491,382,402,1.16,0.19,KxBHkGp3,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=KxBHkGp3
2211,2024/25,0.7,22,2025-02-22,Widzew Łódź,Pogoń Szczecin,0,4,43.1,56.9,11,19,4,9,2,7,5,3,5,7,7,13,1,2,2,0,0,0,0,0,17,22,5,8,9,19,299,390,230,316,0.74,2.74,thaQmfFF,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=thaQmfFF
2212,2024/25,0.7,23,2025-02-28,Górnik Zabrze,Cracovia,0,1,65.9,34.1,23,10,2,2,15,4,6,4,12,3,8,9,3,2,2,1,0,0,0,0,32,14,4,2,9,9,598,314,533,247,1.14,0.34,lI2YoYqS,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/gornik-zabrze-2LH3Ywq4/szczegoly/statystyki/?mid=lI2YoYqS
2213,2024/25,0.7,23,2025-03-02,Jagiellonia Białystok,GKS Katowice,1,0,53.8,46.2,18,11,3,1,10,5,5,5,4,0,13,12,2,2,0,1,0,0,0,0,13,21,5,4,8,10,475,397,396,317,1.26,0.56,82q5tC7k,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=82q5tC7k
2214,2024/25,0.7,23,2025-03-01,Zagłębie Lubin,Piast Gliwice,0,1,55.1,44.9,14,11,4,3,2,2,8,6,7,1,17,13,5,1,1,1,0,0,0,0,26,12,4,3,9,8,492,415,364,296,1.23,1.3,tGsDvjx2,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=tGsDvjx2
2215,2024/25,0.7,23,2025-03-02,Legia Warszawa,Śląsk Wrocław,3,1,53.5,46.5,18,10,6,2,8,4,4,4,8,4,13,15,3,2,1,2,0,0,0,0,25,9,4,5,5,5,436,386,337,299,1.86,1.19,691i2gU8,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=691i2gU8
2216,2024/25,0.7,23,2025-03-01,Pogoń Szczecin,Lech Poznań,0,3,47.0,53.0,15,20,4,7,6,11,5,2,4,4,14,15,1,4,1,1,1,0,0,0,14,12,3,1,10,9,363,421,263,340,1.14,2.7,EZ4a0XbL,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=EZ4a0XbL
2217,2024/25,0.7,23,2025-03-02,Puszcza Niepołomice,Motor Lublin,0,1,48.4,51.6,10,16,2,3,5,8,3,5,8,4,15,17,2,1,6,5,1,0,1,0,28,18,2,4,9,4,304,334,217,245,0.76,2.38,b7tWfBMr,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/puszcza-dtqx13O8/szczegoly/statystyki/?mid=b7tWfBMr
2218,2024/25,0.7,23,2025-02-28,Radomiak Radom,Widzew Łódź,1,1,61.4,38.6,23,8,5,3,6,1,12,4,8,0,13,11,1,3,2,1,0,0,0,0,41,9,19,4,11,11,469,311,400,237,1.82,0.45,6Xqvgkie,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=6Xqvgkie
2219,2024/25,0.7,23,2025-03-03,Raków Częstochowa,Lechia Gdańsk,3,1,46.9,53.1,8,16,4,3,2,8,2,5,1,3,14,12,2,2,2,5,0,0,0,0,12,21,4,6,13,6,355,396,279,313,1.66,1.01,0WxmiTL7,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=0WxmiTL7
2220,2024/25,0.7,23,2025-03-01,Stal Mielec,Korona Kielce,0,1,54.9,45.1,17,15,4,3,2,6,11,6,5,3,18,13,1,0,4,4,0,0,0,0,28,11,11,2,14,14,413,350,318,226,1.56,1.16,hQPYEWDE,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=hQPYEWDE
2221,2024/25,0.7,24,2025-03-08,Cracovia,Radomiak Radom,1,2,52.7,47.3,5,14,2,4,3,4,0,6,5,7,10,14,2,3,1,2,0,0,0,0,15,14,0,6,7,13,387,340,292,244,0.17,0.91,lhJsDArR,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=lhJsDArR
2222,2024/25,0.7,24,2025-03-09,GKS Katowice,Zagłębie Lubin,1,0,58.5,41.5,7,18,2,0,2,5,3,13,3,8,9,11,1,0,2,3,0,0,0,0,13,30,3,9,4,14,401,266,309,178,0.84,0.97,KzAD7l6l,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=KzAD7l6l
2223,2024/25,0.7,24,2025-03-07,Korona Kielce,Puszcza Niepołomice,2,1,55.0,45.0,23,11,8,3,5,3,10,5,3,1,10,17,0,0,2,4,0,0,0,0,17,13,3,2,14,7,371,303,293,205,1.1,1.49,tjbM5Sz1,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/puszcza-dtqx13O8/szczegoly/statystyki/?mid=tjbM5Sz1
2224,2024/25,0.7,24,2025-03-08,Lech Poznań,Stal Mielec,3,1,59.3,40.7,24,11,14,3,8,4,2,4,5,6,11,9,5,1,2,2,0,0,0,0,13,14,4,6,12,10,536,361,478,308,3.03,0.49,S6dU365D,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=S6dU365D
2225,2024/25,0.7,24,2025-03-09,Lechia Gdańsk,Górnik Zabrze,1,2,52.1,47.9,22,10,3,3,9,2,10,5,5,4,10,10,0,1,2,4,0,0,0,0,25,8,7,3,15,7,408,390,325,314,2.45,1.44,tl3tBNCt,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=tl3tBNCt
2226,2024/25,0.7,24,2025-03-10,Motor Lublin,Legia Warszawa,3,3,46.9,53.1,14,29,6,3,1,16,7,10,4,6,12,13,2,0,2,4,0,0,0,0,15,23,5,8,13,10,384,426,286,338,2.46,2.67,E11l91sg,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=E11l91sg
2227,2024/25,0.7,24,2025-03-08,Piast Gliwice,Raków Częstochowa,0,3,57.4,42.6,10,8,4,7,1,0,5,1,2,2,18,19,1,1,3,1,0,0,0,0,14,10,6,2,9,5,445,333,348,260,0.71,1.05,ATfc7uC5,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=ATfc7uC5
2228,2024/25,0.7,24,2025-03-09,Widzew Łódź,Jagiellonia Białystok,0,1,49.5,50.5,19,7,5,2,8,3,6,2,13,2,14,13,2,2,4,3,0,0,0,0,34,11,5,1,14,13,375,409,292,339,1.13,0.75,2yD45JtI,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=2yD45JtI
2229,2024/25,0.7,24,2025-03-07,Śląsk Wrocław,Pogoń Szczecin,1,1,40.1,59.9,15,16,4,4,7,5,4,7,13,6,5,18,4,1,0,3,0,0,0,0,18,19,2,7,9,1,302,466,238,396,1.12,1.01,Oj1D3cBU,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=Oj1D3cBU
2230,2024/25,0.7,25,2025-03-15,Górnik Zabrze,Motor Lublin,4,0,48.1,51.9,18,9,10,2,4,4,4,3,3,11,8,10,1,5,3,1,0,0,0,0,8,32,3,5,14,4,456,468,385,403,2.14,1.17,EFtNN0dn,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=EFtNN0dn
2231,2024/25,0.7,25,2025-03-16,Jagiellonia Białystok,Lech Poznań,2,1,30.6,69.4,11,16,1,2,4,7,6,7,0,4,17,15,1,0,3,3,0,0,0,0,10,25,3,5,11,7,226,515,153,434,1.39,1.31,AszWLvRb,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=AszWLvRb
