sezon,kolejka,gospodarz,gosc,gole_gosp,gole_gosc,wynik_1x2,xg_gosp_actual,xg_gosc_actual,lambda_home_base,lambda_away_base,p_home_base,p_draw_base,p_away_base,log_loss_base,window,eta_form,k_form,cap_form,home_atk_mult,away_atk_mult,home_def_mult,away_def_mult,lambda_home,lambda_away,p_home,p_draw,p_away,log_loss,wynik_pred,czy_trafil,p_home_cal,p_draw_cal,p_away_cal,log_loss_cal,wynik_pred_cal,czy_trafil_cal
2025/26,2,Cracovia,Bruk-Bet Termalica Nieciecza,2,0,H,1.74,0.59,1.344894892623841,1.0336818296585528,0.4385167004498404,0.2738624941891031,0.2876208053610566,0.8243573824907048,10,0.25,3,1.25,0.986150329547211,1.0140441776855136,0.9919506234559649,0.986150329547211,1.3079001593347528,1.039761692170905,0.42691078377107483,0.27706272574620444,0.2960264904827208,0.8511802248882263,H,1,0.4176266761659763,0.2757454302135841,0.30662789362043963,0.873167364746132,H,1
2025/26,2,GKS Katowice,Zagłębie Lubin,2,2,D,1.24,2.29,1.5649928886239375,1.1091864015568966,0.47865919288656117,0.25181353990148103,0.2695272672119579,1.3790663863732513,10,0.25,3,1.25,0.986150329547211,0.986150329547211,1.0140441776855136,0.986150329547211,1.5219438036497146,1.1091864015568964,0.4677392775253698,0.25553924503381786,0.2767214774408122,1.3643792802186523,H,0,0.4620244163942173,0.25275725146269185,0.28521833214309067,1.3753257312351836,H,0
2025/26,2,Jagiellonia Białystok,Widzew Łódź,3,2,H,1.63,1.18,2.049942020812496,0.9925293691292885,0.6179121399244542,0.20690413764765686,0.17518372242788882,0.4814090000383643,10,0.25,3,1.25,0.986150329547211,0.986150329547211,1.0140441776855136,0.986150329547211,1.993553184232042,0.9925293691292884,0.6061028329597631,0.21211940232137463,0.1817777647188623,0.5007056159560273,H,1,0.6133858048341164,0.20631106948021607,0.18030312568566742,0.4887611693465519,H,1
2025/26,2,Korona Kielce,Legia Warszawa,0,2,A,1.19,1.46,1.228265883300119,1.4174466392317824,0.3261462893871023,0.25987104669049355,0.41398266392240435,0.8819311806171519,10,0.25,3,1.25,0.986150329547211,0.986150329547211,1.0140441776855136,0.986150329547211,1.1944793256962578,1.4174466392317822,0.3173424370676565,0.26127025767102885,0.4213873052613145,0.8642029032169483,A,1,0.29860068009939866,0.25565615781984935,0.44574316208075193,0.8080123626128555,A,1
2025/26,2,Lechia Gdańsk,Lech Poznań,3,4,A,1.39,2.59,1.1994022739720398,1.6021465487122193,0.2858129844811203,0.24696230568962205,0.46722470982925757,0.7609449596773681,10,0.25,3,1.25,1.0140441776855136,0.9919506234559649,1.0140441776855136,0.986150329547211,1.1994022739720396,1.6115699810115252,0.2842230229479851,0.2462286881345154,0.46954828891749945,0.7559841338282416,A,1,0.2631480098216803,0.2381891737379866,0.49866281644033306,0.6958251301877444,A,1
2025/26,2,Piast Gliwice,Górnik Zabrze,0,1,A,0.76,0.27,1.1546455043469563,0.9866466335635657,0.39537333742797787,0.29467618016266744,0.3099504824093547,1.1713427284251772,10,0.25,3,1.25,0.986150329547211,1.0140441776855136,0.986150329547211,1.0140441776855136,1.1546455043469561,0.9866466335635656,0.39537333742797776,0.29467618016266744,0.30995048240935463,1.1713427284251774,H,0,0.3835083349340838,0.29453134941215736,0.3219603156537589,1.1333269843441176,H,0
2025/26,2,Pogoń Szczecin,Motor Lublin,4,1,H,2.65,1.76,1.9435099386700192,1.0911171370842294,0.571967344492763,0.21873288855006073,0.2092997669571762,0.5586733792796551,10,0.25,3,1.25,0.9998253700543182,1.0080925223635038,1.0140441776855136,0.986150329547211,1.9162582719720855,1.1153948784079646,0.5602912287474546,0.22142164058882216,0.218287130663723,0.5792985790980322,H,1,0.5633004449232475,0.2163544400861096,0.22034511499064297,0.5739421432304626,H,1
2025/26,2,Raków Częstochowa,Wisła Płock,1,2,A,0.78,2.43,1.3040950995054965,0.7368209463738934,0.5009826502611288,0.2881259058086255,0.2108914439302455,1.5564117616411548,10,0.25,3,1.25,1.0140441776855136,1.0140441776855136,0.986150329547211,0.986150329547211,1.3040950995054963,0.7368209463738934,0.5009826502611286,0.2881259058086255,0.21089144393024556,1.5564117616411546,H,0,0.49892451091745704,0.28869258925266794,0.2123828998298751,1.54936450213094,H,0
2025/26,3,Bruk-Bet Termalica Nieciecza,Pogoń Szczecin,1,1,D,1.95,1.05,1.1268195267693664,1.4075124302596687,0.3013750983974272,0.2647059363016734,0.43391896530089924,1.329135743473641,10,0.25,3,1.25,1.0225651825635729,1.0188665443840348,0.9779327685429285,1.0225651825635729,1.1782470658222304,1.4024214303884606,0.3158838972651255,0.263076574641613,0.4210395280932614,1.3353101308496051,A,0,0.29709296888142744,0.2575793077886686,0.44532772332990395,1.3564276148856595,A,0
2025/26,3,Cracovia,Lechia Gdańsk,2,2,D,2.99,0.58,1.8322377331840425,1.1308564960127414,0.5377773169621729,0.22870906675111685,0.2335136162867104,1.4753045340032611,10,0.25,3,1.25,1.0072018610325226,1.0225651825635729,0.9779327685429285,1.0225651825635729,1.8870757930185553,1.1308564960127414,0.5501889825219878,0.2240636040326647,0.22574741344534743,1.4958253208579002,H,0,0.552230658986344,0.21918090448060665,0.2285884365330493,1.5178578422987459,H,0
2025/26,3,Lech Poznań,Górnik Zabrze,2,1,H,1.6,0.49,1.5728944291838658,0.951604902775276,0.5184705058312782,0.2530533785963255,0.2284761155723962,0.6568721365731558,10,0.25,3,1.25,1.0221353481554543,0.9945387912285675,0.99847407131096,1.0184907321571344,1.6374387483799844,0.9449638386302307,0.5362302151831858,0.24638507918329075,0.2173847056335233,0.6231917041838287,H,1,0.5372487378646258,0.24327197515215956,0.2194792869832148,0.6212940927137875,H,1
2025/26,3,Legia Warszawa,Arka Gdynia,0,0,D,1.85,0.66,1.903546225256225,0.8062924798477497,0.6325933359332487,0.2152487620766922,0.15215790199005905,1.5359608867863412,10,0.25,3,1.25,0.9779327685429285,0.9779327685429285,0.9781911504290054,0.9985592757531794,1.8588582639683036,0.7713035627393776,0.6317841906202828,0.21889340930788986,0.1493224000718272,1.5191703831391543,H,0,0.6413173323668702,0.21334809984077022,0.1453345677923596,1.5448301756883742,H,0
2025/26,3,Motor Lublin,Jagiellonia Białystok,1,1,D,2.0,1.7,1.547103472540959,1.7529256729741676,0.342197449263046,0.2290274593923199,0.42877509134463393,1.4739133726063975,10,0.25,3,1.25,1.0225651825635729,0.9779327685429285,1.0076063963604147,1.0225651825635729,1.6177125828401333,1.7272826716093939,0.36298578544416404,0.2281701520931868,0.40884406246264915,1.4776636472465097,A,0,0.3466466712241938,0.22103274017294036,0.4323205886028658,1.5094444428579412,A,0
2025/26,3,Radomiak Radom,Raków Częstochowa,3,1,H,2.39,0.84,1.008064100136564,1.2364578282626402,0.3004337634401246,0.2854017871041043,0.41416444945577086,1.2025279704675007,10,0.25,3,1.25,1.0072149983149803,1.001208384732836,0.984546565504521,1.0225651825635729,1.038248552028013,1.2188213357341118,0.31242005444344445,0.2853726444504928,0.4022073011060627,1.1634066683156559,A,0,0.29392823601119594,0.28188823992295997,0.4241835240658441,1.2244196366395514,A,0
2025/26,3,Widzew Łódź,GKS Katowice,3,0,H,1.72,1.09,1.4748927019225282,1.1728813623134096,0.4411068020420948,0.25763550857451584,0.30125768938338915,0.8184682513551482,10,0.25,3,1.25,0.9920486591363799,0.9779327685429285,0.9779327685429285,1.0225651825635729,1.4961819200437678,1.1216880228055734,0.45824173965610493,0.2574280550787685,0.2843302052651266,0.7803584182707151,H,1,0.45161588042534073,0.25470148670126896,0.29368263287339025,0.7949232825212199,H,1
2025/26,3,Wisła Płock,Piast Gliwice,2,0,H,1.18,0.3,1.239316501086949,0.8839225398734492,0.4446097924324366,0.29128389465694343,0.2641063129106199,0.8105582524304535,10,0.25,3,1.25,1.0225651825635729,0.9779327685429285,0.9779327685429285,0.9779327685429285,1.239316501086949,0.8453415306287317,0.454177271766971,0.29298764307672964,0.2528350851562994,0.7892676907059013,H,1,0.4477145856089394,0.2936723190719969,0.25861309531906357,0.8035993352868088,H,1
2025/26,3,Zagłębie Lubin,Korona Kielce,1,1,D,0.49,1.58,1.2214787138507281,1.0866992247355967,0.3920792399127423,0.28226880736060006,0.32565195272665765,1.2648954444766316,10,0.25,3,1.25,1.0225651825635729,0.9779327685429285,0.9779327685429285,1.0225651825635729,1.277226455850639,1.039267520095783,0.4184824946685362,0.27993125259193624,0.3015862527395277,1.2732112324168132,H,0,0.40845917185362157,0.27874848902462757,0.3127923391217508,1.2774453767619525,H,0
2025/26,4,Arka Gdynia,Pogoń Szczecin,2,1,H,0.48,2.01,0.9145699059214712,1.4517413523283127,0.2374090165248537,0.26638616898813294,0.49620481448701337,1.4379708172209213,10,0.25,3,1.25,0.9724924724660731,1.0086665660555734,0.9974898951643898,1.0282855942978897,0.9145699059214714,1.4606473604994006,0.23601577399034732,0.2654114001871547,0.49857282582249796,1.443856637248,A,0,0.21357453926485995,0.2570484100176271,0.5293770507175128,1.5437693771989882,A,0
2025/26,4,Górnik Zabrze,Bruk-Bet Termalica Nieciecza,0,1,A,1.69,0.47,1.3796438056240734,1.0029388943245265,0.45525394572870853,0.27164432599396454,0.2731017282773269,1.297910922154406,10,0.25,3,1.25,0.9777055894778653,1.0282855942978897,1.0148014164121042,0.9724924724660731,1.3117809563093075,1.0465724304830815,0.42640888484978684,0.2763949945965632,0.2971961205536499,1.2133630195425373,H,0,0.4170648160858201,0.2750027837928642,0.3079324001213158,1.1778750002234482,H,0
2025/26,4,Jagiellonia Białystok,Cracovia,5,2,H,3.01,2.6,1.8554161920009837,1.178083556489489,0.5321277397464507,0.2269566581447748,0.2409156021087744,0.6308717061574802,10,0.25,3,1.25,0.9724924724660731,1.0282855942978897,1.0282855942978897,0.9724924724660731,1.7547442947935559,1.245671698563844,0.4935218118453706,0.23458870782295696,0.27188948033167265,0.7061882228170874,H,1,0.48995586513271133,0.2302342026829835,0.2798099321843052,0.7134399630918471,H,1
2025/26,4,Korona Kielce,Radomiak Radom,3,0,H,2.21,0.63,1.326550117340609,1.07935936593978,0.4229384568130136,0.27358323379976324,0.3034783093872233,0.8605286026886877,10,0.25,3,1.25,0.9793988581329408,1.0282855942978897,1.0282855942978897,0.9724924724660731,1.2634832943143735,1.1412835764701514,0.3917686190410466,0.2756518913919551,0.3325794895669983,0.9370838710105914,H,1,0.3792226574691644,0.2734887665637119,0.34728857596712376,0.9696317596764512,H,1
2025/26,4,Lechia Gdańsk,Motor Lublin,3,3,D,2.66,0.64,1.6185525383139414,1.6359432320590357,0.3802904747575514,0.23204615531321926,0.3876633699292292,1.460818981787222,10,0.25,3,1.25,1.0166798717083023,1.0282855942978897,1.0282855942978897,1.0046468151061037,1.653196352614271,1.7297993621993026,0.37059456427425025,0.22690765537918078,0.40249778034656897,1.4832121487651322,A,0,0.3548443765835545,0.2198546882937788,0.4253009351226667,1.5147884586166749,A,0
2025/26,4,Legia Warszawa,GKS Katowice,3,1,H,1.57,0.52,2.112975346780082,1.0979755678094711,0.6061975273667941,0.20433703269672077,0.18946543993648518,0.5005493932733942,10,0.25,3,1.25,0.972683308914115,0.9724924724660731,0.9734847904122149,1.0282855942978897,2.113389985166904,1.0394607504314517,0.6198524781139122,0.20263893496701477,0.17750858691907306,0.47827376778081004,H,1,0.6282576190544973,0.19615457495693825,0.17558780598856447,0.4648049752073843,H,1
2025/26,4,Piast Gliwice,Lech Poznań,1,0,H,1.87,2.79,0.9751745875247019,1.0786772949893502,0.3216831403307725,0.30304016573906667,0.37527669393016083,1.134188254159084,10,0.25,3,1.25,0.9724924724660731,1.0198451829374655,0.9724924724660731,0.9786247219466984,0.9280787019266387,1.069823256631382,0.30908795226516483,0.30762281453485185,0.38328923319998354,1.1741294074229485,A,0,0.29081908217746105,0.30630679591197885,0.40287412191056,1.2350539158832745,A,0
2025/26,4,Raków Częstochowa,Zagłębie Lubin,0,1,A,0.89,1.71,1.5861360896248116,0.7682118891628014,0.5685822064037642,0.25105806942100145,0.18035972417523413,1.7128019547316309,10,0.25,3,1.25,0.9874270796167604,1.0019512518533455,1.0282855942978897,0.9935752293604755,1.5561312913808834,0.7914825932620727,0.5548904025013062,0.25495764654462266,0.19015195095407134,1.6599317845812425,H,0,0.5577775816604497,0.2525661982651933,0.18965622007435712,1.6625422137348778,H,0
2025/26,4,Widzew Łódź,Wisła Płock,1,1,D,0.87,0.7,1.1418064925656972,1.2106509909727865,0.3433073663314573,0.27970819629671106,0.37698443737183174,1.2740083753182998,10,0.25,3,1.25,1.0018766652932298,1.0282855942978897,0.9724924724660731,0.9724924724660731,1.1124820648323532,1.2106509909727865,0.33507766269579875,0.2815754820552937,0.3833468552489076,1.2673547250537713,A,0,0.3180535227357543,0.27846620882226064,0.403480268441985,1.2784585597508624,A,0
2025/26,5,Bruk-Bet Termalica Nieciecza,Raków Częstochowa,2,3,A,1.05,2.33,0.9907192062291591,1.1332192411361763,0.3153793807575402,0.29650992685821737,0.3881106923842426,0.9464646903961077,10,0.25,3,1.25,1.0323911847100018,0.9690999821683801,0.977686011504916,1.0323911847100018,1.0559397953801917,1.073697462929987,0.34695184455342476,0.29703440529551456,0.3560137501510606,1.0327859248561617,A,1,0.3311270796447276,0.2958699033960335,0.37300301695923893,0.9861687710084612,A,1
2025/26,5,Cracovia,Widzew Łódź,1,0,H,0.52,0.87,1.5426609491948144,1.0174410797188735,0.4947256509098694,0.2553969187020535,0.24987743038807705,0.7037519106476574,10,0.25,3,1.25,1.0323911847100018,0.993858158105469,0.9990522988951295,0.9686250859269974,1.5426609491948147,1.0102338095832764,0.49646328904751796,0.2555003641701547,0.24803634678232733,0.7002457377119014,H,1,0.4936418166380386,0.25299336828765967,0.25336481507430175,0.7059450923171448,H,1
2025/26,5,GKS Katowice,Arka Gdynia,4,1,H,3.18,0.59,1.4931384155708038,0.8691047388646747,0.5185860322965714,0.262333337337276,0.21908063036615258,0.6566493397216366,10,0.25,3,1.25,0.9686250859269974,0.9686250859269974,1.0314003973590589,1.0104500450369052,1.461405135577225,0.868270657757954,0.5104154803987813,0.2659873773271911,0.22359714227402772,0.6725302174765838,H,1,0.5091205685958083,0.26451570505140937,0.22636372635278232,0.6750704170125335,H,1
2025/26,5,Lech Poznań,Korona Kielce,1,1,D,1.45,1.3,1.6238964634472948,0.8512430268332651,0.5564666456669985,0.24741644149629885,0.19611691283670268,1.3966823640924817,10,0.25,3,1.25,1.0323911847100018,1.010505902865712,1.0134346215164185,1.0158651364771607,1.7030942378349627,0.8717423781209945,0.570503346521617,0.23882779877126858,0.19066885470711437,1.4320124939738954,H,0,0.5747528998551903,0.23508981409213148,0.1901572860526782,1.4477876502269744,H,0
2025/26,5,Motor Lublin,Piast Gliwice,0,0,D,0.89,0.96,1.3192652675794156,1.1079857779384383,0.41445868356818466,0.2728760232050951,0.31266529322672043,1.298737714398143,10,0.25,3,1.25,1.0083685732445395,0.9818579835535093,1.025631796382789,0.9989560660814883,1.3289168844251409,1.1157691203827267,0.41533642585423974,0.2717014599390005,0.3129621142067597,1.303051389214987,H,0,0.4048565540801283,0.26964375379129263,0.3254996921285791,1.3106536216010982,H,0
2025/26,5,Pogoń Szczecin,Górnik Zabrze,0,3,A,1.52,1.83,1.6497691091803826,1.026389905619638,0.5193657572032631,0.2450458382430403,0.23558840455369684,1.445669045081009,10,0.25,3,1.25,1.0193894081359696,0.9914054654270494,1.0323911847100018,0.9981856198687235,1.6787058089993376,1.0505288133402255,0.5206202144874498,0.24224449753370245,0.23713528797884773,1.4391244653577422,H,0,0.5200095201515208,0.23872723589305866,0.24126324395542054,1.4218666430452982,H,0
2025/26,5,Radomiak Radom,Jagiellonia Białystok,1,2,A,1.47,1.47,1.4296788436453742,1.6627554321444697,0.3309752799675974,0.23713756140623993,0.4318871586261626,0.8395909317423694,10,0.25,3,1.25,1.0323911847100018,0.9889430211704644,1.00304500539863,1.0323911847100018,1.523796829743799,1.649377497218622,0.3556350318775871,0.23490735961410203,0.4094576085083108,0.8929219011738162,A,1,0.33892365184284,0.2281278938230996,0.4329484543340605,0.8371366011742457,A,1
2025/26,5,Wisła Płock,Legia Warszawa,1,0,H,0.6,1.15,1.3506778395961,1.271215593200027,0.3873528684872511,0.2623808655965836,0.35026626591616544,0.9484191965172887,10,0.25,3,1.25,1.0323911847100018,0.9686250859269974,0.9686250859269974,0.9686250859269974,1.3506778395961003,1.192698399048221,0.40416462095808353,0.26632709819304273,0.32950828084887396,0.905933006398428,H,1,0.3925295232359881,0.26352292465139066,0.34394755211262124,0.9351435261528002,H,1
2025/26,5,Zagłębie Lubin,Lechia Gdańsk,6,2,H,2.53,1.06,1.6154598601611363,1.2649267076042543,0.4558610559869261,0.24450124991558478,0.2996376940974891,0.785567217681828,10,0.25,3,1.25,1.0311449700770672,1.0323911847100018,0.9755748250737932,1.0323911847100018,1.719729680108763,1.2740023662728008,0.47894164679494333,0.23681982206041566,0.28423853114464115,0.7361765119673093,H,1,0.47392474839719445,0.23250725524535695,0.29356799635744846,0.7467067285462579,H,1
2025/26,6,Górnik Zabrze,GKS Katowice,3,0,H,2.12,0.89,1.6271482960035284,1.0683122675547667,0.5037743408841575,0.24686665204731764,0.24935900706852482,0.6856268475155702,10,0.25,3,1.25,1.0125907451963243,0.9945971120407483,0.9953248994259115,1.0248243916261046,1.6885368496782325,1.0575728133195361,0.521314247386353,0.24131750246020967,0.23736825015343735,0.6514022570878725,H,1,0.5207570683387964,0.2377252712267683,0.24151766043443526,0.652471625550943,H,1
2025/26,6,Korona Kielce,Motor Lublin,2,0,H,1.37,1.39,1.4778958513923952,1.1578629028775997,0.44526978475139106,0.25787851942194295,0.29685169582666593,0.8090749226476611,10,0.25,3,1.25,1.0213269895300463,0.9984672963812714,1.0091069836934168,1.021346257157488,1.541635279797038,1.166616718986383,0.4595477817262983,0.2525024086858255,0.2879498095878763,0.7775123562459232,H,1,0.45294320995041765,0.24934016998045694,0.2977166200691253,0.7919885257057336,H,1
2025/26,6,Lechia Gdańsk,Arka Gdynia,1,0,H,0.99,0.46,1.712253651934351,0.9605326501115191,0.5505323050943403,0.23881577055328926,0.21065192435237048,0.5968696413543808,10,0.25,3,1.25,1.030205624332654,0.9657346423241695,1.0354811313316528,1.0354811313316528,1.8265611123379166,0.9605326501115191,0.5771728217049237,0.22741318020868478,0.19541399808639145,0.5496135396343288,H,1,0.5819366778335314,0.22278474626918182,0.19527857589728678,0.5413936381432681,H,1
2025/26,6,Legia Warszawa,Jagiellonia Białystok,0,0,D,1.93,0.14,1.8496408791622474,1.4626953906006117,0.46818373428392246,0.2254881715079641,0.30632809420811347,1.489487575925327,10,0.25,3,1.25,0.9661613372085732,0.9867072201119853,0.9657346423241695,1.0354811313316528,1.8504581143182974,1.3937985532137014,0.4830196627786648,0.22635233718091888,0.2906280000404163,1.4856624796358326,H,0,0.47813155714435895,0.22121265062726522,0.30065579222837574,1.5086308200684573,H,0
2025/26,6,Piast Gliwice,Cracovia,0,0,D,0.55,0.81,1.1771971857034622,1.0121905016022146,0.3961421153230045,0.29084383657869173,0.3130140480983037,1.2349687999150827,10,0.25,3,1.25,0.9796688786978742,1.0354811313316528,0.9879788864711881,0.9956160046361758,1.1482075453198197,1.035504786556047,0.38243986988545564,0.2919990246612765,0.32556110545326783,1.2310048169205416,H,0,0.36940309640688784,0.2912755159158781,0.339321387677234,1.233485669644749,H,0
2025/26,6,Radomiak Radom,Bruk-Bet Termalica Nieciecza,1,1,D,1.7,1.21,1.4840834834455823,1.0675458199932855,0.4677074519177992,0.2598999603713535,0.27239258771084746,1.34745848981122,10,0.25,3,1.25,1.028382711263605,1.0354811313316528,0.9981248747719906,1.005758440329799,1.5349943614571386,1.1033507458423424,0.4724242212818331,0.25453853615639355,0.27303724256177325,1.3683030353721752,H,0,0.46716004077362105,0.2517189520583476,0.2811210071680313,1.3794420834563843,H,0
2025/26,6,Raków Częstochowa,Lech Poznań,2,2,D,2.73,0.74,1.2248501750026592,1.0627732178948432,0.3983787137229646,0.28339836105097327,0.3182229252260621,1.2609017349075116,10,0.25,3,1.25,1.0032164370804775,1.0354811313316528,1.0354811313316528,1.0250916873591,1.2596222387309228,1.1395279466896593,0.3910873774647766,0.276054361544852,0.33285826099037175,1.2871574705404496,H,0,0.3784896541405276,0.27391562042514056,0.34759472543433173,1.2949351746746098,H,0
2025/26,6,Widzew Łódź,Pogoń Szczecin,1,2,A,1.08,0.32,1.1909496124864696,1.3950534115858604,0.3206044784230928,0.2631009785489427,0.4162945430279644,0.8763622331352827,10,0.25,3,1.25,0.9904688216165097,1.01465208613608,0.9657346423241695,1.0354811313316528,1.2214519471365872,1.3669914511300565,0.33398512490968524,0.26376480385625817,0.40225007123405665,0.9106813160206443,A,1,0.3164572089438785,0.25890616879678846,0.424636622259333,0.8565214822328425,A,1
2025/26,6,Wisła Płock,Zagłębie Lubin,2,1,H,1.73,0.4,1.433081259510375,0.9347037021776958,0.48622871478724444,0.2680176581767267,0.24575362703602904,0.7210761592240639,10,0.25,3,1.25,1.0354811313316528,1.0354811313316528,0.9657346423241695,0.9732148095290416,1.4441812935875498,0.9347037021776959,0.4891970238090561,0.2668290244435666,0.2439739517473774,0.7149899589794165,H,1,0.4858232708562324,0.2653062993315365,0.24887042981223112,0.7219103614282922,H,1
2025/26,7,Arka Gdynia,Wisła Płock,1,0,H,0.46,1.38,0.7799425774622983,1.220264021346307,0.23669830140800718,0.29816519144958,0.4651365071424126,1.440968938626489,10,0.25,3,1.25,0.9634924839989961,1.0378908155562134,1.0239648564563113,0.9634924839989961,0.7240345516816348,1.2968523306695294,0.20827940609283474,0.2894335329444659,0.5022870609626995,1.5688748021758774,A,0,0.18583946995009287,0.28183913271985006,0.532321397330057,1.682872042708226,A,0
2025/26,7,Bruk-Bet Termalica Nieciecza,Korona Kielce,1,3,A,0.66,2.7,1.2208118623853843,1.1012021767542124,0.38868298750638575,0.2814451544846795,0.32987185800893454,1.109051008996933,10,0.25,3,1.25,1.0378908155562134,1.0158748276581044,1.0090331487450832,1.0131135481915472,1.2836851953864086,1.1287888066271985,0.40007534095969594,0.2747422652632247,0.32518239377707914,1.1233690424509652,H,0,0.38825487154656163,0.27267301788358284,0.33907211056985553,1.081542478677134,H,0
2025/26,7,Cracovia,Legia Warszawa,2,1,H,0.19,1.48,1.3666502251925876,1.4030333951387093,0.3645341488989953,0.254352048399389,0.3811138027016156,1.0091350449560803,10,0.25,3,1.25,1.0299762313467733,0.9725319099484118,0.981947159954062,0.9634924839989961,1.3562286392897,1.339861742075592,0.37457983431353997,0.25838806979501566,0.36703209589144414,0.9819503230064923,H,1,0.36011989705907793,0.2541534342526108,0.3857266686883113,1.0213182555936238,A,0
