kolejka,gospodarz,gosc,wynik_1x2,p_home,p_draw,p_away,log_loss,p_home_cal,p_draw_cal,p_away_cal,log_loss_cal,pred_cal
17,Lechia Gdańsk,Bruk-Bet Termalica Nieciecza,H,0.4828695995055471,0.2290654199500232,0.2880649805444297,0.7280086421005901,0.47302513987220296,0.26609101960318965,0.26088384052460734,0.7486067420670823,H
17,Motor Lublin,Legia Warszawa,D,0.3301006341944672,0.2444417240815949,0.4254576417239381,1.4087783457909862,0.39154165010055253,0.28045738714758595,0.3280009627518616,1.2713334830374268,H
17,Zagłębie Lubin,Jagiellonia Białystok,D,0.3387543361893722,0.2430527397331911,0.4181929240774367,1.4144768232514229,0.39643620786071004,0.27913935188820305,0.324424440251087,1.276044152720616,H
17,Radomiak Radom,Górnik Zabrze,H,0.3805824793448787,0.2606903369345799,0.3587271837205412,0.966052359481121,0.4177939321835654,0.28686774247169006,0.29533832534474447,0.8727669532213214,H
17,Korona Kielce,Cracovia,A,0.4036428827359444,0.2771254019204087,0.319231715343647,1.1418380594962343,0.4291509040372116,0.29503518579686183,0.27581391016592655,1.2880288791952565,H
17,GKS Katowice,Pogoń Szczecin,H,0.3392726433783061,0.2375484285553502,0.4231789280663437,1.0809512370905363,0.397172715376742,0.27597431195740996,0.3268529726658482,0.9233840415755308,H
17,Piast Gliwice,Widzew Łódź,A,0.4261426253546077,0.2828811288159057,0.2909762458294866,1.2345136445944456,0.44082335980200354,0.29757043918078285,0.2616062010172135,1.3409149554857922,H
18,Arka Gdynia,Motor Lublin,H,0.2455544585383733,0.2596040116093484,0.4948415298522782,1.4042365293073245,0.34053046845709806,0.29590560195573734,0.3635639295871646,1.077250675877159,A
18,Bruk-Bet Termalica Nieciecza,Jagiellonia Białystok,H,0.3098785385825517,0.2230705554810389,0.4670509059364092,1.1715748693049666,0.38206664986312666,0.26950423666031803,0.3484291134765554,0.9621602095132598,H
18,Lechia Gdańsk,Górnik Zabrze,H,0.3868053561618453,0.2527389565787405,0.360455687259414,0.9498336681311228,0.4216206877094925,0.2821757336163107,0.2962035786741968,0.8636492134391849,H
18,Pogoń Szczecin,Radomiak Radom,D,0.5484690280996877,0.2201521997337833,0.2313787721665292,1.5134361548530813,0.5074175892255468,0.2606990595096195,0.2318833512648338,1.344388565607226,H
18,Korona Kielce,Wisła Płock,D,0.3942934668872762,0.2942929600529859,0.311413573059738,1.223179545017656,0.42344351088416676,0.30461150892337113,0.27194498019246216,1.188718055507446,H
18,Cracovia,Lech Poznań,D,0.3568865195101829,0.2708942329818826,0.3722192475079346,1.3060268184828316,0.40440427431993303,0.293584261869403,0.302011463810664,1.2255905876655686,H
18,Raków Częstochowa,GKS Katowice,H,0.5524485828046982,0.2426365720669739,0.2049148451283278,0.5933949127177662,0.5087353411785882,0.2744598846926338,0.21680477412877802,0.675827356048627,H
18,Piast Gliwice,Legia Warszawa,H,0.308538861537009,0.272059009267987,0.419402129195004,1.1759074742443647,0.3773974105504977,0.29718837913378604,0.3254142103157162,0.9744565073576655,H
18,Zagłębie Lubin,Widzew Łódź,H,0.4205374564293561,0.2669070978938049,0.3125554456768389,0.8662217276042783,0.4385621361118772,0.28892070412895265,0.2725171597591702,0.8242537756991978,H
19,Wisła Płock,Raków Częstochowa,H,0.3499071263351467,0.3090496298218424,0.3410432438430109,1.0500875130392535,0.39871790034289273,0.3142610257453852,0.28702107391172205,0.9195011288309176,H
19,Bruk-Bet Termalica Nieciecza,Cracovia,A,0.3474434323785242,0.2584891041298694,0.3940674634916064,0.9312331572058392,0.40005119773650993,0.2872801098737019,0.31266869238978817,1.1626111398064123,H
19,Legia Warszawa,Korona Kielce,A,0.5336274017930203,0.2407518347705166,0.225620763436463,1.4888997270841882,0.49876368323540743,0.27303141549845356,0.22820490126613896,1.4775113638437973,H
19,Motor Lublin,Pogoń Szczecin,H,0.3378637717454355,0.2331576590953386,0.4289785691592259,1.085112506915713,0.39677384248745834,0.2735371602909122,0.32968899722162937,0.9243888268948725,H
19,Zagłębie Lubin,GKS Katowice,A,0.4404103686395879,0.2565798363085679,0.3030097950518441,1.1939901470914949,0.4494831551222306,0.2826705450089243,0.2678462998688451,1.3173419709419412,H
19,Górnik Zabrze,Piast Gliwice,H,0.4914364872755621,0.2678741846227654,0.2406893281016723,0.7104225699715573,0.4757121191722687,0.2885550757183822,0.2357328051093491,0.7429423993658599,H
19,Radomiak Radom,Arka Gdynia,H,0.6195788412872454,0.223181807203772,0.1572393515089826,0.4787153200101742,0.546054102204222,0.2645462514870247,0.18939964630875333,0.605037219860031,H
19,Lech Poznań,Lechia Gdańsk,A,0.5867924981417466,0.2144457913178917,0.1987617105403616,1.6156486062256723,0.5279954363191542,0.2578094112140608,0.21419515246678492,1.5408677520985907,H
19,Widzew Łódź,Jagiellonia Białystok,A,0.3580903677301508,0.2473254400368658,0.3945841922329833,0.92992274642671,0.406645826844195,0.28047189905314984,0.31288227410265523,1.1619282802710365,H
20,Arka Gdynia,Legia Warszawa,D,0.1881029827675,0.2370225665043989,0.574874450728101,1.4395999250617475,0.30357142833330675,0.2901499484889088,0.4062786231777844,1.2373574258781608,A
20,Lechia Gdańsk,Cracovia,D,0.3861561827435464,0.2561331296098941,0.3577106876465594,1.362057932136585,0.4210514201680544,0.28410079343465316,0.2948477863972924,1.258426197325285,H
20,Górnik Zabrze,Lech Poznań,A,0.3766366624634731,0.2638097157323496,0.3595536218041774,1.0228919563257604,0.4154916934603308,0.2887626796860886,0.2957456268535807,1.2182555628649823,H
20,Pogoń Szczecin,Bruk-Bet Termalica Nieciecza,D,0.631959651574701,0.1929084402455265,0.1751319081797726,1.6455396055148162,0.5535084788161712,0.24511813218536044,0.2013733889984683,1.4060150124599202,H
20,Korona Kielce,Zagłębie Lubin,A,0.4779278066446207,0.2626712236076571,0.2594009697477223,1.3493802686807124,0.4687690466279063,0.28562069647809196,0.24561025689400182,1.4040093209834554,H
20,GKS Katowice,Widzew Łódź,H,0.4252596322615157,0.2589788695001756,0.3157614982383087,0.8550553971419611,0.4414527755408254,0.2843768680323346,0.27417035642684007,0.817684228326583,H
20,Raków Częstochowa,Radomiak Radom,D,0.5363084990552203,0.2470006921254543,0.2166908088193255,1.3983641402307403,0.5000045275928472,0.27678930156656095,0.22320617084059183,1.284498706395392,H
20,Jagiellonia Białystok,Motor Lublin,H,0.5820452201496132,0.2052734869056075,0.2126812929447792,0.5412071364174518,0.5258583783968664,0.2518547566786804,0.22228686492445318,0.6427233450882297,H
20,Piast Gliwice,Wisła Płock,H,0.3852293439696556,0.2974713266904728,0.3172993293398716,0.9539164234298642,0.4184482232983699,0.3066229316305775,0.2749288450710527,0.8712021164236793,H
21,Wisła Płock,Widzew Łódź,A,0.4481171684806969,0.277493515027462,0.274389316491841,1.2932073179559922,0.4526071859090133,0.2942158497725778,0.25317696431840897,1.3736665710562197,H
21,Bruk-Bet Termalica Nieciecza,Górnik Zabrze,D,0.3399009152493435,0.2560626824366396,0.4040364023140167,1.36233301120612,0.3960815449681263,0.2863678064481812,0.3175506485836924,1.2504782578668587,H
21,Motor Lublin,Lechia Gdańsk,A,0.4528448559314468,0.2310434621944002,0.3161116818741529,1.15165970418227,0.457499082378888,0.2677262900107062,0.2747746276104058,1.2918040532809136,H
21,Zagłębie Lubin,Raków Częstochowa,D,0.3106014636924118,0.2792837283992702,0.4101148079083178,1.275527066234113,0.37812398301259653,0.3009354857141824,0.3209405312732212,1.2008593703813728,H
21,Radomiak Radom,Korona Kielce,A,0.4116529014080998,0.2603331097833778,0.3280139888085224,1.114699022700957,0.4342493996007706,0.28552344664351537,0.28022715375571405,1.2721547412959169,H
21,Pogoń Szczecin,Arka Gdynia,H,0.6987574313582952,0.183264121376446,0.1179784472652588,0.3584516193517857,0.5931635592162381,0.24191392449150953,0.16492251629225244,0.5222851014612832,H
21,Cracovia,Jagiellonia Białystok,D,0.4126000147778405,0.2496867616479377,0.3377132235742218,1.3875481001305454,0.4353956881351695,0.27951507714111,0.28508923472372044,1.2746990445820832,H
21,GKS Katowice,Legia Warszawa,D,0.3147870469691596,0.2503113257430912,0.434901627287749,1.385049832894143,0.3824956971289697,0.28477465481889347,0.33272964805213695,1.256057096315609,H
21,Lech Poznań,Piast Gliwice,H,0.5641923007963223,0.2426341301162717,0.1931735690874059,0.5723601267386131,0.5150868681807804,0.27473124521545017,0.21018188660376938,0.663419716463426,H
22,Arka Gdynia,GKS Katowice,H,0.2839787183222606,0.2740937519014634,0.4419275297762761,1.2588559791137326,0.3629783145051169,0.30020437879081796,0.3368173067040652,1.013412186157096,H
22,Legia Warszawa,Wisła Płock,H,0.5399836864369489,0.2435122508166033,0.2165040627464479,0.6162163501821037,0.5020497170869537,0.27476456043161895,0.22318572248142737,0.6890561261725289,H
22,Lechia Gdańsk,Zagłębie Lubin,A,0.4766586508127186,0.2444275259189486,0.2789138232683328,1.2768524220475854,0.46891773539135606,0.27516319726540955,0.2559190673432345,1.3628940276768582,H
22,Górnik Zabrze,Pogoń Szczecin,A,0.4162271791738445,0.2484664605302591,0.3353063602958965,1.0927106567191007,0.4373694527776717,0.2787098919891994,0.2839206552331289,1.2590604628375672,H
22,Korona Kielce,Lech Poznań,A,0.3387842072129412,0.2628320195255211,0.3983837732615378,0.9203394838663896,0.39499637869386706,0.2901731325057773,0.31483048880035563,1.1557209157933666,H
22,Raków Częstochowa,Bruk-Bet Termalica Nieciecza,H,0.5929478545491427,0.2276678509571575,0.1793842944936999,0.5226488188439338,0.5310419324000227,0.26634091591831355,0.20261715168166367,0.6329142921197923,H
22,Jagiellonia Białystok,Radomiak Radom,D,0.5466133022376599,0.2196548146667312,0.2337318830956086,1.5156979890795204,0.5064728186154055,0.26037288959281335,0.2331542917917812,1.345640484694287,H
22,Piast Gliwice,Motor Lublin,A,0.4512717436985309,0.2562903317962808,0.2924379245051881,1.229502858746794,0.45514770244071057,0.2823008341577807,0.26255146340150887,1.3373081651125878,H
22,Widzew Łódź,Cracovia,D,0.3825518474422869,0.2761566073918464,0.3412915451658667,1.2867871560993591,0.41795957515958854,0.29527025497080994,0.2867701698696015,1.2198642234776778,H
23,Arka Gdynia,Lechia Gdańsk,D,0.2863282153688222,0.2585699927809349,0.4551017918502429,1.3525888565739104,0.36544921763620397,0.2915291045338517,0.3430216778299442,1.2326154341487374,H
23,Bruk-Bet Termalica Nieciecza,Radomiak Radom,D,0.3987202259689796,0.2485225429394111,0.3527572310916091,1.3922217215059378,0.42819746685483645,0.2793365324372452,0.29246600070791834,1.275338014594442,H
23,Motor Lublin,Korona Kielce,H,0.3922581713867984,0.2518449305639374,0.3558968980492641,0.935835055497265,0.42456629275539554,0.281455209270423,0.2939784979741814,0.8566871187441045,H
23,Zagłębie Lubin,Wisła Płock,H,0.3835309515022068,0.2844117493331261,0.3320572991646672,0.95833495347272,0.4180795316129219,0.2996975810608843,0.2822228873261938,0.8720835975392943,H
23,Pogoń Szczecin,Widzew Łódź,H,0.5364029321159535,0.2317289097799369,0.2318681581041097,0.6228696613032869,0.500563924676377,0.2676412315977435,0.23179484372587958,0.6920199667514519,H
23,Cracovia,Piast Gliwice,A,0.488319720500795,0.271587043041028,0.2400932364581769,1.4267279458385955,0.47397454636117503,0.29065832280947795,0.23536713082934704,1.4466087250465576,H
23,GKS Katowice,Górnik Zabrze,H,0.3712497216420306,0.2652311212713716,0.3635191570865977,0.990880338651285,0.4125149077245579,0.28978745422630325,0.2976976380491389,0.8854829339221111,H
23,Lech Poznań,Raków Częstochowa,H,0.4495972472396903,0.266991954247106,0.2834107985132037,0.7994031031089209,0.4537812726322198,0.28835179101922387,0.25786693634855634,0.7901399753763919,H
23,Jagiellonia Białystok,Legia Warszawa,D,0.4369576915120622,0.2352496676577174,0.3277926408302204,1.4471079132372315,0.44902525187967307,0.27054486883103235,0.2804298792892945,1.307317320768929,H
24,Wisła Płock,Arka Gdynia,A,0.5816813519233758,0.2491897907081001,0.1691288573685239,1.7770943849551286,0.5247502433473541,0.27929863852942327,0.19595111812322252,1.629890048186803,H
24,Legia Warszawa,Cracovia,H,0.4912621583508811,0.2527447278573912,0.2559931137917277,0.7107773662812612,0.47611285254363267,0.2798836062834669,0.24400354117290046,0.7421003676752671,H
24,Lechia Gdańsk,Jagiellonia Białystok,H,0.3678777389891189,0.2298848195138131,0.4022374414970679,1.0000046270219831,0.41331703446913276,0.27000316824299075,0.3166797972878763,0.8835403425646241,H
24,Motor Lublin,Górnik Zabrze,D,0.3614179952679149,0.2501031275869977,0.3884788771450874,1.3858819358309025,0.40823690114586714,0.2818625695892463,0.30990052926488654,1.2663356687157794,H
24,Radomiak Radom,GKS Katowice,A,0.4553135164817612,0.2483992560336719,0.2962872274845667,1.2164259320324915,0.4576632050120984,0.27773760122764407,0.2645991937602574,1.3295390743193123,H
24,Korona Kielce,Bruk-Bet Termalica Nieciecza,H,0.5126387173390928,0.2423703841560736,0.2449908985048335,0.668183936614825,0.4876882915864945,0.2738389804819651,0.23847272793154048,0.7180788239635918,H
24,Raków Częstochowa,Pogoń Szczecin,H,0.4614328131119562,0.2522577714995818,0.2863094153884622,0.7734188193603074,0.4606280280966276,0.27985006586322353,0.25952190604014874,0.7751644421732997,H
24,Piast Gliwice,Zagłębie Lubin,A,0.4319125879932834,0.2778472226757098,0.2902401893310065,1.2370464597298942,0.44405911382562446,0.2946898963286386,0.2612509898457369,1.3422736868270906,H
24,Widzew Łódź,Lech Poznań,H,0.3224485006743524,0.2621556196398577,0.4153958796857899,1.1318118433292346,0.3859464318841725,0.29082388504717993,0.3232296830686476,0.9520566966499385,H
25,Arka Gdynia,Widzew Łódź,D,0.2991520911798911,0.2755167680747426,0.4253311407453662,1.2891067880861695,0.3717709455674729,0.2997543005110456,0.32847475392148145,1.2047921381847846,H
25,Bruk-Bet Termalica Nieciecza,Motor Lublin,A,0.4419203149181125,0.2360399575378864,0.3220397275440008,1.1330803635822613,0.4515272951631588,0.2708828709640805,0.27758983387276076,1.2816106725158896,H
25,Zagłębie Lubin,Lech Poznań,A,0.2911525164014563,0.2584113214721962,0.4504361621263476,0.7975389164667889,0.36829196323912716,0.2910482400550474,0.3406597967058254,1.0768709633154994,H
25,Górnik Zabrze,Raków Częstochowa,H,0.3623179959000824,0.2790452745575187,0.358636729542399,1.0152330110475487,0.40689492903894703,0.29773237212724124,0.2953726988338118,0.899200286477937,H
25,Radomiak Radom,Legia Warszawa,D,0.3413450795436478,0.2538501648531773,0.4048047556031749,1.3710110881771764,0.39703570743554933,0.2850525652094581,0.3179117273549925,1.255081676388897,H
25,Pogoń Szczecin,Korona Kielce,H,0.5147932120354481,0.2368158060769523,0.2483909818875994,0.6639899889814244,0.4890547378819235,0.2705568127394196,0.24038844937865705,0.7152808573630597,H
25,Cracovia,Wisła Płock,A,0.4835765734758385,0.2687939036125935,0.2476295229115682,1.3958215089648844,0.4715411325719392,0.28907553121482227,0.23938333621323857,1.429689094741898,H
25,GKS Katowice,Lechia Gdańsk,H,0.4338951292636555,0.2410835131737647,0.3250213575625797,0.8349524117221577,0.4470373266136775,0.27399492491191163,0.27896774847441086,0.805113183126309,H
25,Jagiellonia Białystok,Piast Gliwice,A,0.5440097699418864,0.2335249380405757,0.2224652920175377,1.5029841804761075,0.5044971102851964,0.26881478686124144,0.22668810285356217,1.4841802025389141,H
26,Jagiellonia Białystok,Wisła Płock,A,0.5466605996038396,0.2299139488286039,0.2234254515675566,1.4986774706020023,0.5060323359306204,0.2666581003126528,0.22730956375672678,1.4814424735282476,H
26,Legia Warszawa,Raków Częstochowa,D,0.4181671576263899,0.267941953628307,0.3138908887453032,1.3169849128696385,0.437264802937214,0.2895582832072363,0.2731769138555497,1.2393986785454998,H
26,Lechia Gdańsk,Pogoń Szczecin,H,0.3734355992773677,0.2347989070530841,0.3917654936695482,0.9850097142363512,0.41586502651081303,0.2725766781610249,0.31155829532816226,0.8773945268708018,H
26,Motor Lublin,Zagłębie Lubin,H,0.4401590950351876,0.2505376435309104,0.3093032614339019,0.8206190377985632,0.4496886192700065,0.2792528586149205,0.271058522115073,0.7991998929083978,H
26,Korona Kielce,Arka Gdynia,H,0.5696147205856792,0.2416210597522207,0.1887642196621,0.5627950754934562,0.5180571803939553,0.2742617152993261,0.20768110430671857,0.6576696559539176,H
26,Cracovia,GKS Katowice,H,0.4914532377920451,0.2551826943500541,0.2533640678579008,0.7103884857481548,0.4761184730511982,0.2812892933841352,0.24259223356466666,0.7420885627547305,H
26,Lech Poznań,Bruk-Bet Termalica Nieciecza,H,0.6427092217326639,0.196695002546995,0.1605957757203412,0.4420628782829643,0.5594707823436623,0.2481044969407167,0.19242472071562097,0.5807639736059427,H
26,Piast Gliwice,Radomiak Radom,H,0.41770963705868,0.2725930208152182,0.3096973421261019,0.8729687360221964,0.4367996121526582,0.2921374706925398,0.27106291715480185,0.828280742480732,H
26,Widzew Łódź,Górnik Zabrze,D,0.3907737276814772,0.2752387449060208,0.3339875274125019,1.290116394656726,0.4224000202533243,0.29445140767815886,0.283148572068517,1.2226412888994398,H
27,Arka Gdynia,Zagłębie Lubin,H,0.3264878224858074,0.2779373386097554,0.3955748389044373,1.1193626280950275,0.3871970134844754,0.299141897573925,0.3136610889415997,0.9488216367177377,H
27,Bruk-Bet Termalica Nieciecza,Piast Gliwice,H,0.3809439032407004,0.2622041009775562,0.3568519957817432,0.9651031502843724,0.41789249782748356,0.287690104541373,0.2944173976311435,0.8725310617653026,H
27,Lechia Gdańsk,Korona Kielce,H,0.4427442162075967,0.245799760216352,0.3114560235760513,0.8147630657413995,0.4513115238974439,0.2764922541374637,0.27219622196509236,0.7955974375816751,H
27,Górnik Zabrze,Cracovia,H,0.4248942971446771,0.2756324410798877,0.2994732617754352,0.855914853592588,0.4404504441782322,0.2936271710324491,0.26592238478931873,0.8199573389622429,H
27,Radomiak Radom,Motor Lublin,D,0.4779304448571118,0.2392555958734127,0.2828139592694754,1.430222859692032,0.4698596249577249,0.2721410124493908,0.2579993625928842,1.301434918900811,H
27,Pogoń Szczecin,Legia Warszawa,A,0.4285866773508414,0.2420965051715193,0.3293168174776391,1.1107350205192954,0.44422001656387283,0.2747172294887567,0.28106275394737035,1.2691773109252846,H
27,GKS Katowice,Wisła Płock,H,0.4473271912137748,0.2608526337666322,0.2918201750195929,0.8044649807335068,0.4528706221801032,0.28494498235686033,0.2621843954630365,0.7921487965426209,H
27,Raków Częstochowa,Widzew Łódź,D,0.5291978158546607,0.2593540016547045,0.2114481824906345,1.3495613487502454,0.4959634421228994,0.2839691715046037,0.22006738637249704,1.2588895977531493,H
27,Jagiellonia Białystok,Lech Poznań,D,0.3985913603256751,0.2390946196143687,0.3623140200599563,1.4308959074294796,0.4288097105816404,0.27397475258238313,0.29721553683597657,1.2947193206994887,H
28,Wisła Płock,Lechia Gdańsk,H,0.4158004388960273,0.2520401313419491,0.3321594297620237,0.8775498480127804,0.4369182402756756,0.2807444326744572,0.28233732704986725,0.8280091945813348,H
28,Legia Warszawa,Górnik Zabrze,D,0.4989501140313357,0.2499380824768922,0.2511118034917721,1.386542061887624,0.48023654823315426,0.2782478851490431,0.24151556661780266,1.2792428893978898,H
28,Motor Lublin,Raków Częstochowa,D,0.2978093197309933,0.2561672308482698,0.4460234494207368,1.3619248022734884,0.3723324789249635,0.2892816534696521,0.3383858676053844,1.2403544859841928,H
28,Zagłębie Lubin,Radomiak Radom,H,0.4023783931615896,0.2658066884867271,0.3318149183516834,0.910362356564699,0.4290575827272195,0.2888628084677675,0.282079608805013,0.8461641435901786,H
28,Korona Kielce,Jagiellonia Białystok,D,0.3821739431115783,0.2456024141807306,0.3722236427076909,1.404041253031359,0.4196669575969301,0.2783499952907957,0.3019830471122742,1.2788759812709043,H
28,Cracovia,Arka Gdynia,D,0.5964460630862194,0.2337707138921838,0.1697832230215967,1.4534144991579343,0.5329582363168385,0.2703023953578525,0.19673936832530908,1.3082139638897503,H
28,Lech Poznań,GKS Katowice,D,0.5933130307728697,0.2180936798269553,0.1885932894001748,1.522830584521094,0.5314214970618937,0.26030259730724997,0.20827590563085632,1.3459104889013564,H
28,Piast Gliwice,Pogoń Szczecin,A,0.3671508682259033,0.2605945776315658,0.372254554142531,0.988177373396062,0.41060262676656345,0.287423283373951,0.30197408985948554,1.1974140604551498,H
28,Widzew Łódź,Bruk-Bet Termalica Nieciecza,H,0.5153989361603891,0.2413747848766073,0.2432262789630035,0.6628140448707968,0.4891708025769864,0.2732612101766786,0.23756798724633485,0.71504356097116,H
29,Arka Gdynia,Jagiellonia Białystok,A,0.2477664561762829,0.2372443470896878,0.5149891967340291,0.6636093557539032,0.343736289632641,0.28306375563504266,0.37319995473231626,0.985640931305,A
29,Bruk-Bet Termalica Nieciecza,Wisła Płock,A,0.3857178809945795,0.2570416677150386,0.357240451290382,1.0293461908977892,0.4207597952529772,0.28462537101921026,0.2946148337278125,1.2220864241241083,H
29,Legia Warszawa,Zagłębie Lubin,H,0.5900029842565226,0.227318845646419,0.1826781700970582,0.5276276840332611,0.5294206864426336,0.2660245757828743,0.20455473777449212,0.6359719146925739,H
29,Lechia Gdańsk,Piast Gliwice,D,0.4606696109326547,0.2498112879922057,0.2895191010751397,1.3870494941922935,0.4603594292450661,0.2784617471270693,0.2611788236278646,1.278474582272784,H
29,Górnik Zabrze,Korona Kielce,H,0.4622739294663704,0.2602751384215418,0.2774509321120876,0.7715976426856782,0.4606878352094877,0.2843975532685736,0.25491461152193867,0.7750346124041053,H
29,Radomiak Radom,Widzew Łódź,H,0.4203467061051962,0.2682540320349363,0.3113992618598675,0.8666754175081453,0.4383950765915917,0.28967189624616313,0.2719330271622451,0.8246347738137839,H
29,Pogoń Szczecin,Lech Poznań,A,0.3937771042575592,0.2430716069897802,0.3631512887526605,1.0129357581198986,0.4259839433289776,0.2764333234898588,0.2975827331811637,1.212062997931023,H
29,GKS Katowice,Motor Lublin,H,0.4886764282556057,0.2371814634620944,0.2741421082822999,0.7160547094367159,0.47551667965974126,0.2708319059002497,0.25365141444000894,0.7433533194631435,H
29,Raków Częstochowa,Cracovia,H,0.4954080502682029,0.2665501807692279,0.2380417689625689,0.7023735120221644,0.4778436568827006,0.28780997467821134,0.23434636843908807,0.7384716776434965,H
30,Wisła Płock,Radomiak Radom,A,0.41895214860258,0.2673574834598215,0.3136903679375983,1.1593488689505649,0.4377066908763307,0.28921317982147665,0.2730801293021926,1.2979900129365178,H
30,Lechia Gdańsk,Raków Częstochowa,A,0.3462086721381365,0.2533687894859449,0.4004225383759185,0.9152349434751283,0.3997380038103258,0.2845047277844274,0.3157572684052467,1.1527814985224298,H
30,Zagłębie Lubin,Bruk-Bet Termalica Nieciecza,A,0.4719400699161071,0.2472751323362579,0.2807847977476351,1.270166747371427,0.4663276951809755,0.27685918896828626,0.25681311585073824,1.359406634285455,H
30,Korona Kielce,GKS Katowice,D,0.4579344819787541,0.2516683292492612,0.2903971887719846,1.3796432121345883,0.4588441155337737,0.27956471684187145,0.2615911676243548,1.274521468137983,H
30,Cracovia,Pogoń Szczecin,D,0.4233400042818303,0.2523444738408515,0.3243155218773179,1.3769601652236343,0.44083469274643966,0.2806960507948751,0.2784692564586853,1.270482864844461,H
30,Lech Poznań,Legia Warszawa,H,0.4718445793823029,0.2473009973691292,0.2808544232485675,0.7511056285911613,0.46627692952890953,0.27687516153036756,0.2568479089407229,0.7629755519892686,H
30,Jagiellonia Białystok,Górnik Zabrze,A,0.4756605823674453,0.2411504799254527,0.2831889377071023,1.2616409796942096,0.46858145589629924,0.2732699629829827,0.2581485811207181,1.3542199640081398,H
30,Piast Gliwice,Arka Gdynia,H,0.540029999027014,0.2534175542638591,0.2065524467091269,0.61613058721314,0.5018692212603766,0.2806598806346104,0.21747089810501308,0.6894157086480205,H
30,Widzew Łódź,Motor Lublin,H,0.4835989453441348,0.2486355313550873,0.2677655233007779,0.7264993410872712,0.47230298135435306,0.2775430576726154,0.25015396097303155,0.750134589683404,H
31,Arka Gdynia,Górnik Zabrze,D,0.2779148508368741,0.2651617032059818,0.4569234459571439,1.3274154383154189,0.35998322434029684,0.29586782094741404,0.3441489547122891,1.2178424752449317,H
31,Legia Warszawa,Widzew Łódź,H,0.5373338367139167,0.2467328778709969,0.2159332854150863,0.621135707771612,0.500557125449123,0.27664526726712135,0.22279760728375575,0.6920335499784818,H
31,Motor Lublin,Lech Poznań,A,0.2671350127962116,0.2337083009599994,0.499156686243789,0.6948352320298994,0.3560143736660165,0.2791580405498801,0.3648275857841035,1.0083304047152053,A
31,Zagłębie Lubin,Cracovia,D,0.3417362390787052,0.2811468203058995,0.3771169406153951,1.2688782539080956,0.3955026687412502,0.29994618990591587,0.304551141352834,1.204152187394397,H
31,Radomiak Radom,Lechia Gdańsk,H,0.4384487784290269,0.2398344500379805,0.3217167715329926,0.8245122848730337,0.4494755107323568,0.27316203303321085,0.2773624562344323,0.7996739076839635,H
31,Pogoń Szczecin,Wisła Płock,H,0.5254261295296381,0.2381811428334148,0.2363927276369469,0.6435456703262165,0.4945455079386503,0.27142144281903136,0.2340330492423183,0.7041161039663425,H
31,Korona Kielce,Piast Gliwice,D,0.4405838640826953,0.2683521793360519,0.2910639565812528,1.3154550591474397,0.44900503483850196,0.28926589908983025,0.26172906607166774,1.2404089478162619,H
31,GKS Katowice,Bruk-Bet Termalica Nieciecza,H,0.5215561378851975,0.2280757617830491,0.2503681003317533,0.6509383633833459,0.4930002088906656,0.26534475542120234,0.24165503568813193,0.7072456812262191,H
31,Raków Częstochowa,Jagiellonia Białystok,A,0.496877753467006,0.2403185357651207,0.2628037107678732,1.3363478723500863,0.47958874672014445,0.27263234527757213,0.24777890800228344,1.395218430430402,H
32,Wisła Płock,Motor Lublin,A,0.4633051933816198,0.253836299855275,0.2828585067631049,1.2628084824707295,0.46152126501388696,0.2807259252189377,0.25775280976717524,1.355754255010924,H
32,Bruk-Bet Termalica Nieciecza,Legia Warszawa,A,0.2838254112436608,0.238189015807361,0.4779855729489779,0.7381747290612792,0.3656081972214503,0.2802797861352902,0.35411201664325953,1.0381419847065063,H
32,Górnik Zabrze,Zagłębie Lubin,A,0.5171723471569721,0.2571150623523556,0.2257125904906722,1.4884928125290051,0.4895931096364171,0.2825078263507085,0.22789906401287444,1.4788524497469426,H
32,Cracovia,Radomiak Radom,D,0.477822509784145,0.2593519511677644,0.2628255390480905,1.349569254913377,0.46883772937659074,0.283732008111712,0.24743026251169736,1.2597251197326842,H
32,Lech Poznań,Arka Gdynia,D,0.7010637730715956,0.1822176471250865,0.1167185798033178,1.7025534430556832,0.5946098222502516,0.2413195082875602,0.1640706694621882,1.4216334630067116,H
32,Raków Częstochowa,Korona Kielce,H,0.5402247218828843,0.2435993763016618,0.216175901815454,0.6157700743559219,0.5021756751582714,0.27482028979355405,0.2230040350481745,0.6888052699943223,H
32,Jagiellonia Białystok,Pogoń Szczecin,H,0.4601919816025945,0.2248738161299907,0.3149342022674144,0.776111525255842,0.46171801774338467,0.26394076456890797,0.2743412176877074,0.7728009254453156,H
32,Piast Gliwice,GKS Katowice,D,0.4407973131559824,0.2626312899118768,0.2965713969321408,1.337004169939559,0.4493787222813624,0.28606594967893073,0.26455532803970694,1.2515329014618546,H
32,Widzew Łódź,Lechia Gdańsk,H,0.4205833843434066,0.2533971567989425,0.3260194588576507,0.866112521145777,0.439332836325926,0.2813680366778324,0.2792991269962416,0.8224979838647786,H
33,Arka Gdynia,Bruk-Bet Termalica Nieciecza,A,0.3848847400367584,0.2554241717888268,0.3596910881744147,1.0225097043049831,0.4204226841339857,0.28375757284770003,0.29581974301831426,1.2180049864489306,H
33,Wisła Płock,Górnik Zabrze,A,0.3662047169863404,0.278934158014152,0.3548611249995077,1.0360287632287866,0.40900939526203595,0.2974874679896198,0.29350313674834416,1.2258669523832109,H
