sezon,kolejka,gospodarz,gosc,gole_gosp,gole_gosc,wynik_1x2,xg_gosp_actual,xg_gosc_actual,lambda_home_base,lambda_away_base,p_home_base,p_draw_base,p_away_base,log_loss_base,window,eta_form,k_form,cap_form,home_atk_mult,away_atk_mult,home_def_mult,away_def_mult,lambda_home,lambda_away,p_home,p_draw,p_away,log_loss,wynik_pred,czy_trafil,p_home_cal,p_draw_cal,p_away_cal,log_loss_cal,wynik_pred_cal,czy_trafil_cal
2024/25,2,Lechia Gdańsk,Motor Lublin,0,2,A,0.35,1.51,1.109251551078625,0.845789858326227,0.41492214591863846,0.30896330904946134,0.2761145450319001,1.286939481129711,10,0.25,3,1.25,0.986150329547211,0.986150329547211,1.010299344630242,0.9952382270372997,1.0886799326175316,0.8426663831473616,0.4092958627858544,0.3117242016095635,0.27897993560458234,1.2766154151425697,H,0,0.3988946406102333,0.3136725764764535,0.28743278291331326,1.2467662446422652,H,0
2024/25,2,Piast Gliwice,Śląsk Wrocław,2,0,H,1.83,0.63,0.8801916582237839,0.9283454663302586,0.3229723396960119,0.32778728941030616,0.3492403708936819,1.1301885950424815,10,0.25,3,1.25,1.0140441776855136,1.010299344630242,0.9975945204522065,0.986150329547211,0.8801916582237838,0.9356507005597539,0.3214285912599476,0.32693957361577547,0.3516318351242769,1.1349798711413717,A,0,0.30426277813658786,0.32817077347636076,0.36756644838705144,1.189863549190878,A,0
2024/25,2,Puszcza Niepołomice,Górnik Zabrze,2,2,D,0.76,0.84,1.2256030259985324,1.158579418725761,0.3775445060911952,0.2775100407011189,0.3449454532076858,1.2818981637434914,10,0.25,3,1.25,0.9924218403150333,0.986150329547211,0.9981067386354762,1.0140441776855136,1.2333973574957944,1.140370361096029,0.38363832630552075,0.27804654718761806,0.33831512650686113,1.2799667433806465,H,0,0.3704297913920376,0.2759314368192163,0.35363877178874625,1.2876028614473611,H,0
2024/25,2,Radomiak Radom,Jagiellonia Białystok,2,3,A,1.97,0.96,1.4499253959333962,2.4295011927103807,0.2197921235009122,0.1890626199540655,0.591145256545022,0.5256935108191858,10,0.25,3,1.25,1.009109265702126,0.9981067386354762,1.0136211832575026,0.9924218403150333,1.45204529494992,2.4579315398430577,0.21667562518100153,0.1872799660892707,0.5960444087297276,0.5174401034011263,A,1,0.1919332790737011,0.1732934172661494,0.6347733036601495,0.4544873459398702,A,1
2024/25,2,Raków Częstochowa,Cracovia,0,1,A,0.82,0.14,1.8536868293435607,0.9693280216960409,0.58115877754765,0.22491065610358751,0.19393056634876232,1.6402550894009904,10,0.25,3,1.25,0.9952382270372997,0.9975945204522065,0.986150329547211,1.0140441776855136,1.870769535072145,0.9536037425626276,0.5888193843476606,0.22292245348901876,0.18825816216332064,1.6699410551367806,H,0,0.5946311113568654,0.2179320056245585,0.1874368830185762,1.674313114143142,H,0
2024/25,2,Stal Mielec,GKS Katowice,0,1,A,0.73,1.25,1.566318705180593,0.8539002338844822,0.5413535364862927,0.25399647422841837,0.20464998928528894,1.5864541283999984,10,0.25,3,1.25,0.986150329547211,1.0136211832575026,0.991662135141319,1.009109265702126,1.5586961132678396,0.8583146818977433,0.5382866832105302,0.25487345939286915,0.20683985739660077,1.5758104208925634,H,0,0.5395980110181179,0.2524862178294761,0.20791577115240586,1.570622227676411,H,0
2024/25,2,Widzew Łódź,Lech Poznań,2,1,H,1.46,1.27,1.3350730324477162,1.1831165042817227,0.40208563307091333,0.267955469818511,0.3299588971105757,0.9110901954588045,10,0.25,3,1.25,0.991662135141319,1.0140441776855136,0.986150329547211,0.986150329547211,1.3056052221990002,1.1831165042817227,0.39415744887987,0.27014259211739444,0.3356999590027357,0.9310048330632192,H,1,0.3817022213510813,0.2674916688486018,0.3508061098003169,0.9631144996223138,H,1
2024/25,2,Zagłębie Lubin,Pogoń Szczecin,2,2,D,1.56,2.66,1.1905831574221453,1.5787432179518415,0.28760140379911076,0.2489829337328999,0.4634156624679892,1.390370924091651,10,0.25,3,1.25,0.986150329547211,1.0129103428763149,0.986150329547211,0.986150329547211,1.1578331584379258,1.5769779753177522,0.2797320725162459,0.24983897891721665,0.4704289485665374,1.3869386529624448,A,0,0.25853238068151135,0.2419333789440491,0.49953424037443966,1.419092884345327,A,0
2024/25,3,Cracovia,Widzew Łódź,1,3,A,1.02,1.54,1.4704250007496376,1.105988108748701,0.455198756053503,0.2600723332959198,0.2847289106505772,1.2562177420821616,10,0.25,3,1.25,0.9779327685429285,0.9990918399880094,0.9779327685429285,0.9810543529264804,1.4107333911182436,1.0805997636301308,0.4453692320855016,0.2661014287756791,0.2885293391388192,1.2429585027494359,H,0,0.43765140477111203,0.2640120457855519,0.29833654944333626,1.209533069176505,H,0
2024/25,3,GKS Katowice,Raków Częstochowa,0,1,A,0.72,0.41,0.9736416393407173,1.3631598445090611,0.26795020331485575,0.2742774386405221,0.457772358044622,0.7813832532677816,10,0.25,3,1.25,1.0225651825635729,0.9779327685429285,0.9779327685429285,0.9779327685429285,0.9736416393407173,1.3036613249096387,0.2783650388015573,0.2803624376524294,0.4412725235460132,0.8180926271738892,A,1,0.25783288030011564,0.2751168411787802,0.46705027852110415,0.7613183643223713,A,1
2024/25,3,Górnik Zabrze,Pogoń Szczecin,1,0,H,1.17,0.37,1.2446482230286917,1.382938859180082,0.3370002007033861,0.26155278356443606,0.4014470157321778,1.0876717530709434,10,0.25,3,1.25,0.9779327685429285,1.0225651825635729,1.013489917754784,0.9997756042204168,1.216909152041284,1.4332218284684568,0.3202433716086119,0.25919930751550513,0.42055732087588305,1.1386740359726153,A,0,0.3016401066393385,0.25349156106585535,0.44486833229480605,1.1985206721159323,A,0
2024/25,3,Jagiellonia Białystok,Stal Mielec,2,0,H,2.29,0.03,2.6486769668319248,1.0573663977288732,0.7123857863624804,0.159593319379208,0.12802089425831167,0.3391356795308571,10,0.25,3,1.25,0.9779327685429285,0.9779327685429285,1.0153818080241626,1.0116042681245796,2.620285699355759,1.049938549617292,0.7094073625856749,0.1613713139030493,0.12922132351127574,0.3433253580868382,H,1,0.7243144737515604,0.15218245681442052,0.12350306943401905,0.3225296248912429,H,1
2024/25,3,Lech Poznań,Lechia Gdańsk,3,1,H,1.94,0.53,1.9018075412839806,0.6397220308166118,0.6750064618361639,0.20794999314278728,0.11704354502104919,0.39303301506481586,10,0.25,3,1.25,1.0225651825635729,0.9779327685429285,0.9779327685429285,1.0225651825635729,1.9886051865828906,0.6117997633422259,0.6997832407512807,0.19606298037584716,0.10415377887287197,0.3569846479616717,H,1,0.714001613257137,0.18835659162257143,0.09764179512029171,0.336870057181328,H,1
2024/25,3,Legia Warszawa,Piast Gliwice,1,2,A,0.57,1.13,1.3096153754800337,0.8105751446131894,0.48332996295092573,0.2854758497328578,0.23119418731621644,1.46449728386581,10,0.25,3,1.25,1.020034705789547,1.0225651825635729,0.9779327685429285,0.982217871498473,1.312098822133282,0.8105751446131894,0.4840385258296028,0.28516157008071746,0.23079990408967987,1.4662041599042586,H,0,0.4803569354573167,0.28535123892250697,0.23429182562017634,1.4511878225952457,H,0
2024/25,3,Motor Lublin,Korona Kielce,1,1,D,1.43,0.81,1.1054014342540133,1.0508923567617325,0.36648729314237694,0.2946939775170166,0.3388187293406062,1.2218178254262109,10,0.25,3,1.25,1.0046277651421498,0.9779327685429285,0.9779327685429285,1.0225651825635729,1.1355759907034833,1.0050235323993264,0.3855691465471202,0.29528825231275796,0.3191426011401219,1.2198032732357234,H,0,0.37285916918878503,0.29498242175541184,0.33215840905580324,1.2208395116874995,H,0
2024/25,3,Zagłębie Lubin,Puszcza Niepołomice,1,0,H,1.41,0.83,1.5256023998372847,1.0588783965968573,0.48046768726112493,0.2562964038001434,0.26323590893873167,0.7329953009888759,10,0.25,3,1.25,0.9810223866605516,0.9779327685429285,1.0135402243662326,0.9892882214072225,1.4806183228022902,1.0495329451495514,0.4710530674511841,0.26065926152692437,0.26828767102189166,0.7527845215647417,H,1,0.46577214104279796,0.2583885968893487,0.2758392620678533,0.7640587321595075,H,1
2024/25,3,Śląsk Wrocław,Radomiak Radom,1,2,A,0.35,0.95,1.98538413258266,0.7727988705707037,0.6582102828871853,0.20502820288079412,0.1367615142320207,1.9895166420873318,10,0.25,3,1.25,1.0007591228123223,1.0225651825635729,1.0225651825635729,0.9779327685429285,1.9430460931476132,0.8080690652665918,0.6405640851090818,0.21106632763135258,0.14836958725956562,1.9080489068554425,H,0,0.650791034758322,0.20494602156749153,0.1442629436741864,1.9361176467759196,H,0
2024/25,4,Korona Kielce,Cracovia,0,2,A,1.2,0.84,1.3122940479455787,1.112051825061025,0.41164161059059,0.27326155675363617,0.3150968326557738,1.1548752821393942,10,0.25,3,1.25,0.9724924724660731,0.9724924724660731,1.0282855942978897,0.9896209231928289,1.2629503461196387,1.112051825061025,0.3980572225735926,0.2773411547326397,0.32460162269376786,1.1251566248575553,H,0,0.3861092206833326,0.2754862531346961,0.3384045261819712,1.083513276097285,H,0
2024/25,4,Lechia Gdańsk,Zagłębie Lubin,1,1,D,2.12,0.98,1.0866466262251613,1.2126535550183677,0.3273844901534706,0.2830189583047547,0.38959655154177486,1.2622413931064962,10,0.25,3,1.25,0.9724924724660731,0.9823043015725741,1.025698795182735,1.0072245512769544,1.064390249718099,1.2218070746874352,0.3192757313013095,0.2835715132552013,0.39715275544348916,1.2602909362832524,A,0,0.301193566843405,0.28014449756283294,0.4186619355937622,1.2724497462030568,A,0
2024/25,4,Motor Lublin,Jagiellonia Białystok,0,2,A,0.79,0.63,1.153755340398022,1.9255217121719068,0.22550426915916752,0.2210610490744651,0.5534346817663671,0.5916115432526338,10,0.25,3,1.25,1.0163082688604026,0.9724924724660731,0.9724924724660731,0.9759115102248856,1.1443256259115402,1.8210460022400095,0.2382219765330101,0.2296987279368214,0.5320792955301685,0.6309627489991637,A,1,0.21497679155324287,0.21872437701448433,0.5662988314322728,0.5686333693780636,A,1
2024/25,4,Piast Gliwice,GKS Katowice,2,2,D,1.22,0.91,1.3120261882151898,0.6476756255431692,0.5273525312182032,0.2886032419205308,0.1840442268612661,1.2427023994395867,10,0.25,3,1.25,1.0282855942978897,1.017907390483503,0.9724924724660731,0.9724924724660731,1.3120261882151898,0.6411388135088754,0.5291549716254863,0.2886876247055015,0.1821574036690121,1.2424100588173805,H,0,0.5296782734443006,0.289325214321525,0.18099651223417446,1.2402039144843366,H,0
2024/25,4,Pogoń Szczecin,Stal Mielec,1,0,H,1.26,0.37,2.0843528985126145,0.8441847567947496,0.6605306871086383,0.19802139697388743,0.1414479159174742,0.4147116956771494,10,0.25,3,1.25,1.0123088475839686,0.9724924724660731,0.9969482347938066,0.9970251584211564,2.103731938501718,0.8184579340538289,0.6705875570671448,0.19488762902880966,0.13452481390404553,0.39960100004737764,H,1,0.6830478910415614,0.1875404382651251,0.1294116706933135,0.38119030321425745,H,1
2024/25,4,Puszcza Niepołomice,Legia Warszawa,2,2,D,2.4,0.8,1.0758553988975608,1.3385251141038368,0.30030568353651854,0.2726834753539862,0.4270108411094953,1.299443587394992,10,0.25,3,1.25,0.9724924724660731,0.9980829354889502,0.9876354785786251,0.9724924724660731,1.0174812160081328,1.3194405805081564,0.28774834203471494,0.2769509379732145,0.43530071999207065,1.2839149077125342,A,0,0.26761985361936225,0.2717469370779037,0.46063320930273416,1.3028840241468078,A,0
2024/25,4,Radomiak Radom,Górnik Zabrze,1,2,A,0.86,0.59,1.3077670599024596,1.2779944908187,0.37462792994100946,0.26472731741787703,0.3606447526411135,1.019861869864871,10,0.25,3,1.25,1.0282855942978897,0.9724924724660731,0.9724924724660731,0.9787908778014074,1.3162368910432363,1.208652566044072,0.39151152146627755,0.26800889217994706,0.3404795863537753,1.0774001071610526,H,0,0.3787703440984019,0.26509104712074605,0.356138608780852,1.0324352733993358,H,0
2024/25,4,Raków Częstochowa,Lech Poznań,0,0,D,0.69,0.13,1.559210136004243,0.9688393281818317,0.510756827405261,0.25432951837400936,0.2349136542207298,1.3691245363183566,10,0.25,3,1.25,0.9724924724660731,1.0246834822763131,0.9724924724660731,0.9724924724660731,1.4746099027987134,0.9654454580251631,0.48970527172946854,0.26304308128501686,0.2472516469855146,1.335437453051937,H,0,0.48632759289137395,0.26117242252117334,0.25249998458745265,1.3425744670880668,H,0
2024/25,4,Widzew Łódź,Śląsk Wrocław,0,0,D,0.21,1.37,1.1142069847212162,1.1473539110565976,0.34850222551332527,0.28650365850400733,0.3649941159826676,1.250003973261379,10,0.25,3,1.25,1.013546873641209,0.9724924724660731,0.9724924724660731,1.0282855942978897,1.1612439560479833,1.0851003339387533,0.37527307281608596,0.2874385654080331,0.33728836177588084,1.2467461271160154,H,0,0.36154077312206917,0.28606668508849603,0.35239254178943463,1.2515303306958447,H,0
2024/25,5,GKS Katowice,Motor Lublin,0,0,D,0.64,0.37,1.1540222494362247,0.806937083300597,0.438277929869332,0.30562375698084676,0.25609831314982107,1.185400485899605,10,0.25,3,1.25,1.0255784432582031,1.0017186689469533,0.9686250859269974,0.9686250859269974,1.1464068655280015,0.7829628468155398,0.4419829372479084,0.30794740602138343,0.25006965673070813,1.177826270260488,H,0,0.43450878842490187,0.31002075214911246,0.2554704594259857,1.171116041326997,H,0
2024/25,5,Górnik Zabrze,Raków Częstochowa,0,0,D,0.56,0.86,1.1243301104548515,1.1054431394462483,0.36024248508492884,0.2889688488420207,0.3507886660730504,1.2414363861533846,10,0.25,3,1.25,0.9686250859269974,0.9686250859269974,0.9686250859269974,0.9686250859269974,1.0548853632022788,1.0371649543233052,0.3544393613286446,0.30023156409301655,0.34532907457833906,1.2032012217622807,H,0,0.3392506602558478,0.2996245948656885,0.3611247448784637,1.2052249383663802,A,0
2024/25,5,Jagiellonia Białystok,Cracovia,2,4,A,2.14,1.59,2.5281102215162927,1.0725236758120313,0.6893523779485078,0.16957028799608417,0.14107733405540818,1.9584470704797585,10,0.25,3,1.25,0.9686250859269974,0.9686250859269974,0.9686250859269974,0.987934776476221,2.4192457700058,1.0062787759409115,0.685133434564537,0.175196254446963,0.13967031098850002,1.968470555072105,H,0,0.6985352731483755,0.16677443592097763,0.13469029093064683,2.0047772773719137,H,0
2024/25,5,Legia Warszawa,Radomiak Radom,4,1,H,2.14,0.62,1.9688324605595005,0.9460216283494459,0.6120398841195634,0.21316234189780672,0.17479777398263002,0.490957828463286,10,0.25,3,1.25,0.9841371919802356,1.012562011578684,1.016631019517185,0.9686250859269974,1.8768091765127153,0.9738365091123046,0.5852363716114667,0.22275335172853433,0.19201027665999892,0.5357394593214357,H,1,0.5907083613377292,0.21776180546960505,0.1915298331926657,0.5264328498042911,H,1
2024/25,5,Pogoń Szczecin,Widzew Łódź,2,0,H,1.52,0.09,1.9763657851451484,0.934907534539724,0.6163358774212557,0.21210014799902632,0.1715639745797179,0.48396320849242686,10,0.25,3,1.25,0.9931552934880862,0.9844114328779636,0.9796231889455316,0.9802162675106852,1.9240058766766444,0.9015802004719314,0.6132685843530926,0.21628272883161498,0.1704486868152924,0.48895229160953635,H,1,0.621239565714215,0.21071360642935896,0.168046827856426,0.476038497343389,H,1
2024/25,5,Puszcza Niepołomice,Lechia Gdańsk,4,1,H,1.58,1.09,1.51749007635832,0.8843446560579494,0.5210780734417385,0.2594582149995083,0.21946371155875322,0.6518553954004573,10,0.25,3,1.25,1.0160424491975537,0.9885641246203053,0.9761735475441121,1.0185310375105494,1.5704061236910891,0.8534015678724769,0.5425181762742302,0.2535270515509668,0.2039547721748029,0.611533689475832,H,1,0.5442255927900274,0.2510266293297375,0.2047477778802351,0.6083914254586916,H,1
2024/25,5,Stal Mielec,Piast Gliwice,2,0,H,0.95,0.21,0.9768500436143461,1.0257576522543745,0.33313152727501183,0.3081370004446133,0.3587314722803749,1.0992178901826593,10,0.25,3,1.25,0.9686250859269974,1.0323911847100018,0.9789834614756208,0.9686250859269974,0.9165144680110038,1.0367269975029096,0.31215503799458566,0.3121578514380528,0.37568711056736154,1.1642552979455345,A,0,0.29415785431417524,0.31143844194350273,0.39440370374232203,1.2236387362971515,A,0
2024/25,5,Zagłębie Lubin,Lech Poznań,0,1,A,0.93,0.97,1.2306300453364805,1.336601074433768,0.3423326764905089,0.265429404390702,0.3922379191187891,0.9358866867756334,10,0.25,3,1.25,0.9774165786985114,1.0033760189084278,1.0303285132351,0.9686250859269974,1.1650992631191959,1.3817874424051055,0.3162649772151593,0.2652279790052369,0.418507043779604,0.8710615581796615,A,1,0.297553389096515,0.25994103476659025,0.4425055761368946,0.8153022131742405,A,1
2024/25,5,Śląsk Wrocław,Korona Kielce,1,1,D,1.16,0.89,1.6351503454795744,0.6671155466756412,0.6076751523393698,0.2427734170198897,0.14955143064074064,1.4156267108817877,10,0.25,3,1.25,0.9686250859269974,0.9686250859269974,0.9909539979007143,1.0323911847100018,1.6351503454795746,0.6403394641786336,0.6149486809354169,0.24199009783520184,0.14306122122938153,1.4188584716989723,H,0,0.6230380011981438,0.23818939601387218,0.13877260278798406,1.4346891402060442,H,0
2024/25,6,Cracovia,Górnik Zabrze,3,2,H,1.75,1.09,1.291864952768448,1.0343871146636858,0.4236986809315821,0.27880620977156867,0.29749510929684914,0.8587327345676343,10,0.25,3,1.25,0.9682517722222087,0.9657346423241695,0.9828184234603312,0.9657346423241695,1.207989689180707,0.9817800465123441,0.41208361676853494,0.28965794391143435,0.2982584393200306,0.8865289969031632,H,1,0.40163823325829345,0.2893405310442135,0.30902123569749307,0.9122035127996844,H,1
2024/25,6,GKS Katowice,Jagiellonia Białystok,3,1,H,1.08,1.59,1.2841958585034758,1.7029231373811948,0.2894402977060678,0.23786452412028156,0.47269517817365075,1.239806228776851,10,0.25,3,1.25,1.0077283887057906,0.9657346423241695,0.9657346423241695,0.9867736727157381,1.277004160363644,1.5882200237385526,0.3073535763866047,0.24612337291318095,0.44652305070021436,1.179756479495079,A,0,0.28756700489750403,0.23886181237913562,0.47357118272336046,1.246299385386057,A,0
2024/25,6,Korona Kielce,Stal Mielec,2,1,H,1.21,0.46,1.3447482056147604,0.9846466171435738,0.4500689400774933,0.2757602705922986,0.27417078933020805,0.7983545077795122,10,0.25,3,1.25,0.9683481452713552,0.9657346423241695,1.0265192702487804,0.9657346423241695,1.2575646154840088,0.9761247175825335,0.4276536080847379,0.2849487120309519,0.2873976798843102,0.8494417379869907,H,1,0.418575961723605,0.28443428872433285,0.2969897495520621,0.8708968960285878,H,1
2024/25,6,Lech Poznań,Pogoń Szczecin,2,0,H,4.27,1.16,1.2950278464108076,1.2270992045906761,0.38189081393621216,0.2684649254988846,0.3496442605649034,0.9626205386241111,10,0.25,3,1.25,0.9945003043984034,0.9857541550149911,0.9657346423241695,0.9657346423241695,1.243775041852941,1.1681701413383099,0.38051143806259974,0.2755655136176867,0.3439230483197136,0.9662390415209074,H,1,0.3669783071874307,0.2731279260945544,0.35989376671801504,1.0024525411556573,H,1
2024/25,6,Lechia Gdańsk,Raków Częstochowa,1,2,A,0.35,1.36,0.8998917825006104,1.4118509238047807,0.23976780688512025,0.2710862028845814,0.48914599023029837,0.7150942855357914,10,0.25,3,1.25,0.9977874355474383,0.9657346423241695,1.0174560993095807,0.9657346423241695,0.8671338248112509,1.3872742730653842,0.2347262625570767,0.2746064104422743,0.4906673270006491,0.7119889225729644,A,1,0.21244773771147465,0.2669751498789907,0.5205771124095346,0.6528172512576184,A,1
2024/25,6,Motor Lublin,Puszcza Niepołomice,0,0,D,0.93,0.63,1.1995560853862428,0.8730813830150573,0.435586698096879,0.29646213821571954,0.2679511636874017,1.2158357644292823,10,0.25,3,1.25,0.9873868081075834,1.0147260125384336,0.9657346423241695,0.9818423183975695,1.1629194267515648,0.8555813945823163,0.42891881326809567,0.3017919491966641,0.26928923753524037,1.1980174089595856,H,0,0.42018612925220833,0.3030318402547591,0.27678203049303257,1.1939173956445963,H,0
2024/25,6,Piast Gliwice,Zagłębie Lubin,1,0,H,0.42,1.42,1.5136709481013617,0.7746006905664634,0.5483811048882182,0.2601368893961062,0.19148200571567564,0.6007847868689314,10,0.25,3,1.25,1.0193463236019293,0.9718028937635931,0.9715476867509532,1.0199557889391104,1.5737457987382282,0.7313414522547047,0.5752249951645619,0.2521355528714337,0.17263945196400432,0.5529940187827088,H,1,0.5799559767319452,0.2494354713025539,0.17060855196550082,0.5448030805086901,H,1
2024/25,6,Widzew Łódź,Radomiak Radom,3,2,H,2.69,0.6,1.7381259890477974,1.0518694275750435,0.5345289073794343,0.23675769430541208,0.2287133983151537,0.6263694669496599,10,0.25,3,1.25,0.9657346423241695,1.0027430188224933,0.9734776538716431,0.9657346423241695,1.6210517309849384,1.0267801553110496,0.5121960889474825,0.24777690873180946,0.24002700232070803,0.6690477410375821,H,1,0.5108301062868085,0.24468986459850123,0.2444800291146904,0.6717182170797847,H,1
2024/25,6,Śląsk Wrocław,Legia Warszawa,1,1,D,1.63,1.39,1.3770577021523347,0.8683579041291398,0.4875469728835475,0.27577113599307845,0.23668189112337393,1.2881839746723067,10,0.25,3,1.25,0.9657346423241695,0.9909563108600553,1.0005664858227379,1.0048980817409605,1.3363861508127086,0.8609922089205262,0.4780870714464302,0.28074623572548435,0.24116669282808545,1.2703040933769467,H,0,0.47379239188065175,0.28045953935856577,0.24574806876078242,1.2713258091346504,H,0
2024/25,7,Górnik Zabrze,Lechia Gdańsk,2,3,A,2.13,1.93,1.5732089858856606,0.7162145600848187,0.5791298222000039,0.2519776392120676,0.16889253858792866,1.7784926326514245,10,0.25,3,1.25,0.9634924839989961,0.9795160384700516,0.9803116234616607,1.0147918950831394,1.5381962189280651,0.6877313930773546,0.577905157266494,0.2561847568833908,0.16591008585011519,1.7963092888770933,H,0,0.5828611472529184,0.2537934465058905,0.16334540624119118,1.8118882635148148,H,0
2024/25,7,Jagiellonia Białystok,Widzew Łódź,1,0,H,1.78,0.47,2.445633268996255,1.1221578695267713,0.664248478458934,0.17814390358322046,0.1576076179578454,0.4090989849599163,10,0.25,3,1.25,0.9634924839989961,0.9911194652504375,0.9833518431853131,0.9649675328888951,2.273800544876776,1.0936765522977663,0.6389264810843904,0.19080156773491677,0.17027195118069272,0.4479658842997864,H,1,0.6488437179191652,0.1835160806795878,0.16764020140124697,0.43256339571497393,H,1
2024/25,7,Legia Warszawa,Motor Lublin,5,2,H,3.88,0.75,1.5120973930105257,0.7158892094553229,0.5635745844394916,0.2600082682658061,0.17641714729470215,0.5734555950072631,10,0.25,3,1.25,1.0017000826327516,0.9813871552476283,1.0105867270979385,0.9634924839989961,1.459371314231825,0.71000233310261,0.5512642219856624,0.2670639801052337,0.18167179790910418,0.5955410530334072,H,1,0.553837467325764,0.26571185320672797,0.1804506794675081,0.5908840155576706,H,1
