match_id,sezon,waga_sezonu,kolejka,data_meczu,gospodarz,gosc,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,flash_id,flash_url
1798,2023/24,0.4,13,2023-10-28,Ruch Chorzów,Śląsk Wrocław,2,2,47.5,52.5,9,8,4,5,2,2,3,1,2,5,8,14,1,2,4,7,0,1,0,1,12,12,3,3,9,8,382,424,319,361,,,,
1799,2023/24,0.4,13,2023-10-28,Warta Poznań,Piast Gliwice,1,1,37.1,62.9,7,13,1,3,3,5,3,5,0,7,28,8,1,2,6,2,0,0,0,0,6,29,2,8,7,8,300,491,189,367,,,,
1800,2023/24,0.4,13,2023-10-27,ŁKS Łódź,Górnik Zabrze,0,5,49.7,50.3,14,18,0,7,8,6,6,5,9,4,14,13,3,0,2,1,0,0,0,0,32,14,5,2,5,7,392,416,325,343,,,,
1801,2023/24,0.4,14,2023-11-06,Górnik Zabrze,Cracovia,1,0,52.0,48.0,18,9,8,1,5,5,5,3,4,4,14,22,0,2,3,3,0,0,0,0,21,19,6,1,9,8,413,381,320,287,,,,
1802,2023/24,0.4,14,2023-11-03,Jagiellonia Białystok,Stal Mielec,4,0,57.1,42.9,18,12,7,1,6,5,5,6,4,3,5,11,4,1,1,2,0,0,0,0,11,19,1,5,13,9,599,436,540,360,,,,
1803,2023/24,0.4,14,2023-11-04,Lech Poznań,Ruch Chorzów,2,0,66.1,33.9,18,10,6,4,3,2,9,4,5,2,13,15,3,1,0,2,0,0,0,0,21,16,2,6,4,8,577,292,493,199,,,,
1804,2023/24,0.4,14,2023-11-03,Piast Gliwice,Korona Kielce,0,0,47.8,52.2,16,14,4,2,7,6,5,6,1,5,15,14,1,0,1,1,0,0,0,0,15,21,6,4,11,6,373,407,272,315,,,,
1805,2023/24,0.4,14,2023-11-04,Puszcza Niepołomice,Pogoń Szczecin,0,2,46.4,53.6,12,12,1,4,3,3,8,5,6,2,10,9,3,1,1,3,0,1,0,1,22,7,8,2,8,4,352,425,273,343,,,,
1806,2023/24,0.4,14,2023-11-05,Radomiak Radom,Legia Warszawa,0,1,57.3,42.7,18,9,0,5,7,2,11,2,8,5,13,14,2,1,2,4,0,0,0,0,36,18,7,6,7,10,412,317,352,242,,,,
1807,2023/24,0.4,14,2023-11-05,Raków Częstochowa,Zagłębie Lubin,5,0,57.8,42.2,26,4,9,1,7,1,10,2,11,1,11,13,2,1,0,3,0,0,0,0,23,7,7,0,6,4,476,357,411,268,,,,
1808,2023/24,0.4,14,2023-11-04,Widzew Łódź,Warta Poznań,0,1,71.4,28.6,26,3,7,1,7,1,12,1,15,1,6,8,2,3,0,2,0,0,0,0,47,1,9,0,8,8,638,275,525,154,,,,
1809,2023/24,0.4,14,2023-11-05,Śląsk Wrocław,ŁKS Łódź,2,1,49.0,51.0,11,11,3,2,4,4,4,5,5,3,12,14,0,0,2,2,0,0,0,0,19,15,8,5,14,9,374,390,274,307,,,,
1810,2023/24,0.4,15,2023-11-10,Cracovia,Śląsk Wrocław,0,1,63.7,36.3,24,5,7,3,7,0,10,2,6,1,12,15,0,2,2,3,0,2,0,1,29,7,10,1,13,10,546,316,469,232,,,,
1811,2023/24,0.4,15,2023-11-11,Zagłębie Lubin,Widzew Łódź,1,1,44.6,55.4,14,8,4,1,4,3,6,4,4,5,12,14,3,5,1,2,1,0,0,0,17,25,6,3,6,5,369,453,285,368,,,,
1812,2023/24,0.4,15,2023-11-11,Korona Kielce,Jagiellonia Białystok,2,2,40.0,60.0,8,13,4,5,3,2,1,6,2,5,11,8,6,6,2,3,0,0,0,0,13,22,1,2,8,15,354,528,255,441,,,,
1813,2023/24,0.4,15,2023-11-12,Legia Warszawa,Lech Poznań,0,0,50.8,49.2,6,5,2,2,0,1,4,2,9,2,29,12,1,1,3,2,0,0,0,0,24,10,4,2,10,10,372,369,292,287,,,,
1814,2023/24,0.4,15,2023-11-12,Pogoń Szczecin,Raków Częstochowa,1,1,53.2,46.8,21,8,9,4,2,2,10,2,9,2,5,9,0,5,0,2,0,0,0,0,17,12,3,2,12,9,479,422,383,335,,,,
1815,2023/24,0.4,15,2023-11-13,Ruch Chorzów,Radomiak Radom,0,0,49.0,51.0,12,11,3,2,3,5,6,4,2,3,15,22,1,0,2,5,0,0,0,0,15,20,2,3,6,6,398,415,304,321,,,,
1816,2023/24,0.4,15,2023-11-12,Stal Mielec,Górnik Zabrze,2,1,35.7,64.3,12,23,6,7,3,9,3,7,3,9,6,17,1,2,0,0,1,0,0,0,14,34,7,7,4,7,295,522,217,449,,,,
1817,2023/24,0.4,15,2023-11-10,Warta Poznań,Puszcza Niepołomice,0,2,63.4,36.6,10,9,5,4,4,1,1,4,6,6,17,16,1,1,1,2,0,0,0,0,25,21,5,7,4,10,510,288,406,175,,,,
1818,2023/24,0.4,15,2023-11-11,ŁKS Łódź,Piast Gliwice,3,3,60.9,39.1,15,11,5,4,4,2,6,5,6,7,18,13,0,0,5,2,0,1,0,0,16,18,4,3,5,10,504,313,419,223,,,,
1819,2023/24,0.4,16,2023-11-24,Jagiellonia Białystok,Piast Gliwice,0,0,60.7,39.3,17,13,6,2,6,6,5,5,2,10,8,14,1,4,3,1,0,1,0,0,17,23,5,4,9,11,574,361,493,282,,,,
1820,2023/24,0.4,16,2023-11-26,Lech Poznań,Widzew Łódź,1,3,69.2,30.8,19,14,8,7,4,4,7,3,8,3,12,11,2,0,2,3,0,0,0,0,40,8,13,1,12,6,633,291,561,230,,,,
1821,2023/24,0.4,16,2023-11-25,Legia Warszawa,Warta Poznań,2,2,66.6,33.4,19,14,4,3,5,5,10,6,4,3,14,17,2,2,5,4,0,0,0,0,40,7,9,3,9,9,562,294,477,195,,,,
1822,2023/24,0.4,16,2023-11-25,Pogoń Szczecin,Stal Mielec,2,3,65.6,34.4,31,7,7,4,12,0,12,3,11,4,2,5,2,1,0,1,0,0,0,0,37,20,11,3,9,7,671,349,593,262,,,,
1823,2023/24,0.4,16,2023-11-26,Puszcza Niepołomice,Górnik Zabrze,2,1,32.3,67.7,6,22,3,8,1,7,2,7,1,10,12,8,2,0,6,1,0,0,0,0,9,33,1,6,10,8,225,461,140,364,,,,
1824,2023/24,0.4,16,2023-11-27,Radomiak Radom,Śląsk Wrocław,0,1,55.8,44.2,12,13,2,3,4,5,6,5,4,5,14,13,4,2,2,2,0,0,0,0,18,13,7,3,6,3,377,296,298,215,,,,
1825,2023/24,0.4,16,2023-11-25,Raków Częstochowa,Cracovia,1,1,67.1,32.9,18,12,6,3,5,5,7,4,6,4,10,12,2,3,2,4,0,0,0,0,23,15,8,2,3,8,607,296,512,206,,,,
1826,2023/24,0.4,16,2023-11-26,Ruch Chorzów,Korona Kielce,1,1,41.0,59.0,9,25,3,5,3,11,3,9,6,7,16,13,1,2,2,2,0,0,0,0,22,22,2,5,10,10,305,448,203,352,,,,
1827,2023/24,0.4,16,2023-11-24,ŁKS Łódź,Zagłębie Lubin,0,2,44.8,55.2,8,28,3,11,1,5,4,12,0,5,20,11,2,0,1,2,0,0,0,0,12,28,3,4,11,8,414,501,332,414,,,,
1828,2023/24,0.4,17,2023-12-03,Cracovia,Ruch Chorzów,4,4,48.1,51.9,23,17,7,8,8,6,8,3,13,9,7,14,0,0,1,4,1,0,0,0,29,24,11,4,6,11,237,263,144,175,,,,
1829,2023/24,0.4,17,2023-12-01,Górnik Zabrze,Pogoń Szczecin,1,0,41.2,58.8,10,26,4,5,3,13,3,8,5,7,14,13,3,1,4,2,1,0,0,0,23,23,1,11,7,3,326,476,258,388,,,,
1830,2023/24,0.4,17,2023-12-03,Zagłębie Lubin,Legia Warszawa,0,3,46.2,53.8,14,11,1,4,7,5,6,2,8,2,7,9,2,2,0,1,0,0,0,0,26,9,5,2,9,4,420,510,344,415,,,,
1831,2023/24,0.4,17,2023-12-02,Korona Kielce,Lech Poznań,0,1,41.6,58.4,9,12,3,4,4,2,2,6,7,7,11,9,1,1,1,3,0,0,0,0,18,19,2,4,19,8,240,341,131,230,,,,
1832,2023/24,0.4,17,2024-03-12,Piast Gliwice,Puszcza Niepołomice,1,0,53.2,46.8,11,11,5,1,2,6,4,4,2,5,15,18,2,3,3,2,0,0,0,0,19,16,9,5,2,8,390,342,294,228,,,,
1833,2023/24,0.4,17,2024-02-28,Stal Mielec,ŁKS Łódź,1,0,48.0,52.0,13,11,4,2,4,4,5,5,2,7,14,13,3,4,3,2,1,0,1,0,21,21,8,5,11,5,447,489,354,404,,,,
1834,2023/24,0.4,17,2023-12-01,Warta Poznań,Jagiellonia Białystok,1,2,40.2,59.8,13,14,4,5,5,3,4,6,8,2,18,14,1,0,5,1,1,0,1,0,19,9,5,1,9,12,386,588,283,485,,,,
1835,2023/24,0.4,17,2023-12-02,Widzew Łódź,Radomiak Radom,0,3,61.0,39.0,14,14,3,6,5,6,6,2,9,5,12,9,0,0,1,1,0,0,0,0,37,15,5,5,7,11,471,310,396,232,,,,
1836,2023/24,0.4,17,2023-12-03,Śląsk Wrocław,Raków Częstochowa,1,1,31.5,68.5,7,10,5,5,0,1,2,4,2,7,8,11,1,0,1,1,0,0,0,0,6,28,1,6,5,13,296,634,207,545,,,,
1837,2023/24,0.4,18,2023-12-09,Cracovia,Stal Mielec,2,2,52.8,47.2,18,11,7,3,3,4,8,4,12,2,11,11,1,0,0,0,0,0,0,0,32,10,9,2,7,11,480,451,377,325,,,,
1838,2023/24,0.4,18,2023-12-10,Jagiellonia Białystok,Raków Częstochowa,4,2,48.9,51.1,12,15,5,7,3,3,4,5,3,8,19,15,6,2,3,1,0,0,0,0,12,24,2,7,7,3,407,410,321,339,,,,
1839,2023/24,0.4,18,2023-12-10,Lech Poznań,Piast Gliwice,0,1,64.2,35.8,19,7,4,3,9,2,6,2,14,3,15,11,0,0,3,2,0,0,0,0,35,13,11,4,5,6,518,291,425,200,,,,
1840,2023/24,0.4,18,2023-12-08,Pogoń Szczecin,Warta Poznań,3,3,66.4,33.6,14,8,5,5,2,0,7,3,9,2,9,13,1,1,0,2,0,0,0,0,31,10,8,2,11,8,612,312,507,201,,,,
1841,2023/24,0.4,18,2023-12-11,Puszcza Niepołomice,Widzew Łódź,1,0,35.5,64.5,14,8,4,2,7,3,3,3,3,4,11,18,1,1,4,4,0,0,0,0,18,19,3,2,15,6,262,486,156,392,,,,
1842,2023/24,0.4,18,2023-12-09,Radomiak Radom,Górnik Zabrze,1,1,61.4,38.6,15,11,7,2,2,3,6,6,12,3,11,14,0,0,3,5,0,1,0,1,37,13,8,3,11,7,455,295,382,223,,,,
1843,2023/24,0.4,18,2023-12-08,Ruch Chorzów,Zagłębie Lubin,2,2,40.6,59.4,11,14,5,6,3,3,3,5,4,9,17,7,0,0,3,2,1,0,1,0,17,29,8,7,12,10,363,527,271,435,,,,
1844,2023/24,0.4,18,2023-12-10,ŁKS Łódź,Legia Warszawa,1,1,29.1,70.9,11,24,2,5,3,6,6,13,1,7,16,15,1,0,3,3,0,0,0,0,8,30,1,9,8,12,230,545,149,465,,,,
1845,2023/24,0.4,18,2023-12-09,Śląsk Wrocław,Korona Kielce,0,0,64.5,35.5,13,5,4,0,4,2,5,3,7,3,8,14,2,1,1,2,0,0,0,0,16,12,2,1,4,11,563,303,460,213,,,,
1846,2023/24,0.4,19,2023-12-15,Górnik Zabrze,Warta Poznań,3,0,54.2,45.8,15,10,10,3,1,3,4,4,0,4,18,13,0,3,3,1,0,0,0,0,3,20,0,6,12,12,455,371,354,270,,,,
1847,2023/24,0.4,19,2023-12-15,Zagłębie Lubin,Śląsk Wrocław,1,2,69.9,30.1,22,8,5,5,7,2,10,1,7,1,7,5,0,2,0,0,0,0,0,0,32,11,11,5,8,10,659,283,593,232,,,,
1848,2023/24,0.4,19,2023-12-17,Legia Warszawa,Cracovia,2,0,66.0,34.0,9,8,5,2,1,2,3,4,5,0,16,10,4,3,5,2,0,0,0,0,23,5,6,1,6,9,499,266,406,180,,,,
1849,2023/24,0.4,19,2023-12-18,Piast Gliwice,Stal Mielec,3,0,53.5,46.5,19,8,5,3,5,3,9,2,7,1,10,15,3,1,2,4,0,0,0,0,20,12,4,3,7,10,512,451,422,350,,,,
1850,2023/24,0.4,19,2023-12-16,Puszcza Niepołomice,Jagiellonia Białystok,3,3,35.1,64.9,11,15,4,6,2,4,5,5,6,3,27,13,2,2,4,3,0,1,0,1,19,12,7,3,5,11,252,489,177,398,,,,
1851,2023/24,0.4,19,2023-12-16,Radomiak Radom,Lech Poznań,2,2,50.8,49.2,18,8,6,5,4,1,8,2,6,0,15,24,1,4,5,8,0,1,0,1,30,5,7,3,5,8,367,379,290,291,,,,
1852,2023/24,0.4,19,2023-12-17,Raków Częstochowa,Korona Kielce,1,0,51.5,48.5,13,6,5,4,2,1,6,1,4,2,19,14,1,3,1,1,0,0,0,0,21,8,4,1,5,14,417,404,320,305,,,,
1853,2023/24,0.4,19,2023-12-16,Widzew Łódź,Pogoń Szczecin,1,2,51.5,48.5,11,11,7,7,1,0,3,4,5,1,11,10,5,1,2,2,0,0,0,0,24,12,3,4,7,7,517,500,438,419,,,,
1854,2023/24,0.4,19,2023-12-17,ŁKS Łódź,Ruch Chorzów,1,1,50.5,49.5,15,18,3,5,4,11,8,2,6,7,15,16,2,0,2,1,0,0,0,0,28,27,6,7,10,12,374,368,285,285,,,,
1855,2023/24,0.4,20,2024-02-10,Cracovia,Radomiak Radom,6,0,59.6,40.4,15,8,8,1,2,4,5,3,6,2,11,8,1,1,3,2,0,2,0,0,16,14,2,2,12,7,460,309,388,244,,,,
1856,2023/24,0.4,20,2024-02-12,Korona Kielce,ŁKS Łódź,2,1,52.7,47.3,13,6,4,5,5,1,4,0,10,3,17,13,2,2,2,4,0,0,0,0,28,11,3,2,15,9,376,352,257,236,,,,
1857,2023/24,0.4,20,2024-02-10,Lech Poznań,Zagłębie Lubin,2,0,54.4,45.6,10,15,3,1,5,5,2,9,6,4,22,8,1,0,4,2,0,0,0,0,17,13,5,5,9,7,469,394,391,318,,,,
1858,2023/24,0.4,20,2024-02-10,Piast Gliwice,Górnik Zabrze,1,3,53.9,46.1,14,10,7,4,3,2,4,4,4,2,16,20,2,1,2,1,0,0,0,0,22,14,6,2,5,7,430,374,350,287,,,,
1859,2023/24,0.4,20,2024-02-11,Śląsk Wrocław,Pogoń Szczecin,0,1,53.1,46.9,21,14,7,5,6,2,8,7,3,1,10,15,2,3,2,3,0,0,0,0,17,15,5,4,12,8,477,420,391,342,,,,
1860,2023/24,0.4,20,2024-02-09,Ruch Chorzów,Legia Warszawa,0,1,44.0,56.0,11,8,0,2,6,4,5,2,5,7,16,13,3,3,1,1,0,0,0,0,22,15,5,2,7,7,322,424,234,336,,,,
1861,2023/24,0.4,20,2024-02-09,Stal Mielec,Puszcza Niepołomice,2,1,73.0,27.0,17,9,10,3,1,3,6,3,5,6,11,13,0,0,2,2,0,0,0,0,23,15,4,3,5,11,634,228,539,139,,,,
1862,2023/24,0.4,20,2024-02-11,Warta Poznań,Raków Częstochowa,2,1,30.1,69.9,5,15,3,5,0,5,2,5,1,9,12,11,2,2,5,2,0,0,0,0,9,40,2,6,11,4,242,540,145,452,,,,
1863,2023/24,0.4,20,2024-02-11,Widzew Łódź,Jagiellonia Białystok,1,3,53.2,46.8,8,12,3,6,0,3,5,3,12,6,13,13,0,3,1,2,0,0,0,0,35,15,9,3,13,7,439,403,351,320,,,,
1864,2023/24,0.4,21,2024-02-19,Górnik Zabrze,Korona Kielce,3,1,49.9,50.1,12,15,6,4,2,6,4,5,1,7,17,13,1,1,2,0,0,0,0,0,12,21,0,5,16,11,438,434,347,348,,,,
1865,2023/24,0.4,21,2024-02-17,Jagiellonia Białystok,Lech Poznań,1,2,66.6,33.4,25,6,5,3,6,3,14,0,6,2,19,15,4,2,1,2,0,0,0,0,23,6,11,1,14,14,532,274,468,203,,,,
1866,2023/24,0.4,21,2024-02-18,Zagłębie Lubin,Cracovia,1,1,47.6,52.4,13,19,3,5,3,7,7,7,3,6,14,13,1,3,4,2,0,0,0,0,16,24,1,8,7,4,382,413,285,317,,,,
1867,2023/24,0.4,21,2024-02-18,Legia Warszawa,Puszcza Niepołomice,1,1,71.7,28.3,34,4,8,2,16,0,10,2,19,1,14,19,1,0,3,3,0,0,0,0,47,8,13,4,5,12,518,215,444,142,,,,
1868,2023/24,0.4,21,2024-02-16,Radomiak Radom,Pogoń Szczecin,0,4,21.5,78.5,7,23,1,9,3,7,3,7,2,13,8,12,2,0,1,2,1,0,0,0,8,24,2,8,2,11,194,709,127,634,,,,
1869,2023/24,0.4,21,2024-02-17,Raków Częstochowa,Piast Gliwice,3,1,61.9,38.1,12,7,4,6,3,0,5,1,2,2,12,24,3,2,4,5,0,0,0,0,16,12,3,2,12,11,509,312,414,207,,,,
1870,2023/24,0.4,21,2024-02-17,Ruch Chorzów,Warta Poznań,0,0,60.2,39.8,14,8,5,1,3,6,6,1,8,1,15,16,2,1,0,2,0,0,0,0,33,9,6,1,3,11,516,353,413,234,,,,
1871,2023/24,0.4,21,2024-02-18,ŁKS Łódź,Widzew Łódź,0,2,48.2,51.8,7,21,2,6,3,8,2,7,4,6,12,11,4,2,1,3,0,0,0,0,15,27,2,8,11,12,431,452,340,363,,,,
1872,2023/24,0.4,21,2024-02-16,Śląsk Wrocław,Stal Mielec,0,1,59.5,40.5,15,3,5,1,6,1,4,1,6,5,12,12,1,0,1,2,0,0,0,0,31,14,8,2,8,14,554,383,472,286,,,,
1873,2023/24,0.4,22,2024-02-24,Jagiellonia Białystok,Ruch Chorzów,1,1,68.2,31.8,11,8,2,2,6,1,3,5,7,2,9,16,0,1,2,2,0,0,0,0,32,9,4,3,19,9,692,322,601,239,,,,
1874,2023/24,0.4,22,2024-02-25,Korona Kielce,Legia Warszawa,3,3,55.0,45.0,18,13,5,4,9,7,4,2,3,3,10,15,2,1,3,3,0,0,0,0,22,9,6,2,13,14,450,375,378,278,,,,
1875,2023/24,0.4,22,2024-02-24,Lech Poznań,Śląsk Wrocław,0,0,60.4,39.6,11,9,3,2,3,4,5,3,5,2,13,10,5,0,0,3,0,0,0,0,25,6,2,2,8,9,543,363,479,281,,,,
1876,2023/24,0.4,22,2024-02-23,Piast Gliwice,Cracovia,0,0,59.8,40.2,7,11,1,2,4,5,2,4,8,2,13,14,0,2,1,1,0,0,0,0,23,12,2,2,9,12,540,365,461,285,,,,
1877,2023/24,0.4,22,2024-02-23,Pogoń Szczecin,ŁKS Łódź,4,2,52.5,47.5,17,13,6,3,7,5,4,5,4,1,9,10,2,1,2,2,0,0,0,0,14,5,4,0,9,11,458,426,372,342,,,,
1878,2023/24,0.4,22,2024-02-25,Puszcza Niepołomice,Zagłębie Lubin,2,2,42.3,57.7,12,24,9,7,2,9,1,8,5,7,8,5,3,3,1,0,0,0,0,0,18,22,7,8,15,6,367,498,278,426,,,,
1879,2023/24,0.4,22,2024-02-24,Stal Mielec,Raków Częstochowa,0,0,42.8,57.2,8,16,2,7,2,3,4,6,2,9,9,8,0,0,2,2,0,0,0,0,13,25,2,3,16,8,364,479,255,387,,,,
1880,2023/24,0.4,22,2024-02-26,Warta Poznań,Radomiak Radom,0,0,52.9,47.1,4,12,0,2,3,3,1,7,0,4,18,15,0,2,1,1,0,0,0,0,18,20,1,7,10,7,414,368,311,260,,,,
1881,2023/24,0.4,22,2024-02-25,Widzew Łódź,Górnik Zabrze,3,1,45.5,54.5,16,10,7,3,3,3,6,4,4,3,11,14,3,0,1,2,0,1,0,1,13,18,2,4,12,9,436,519,366,450,,,,
1882,2023/24,0.4,23,2024-03-01,Cracovia,Warta Poznań,0,1,58.5,41.5,15,8,4,5,4,2,7,1,3,2,11,7,2,0,2,0,0,0,0,0,15,16,3,2,2,18,494,344,376,229,,,,
1883,2023/24,0.4,23,2024-03-02,Górnik Zabrze,Jagiellonia Białystok,2,1,33.1,66.9,12,14,7,3,2,3,3,8,5,4,9,12,2,2,1,5,0,0,0,0,10,27,3,7,10,11,265,537,205,461,,,,
1884,2023/24,0.4,23,2024-03-03,Zagłębie Lubin,Korona Kielce,1,0,40.3,59.7,5,12,2,3,1,5,2,4,2,4,16,12,4,2,3,4,1,0,1,0,9,28,5,7,15,7,339,486,257,396,,,,
1885,2023/24,0.4,23,2024-03-02,Legia Warszawa,Pogoń Szczecin,1,1,61.6,38.4,16,7,5,3,6,0,5,4,9,1,7,14,4,0,2,2,0,0,0,0,26,12,5,1,6,9,544,341,444,254,,,,
1886,2023/24,0.4,23,2024-03-04,Radomiak Radom,Stal Mielec,2,1,37.4,62.6,23,4,7,2,7,0,9,2,6,8,12,14,1,0,2,2,0,0,0,0,22,25,7,2,11,8,286,482,212,397,,,,
1887,2023/24,0.4,23,2024-03-03,Raków Częstochowa,Lech Poznań,4,0,35.2,64.8,21,5,7,0,7,1,7,4,6,4,16,8,1,0,3,2,0,0,0,0,12,8,2,2,6,8,329,611,247,512,,,,
1888,2023/24,0.4,23,2024-03-01,Ruch Chorzów,Piast Gliwice,3,0,49.1,50.9,18,9,8,2,5,1,5,6,6,6,9,12,3,0,1,1,0,0,0,0,16,14,5,2,11,4,377,392,309,324,,,,
1889,2023/24,0.4,23,2024-03-03,ŁKS Łódź,Puszcza Niepołomice,3,2,51.9,48.1,13,16,5,5,4,6,4,5,7,10,16,12,0,5,4,1,0,0,0,0,21,29,2,9,6,9,319,286,251,203,,,,
1890,2023/24,0.4,23,2024-03-02,Śląsk Wrocław,Widzew Łódź,2,1,43.4,56.6,11,12,7,3,1,3,3,6,1,3,10,11,3,2,2,7,0,0,0,0,11,21,4,5,5,8,349,450,271,358,,,,
1891,2023/24,0.4,24,2024-03-09,Górnik Zabrze,Lech Poznań,0,0,51.7,48.3,13,8,2,4,5,2,6,2,8,6,12,14,0,1,1,0,0,0,0,0,15,15,3,4,8,8,479,454,410,386,,,,
1892,2023/24,0.4,24,2024-03-08,Jagiellonia Białystok,Śląsk Wrocław,3,1,48.6,51.4,19,9,9,3,4,3,6,3,2,2,16,13,1,2,1,4,0,0,0,0,11,16,4,4,10,5,468,490,385,411,,,,
1893,2023/24,0.4,24,2024-03-09,Korona Kielce,Cracovia,1,1,48.5,51.5,14,11,3,6,4,2,7,3,3,4,10,15,1,0,0,2,0,0,0,0,31,16,4,5,11,12,374,414,269,318,,,,
1894,2023/24,0.4,24,2024-03-08,Piast Gliwice,Radomiak Radom,2,3,59.2,40.8,13,11,5,5,4,3,4,3,7,4,17,16,0,2,3,4,0,1,0,1,29,13,4,5,13,9,402,284,309,193,,,,
1895,2023/24,0.4,24,2024-03-10,Pogoń Szczecin,Zagłębie Lubin,0,2,59.9,40.1,17,10,4,6,8,2,5,2,7,4,11,12,2,3,1,1,0,0,0,0,24,12,6,1,8,10,575,391,473,289,,,,
1896,2023/24,0.4,24,2024-03-09,Puszcza Niepołomice,Raków Częstochowa,1,1,40.1,59.9,10,21,5,5,3,8,2,8,2,6,13,12,2,1,0,2,1,1,0,1,13,29,5,5,10,3,281,409,190,342,,,,
1897,2023/24,0.4,24,2024-03-10,Stal Mielec,Ruch Chorzów,3,1,49.5,50.5,12,18,7,6,4,4,1,8,4,5,13,11,3,0,1,1,0,0,0,0,19,19,3,5,5,9,402,411,308,306,,,,
1898,2023/24,0.4,24,2024-03-11,Warta Poznań,ŁKS Łódź,0,1,57.7,42.3,15,6,7,2,2,1,6,3,9,5,11,14,1,0,3,1,0,0,0,0,32,17,12,2,8,10,436,323,353,234,,,,
1899,2023/24,0.4,24,2024-03-10,Widzew Łódź,Legia Warszawa,1,0,45.8,54.2,8,9,4,4,3,1,1,4,5,8,13,8,1,2,1,2,0,0,0,0,14,25,1,7,12,11,421,495,345,405,,,,
1900,2023/24,0.4,25,2024-03-16,Cracovia,Widzew Łódź,2,2,46.5,53.5,14,9,5,4,4,3,5,2,7,5,15,4,1,1,1,0,0,0,0,0,24,18,6,4,9,6,413,488,326,401,,,,
1901,2023/24,0.4,25,2024-03-15,Zagłębie Lubin,Stal Mielec,0,0,51.0,49.0,19,9,7,3,4,2,8,4,6,3,12,14,1,0,1,5,0,0,0,0,25,10,7,1,6,6,539,527,470,449,,,,
1902,2023/24,0.4,25,2024-03-17,Korona Kielce,Pogoń Szczecin,2,2,37.9,62.1,11,13,3,4,3,5,5,4,4,8,12,18,3,0,3,2,0,0,0,0,17,28,4,5,13,9,293,477,207,387,,,,
1903,2023/24,0.4,25,2024-03-15,Lech Poznań,Warta Poznań,2,0,60.8,39.2,10,19,5,8,0,4,5,7,5,4,15,9,2,0,3,0,0,0,0,0,22,20,7,8,3,11,503,320,425,245,,,,
1904,2023/24,0.4,25,2024-03-17,Legia Warszawa,Piast Gliwice,3,1,40.2,59.8,7,13,3,1,2,6,2,6,1,3,17,10,0,2,3,2,1,0,0,0,5,28,0,8,6,5,348,497,268,425,,,,
1905,2023/24,0.4,25,2024-03-16,Radomiak Radom,Jagiellonia Białystok,0,2,49.3,50.7,18,10,4,4,5,4,9,2,7,5,15,11,0,4,5,3,0,0,0,0,29,13,11,2,6,8,357,384,280,299,,,,
1906,2023/24,0.4,25,2024-03-16,Ruch Chorzów,Górnik Zabrze,1,2,55.0,45.0,23,8,5,4,6,0,12,4,9,2,10,18,1,0,0,3,0,0,0,0,37,7,10,0,6,14,477,415,391,332,,,,
1907,2023/24,0.4,25,2024-03-17,ŁKS Łódź,Raków Częstochowa,1,1,39.9,60.1,10,32,1,7,5,12,4,13,3,11,16,7,0,0,4,2,0,0,0,0,13,25,3,9,16,13,328,493,224,385,,,,
1908,2023/24,0.4,25,2024-03-16,Śląsk Wrocław,Puszcza Niepołomice,0,0,58.3,41.7,19,6,7,3,4,2,8,1,10,2,14,16,2,0,2,4,0,0,0,0,28,13,8,0,1,13,404,293,332,202,,,,
1909,2023/24,0.4,26,2024-04-01,Górnik Zabrze,Legia Warszawa,1,3,58.3,41.7,15,10,2,6,6,0,7,4,6,6,12,10,0,4,1,3,0,0,0,0,13,12,4,4,5,14,563,401,497,334,,,,
1910,2023/24,0.4,26,2024-03-30,Jagiellonia Białystok,ŁKS Łódź,6,0,64.1,35.9,28,8,9,2,5,2,14,4,12,2,8,13,2,3,1,1,0,1,0,0,31,3,11,1,7,9,539,314,489,254,,,,
1911,2023/24,0.4,26,2024-03-30,Piast Gliwice,Śląsk Wrocław,2,2,47.0,53.0,15,9,3,4,6,3,6,2,14,1,12,8,2,1,3,2,0,0,0,0,30,13,6,5,6,8,357,425,294,355,,,,
1912,2023/24,0.4,26,2024-03-30,Pogoń Szczecin,Cracovia,3,1,60.8,39.2,13,12,3,2,5,3,5,7,1,6,8,8,3,1,3,0,0,0,0,0,21,23,3,5,7,8,557,343,491,254,,,,
1913,2023/24,0.4,26,2024-04-01,Puszcza Niepołomice,Radomiak Radom,1,1,47.9,52.1,12,20,4,7,3,6,5,7,3,3,16,13,1,0,0,3,0,1,0,0,19,12,3,3,9,5,288,325,195,237,,,,
1914,2023/24,0.4,26,2024-03-30,Raków Częstochowa,Ruch Chorzów,1,1,36.4,63.6,13,12,3,2,3,8,7,2,3,3,14,24,1,1,0,3,0,0,0,0,9,17,4,2,10,8,290,504,202,404,,,,
