pozycja,player_slug,klub_slug,nazwa,wartosc
1,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,2200
2,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,1840
3,bernardo-maria-morais-cardoso-vital,jagiellonia-bialystok,Bernardo VitalJagiellonia Białystok,1742
4,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,1741
5,micha-gurgul,lech-poznan,Michał GurgulLech Poznań,1738
6,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,1707
7,marcin-kaminski,wisla-plock,Marcin KamińskiWisła Płock,1654
8,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,1640
9,herve-jean-matthys,motor-lublin,Hervé Jean MatthysMotor Lublin,1594
10,antonio-milic,lech-poznan,Antonio MilićLech Poznań,1582
11,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,1574
12,oskar-wojcik,cracovia,Oskar WójcikCracovia,1565
13,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,1556
14,adrian-dieguez-grande,radomiak-radom,Adrián Diéguez GrandeRadomiak Radom,1530
14,norbert-wojtuszek,jagiellonia-bialystok,Norbert WojtuszekJagiellonia Białystok,1530
16,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,1526
17,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,1498
18,tamar-svetlin,korona-kielce,Tamar SvetlinKorona Kielce,1463
19,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,1459
20,micha-piotr-marcjanik,arka-gdynia,Michał Piotr MarcjanikArka Gdynia,1423
21,mateusz-andrzej-klich,cracovia,Mateusz Andrzej KlichCracovia,1415
22,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,1404
23,jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,1388
24,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,1373
25,maciej-ambrosiewicz,nieciecza,Maciej AmbrosiewiczNieciecza,1370
26,igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,1364
27,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,1311
28,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,1304
29,gustav-marcus-haglind-sangre,wisla-plock,Gustav Marcus Haglind-SangréWisła Płock,1303
30,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,1290
31,daniel-pacheco-lobato,wisla-plock,Dani PachecoWisła Płock,1280
32,mateusz-skrzypczak,lech-poznan,Mateusz SkrzypczakLech Poznań,1279
33,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,1250
34,matej-rodin,lechia-gdansk,Matej RodinLechia Gdańsk,1235
35,juan-de-dios-rivas-margalef,piast-gliwice,Juande RivasPiast Gliwice,1230
36,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,1228
37,kamil-dawid-piatkowski,legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,1227
38,filip-luberecki,motor-lublin,Filip LubereckiMotor Lublin,1224
39,gabriel-isik,nieciecza,Gabriel IsikNieciecza,1223
40,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,1213
41,gustav-niklas-henriksson,cracovia,Gustav Niklas HenrikssonCracovia,1208
42,rafa-leszczynski,wisla-plock,Rafał LeszczyńskiWisła Płock,1198
43,oskar-repka,rakow-czestochowa,Oskar RepkaRaków Częstochowa,1190
43,konstantinos-sotiriou,korona-kielce,Konstantinos SotiriouKorona Kielce,1190
45,dimitris-keramitsis,pogon-szczecin,Dimitris KeramitsisPogoń Szczecin,1188
46,wojciech-monka,lech-poznan,Wojciech MońkaLech Poznań,1186
47,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,1183
48,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,1167
49,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,1164
50,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,1151
51,ricardo-visus-contreras,widzew-lodz,Ricardo Visus ContrerasWidzew Łódź,1143
52,arkadiusz-kasperkiewicz,nieciecza,Arkadiusz KasperkiewiczNieciecza,1129
53,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,1125
54,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,1123
55,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,1113
56,bosko-sutalo,cracovia,Boško ŠutaloCracovia,1103
57,matus-vojtko,lechia-gdansk,Matúš VojtkoLechia Gdańsk,1101
58,marek-kristian-bartos,motor-lublin,Marek Kristián BartošMotor Lublin,1084
59,steve-kingue,radomiak-radom,Steve KingueRadomiak Radom,1081
60,sergi-samper-montana,motor-lublin,Sergi Samper MontañaMotor Lublin,1076
61,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,1059
62,ivo-tiago-dos-santos-rodrigues,motor-lublin,Ivo RodriguesMotor Lublin,1049
62,emmanuel-kapo-twumasi,piast-gliwice,Emmanuel Kapo TwumasiPiast Gliwice,1049
64,maksym-diachuk,lechia-gdansk,Maksym DiachukLechia Gdańsk,1040
65,damian-dawid-szymanski,legia-warszawa,Damian Dawid SzymańskiLegia Warszawa,1021
66,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,1007
67,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,1006
68,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,998
