pozycja,player_slug,klub_slug,nazwa,wartosc
1,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,231
2,ivo-tiago-dos-santos-rodrigues,motor-lublin,Ivo RodriguesMotor Lublin,216
3,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,195
4,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,186
5,maurides-roque-junior,radomiak-radom,MauridesRadomiak Radom,181
6,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,180
7,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,178
8,oskar-wojcik,cracovia,Oskar WójcikCracovia,177
9,wiktor-nowak,wisla-plock,Wiktor NowakWisła Płock,175
10,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,171
11,mauro-perkovic,cracovia,Mauro PerkovićCracovia,169
11,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,169
13,krzysztof-kubica,nieciecza,Krzysztof KubicaNieciecza,168
14,micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,166
15,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,164
16,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,163
16,marcel-wojciech-regua,zagebie-lubin,Marcel Wojciech RegułaKGHM Zagłębie Lubin,163
16,kamil-zapolnik,nieciecza,Kamil ZapolnikNieciecza,163
19,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,159
19,kamil-jakubczyk,arka-gdynia,Kamil JakubczykArka Gdynia,159
21,tamar-svetlin,korona-kielce,Tamar SvetlinKorona Kielce,158
22,dawid-kocya,arka-gdynia,Dawid KocyłaArka Gdynia,157
23,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,156
24,juan-de-dios-rivas-margalef,piast-gliwice,Juande RivasPiast Gliwice,155
25,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,151
26,norbert-wojtuszek,jagiellonia-bialystok,Norbert WojtuszekJagiellonia Białystok,150
27,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,149
28,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,148
29,matej-rodin,lechia-gdansk,Matej RodinLechia Gdańsk,147
30,paul-omo-mukairu,pogon-szczecin,Paul Omo MukairuPogoń Szczecin,146
31,konstantinos-sotiriou,korona-kielce,Konstantinos SotiriouKorona Kielce,145
32,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,144
33,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,142
34,bernardo-maria-morais-cardoso-vital,jagiellonia-bialystok,Bernardo VitalJagiellonia Białystok,141
34,kamil-dawid-piatkowski,legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,141
36,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,140
37,filip-kocaba,zagebie-lubin,Filip KocabaKGHM Zagłębie Lubin,139
38,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,138
38,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,138
40,filip-luberecki,motor-lublin,Filip LubereckiMotor Lublin,135
41,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,131
42,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,130
42,karol-czubak,motor-lublin,Karol CzubakMotor Lublin,130
42,oskar-repka,rakow-czestochowa,Oskar RepkaRaków Częstochowa,130
42,bosko-sutalo,cracovia,Boško ŠutaloCracovia,130
