pozycja,player_slug,klub_slug,nazwa,wartosc
1,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,32
2,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,27
2,matus-vojtko,lechia-gdansk,Matúš VojtkoLechia Gdańsk,27
4,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,25
5,erik-jirka,piast-gliwice,Erik JirkaPiast Gliwice,24
5,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,24
5,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,24
8,josip-corluka,zagebie-lubin,Josip ĆorlukaKGHM Zagłębie Lubin,23
8,damian-hilbrycht,nieciecza,Damian HilbrychtNieciecza,23
8,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,23
11,quentin-lecoeuche,wisla-plock,Quentin LecoeucheWisła Płock,22
11,konrad-matuszewski,korona-kielce,Konrad MatuszewskiKorona Kielce,22
13,zan-rogelj,wisla-plock,Žan RogeljWisła Płock,21
14,leandro-mario-balde-sanca,piast-gliwice,Leandro SancaPiast Gliwice,20
14,leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,20
14,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,20
14,sebastian-kerk,arka-gdynia,Sebastian KerkArka Gdynia,20
18,marc-navarro-ceciliano,arka-gdynia,Marc Navarro CecilianoArka Gdynia,19
18,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,19
20,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,18
20,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,18
20,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,18
23,michael-ameyaw,rakow-czestochowa,Michael AmeyawRaków Częstochowa,17
24,aleksandar-cirkovic,lechia-gdansk,Aleksandar ĆirkovićLechia Gdańsk,16
24,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,16
24,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,16
24,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,16
24,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,16
29,jakub-lewicki,piast-gliwice,Jakub LewickiPiast Gliwice,15
29,eman-markovic,gks-katowice,Eman MarkovićGKS Katowice,15
31,angel-baena-perez,widzew-lodz,Ángel Baena PérezWidzew Łódź,14
31,radu-stefanita-boboc,nieciecza,Radu Ștefăniță BobocNieciecza,14
31,musa-juwara,pogon-szczecin,Musa JuwaraPogoń Szczecin,14
31,matus-kmet,gornik-zabrze,Matúš KmeťGórnik Zabrze,14
31,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,14
31,luka-lucic,zagebie-lubin,Luka LučićKGHM Zagłębie Lubin,14
31,arkadiusz-reca,legia-warszawa,Arkadiusz RecaLegia Warszawa,14
31,tamar-svetlin,korona-kielce,Tamar SvetlinKorona Kielce,14
31,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,14
31,tomasz-wojtowicz,lechia-gdansk,Tomasz WójtowiczLechia Gdańsk,14
41,daniel-pacheco-lobato,wisla-plock,Dani PachecoWisła Płock,13
41,bradly-van-hoeven,motor-lublin,Bradly van HoevenMotor Lublin,13
43,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,12
