pozycja,player_slug,klub_slug,nazwa,wartosc
1,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,257
2,micha-piotr-marcjanik,arka-gdynia,Michał Piotr MarcjanikArka Gdynia,210
3,steve-kingue,radomiak-radom,Steve KingueRadomiak Radom,198
4,oskar-wojcik,cracovia,Oskar WójcikCracovia,195
5,micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,190
6,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,186
7,damian-michalski,zagebie-lubin,Damian MichalskiKGHM Zagłębie Lubin,174
8,juan-de-dios-rivas-margalef,piast-gliwice,Juande RivasPiast Gliwice,173
9,marcin-kaminski,wisla-plock,Marcin KamińskiWisła Płock,172
10,pau-resta-tell,korona-kielce,Pau Resta TellKorona Kielce,171
11,gustav-niklas-henriksson,cracovia,Gustav Niklas HenrikssonCracovia,167
12,jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,165
13,dimitris-keramitsis,pogon-szczecin,Dimitris KeramitsisPogoń Szczecin,159
14,matej-rodin,lechia-gdansk,Matej RodinLechia Gdańsk,157
15,lukas-rafael-klemenz,gks-katowice,Lukas Rafael KlemenzGKS Katowice,156
16,konstantinos-sotiriou,korona-kielce,Konstantinos SotiriouKorona Kielce,153
17,igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,151
18,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,150
19,bernardo-maria-morais-cardoso-vital,jagiellonia-bialystok,Bernardo VitalJagiellonia Białystok,144
20,maksym-diachuk,lechia-gdansk,Maksym DiachukLechia Gdańsk,143
20,herve-jean-matthys,motor-lublin,Hervé Jean MatthysMotor Lublin,143
22,mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,141
23,adrian-dieguez-grande,radomiak-radom,Adrián Diéguez GrandeRadomiak Radom,137
24,gustav-marcus-haglind-sangre,wisla-plock,Gustav Marcus Haglind-SangréWisła Płock,135
25,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,131
26,marek-kristian-bartos,motor-lublin,Marek Kristián BartošMotor Lublin,130
27,matus-vojtko,lechia-gdansk,Matúš VojtkoLechia Gdańsk,129
28,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,128
29,enrique-gomez-hermoso,arka-gdynia,Kike HermosoArka Gdynia,125
30,arkadiusz-kasperkiewicz,nieciecza,Arkadiusz KasperkiewiczNieciecza,123
30,danijel-loncar,pogon-szczecin,Danijel LončarPogoń Szczecin,123
32,aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,121
33,bartosz-kopacz,nieciecza,Bartosz KopaczNieciecza,119
33,roman-yakuba,zagebie-lubin,Roman YakubaKGHM Zagłębie Lubin,119
35,nemanja-mijuskovic,wisla-plock,Nemanja MijuškovićWisła Płock,116
36,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,115
36,andrias-edmundsson,wisla-plock,Andrias EdmundssonWisła Płock,115
38,przemysaw-wisniewski,widzew-lodz,Przemysław WiśniewskiWidzew Łódź,113
39,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,112
39,micha-piotr-marcjanik-1,arka-gdynia,Michał Piotr MarcjanikArka Gdynia,112
39,antonio-milic,lech-poznan,Antonio MilićLech Poznań,112
42,kamil-dawid-piatkowski,legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,110
42,attila-arpad-szalai,pogon-szczecin,Attila Árpád SzalaiPogoń Szczecin,110
44,josip-corluka,zagebie-lubin,Josip ĆorlukaKGHM Zagłębie Lubin,106
44,gabriel-isik,nieciecza,Gabriel IsikNieciecza,106
44,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,106
47,marcel-pieczek,korona-kielce,Marcel PięczekKorona Kielce,104
48,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,101
49,lucas-gabriel-masoero-masi,nieciecza,Lucas Gabriel Masoero MasiNieciecza,99
50,ricardo-visus-contreras,widzew-lodz,Ricardo Visus ContrerasWidzew Łódź,97
