pozycja,player_slug,klub_slug,nazwa,wartosc
1,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,6
2,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,5
3,sebastian-bergier,widzew-lodz,Sebastian BergierWidzew Łódź,4
3,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,4
3,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,4
6,karol-czubak,motor-lublin,Karol CzubakMotor Lublin,3
6,ajdin-hasic,cracovia,Ajdin HasićCracovia,3
6,michalis-kosidis,zagebie-lubin,Michalis KosidisKGHM Zagłębie Lubin,3
6,ukasz-sekulski,wisla-plock,Łukasz SekulskiWisła Płock,3
6,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,3
11,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,2
11,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,2
11,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,2
11,jesus-jimenez-nunez,nieciecza,Jesús Jiménez NúñezNieciecza,2
11,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,2
11,roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,2
17,maciej-ambrosiewicz,nieciecza,Maciej AmbrosiewiczNieciecza,1
17,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,1
17,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,1
17,mohamed-lamine-diaby-fadiga,rakow-czestochowa,Mohamed Lamine Diaby-FadigaRaków Częstochowa,1
17,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,1
17,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,1
17,erik-jirka,piast-gliwice,Erik JirkaPiast Gliwice,1
17,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,1
17,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,1
17,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,1
17,leonardo-miramar-rocha,zagebie-lubin,Leonardo RochaKGHM Zagłębie Lubin,1
17,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,1
17,jean-pierre-junior-nsame,legia-warszawa,Jean-Pierre Junior NsameLegia Warszawa,1
17,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,1
17,adam-radwanski,zagebie-lubin,Adam RadwańskiKGHM Zagłębie Lubin,1
17,mileta-rajovic,legia-warszawa,Mileta RajovićLegia Warszawa,1
17,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,1
17,mariusz-pawe-stepinski,korona-kielce,Mariusz Paweł StępińskiKorona Kielce,1
17,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,1
17,kamil-zapolnik,nieciecza,Kamil ZapolnikNieciecza,1
