pozycja,player_slug,klub_slug,nazwa,wartosc
1,bartosz-nowak,gks-katowice,Bartosz NowakGKS Katowice,20
2,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,17
3,sebastian-kerk,arka-gdynia,Sebastian KerkArka Gdynia,16
4,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,13
4,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,13
6,damian-hilbrycht,nieciecza,Damian HilbrychtNieciecza,11
7,michael-ameyaw,rakow-czestochowa,Michael AmeyawRaków Częstochowa,10
7,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,10
7,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,10
10,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,9
10,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,9
10,luis-enrique-palma-oseguera,lech-poznan,Luis Enrique Palma OsegueraLech Poznań,9
10,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,9
14,jesus-jimenez-nunez,nieciecza,Jesús Jiménez NúñezNieciecza,8
14,mateusz-andrzej-klich,cracovia,Mateusz Andrzej KlichCracovia,8
14,daniel-pacheco-lobato,wisla-plock,Dani PachecoWisła Płock,8
17,sebastian-bergier,widzew-lodz,Sebastian BergierWidzew Łódź,7
17,radu-stefanita-boboc,nieciecza,Radu Ștefăniță BobocNieciecza,7
17,aleksandar-cirkovic,lechia-gdansk,Aleksandar ĆirkovićLechia Gdańsk,7
17,wiktor-dugosz,korona-kielce,Wiktor DługoszKorona Kielce,7
17,ivo-tiago-dos-santos-rodrigues,motor-lublin,Ivo RodriguesMotor Lublin,7
17,ajdin-hasic,cracovia,Ajdin HasićCracovia,7
17,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,7
17,musa-juwara,pogon-szczecin,Musa JuwaraPogoń Szczecin,7
17,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,7
17,jarosaw-kubicki,gornik-zabrze,Jarosław KubickiGórnik Zabrze,7
17,konrad-matuszewski,korona-kielce,Konrad MatuszewskiKorona Kielce,7
17,tomasz-neugebauer,lechia-gdansk,Tomasz NeugebauerLechia Gdańsk,7
17,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,7
17,mauro-perkovic,cracovia,Mauro PerkovićCracovia,7
17,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,7
17,bradly-van-hoeven,motor-lublin,Bradly van HoevenMotor Lublin,7
17,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,7
34,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,6
34,erik-martin-leo-bengtsson,lech-poznan,Erik Martin Leo BengtssonLech Poznań,6
34,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,6
34,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,6
34,morgan-kwasi-fabender,nieciecza,Morgan Kwasi FaßbenderNieciecza,6
34,mariusz-fornalczyk,widzew-lodz,Mariusz FornalczykWidzew Łódź,6
34,ali-gholizadeh-nojedeh,lech-poznan,Ali Gholizadeh NojedehLech Poznań,6
34,kamil-jakubczyk,arka-gdynia,Kamil JakubczykArka Gdynia,6
34,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,6
34,pablo-rodriguez-delgado,lech-poznan,Pablo Rodríguez DelgadoLech Poznań,6
34,maurides-roque-junior,radomiak-radom,MauridesRadomiak Radom,6
34,kajetan-szmyt,zagebie-lubin,Kajetan SzmytKGHM Zagłębie Lubin,6
34,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,6
34,bohdan-viunnyk,lechia-gdansk,Bohdan ViunnykLechia Gdańsk,6
34,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,6
34,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,6
50,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,5
50,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,5
50,micha-gurgul,lech-poznan,Michał GurgulLech Poznań,5
50,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,5
50,dominik-kun,wisla-plock,Dominik KunWisła Płock,5
50,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,5
50,marc-navarro-ceciliano,arka-gdynia,Marc Navarro CecilianoArka Gdynia,5
50,kamil-dawid-piatkowski,legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,5
50,adam-radwanski,zagebie-lubin,Adam RadwańskiKGHM Zagłębie Lubin,5
50,marcel-wojciech-regua,zagebie-lubin,Marcel Wojciech RegułaKGHM Zagłębie Lubin,5
50,zan-rogelj,wisla-plock,Žan RogeljWisła Płock,5
50,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,5
50,tamar-svetlin,korona-kielce,Tamar SvetlinKorona Kielce,5
50,matus-vojtko,lechia-gdansk,Matúš VojtkoLechia Gdańsk,5
64,rafa-adamski,legia-warszawa,Rafał AdamskiLegia Warszawa,4
64,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,4
64,marko-bulat,rakow-czestochowa,Marko BulatRaków Częstochowa,4
64,fabio-ronaldo-da-costa-conceicao,motor-lublin,Fábio RonaldoMotor Lublin,4
64,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,4
64,mohamed-lamine-diaby-fadiga,rakow-czestochowa,Mohamed Lamine Diaby-FadigaRaków Częstochowa,4
64,jason-eyenga-lokilo,piast-gliwice,Jason Eyenga LokiloPiast Gliwice,4
64,vasco-rafael-fortes-lopes,radomiak-radom,Vasco LopesRadomiak Radom,4
64,sam-greenwood,pogon-szczecin,Sam GreenwoodPogoń Szczecin,4
64,gabriel-isik,nieciecza,Gabriel IsikNieciecza,4
64,dijon-kameri,cracovia,Dijon KameriCracovia,4
64,marcel-krajewski,widzew-lodz,Marcel KrajewskiWidzew Łódź,4
64,micha-krol,motor-lublin,Michał KrólMotor Lublin,4
64,krzysztof-kubica,nieciecza,Krzysztof KubicaNieciecza,4
64,oskar-lesniak,piast-gliwice,Oskar LeśniakPiast Gliwice,4
64,jakub-lewicki,piast-gliwice,Jakub LewickiPiast Gliwice,4
64,luka-lucic,zagebie-lubin,Luka LučićKGHM Zagłębie Lubin,4
64,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,4
64,patryk-makuch,rakow-czestochowa,Patryk MakuchRaków Częstochowa,4
64,antonio-milic,lech-poznan,Antonio MilićLech Poznań,4
64,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,4
64,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,4
64,matej-rodin,lechia-gdansk,Matej RodinLechia Gdańsk,4
64,ukasz-sekulski,wisla-plock,Łukasz SekulskiWisła Płock,4
64,ilya-shkurin,legia-warszawa,Ilya ShkurinLegia Warszawa,4
64,jens-patrik-walemark,lech-poznan,Jens Patrik WålemarkLech Poznań,4
64,tomasz-wojtowicz,lechia-gdansk,Tomasz WójtowiczLechia Gdańsk,4
64,norbert-wojtuszek,jagiellonia-bialystok,Norbert WojtuszekJagiellonia Białystok,4
92,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,3
92,samuel-akere,widzew-lodz,Samuel AkereWidzew Łódź,3
92,lukas-ambros,gornik-zabrze,Lukáš AmbrosGórnik Zabrze,3
92,maciej-ambrosiewicz,nieciecza,Maciej AmbrosiewiczNieciecza,3
92,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,3
92,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,3
92,karol-czubak,motor-lublin,Karol CzubakMotor Lublin,3
92,stjepan-davidovic,korona-kielce,Stjepan DavidovićKorona Kielce,3
92,adrian-dieguez-grande,radomiak-radom,Adrián Diéguez GrandeRadomiak Radom,3
92,dion-gallapeni,widzew-lodz,Dion GallapeniWidzew Łódź,3
92,filip-wojciech-jagieo,lech-poznan,Filip Wojciech JagiełłoLech Poznań,3
92,jorge-jimenez-rodriguez,wisla-plock,Jorge Jiménez RodríguezWisła Płock,3
92,erik-jirka,piast-gliwice,Erik JirkaPiast Gliwice,3
92,otar-kakabadze,cracovia,Otar KakabadzeCracovia,3
92,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,3
92,maksym-khlan,gornik-zabrze,Maksym KhlanGórnik Zabrze,3
92,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,3
92,ermal-krasniqi,legia-warszawa,Ermal KrasniqiLegia Warszawa,3
92,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,3
92,quentin-lecoeuche,wisla-plock,Quentin LecoeucheWisła Płock,3
92,filip-luberecki,motor-lublin,Filip LubereckiMotor Lublin,3
92,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,3
92,nikodem-niski,korona-kielce,Nikodem NiskiKorona Kielce,3
92,wiktor-nowak,wisla-plock,Wiktor NowakWisła Płock,3
92,roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,3
92,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,3
92,oskar-pietuszewski,jagiellonia-bialystok,Oskar PietuszewskiJagiellonia Białystok,3
