pozycja,player_slug,klub_slug,nazwa,wartosc
1,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,96
2,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,80
3,karol-czubak,motor-lublin,Karol CzubakMotor Lublin,74
4,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,66
4,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,66
6,luis-enrique-palma-oseguera,lech-poznan,Luis Enrique Palma OsegueraLech Poznań,61
7,mileta-rajovic,legia-warszawa,Mileta RajovićLegia Warszawa,59
8,bartosz-nowak,gks-katowice,Bartosz NowakGKS Katowice,58
8,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,58
10,maksym-khlan,gornik-zabrze,Maksym KhlanGórnik Zabrze,52
11,leandro-mario-balde-sanca,piast-gliwice,Leandro SancaPiast Gliwice,47
11,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,47
11,leonardo-miramar-rocha,zagebie-lubin,Leonardo RochaKGHM Zagłębie Lubin,47
14,osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,45
14,mohamed-lamine-diaby-fadiga,rakow-czestochowa,Mohamed Lamine Diaby-FadigaRaków Częstochowa,45
16,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,43
17,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,42
17,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,42
19,sebastian-bergier,widzew-lodz,Sebastian BergierWidzew Łódź,41
19,marcel-wojciech-regua,zagebie-lubin,Marcel Wojciech RegułaKGHM Zagłębie Lubin,41
21,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,39
21,maurides-roque-junior,radomiak-radom,MauridesRadomiak Radom,39
23,erik-martin-leo-bengtsson,lech-poznan,Erik Martin Leo BengtssonLech Poznań,38
23,micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,38
25,ajdin-hasic,cracovia,Ajdin HasićCracovia,37
25,krzysztof-kubica,nieciecza,Krzysztof KubicaNieciecza,37
25,wiktor-nowak,wisla-plock,Wiktor NowakWisła Płock,37
28,vahan-bichakhchyan,legia-warszawa,Vahan BichakhchyanLegia Warszawa,36
28,sondre-liseth,gornik-zabrze,Sondre LisethGórnik Zabrze,36
28,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,36
31,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,35
31,kamil-zapolnik,nieciecza,Kamil ZapolnikNieciecza,35
31,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,35
34,paul-omo-mukairu,pogon-szczecin,Paul Omo MukairuPogoń Szczecin,34
34,ukasz-sekulski,wisla-plock,Łukasz SekulskiWisła Płock,34
36,antonio-cortes-heredia,korona-kielce,Antoñín CortésKorona Kielce,33
36,sebastian-kerk,arka-gdynia,Sebastian KerkArka Gdynia,33
38,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,32
38,ilya-shkurin,legia-warszawa,Ilya ShkurinLegia Warszawa,32
38,ousmane-sow,gornik-zabrze,Ousmane SowGórnik Zabrze,32
38,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,32
42,elves-umar-balde,radomiak-radom,Elves BaldéRadomiak Radom,31
42,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,31
42,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,31
42,mauro-perkovic,cracovia,Mauro PerkovićCracovia,31
42,filip-stojilkovic,cracovia,Filip StojilkovićCracovia,31
47,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,30
47,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,30
47,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,30
50,mariusz-fornalczyk,widzew-lodz,Mariusz FornalczykWidzew Łódź,29
50,oskar-pietuszewski,jagiellonia-bialystok,Oskar PietuszewskiJagiellonia Białystok,29
50,jens-patrik-walemark,lech-poznan,Jens Patrik WålemarkLech Poznań,29
53,aleksandar-cirkovic,lechia-gdansk,Aleksandar ĆirkovićLechia Gdańsk,28
54,marko-bulat,rakow-czestochowa,Marko BulatRaków Częstochowa,27
54,stjepan-davidovic,korona-kielce,Stjepan DavidovićKorona Kielce,27
54,morgan-kwasi-fabender,nieciecza,Morgan Kwasi FaßbenderNieciecza,27
54,jesus-jimenez-nunez,nieciecza,Jesús Jiménez NúñezNieciecza,27
54,mariusz-pawe-stepinski,korona-kielce,Mariusz Paweł StępińskiKorona Kielce,27
54,kajetan-szmyt,zagebie-lubin,Kajetan SzmytKGHM Zagłębie Lubin,27
54,abdoul-fessal-tapsoba,radomiak-radom,Abdoul Fessal TapsobaRadomiak Radom,27
54,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,27
62,wiktor-dugosz,korona-kielce,Wiktor DługoszKorona Kielce,26
62,ivo-tiago-dos-santos-rodrigues,motor-lublin,Ivo RodriguesMotor Lublin,26
62,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,26
62,pablo-rodriguez-delgado,lech-poznan,Pablo Rodríguez DelgadoLech Poznań,26
66,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,25
66,deni-juric,wisla-plock,Deni JuricWisła Płock,25
66,tomasz-neugebauer,lechia-gdansk,Tomasz NeugebauerLechia Gdańsk,25
66,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,25
66,martin-yankov-minchev,cracovia,Martin Yankov MinchevCracovia,25
71,eduardo-david-espiau-hernandez,arka-gdynia,Eduardo David Espiau HernándezArka Gdynia,24
71,damian-hilbrycht,nieciecza,Damian HilbrychtNieciecza,24
71,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,24
71,patryk-makuch,rakow-czestochowa,Patryk MakuchRaków Częstochowa,24
71,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,24
