pozycja,player_slug,klub_slug,nazwa,wartosc
1,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,106
2,ivo-tiago-dos-santos-rodrigues,motor-lublin,Ivo RodriguesMotor Lublin,99
3,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,83
4,kamil-jakubczyk,arka-gdynia,Kamil JakubczykArka Gdynia,81
5,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,72
6,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,67
7,tamar-svetlin,korona-kielce,Tamar SvetlinKorona Kielce,65
8,mariusz-fornalczyk,widzew-lodz,Mariusz FornalczykWidzew Łódź,60
8,dawid-kocya,arka-gdynia,Dawid KocyłaArka Gdynia,60
10,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,56
10,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,56
12,filip-kocaba,zagebie-lubin,Filip KocabaKGHM Zagłębie Lubin,55
12,pablo-rodriguez-delgado,lech-poznan,Pablo Rodríguez DelgadoLech Poznań,55
14,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,54
15,sondre-liseth,gornik-zabrze,Sondre LisethGórnik Zabrze,53
16,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,49
16,wiktor-nowak,wisla-plock,Wiktor NowakWisła Płock,49
16,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,49
19,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,48
20,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,46
21,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,45
21,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,45
23,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,44
23,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,44
25,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,43
25,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,43
27,lucas-lima-linhares,radomiak-radom,LuquinhasRadomiak Radom,42
27,bernardo-maria-morais-cardoso-vital,jagiellonia-bialystok,Bernardo VitalJagiellonia Białystok,42
29,marcel-wojciech-regua,zagebie-lubin,Marcel Wojciech RegułaKGHM Zagłębie Lubin,41
29,kamil-zapolnik,nieciecza,Kamil ZapolnikNieciecza,41
31,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,40
31,fabio-ronaldo-da-costa-conceicao,motor-lublin,Fábio RonaldoMotor Lublin,40
31,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,40
34,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,39
34,angel-baena-perez,widzew-lodz,Ángel Baena PérezWidzew Łódź,39
36,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,38
37,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,37
37,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,37
37,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,37
37,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,37
37,patryk-makuch,rakow-czestochowa,Patryk MakuchRaków Częstochowa,37
37,ivan-salvador-edu,wisla-plock,Iván Salvador EdúWisła Płock,37
37,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,37
44,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,36
44,ajdin-hasic,cracovia,Ajdin HasićCracovia,36
44,maksym-khlan,gornik-zabrze,Maksym KhlanGórnik Zabrze,36
44,sebastian-milewski,gks-katowice,Sebastian MilewskiGKS Katowice,36
44,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,36
49,vasco-rafael-fortes-lopes,radomiak-radom,Vasco LopesRadomiak Radom,35
49,ukasz-sekulski,wisla-plock,Łukasz SekulskiWisła Płock,35
