pozycja,player_slug,klub_slug,nazwa,wartosc
1,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,6
1,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,6
3,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,5
4,sebastian-bergier,widzew-lodz,Sebastian BergierWidzew Łódź,4
4,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,4
4,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,4
4,ukasz-sekulski,wisla-plock,Łukasz SekulskiWisła Płock,4
8,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,3
8,karol-czubak,motor-lublin,Karol CzubakMotor Lublin,3
8,ajdin-hasic,cracovia,Ajdin HasićCracovia,3
8,michalis-kosidis,zagebie-lubin,Michalis KosidisKGHM Zagłębie Lubin,3
8,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,3
13,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,2
13,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,2
13,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,2
13,jesus-jimenez-nunez,nieciecza,Jesús Jiménez NúñezNieciecza,2
13,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,2
13,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,2
13,roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,2
13,mileta-rajovic,legia-warszawa,Mileta RajovićLegia Warszawa,2
21,maciej-ambrosiewicz,nieciecza,Maciej AmbrosiewiczNieciecza,1
21,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,1
21,antonio-cortes-heredia,korona-kielce,Antoñín CortésKorona Kielce,1
21,mohamed-lamine-diaby-fadiga,rakow-czestochowa,Mohamed Lamine Diaby-FadigaRaków Częstochowa,1
21,sam-greenwood,pogon-szczecin,Sam GreenwoodPogoń Szczecin,1
21,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,1
21,erik-jirka,piast-gliwice,Erik JirkaPiast Gliwice,1
21,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,1
21,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,1
21,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,1
21,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,1
21,nemanja-mijuskovic,wisla-plock,Nemanja MijuškovićWisła Płock,1
21,leonardo-miramar-rocha,zagebie-lubin,Leonardo RochaKGHM Zagłębie Lubin,1
21,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,1
21,jean-pierre-junior-nsame,legia-warszawa,Jean-Pierre Junior NsameLegia Warszawa,1
21,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,1
21,adam-radwanski,zagebie-lubin,Adam RadwańskiKGHM Zagłębie Lubin,1
21,marcel-wojciech-regua,zagebie-lubin,Marcel Wojciech RegułaKGHM Zagłębie Lubin,1
21,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,1
21,ousmane-sow,gornik-zabrze,Ousmane SowGórnik Zabrze,1
21,mariusz-pawe-stepinski,korona-kielce,Mariusz Paweł StępińskiKorona Kielce,1
21,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,1
21,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,1
21,kamil-zapolnik,nieciecza,Kamil ZapolnikNieciecza,1
