pozycja,player_slug,klub_slug,nazwa,wartosc
1,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,20.1
2,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,17.8
3,karol-czubak,motor-lublin,Karol CzubakMotor Lublin,15.3
4,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,14.7
5,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,14.5
6,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,13.8
7,sebastian-bergier,widzew-lodz,Sebastian BergierWidzew Łódź,11.7
8,mileta-rajovic,legia-warszawa,Mileta RajovićLegia Warszawa,9.2
9,ukasz-sekulski,wisla-plock,Łukasz SekulskiWisła Płock,8.8
10,bartosz-nowak,gks-katowice,Bartosz NowakGKS Katowice,8.8
11,luis-enrique-palma-oseguera,lech-poznan,Luis Enrique Palma OsegueraLech Poznań,8.5
12,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,8.2
13,maurides-roque-junior,radomiak-radom,MauridesRadomiak Radom,8.1
14,sondre-liseth,gornik-zabrze,Sondre LisethGórnik Zabrze,8.1
15,jesus-jimenez-nunez,nieciecza,Jesús Jiménez NúñezNieciecza,7.8
16,leonardo-miramar-rocha,zagebie-lubin,Leonardo RochaKGHM Zagłębie Lubin,7.6
17,filip-stojilkovic,cracovia,Filip StojilkovićCracovia,7.5
18,kamil-zapolnik,nieciecza,Kamil ZapolnikNieciecza,7.2
19,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,7.1
20,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,7.1
21,paul-omo-mukairu,pogon-szczecin,Paul Omo MukairuPogoń Szczecin,6.8
22,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,6.8
23,osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,6.8
24,ousmane-sow,gornik-zabrze,Ousmane SowGórnik Zabrze,6.4
25,ajdin-hasic,cracovia,Ajdin HasićCracovia,6.4
26,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,6.3
27,mohamed-lamine-diaby-fadiga,rakow-czestochowa,Mohamed Lamine Diaby-FadigaRaków Częstochowa,6.3
28,vladislavs-gutkovskis,arka-gdynia,Vladislavs GutkovskisArka Gdynia,6.3
29,mariusz-pawe-stepinski,korona-kielce,Mariusz Paweł StępińskiKorona Kielce,6.0
