pozycja,player_slug,klub_slug,nazwa,wartosc
1,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,1279
2,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,1223
3,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,1156
4,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,1151
5,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,1086
6,micha-gurgul,lech-poznan,Michał GurgulLech Poznań,1079
7,mateusz-andrzej-klich,cracovia,Mateusz Andrzej KlichCracovia,1035
8,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,1013
9,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,1005
10,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,1004
11,maciej-ambrosiewicz,nieciecza,Maciej AmbrosiewiczNieciecza,969
12,bartosz-nowak,gks-katowice,Bartosz NowakGKS Katowice,910
13,tamar-svetlin,korona-kielce,Tamar SvetlinKorona Kielce,908
14,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,904
15,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,885
16,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,855
17,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,845
17,daniel-pacheco-lobato,wisla-plock,Dani PachecoWisła Płock,845
19,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,844
20,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,843
21,matus-vojtko,lechia-gdansk,Matúš VojtkoLechia Gdańsk,812
22,sebastian-kerk,arka-gdynia,Sebastian KerkArka Gdynia,761
22,norbert-wojtuszek,jagiellonia-bialystok,Norbert WojtuszekJagiellonia Białystok,761
24,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,756
25,ivo-tiago-dos-santos-rodrigues,motor-lublin,Ivo RodriguesMotor Lublin,755
26,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,750
27,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,748
28,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,728
29,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,717
29,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,717
31,bernardo-maria-morais-cardoso-vital,jagiellonia-bialystok,Bernardo VitalJagiellonia Białystok,715
32,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,713
33,oskar-repka,rakow-czestochowa,Oskar RepkaRaków Częstochowa,711
34,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,698
35,damian-dawid-szymanski,legia-warszawa,Damian Dawid SzymańskiLegia Warszawa,687
35,oskar-wojcik,cracovia,Oskar WójcikCracovia,687
37,damian-hilbrycht,nieciecza,Damian HilbrychtNieciecza,683
38,gabriel-isik,nieciecza,Gabriel IsikNieciecza,675
38,filip-wojciech-jagieo,lech-poznan,Filip Wojciech JagiełłoLech Poznań,675
40,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,674
41,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,660
42,adrian-dieguez-grande,radomiak-radom,Adrián Diéguez GrandeRadomiak Radom,659
43,kamil-dawid-piatkowski,legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,658
44,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,649
45,filip-luberecki,motor-lublin,Filip LubereckiMotor Lublin,641
46,gustav-marcus-haglind-sangre,wisla-plock,Gustav Marcus Haglind-SangréWisła Płock,640
47,marko-bulat,rakow-czestochowa,Marko BulatRaków Częstochowa,637
47,antonio-milic,lech-poznan,Antonio MilićLech Poznań,637
49,emmanuel-kapo-twumasi,piast-gliwice,Emmanuel Kapo TwumasiPiast Gliwice,630
50,ajdin-hasic,cracovia,Ajdin HasićCracovia,621
51,alejandro-pozo-pozo,jagiellonia-bialystok,Alejandro Pozo PozoJagiellonia Białystok,613
51,jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,613
53,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,610
54,matej-rodin,lechia-gdansk,Matej RodinLechia Gdańsk,604
55,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,599
56,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,598
56,mauro-perkovic,cracovia,Mauro PerkovićCracovia,598
58,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,594
59,jakub-lewicki,piast-gliwice,Jakub LewickiPiast Gliwice,593
60,bosko-sutalo,cracovia,Boško ŠutaloCracovia,589
61,lukas-ambros,gornik-zabrze,Lukáš AmbrosGórnik Zabrze,584
61,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,584
61,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,584
61,luis-enrique-palma-oseguera,lech-poznan,Luis Enrique Palma OsegueraLech Poznań,584
65,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,579
66,sergi-samper-montana,motor-lublin,Sergi Samper MontañaMotor Lublin,576
67,jarosaw-kubicki,gornik-zabrze,Jarosław KubickiGórnik Zabrze,575
68,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,572
69,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,571
70,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,569
71,erik-jirka,piast-gliwice,Erik JirkaPiast Gliwice,568
72,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,559
72,marc-navarro-ceciliano,arka-gdynia,Marc Navarro CecilianoArka Gdynia,559
74,marcin-kaminski,wisla-plock,Marcin KamińskiWisła Płock,542
75,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,540
76,tomasz-wojtowicz,lechia-gdansk,Tomasz WójtowiczLechia Gdańsk,536
77,maksym-khlan,gornik-zabrze,Maksym KhlanGórnik Zabrze,534
77,zan-rogelj,wisla-plock,Žan RogeljWisła Płock,534
77,mateusz-skrzypczak,lech-poznan,Mateusz SkrzypczakLech Poznań,534
80,herve-jean-matthys,motor-lublin,Hervé Jean MatthysMotor Lublin,531
81,wojciech-monka,lech-poznan,Wojciech MońkaLech Poznań,529
82,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,523
83,igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,519
84,arkadiusz-kasperkiewicz,nieciecza,Arkadiusz KasperkiewiczNieciecza,517
85,maksym-diachuk,lechia-gdansk,Maksym DiachukLechia Gdańsk,512
85,rafa-leszczynski,wisla-plock,Rafał LeszczyńskiWisła Płock,512
87,erik-martin-leo-bengtsson,lech-poznan,Erik Martin Leo BengtssonLech Poznań,508
88,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,505
89,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,504
89,jakub-jan-abojko,motor-lublin,Jakub Jan ŁabojkoMotor Lublin,504
89,konrad-matuszewski,korona-kielce,Konrad MatuszewskiKorona Kielce,504
92,michael-ameyaw,rakow-czestochowa,Michael AmeyawRaków Częstochowa,500
92,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,500
94,dimitris-keramitsis,pogon-szczecin,Dimitris KeramitsisPogoń Szczecin,495
95,hugo-claudio-vallejo-aviles,piast-gliwice,Hugo Claudio Vallejo AvilésPiast Gliwice,494
96,marcel-pieczek,korona-kielce,Marcel PięczekKorona Kielce,490
96,konstantinos-sotiriou,korona-kielce,Konstantinos SotiriouKorona Kielce,490
98,pawe-mirosaw-olkowski,gornik-zabrze,Paweł Mirosław OlkowskiGórnik Zabrze,482
99,ali-gholizadeh-nojedeh,lech-poznan,Ali Gholizadeh NojedehLech Poznań,478
100,micha-piotr-marcjanik,arka-gdynia,Michał Piotr MarcjanikArka Gdynia,475
101,marcel-ubik,gornik-zabrze,Marcel ŁubikGórnik Zabrze,470
101,bartosz-mazurek,jagiellonia-bialystok,Bartosz MazurekJagiellonia Białystok,470
101,ricardo-visus-contreras,widzew-lodz,Ricardo Visus ContrerasWidzew Łódź,470
