pozycja,player_slug,klub_slug,nazwa,wartosc
1,filip-kocaba,zagebie-lubin,Filip KocabaKGHM Zagłębie Lubin,69
2,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,61
3,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,59
4,kamil-jakubczyk,arka-gdynia,Kamil JakubczykArka Gdynia,54
5,wiktor-dugosz,korona-kielce,Wiktor DługoszKorona Kielce,53
6,maciej-ambrosiewicz,nieciecza,Maciej AmbrosiewiczNieciecza,50
7,filip-luberecki,motor-lublin,Filip LubereckiMotor Lublin,48
7,sebastian-milewski,gks-katowice,Sebastian MilewskiGKS Katowice,48
7,marcel-wojciech-regua,zagebie-lubin,Marcel Wojciech RegułaKGHM Zagłębie Lubin,48
7,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,48
11,mateusz-andrzej-klich,cracovia,Mateusz Andrzej KlichCracovia,46
11,konstantinos-sotiriou,korona-kielce,Konstantinos SotiriouKorona Kielce,46
11,oskar-wojcik,cracovia,Oskar WójcikCracovia,46
14,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,45
15,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,44
15,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,44
15,krzysztof-kubica,nieciecza,Krzysztof KubicaNieciecza,44
15,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,44
19,german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,43
20,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,42
20,kamil-zapolnik,nieciecza,Kamil ZapolnikNieciecza,42
22,wiktor-nowak,wisla-plock,Wiktor NowakWisła Płock,41
22,adam-radwanski,zagebie-lubin,Adam RadwańskiKGHM Zagłębie Lubin,41
22,kacper-sezonienko,lechia-gdansk,Kacper SezonienkoLechia Gdańsk,41
22,abdoul-fessal-tapsoba,radomiak-radom,Abdoul Fessal TapsobaRadomiak Radom,41
26,sebastian-bergier,widzew-lodz,Sebastian BergierWidzew Łódź,40
26,karol-czubak,motor-lublin,Karol CzubakMotor Lublin,40
26,steve-kingue,radomiak-radom,Steve KingueRadomiak Radom,40
26,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,40
30,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,39
30,ivo-tiago-dos-santos-rodrigues,motor-lublin,Ivo RodriguesMotor Lublin,39
30,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,39
30,juan-de-dios-rivas-margalef,piast-gliwice,Juande RivasPiast Gliwice,39
34,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,37
34,adam-zrelak,gks-katowice,Adam ZreľákGKS Katowice,37
36,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,36
36,robert-krzysztof-gumny,lech-poznan,Robert Krzysztof GumnyLech Poznań,36
36,micha-piotr-marcjanik,arka-gdynia,Michał Piotr MarcjanikArka Gdynia,36
36,bartosz-mazurek,jagiellonia-bialystok,Bartosz MazurekJagiellonia Białystok,36
36,pablo-rodriguez-delgado,lech-poznan,Pablo Rodríguez DelgadoLech Poznań,36
41,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,35
41,tomasz-neugebauer,lechia-gdansk,Tomasz NeugebauerLechia Gdańsk,35
41,damian-dawid-szymanski,legia-warszawa,Damian Dawid SzymańskiLegia Warszawa,35
44,lukas-ambros,gornik-zabrze,Lukáš AmbrosGórnik Zabrze,34
44,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,34
44,jakub-lewicki,piast-gliwice,Jakub LewickiPiast Gliwice,34
44,matej-rodin,lechia-gdansk,Matej RodinLechia Gdańsk,34
44,nazarii-rusyn,arka-gdynia,Nazarii RusynArka Gdynia,34
44,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,34
44,matus-vojtko,lechia-gdansk,Matúš VojtkoLechia Gdańsk,34
51,gustav-niklas-henriksson,cracovia,Gustav Niklas HenrikssonCracovia,33
51,damian-hilbrycht,nieciecza,Damian HilbrychtNieciecza,33
51,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,33
51,marc-navarro-ceciliano,arka-gdynia,Marc Navarro CecilianoArka Gdynia,33
51,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,33
51,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,33
57,igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,32
57,lukas-rafael-klemenz,gks-katowice,Lukas Rafael KlemenzGKS Katowice,32
57,bernardo-maria-morais-cardoso-vital,jagiellonia-bialystok,Bernardo VitalJagiellonia Białystok,32
57,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,32
61,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,31
61,sergio-guerrero-romero,nieciecza,Sergio Guerrero RomeroNieciecza,31
61,ajdin-hasic,cracovia,Ajdin HasićCracovia,31
61,danijel-loncar,pogon-szczecin,Danijel LončarPogoń Szczecin,31
61,norbert-wojtuszek,jagiellonia-bialystok,Norbert WojtuszekJagiellonia Białystok,31
61,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,31
67,mariusz-fornalczyk,widzew-lodz,Mariusz FornalczykWidzew Łódź,30
67,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,30
67,gustav-marcus-haglind-sangre,wisla-plock,Gustav Marcus Haglind-SangréWisła Płock,30
67,jesus-jimenez-nunez,nieciecza,Jesús Jiménez NúñezNieciecza,30
67,antonio-milic,lech-poznan,Antonio MilićLech Poznań,30
67,paul-omo-mukairu,pogon-szczecin,Paul Omo MukairuPogoń Szczecin,30
