pozycja,player_slug,klub_slug,nazwa,wartosc
1,oskar-wojcik,cracovia,Oskar WójcikCracovia,56
2,igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,43
2,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,43
2,arkadiusz-kasperkiewicz,nieciecza,Arkadiusz KasperkiewiczNieciecza,43
5,micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,40
6,tamar-svetlin,korona-kielce,Tamar SvetlinKorona Kielce,39
7,adrian-dieguez-grande,radomiak-radom,Adrián Diéguez GrandeRadomiak Radom,36
7,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,36
9,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,35
9,jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,35
9,norbert-wojtuszek,jagiellonia-bialystok,Norbert WojtuszekJagiellonia Białystok,35
12,juan-de-dios-rivas-margalef,piast-gliwice,Juande RivasPiast Gliwice,34
13,aurelien-thomas-nguiamba,arka-gdynia,Aurélien Thomas NguiambaArka Gdynia,33
13,bosko-sutalo,cracovia,Boško ŠutaloCracovia,33
15,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,32
15,jakub-lewicki,piast-gliwice,Jakub LewickiPiast Gliwice,32
15,mauro-perkovic,cracovia,Mauro PerkovićCracovia,32
15,lindon-selahi,widzew-lodz,Lindon SelahiWidzew Łódź,32
19,kamil-jakubczyk,arka-gdynia,Kamil JakubczykArka Gdynia,31
19,herve-jean-matthys,motor-lublin,Hervé Jean MatthysMotor Lublin,31
19,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,31
22,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,30
22,micha-piotr-marcjanik,arka-gdynia,Michał Piotr MarcjanikArka Gdynia,30
24,micha-gurgul,lech-poznan,Michał GurgulLech Poznań,29
24,gabriel-isik,nieciecza,Gabriel IsikNieciecza,29
24,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,29
24,kamil-dawid-piatkowski,legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,29
24,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,29
24,konstantinos-sotiriou,korona-kielce,Konstantinos SotiriouKorona Kielce,29
30,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,28
30,filip-luberecki,motor-lublin,Filip LubereckiMotor Lublin,28
30,daniel-pacheco-lobato,wisla-plock,Dani PachecoWisła Płock,28
30,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,28
30,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,28
35,marko-bulat,rakow-czestochowa,Marko BulatRaków Częstochowa,27
35,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,27
35,danijel-loncar,pogon-szczecin,Danijel LončarPogoń Szczecin,27
35,damian-dawid-szymanski,legia-warszawa,Damian Dawid SzymańskiLegia Warszawa,27
39,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,26
39,gustav-niklas-henriksson,cracovia,Gustav Niklas HenrikssonCracovia,26
39,filip-kocaba,zagebie-lubin,Filip KocabaKGHM Zagłębie Lubin,26
39,bartosz-kopacz,nieciecza,Bartosz KopaczNieciecza,26
39,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,26
44,leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,25
44,josip-corluka,zagebie-lubin,Josip ĆorlukaKGHM Zagłębie Lubin,25
44,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,25
44,lukas-rafael-klemenz,gks-katowice,Lukas Rafael KlemenzGKS Katowice,25
44,krzysztof-kubica,nieciecza,Krzysztof KubicaNieciecza,25
44,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,25
44,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,25
44,roman-yakuba,zagebie-lubin,Roman YakubaKGHM Zagłębie Lubin,25
52,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,24
52,matej-rodin,lechia-gdansk,Matej RodinLechia Gdańsk,24
52,sergi-samper-montana,motor-lublin,Sergi Samper MontañaMotor Lublin,24
52,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,24
56,enrique-gomez-hermoso,arka-gdynia,Kike HermosoArka Gdynia,23
56,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,23
56,steve-kingue,radomiak-radom,Steve KingueRadomiak Radom,23
