pozycja,player_slug,klub_slug,nazwa,wartosc
1,plamen-plamenov-andreev,lech-poznan,Plamen Plamenov AndreevLech Poznań,1
2,bohdan-sarnavskyi,lechia-gdansk,Bohdan SarnavskyiLechia Gdańsk,2
3,rafa-tadeusz-gikiewicz,zagebie-lubin,Rafał Tadeusz GikiewiczKGHM Zagłębie Lubin,3
3,krzysztof-kaminski,pogon-szczecin,Krzysztof KamińskiPogoń Szczecin,3
5,jakub-burek,wisla-plock,Jakub BurekWisła Płock,4
6,miosz-piekutowski,jagiellonia-bialystok,Miłosz PiekutowskiJagiellonia Białystok,5
7,tomasz-loska,gornik-zabrze,Tomasz LoskaGórnik Zabrze,7
7,karol-szymanski,piast-gliwice,Karol SzymańskiPiast Gliwice,7
9,dominik-holec,piast-gliwice,Dominik HolecPiast Gliwice,8
9,henrich-ravas,cracovia,Henrich RavasCracovia,8
11,otto-hindrich,legia-warszawa,Ottó HindrichLegia Warszawa,11
12,bartomiej-dragowski,widzew-lodz,Bartłomiej DrągowskiWidzew Łódź,12
13,veljko-ilic,widzew-lodz,Veljko IlićWidzew Łódź,13
13,maciej-kikolski,widzew-lodz,Maciej KikolskiWidzew Łódź,13
15,jedrzej-grobelny,arka-gdynia,Jędrzej GrobelnyArka Gdynia,16
16,dominik-hadun,zagebie-lubin,Dominik HładunKGHM Zagłębie Lubin,17
16,gasper-tratnik,motor-lublin,Gašper TratnikMotor Lublin,17
18,kacper-trelowski,rakow-czestochowa,Kacper TrelowskiRaków Częstochowa,18
19,jasmin-buric,zagebie-lubin,Jasmin BurićKGHM Zagłębie Lubin,21
19,rafa-straczek,gks-katowice,Rafał StrączekGKS Katowice,21
21,szymon-weirauch,lechia-gdansk,Szymon WeirauchLechia Gdańsk,22
21,oliwier-zych,rakow-czestochowa,Oliwier ZychRaków Częstochowa,22
23,dawid-kuda,gks-katowice,Dawid KudłaGKS Katowice,24
23,miosz-stefan-mleczko,nieciecza,Miłosz Stefan MleczkoNieciecza,24
25,kacper-tobiasz,legia-warszawa,Kacper TobiaszLegia Warszawa,26
26,marcel-ubik,gornik-zabrze,Marcel ŁubikGórnik Zabrze,31
26,frantisek-plach,piast-gliwice,František PlachPiast Gliwice,31
28,rafa-leszczynski,wisla-plock,Rafał LeszczyńskiWisła Płock,34
28,sebastian-madejski,cracovia,Sebastian MadejskiCracovia,34
30,sawomir-abramowicz,jagiellonia-bialystok,Sławomir AbramowiczJagiellonia Białystok,36
30,ivan-brkic,motor-lublin,Ivan BrkićMotor Lublin,36
32,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,40
33,adrian-chovan,nieciecza,Adrián ChovanNieciecza,41
33,alexander-noah-paulsen,lechia-gdansk,Alexander Noah PaulsenLechia Gdańsk,41
35,bartosz-mrozek,lech-poznan,Bartosz MrozekLech Poznań,44
36,valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,45
36,damian-weglarz,arka-gdynia,Damian WęglarzArka Gdynia,45
38,filip-majchrowicz,radomiak-radom,Filip MajchrowiczRadomiak Radom,53
