flash_team,flash_name,expected_klub_slug,candidate_player_slug,candidate_clubs_all,candidate_clubs_target,candidate_seasons_all,season_club_path,score,relation,reasons,sample_name,same_club_any,same_club_target,target_season_present,suffix_exact,initial_match,abbrev_match,mode_ascii,mode_slugstyle
Lech Poznań,Sousa A.,lech-poznan,henrique-miguel-sousa-arreiol,legia-warszawa,,2025/26,2025/26:legia-warszawa,85,historical_other_club,all_flash_tokens_in_slug_ascii | initial_match_any_given_token,Henrique ArreiolLegia Warszawa,0,0,0,0,1,0,1,1
Lech Poznań,Szymczak F.,lech-poznan,filip-szymczak,lech-poznan,lech-poznan,2023/24 | 2025/26,2023/24:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Filip SzymczakLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Velde K.,lech-poznan,kristoffer-velde,lech-poznan,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Kristoffer VeldeLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Wilak F.,lech-poznan,filip-wilak,ruch-chorzow,ruch-chorzow,2023/24,2023/24:ruch-chorzow,109,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | present_in_target_season,Filip WilakRuch Chorzów,0,0,1,1,1,0,1,1
Legia Warszawa,Augustyniak R.,legia-warszawa,rafa-sylwester-augustyniak,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Rafał Sylwester AugustyniakLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Baku M.,legia-warszawa,makana-baku,legia-warszawa,legia-warszawa,2023/24,2023/24:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Makana Nsimba BakuLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Burch M.,legia-warszawa,marco-burch,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Marco BurchLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Celhaka J.,legia-warszawa,jurgen-celhaka,legia-warszawa,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Jurgen ÇelhakaLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Elitim J.,legia-warszawa,juergen-farid-elitim-sepulveda,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Juergen Farid Elitim SepúlvedaLegia Warszawa,1,1,1,0,1,0,1,1
Legia Warszawa,Gil Dias,legia-warszawa,gil-dias,legia-warszawa,legia-warszawa,2023/24,2023/24:legia-warszawa,110,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,Gil DiasLegia Warszawa,1,1,1,1,0,0,1,1
Legia Warszawa,Gual M.,legia-warszawa,marc-gual-huguet,legia-warszawa,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:legia-warszawa,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Marc Gual HuguetLegia Warszawa,1,1,1,0,1,0,1,1
Legia Warszawa,Hładun D.,legia-warszawa,dominik-hadun,legia-warszawa | zagebie-lubin,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Dominik HładunLegia Warszawa,1,1,1,1,1,0,0,1
Legia Warszawa,Josue,legia-warszawa,josue-pesqueira,legia-warszawa,legia-warszawa,2023/24,2023/24:legia-warszawa,90,same_club_target_season,all_flash_tokens_in_slug_ascii | same_club_history | same_club_target_season,JosuéLegia Warszawa,1,1,1,0,0,0,1,1
Legia Warszawa,Jędrzejczyk A.,legia-warszawa,artur-marcin-jedrzejczyk,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Artur Marcin JędrzejczykLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Kapuadi S.,legia-warszawa,steve-nkanu-kapuadi,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Steve Nkanu KapuadiLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Kapustka B.,legia-warszawa,bartosz-kapustka,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Bartosz KapustkaLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Kobylak G.,legia-warszawa,gabriel-kobylak,legia-warszawa,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Gabriel KobylakLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Kramer B.,legia-warszawa,blaz-kramer,legia-warszawa,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Blaž KramerLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Kun P.,legia-warszawa,patryk-kun,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Patryk KunLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Kun P.,legia-warszawa,dominik-kun,widzew-lodz | wisla-plock,widzew-lodz,2023/24 | 2025/26,2023/24:widzew-lodz | 2025/26:wisla-plock,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,Dominik KunWidzew Łódź,0,0,1,1,0,0,1,1
Legia Warszawa,Morishita R.,legia-warszawa,ryoya-morishita,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Ryoya MorishitaLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Muci E.,legia-warszawa,ernest-muci,legia-warszawa,legia-warszawa,2023/24,2023/24:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Ernest MuçiLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Pankov R.,legia-warszawa,radovan-pankov,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Radovan PankovLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Pekhart T.,legia-warszawa,tomas-pekhart,legia-warszawa,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Tomáš PekhartLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Rejczyk F.,legia-warszawa,filip-rejczyk,gks-katowice | legia-warszawa | slask-wroclaw,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:slask-wroclaw | 2025/26:gks-katowice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Filip RejczykLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Ribeiro Y.,legia-warszawa,yuri-ribeiro,legia-warszawa,legia-warszawa,2023/24,2023/24:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Yuri RibeiroLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Rose L.,legia-warszawa,lindsay-rose,legia-warszawa,legia-warszawa,2023/24,2023/24:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Lindsay Marc RoseLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Rosołek M.,legia-warszawa,maciej-rosoek,gks-katowice | legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:gks-katowice,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Maciej RosołekLegia Warszawa,1,1,1,1,1,0,0,1
Legia Warszawa,Slisz B.,legia-warszawa,bartosz-slisz,legia-warszawa,legia-warszawa,2023/24,2023/24:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Bartosz Piotr SliszLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Sokołowski P.,legia-warszawa,patryk-sokoowski,cracovia | legia-warszawa,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:cracovia,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Patryk SokołowskiLegia Warszawa,1,1,1,1,1,0,0,1
Legia Warszawa,Strzałek I.,legia-warszawa,igor-strzaek,legia-warszawa | nieciecza,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:nieciecza,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Igor StrzałekLegia Warszawa,1,1,1,1,1,0,0,1
Legia Warszawa,Szczepaniak M.,legia-warszawa,mateusz-szczepaniak,legia-warszawa,,2024/25,2024/25:legia-warszawa,117,same_club_history,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,Mateusz SzczepaniakLegia Warszawa,1,0,0,1,1,0,1,1
Legia Warszawa,Tobiasz K.,legia-warszawa,kacper-tobiasz,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Kacper TobiaszLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Urbański W.,legia-warszawa,wojciech-urbanski,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Wojciech UrbanskiLegia Warszawa,1,1,1,1,1,0,1,1
Legia Warszawa,Urbański W.,legia-warszawa,kacper-urbanski,legia-warszawa,,2025/26,2025/26:legia-warszawa,102,same_club_history,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history,Kacper UrbanskiLegia Warszawa,1,0,0,1,0,0,1,1
Legia Warszawa,Urbański W.,legia-warszawa,piotr-urbanski,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,Piotr UrbańskiPiast Gliwice,0,0,1,1,0,0,1,1
Legia Warszawa,Wszołek P.,legia-warszawa,pawe-marek-wszoek,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Paweł Marek WszołekLegia Warszawa,1,1,1,1,1,0,0,1
Legia Warszawa,Ziółkowski J.,legia-warszawa,jan-ziokowski,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Jan ZiółkowskiLegia Warszawa,1,1,1,1,1,0,0,1
Piast Gliwice,Ameyaw M.,piast-gliwice,michael-ameyaw,piast-gliwice | rakow-czestochowa,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Michael AmeyawPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Bykowski M.,piast-gliwice,marcel-bykowski,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Marcel BykowskiPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Chrapek M.,piast-gliwice,micha-ukasz-chrapek,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Michał Łukasz ChrapekPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Czerwiński J.,piast-gliwice,jakub-czerwinski,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Jakub CzerwińskiPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Czerwiński J.,piast-gliwice,alan-czerwinski,gks-katowice | lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:gks-katowice | 2025/26:gks-katowice,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,Alan CzerwińskiLech Poznań,0,0,1,1,0,0,1,1
Piast Gliwice,Dziczek P.,piast-gliwice,patryk-dziczek,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Patryk DziczekPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Felix J.,piast-gliwice,jorge-felix-munoz-garcia,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Jorge Félix Muñoz GarcíaPiast Gliwice,1,1,1,0,1,0,1,1
Piast Gliwice,Hateley T.,piast-gliwice,thomas-nathan-hateley,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Thomas Nathan HateleyPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Holubek J.,piast-gliwice,jakub-holubek,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Jakub HolúbekPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Huk T.,piast-gliwice,tomas-huk,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Tomáš HukPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Karbowy F.,piast-gliwice,filip-karbowy,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Filip KarbowyPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Katranis A.,piast-gliwice,alexandros-katranis,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Alexandros KatranisPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Kirejczyk G.,piast-gliwice,gabriel-kirejczyk,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Gabriel KirejczykPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Kostadinov T.,piast-gliwice,tihomir-kostadinov,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Tihomir KostadinovPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Krykun S.,piast-gliwice,serhij-krykun,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Serhii Krykun WiktorowyczPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Kądzior D.,piast-gliwice,damian-kadzior,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Damian KądziorPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Leśniak O.,piast-gliwice,oskar-lesniak,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Oskar LeśniakPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Liszewski P.,piast-gliwice,piotr-liszewski,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Piotr LiszewskiPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Mokwa T.,piast-gliwice,tomasz-mokwa,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Tomasz MokwaPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Mosór A.,piast-gliwice,ariel-pawe-mosor,piast-gliwice | rakow-czestochowa,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Ariel Paweł MosórPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Piasecki F.,piast-gliwice,fabian-piasecki,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Fabian PiaseckiPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Plach F.,piast-gliwice,frantisek-plach,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,František PlachPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Pyrka A.,piast-gliwice,arkadiusz-pyrka,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Arkadiusz PyrkaPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Szczepański M.,piast-gliwice,miosz-szczepanski,piast-gliwice,piast-gliwice,2023/24 | 2024/25,2023/24:piast-gliwice | 2024/25:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Miłosz SzczepańskiPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Szymański K.,piast-gliwice,karol-szymanski,piast-gliwice,piast-gliwice,2023/24 | 2025/26,2023/24:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Karol SzymańskiPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Szymański K.,piast-gliwice,szymon-szymanski,ruch-chorzow,ruch-chorzow,2023/24,2023/24:ruch-chorzow,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,Szymon SzymańskiRuch Chorzów,0,0,1,1,0,0,1,1
Piast Gliwice,Szymański K.,piast-gliwice,damian-dawid-szymanski,legia-warszawa,,2025/26,2025/26:legia-warszawa,90,historical_other_club,all_flash_tokens_in_slug_ascii | suffix_exact_ascii,Damian Dawid SzymańskiLegia Warszawa,0,0,0,1,0,0,1,1
Piast Gliwice,Tomasiewicz G.,piast-gliwice,grzegorz-tomasiewicz,piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Grzegorz TomasiewiczPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Urbański P.,piast-gliwice,piotr-urbanski,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Piotr UrbańskiPiast Gliwice,1,1,1,1,1,0,1,1
Piast Gliwice,Urbański P.,piast-gliwice,wojciech-urbanski,legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,Wojciech UrbanskiLegia Warszawa,0,0,1,1,0,0,1,1
Piast Gliwice,Urbański P.,piast-gliwice,kacper-urbanski,legia-warszawa,,2025/26,2025/26:legia-warszawa,90,historical_other_club,all_flash_tokens_in_slug_ascii | suffix_exact_ascii,Kacper UrbanskiLegia Warszawa,0,0,0,1,0,0,1,1
Piast Gliwice,Wilczek K.,piast-gliwice,kamil-wilczek,piast-gliwice,piast-gliwice,2023/24,2023/24:piast-gliwice,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Kamil Antoni WilczekPiast Gliwice,1,1,1,1,1,0,1,1
Pogoń Szczecin,Bichakhchyan V.,pogon-szczecin,vahan-bichakhchyan,legia-warszawa | pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,2023/24:pogon-szczecin | 2024/25:legia-warszawa | 2025/26:legia-warszawa,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Vahan BichakhchyanPogoń Szczecin,1,1,1,1,1,0,1,1
Pogoń Szczecin,Cojocaru V.,pogon-szczecin,valentin-alexandru-cojocaru,pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Valentin Alexandru CojocaruPogoń Szczecin,1,1,1,1,1,0,1,1
Pogoń Szczecin,Fornalczyk M.,pogon-szczecin,mariusz-fornalczyk,korona-kielce | pogon-szczecin | widzew-lodz,pogon-szczecin,2023/24 | 2024/25 | 2025/26,2023/24:pogon-szczecin | 2024/25:korona-kielce | 2025/26:widzew-lodz,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Mariusz FornalczykPogoń Szczecin,1,1,1,1,1,0,1,1
