flash_team,flash_name,expected_klub_slug,current_status,existing_player_slug,proposed_status,proposed_player_slug,evidence,candidate_count,top1_score,top1_relation,top1_clubs,top1_seasons,top1_path,top2_player_slug,top2_score,gap_top1_top2
Korona Kielce,Niedbala M.,korona-kielce,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Korona Kielce,Nono,korona-kielce,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Korona Kielce,Pedro N.,korona-kielce,unresolved,,auto_same_club_history,pedro-nuno-fernandes-ferreira,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,korona-kielce,2024/25,2024/25:korona-kielce,,,999.0
Korona Kielce,Pięczek M.,korona-kielce,unresolved,,auto_same_club_history,marcel-pieczek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,korona-kielce | puszcza-niepolomice,2023/24 | 2024/25 | 2025/26,2023/24:puszcza-niepolomice | 2024/25:korona-kielce | 2025/26:korona-kielce,,,999.0
Korona Kielce,Remacle M.,korona-kielce,unresolved,,auto_same_club_history,martin-christophe-jannick-remacle,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,,,999.0
Korona Kielce,Resta P.,korona-kielce,unresolved,,auto_same_club_history,pau-resta-tell,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,,,999.0
Korona Kielce,Shikavka Y.,korona-kielce,unresolved,,auto_same_club_history,evgeni-shikavka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,1,110.0,same_club_target_season,korona-kielce,2023/24 | 2024/25,2023/24:korona-kielce | 2024/25:korona-kielce,,,999.0
Korona Kielce,Smolarczyk B.,korona-kielce,unresolved,,auto_same_club_history,bartomiej-smolarczyk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,,,999.0
Korona Kielce,Sotiriou K.,korona-kielce,unresolved,,auto_same_club_history,konstantinos-sotiriou,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,,,999.0
Korona Kielce,Strzebonski M.,korona-kielce,unresolved,,auto_same_club_history,miosz-strzebonski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,,,999.0
Korona Kielce,Trejo D.,korona-kielce,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Korona Kielce,Trojak M.,korona-kielce,unresolved,,auto_same_club_history,miosz-trojak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,korona-kielce,2023/24 | 2024/25,2023/24:korona-kielce | 2024/25:korona-kielce,,,999.0
Korona Kielce,Zapytowski M.,korona-kielce,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Korona Kielce,Zator D.,korona-kielce,unresolved,,auto_same_club_history,dominick-lukasz-zator,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,arka-gdynia | korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:arka-gdynia,,,999.0
Korona Kielce,Zwoźny H.,korona-kielce,unresolved,,auto_same_club_history,hubert-zwozny,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,,,999.0
Lech Poznań,Andersson E.,lech-poznan,unresolved,,auto_same_club_history,nils-erik-elias-andersson,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,,,999.0
Lech Poznań,Ba Loua A.,lech-poznan,unresolved,,auto_same_club_history,adriel-ba-loua,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,,,999.0
Lech Poznań,Bednarek F.,lech-poznan,unresolved,,auto_same_club_history,filip-bednarek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,1,117.0,same_club_history,lech-poznan,2023/24,2023/24:lech-poznan,,,999.0
Lech Poznań,Brzyski I.,lech-poznan,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lech Poznań,Carstensen R.,lech-poznan,unresolved,,auto_same_club_history,rasmus-carstensen,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25,2024/25:lech-poznan,,,999.0
Lech Poznań,Douglas A.,lech-poznan,unresolved,,auto_same_club_history,alex-raymond-douglas,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Dudek S.,lech-poznan,unresolved,,auto_same_club_history,sammy-dudek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Fiabema B.,lech-poznan,unresolved,,auto_same_club_history,bryan-benjamin-solhaug-fiabema,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Gholizadeh A.,lech-poznan,unresolved,,auto_same_club_history,ali-gholizadeh-nojedeh,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Gmur T.,lech-poznan,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lech Poznań,Gonzalez M.,lech-poznan,unresolved,,auto_same_club_history,mario-gonzalez,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,2,125.0,same_club_target_season,lech-poznan,2024/25,2024/25:lech-poznan,borja-galan-gonzalez,94,31.0
Lech Poznań,Gurgul M.,lech-poznan,unresolved,,auto_same_club_history,micha-gurgul,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Hakans D.,lech-poznan,unresolved,,auto_same_club_history,daniel-noel-mikael-hakans,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Hoffmann I.,lech-poznan,unresolved,,auto_same_club_history,ian-jakob-hoffmann,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25,2024/25:lech-poznan,,,999.0
Lech Poznań,Hotic D.,lech-poznan,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lech Poznań,Ishak M.,lech-poznan,unresolved,,auto_same_club_history,mikael-ishak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Jagiełło F.,lech-poznan,unresolved,,auto_same_club_history,filip-wojciech-jagieo,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Karlstrom J.,lech-poznan,unresolved,,auto_same_club_history,jesper-karlstrom,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,,,999.0
Lech Poznań,Kozubal A.,lech-poznan,unresolved,,auto_same_club_history,antoni-kozubal,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Lisman K.,lech-poznan,unresolved,,auto_same_club_history,kornel-lisman,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Loncar S.,lech-poznan,unresolved,,auto_same_club_history,stjepan-loncar,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,2,125.0,same_club_target_season,lech-poznan,2024/25,2024/25:lech-poznan,danijel-loncar,94,31.0
Lech Poznań,Milic A.,lech-poznan,unresolved,,auto_same_club_history,antonio-milic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Monka W.,lech-poznan,unresolved,,auto_same_club_history,wojciech-monka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Mrozek B.,lech-poznan,unresolved,,auto_same_club_history,bartosz-mrozek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Murawski R.,lech-poznan,unresolved,,auto_same_club_history,radosaw-pawe-murawski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Pereira J.,lech-poznan,unresolved,,auto_same_club_history,joel-vieira-pereira,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,2,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,leandro-rossi-pereira,94,31.0
Lech Poznań,Pingot M.,lech-poznan,unresolved,,auto_same_club_history,maksymilian-pingot,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,gornik-zabrze | lech-poznan | stal-mielec,2023/24 | 2024/25 | 2025/26,2023/24:stal-mielec | 2024/25:lech-poznan | 2025/26:gornik-zabrze,,,999.0
Lech Poznań,Salamon B.,lech-poznan,unresolved,,auto_same_club_history,bartosz-salamon,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,,,999.0
Lech Poznań,Sousa A.,lech-poznan,unresolved,,auto_same_club_history,afonso-gamelas-de-pinho-sousa,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,2,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,henrique-miguel-sousa-arreiol,85,40.0
Lech Poznań,Szymczak F.,lech-poznan,unresolved,,auto_same_club_history,filip-szymczak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,1,117.0,same_club_history,lech-poznan,2023/24 | 2025/26,2023/24:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Thordarson G.,lech-poznan,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lech Poznań,Velde K.,lech-poznan,unresolved,,auto_same_club_history,kristoffer-velde,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,,,999.0
Lech Poznań,Walemark P.,lech-poznan,unresolved,,auto_same_club_history,jens-patrik-walemark,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,,,999.0
Lech Poznań,Wichtowski M.,lech-poznan,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lechia Gdańsk,Bajko M.,lechia-gdansk,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lechia Gdańsk,Biegański J.,lechia-gdansk,unresolved,,auto_transfer_candidate,jan-marek-bieganski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token,1,105.0,historical_other_club,pogon-szczecin,2025/26,2025/26:pogon-szczecin,,,999.0
Lechia Gdańsk,Bobcek T.,lechia-gdansk,unresolved,,auto_same_club_history,tomas-bobcek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Buletsa S.,lechia-gdansk,unresolved,,auto_same_club_history,serhii-buletsa,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk | zagebie-lubin,2023/24 | 2024/25,2023/24:zagebie-lubin | 2024/25:lechia-gdansk,,,999.0
Lechia Gdańsk,Chindris A.,lechia-gdansk,unresolved,,auto_same_club_history,andrei-chindris,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25,2024/25:lechia-gdansk,,,999.0
Lechia Gdańsk,Conrado,lechia-gdansk,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lechia Gdańsk,D'Arrigo L.,lechia-gdansk,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lechia Gdańsk,Gueho L.,lechia-gdansk,unresolved,,auto_same_club_history,loup-diwan-gueho,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25,2024/25:lechia-gdansk,,,999.0
Lechia Gdańsk,Gutowski K.,lechia-gdansk,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Lechia Gdańsk,Głogowski M.,lechia-gdansk,unresolved,,auto_same_club_history,micha-gogowski,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Kapić R.,lechia-gdansk,unresolved,,auto_same_club_history,rifet-kapic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Kardas A.,lechia-gdansk,unresolved,,auto_same_club_history,adam-kardas,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25,2024/25:lechia-gdansk,,,999.0
Lechia Gdańsk,Kałahur M.,lechia-gdansk,unresolved,,auto_same_club_history,miosz-kaahur,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Khlan M.,lechia-gdansk,unresolved,,auto_same_club_history,maksym-khlan,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,gornik-zabrze | lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:gornik-zabrze,,,999.0
Lechia Gdańsk,Mena C.,lechia-gdansk,unresolved,,auto_same_club_history,camilo-andres-mena-marquez,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Neugebauer T.,lechia-gdansk,unresolved,,auto_same_club_history,tomasz-neugebauer,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Olsson E.,lechia-gdansk,unresolved,,auto_same_club_history,elias-oskar-olsson,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Piła D.,lechia-gdansk,unresolved,,auto_same_club_history,dominik-pia,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,cracovia | lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:cracovia,,,999.0
Lechia Gdańsk,Pllana B.,lechia-gdansk,unresolved,,auto_same_club_history,bujar-pllana,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Sarnavskyi B.,lechia-gdansk,unresolved,,auto_same_club_history,bohdan-sarnavskyi,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Sezonienko K.,lechia-gdansk,unresolved,,auto_same_club_history,kacper-sezonienko,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Tsarenko A.,lechia-gdansk,unresolved,,auto_same_club_history,anton-tsarenko,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Viunnyk B.,lechia-gdansk,unresolved,,auto_same_club_history,bohdan-viunnyk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Weirauch S.,lechia-gdansk,unresolved,,auto_same_club_history,szymon-weirauch,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk | zagebie-lubin,2023/24 | 2024/25 | 2025/26,2023/24:zagebie-lubin | 2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Wendt K.,lechia-gdansk,unresolved,,auto_same_club_history,karl-sydney-wendt,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25,2024/25:lechia-gdansk,,,999.0
Lechia Gdańsk,Wójtowicz T.,lechia-gdansk,unresolved,,auto_same_club_history,tomasz-wojtowicz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk | ruch-chorzow,2023/24 | 2024/25 | 2025/26,2023/24:ruch-chorzow | 2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Lechia Gdańsk,Zhelizko I.,lechia-gdansk,unresolved,,auto_same_club_history,ivan-zhelizko,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,,,999.0
Legia Warszawa,Alfarela M.,legia-warszawa,unresolved,,auto_same_club_history,allan-migouel-alfarela,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa,2024/25 | 2025/26,2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Augustyniak R.,legia-warszawa,unresolved,,auto_same_club_history,rafa-sylwester-augustyniak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Bichakhchyan V.,legia-warszawa,unresolved,,auto_same_club_history,vahan-bichakhchyan,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa | pogon-szczecin,2023/24 | 2024/25 | 2025/26,2023/24:pogon-szczecin | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Burch M.,legia-warszawa,unresolved,,auto_same_club_history,marco-burch,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Celhaka J.,legia-warszawa,unresolved,,auto_same_club_history,jurgen-celhaka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:legia-warszawa,,,999.0
Legia Warszawa,Chodyna K.,legia-warszawa,unresolved,,auto_same_club_history,kacper-chodyna,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa | zagebie-lubin,2023/24 | 2024/25 | 2025/26,2023/24:zagebie-lubin | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Elitim J.,legia-warszawa,unresolved,,auto_same_club_history,juergen-farid-elitim-sepulveda,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Goncalves C.,legia-warszawa,unresolved,,auto_same_club_history,joaquim-claude-goncalves-araujo,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,legia-warszawa,2024/25 | 2025/26,2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Gual M.,legia-warszawa,unresolved,,auto_same_club_history,marc-gual-huguet,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25,2023/24:legia-warszawa | 2024/25:legia-warszawa,,,999.0
Legia Warszawa,Jędrzejczyk A.,legia-warszawa,unresolved,,auto_same_club_history,artur-marcin-jedrzejczyk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Kapuadi S.,legia-warszawa,unresolved,,auto_same_club_history,steve-nkanu-kapuadi,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
Legia Warszawa,Kapustka B.,legia-warszawa,unresolved,,auto_same_club_history,bartosz-kapustka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,legia-warszawa,2023/24 | 2024/25 | 2025/26,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
