flash_team,flash_name,expected_klub_slug,current_status,existing_player_slug,proposed_status,proposed_player_slug,evidence,candidate_count,top1_score,top1_relation,top1_clubs,top1_seasons,top1_path,top2_player_slug,top2_score,gap_top1_top2
Bruk-Bet Termalica Nieciecza,Durdov I.,nieciecza,matched_existing,ivan-durdov,matched_existing,ivan-durdov,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Fassbender M.,nieciecza,matched_existing,morgan-kwasi-fabender,matched_existing,morgan-kwasi-fabender,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Guerrero S.,nieciecza,matched_existing,sergio-guerrero-romero,matched_existing,sergio-guerrero-romero,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Hilbrycht D.,nieciecza,matched_existing,damian-hilbrycht,matched_existing,damian-hilbrycht,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Isik G.,nieciecza,matched_existing,gabriel-isik,matched_existing,gabriel-isik,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Jakubik W.,nieciecza,matched_existing,wojciech-jakubik,matched_existing,wojciech-jakubik,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Janicki M.,nieciecza,unresolved,,review_high_confidence,rafa-janicki,all_flash_tokens_in_slug | suffix_exact | present_in_target_season,1,94.0,other_club_target_season,gornik-zabrze,2023/24 | 2024/25 | 2025/26,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,,,999.0
Bruk-Bet Termalica Nieciecza,Jimenez J.,nieciecza,matched_existing,jesus-jimenez-nunez,matched_existing,jesus-jimenez-nunez,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Kasperkiewicz A.,nieciecza,matched_existing,arkadiusz-kasperkiewicz,matched_existing,arkadiusz-kasperkiewicz,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Kopacz B.,nieciecza,matched_existing,bartosz-kopacz,matched_existing,bartosz-kopacz,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Kozik M.,nieciecza,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Kubica K.,nieciecza,matched_existing,krzysztof-kubica,matched_existing,krzysztof-kubica,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Kurzawa R.,nieciecza,matched_existing,rafa-maciej-kurzawa,matched_existing,rafa-maciej-kurzawa,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Masoero L.,nieciecza,matched_existing,lucas-gabriel-masoero-masi,matched_existing,lucas-gabriel-masoero-masi,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Matysik M.,nieciecza,matched_existing,miosz-matysik,matched_existing,miosz-matysik,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Mleczko M.,nieciecza,matched_existing,miosz-stefan-mleczko,matched_existing,miosz-stefan-mleczko,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Mrosek N.,nieciecza,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Putivtsev A.,nieciecza,matched_existing,artem-putivtsev,matched_existing,artem-putivtsev,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Strzałek I.,nieciecza,matched_existing,igor-strzaek,matched_existing,igor-strzaek,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Surowiec K.,nieciecza,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Surowiec P.,nieciecza,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Thiago Dombroski,nieciecza,matched_existing,thiago-dombroski-moreira,matched_existing,thiago-dombroski-moreira,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Trubeha A.,nieciecza,matched_existing,andrzej-trubeha,matched_existing,andrzej-trubeha,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Wolski M.,nieciecza,matched_existing,maciej-wolski,matched_existing,maciej-wolski,already_in_player_mapping_csv,0,,,,,,,,
Bruk-Bet Termalica Nieciecza,Zapolnik K.,nieciecza,matched_existing,kamil-zapolnik,matched_existing,kamil-zapolnik,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Al Ammari A.,cracovia,matched_existing,amir-fouad-aboud-al-ammari,matched_existing,amir-fouad-aboud-al-ammari,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Aleksic M.,cracovia,matched_existing,milan-aleksic,matched_existing,milan-aleksic,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Atanasov J.,cracovia,matched_existing,jani-atanasov,matched_existing,jani-atanasov,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Batoum J.,cracovia,matched_existing,jean-florent-batoum-1,matched_existing,jean-florent-batoum-1,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Biedrzycki B.,cracovia,matched_existing,bartosz-biedrzycki,matched_existing,bartosz-biedrzycki,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Bogacz W.,cracovia,matched_existing,wiktor-bogacz,matched_existing,wiktor-bogacz,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Bzdyl F.,cracovia,matched_existing,fabian-bzdyl,matched_existing,fabian-bzdyl,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Charpentier G.,cracovia,matched_existing,gabriel-andre-joseph-charpentier,matched_existing,gabriel-andre-joseph-charpentier,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Cymerys K.,cracovia,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Cracovia,Dominguez M.,cracovia,matched_existing,maxime-dominguez,matched_existing,maxime-dominguez,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Glik K.,cracovia,matched_existing,kamil-jacek-glik,matched_existing,kamil-jacek-glik,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Golonka K.,cracovia,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Cracovia,Hasic A.,cracovia,matched_existing,ajdin-hasic,matched_existing,ajdin-hasic,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Henriksson G.,cracovia,matched_existing,gustav-niklas-henriksson,matched_existing,gustav-niklas-henriksson,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Janasik P.,cracovia,unresolved,,auto_same_club_history,patryk-janasik,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,1,117.0,same_club_history,cracovia | slask-wroclaw,2023/24 | 2024/25,2023/24:slask-wroclaw | 2024/25:cracovia,,,999.0
Cracovia,Jugas J.,cracovia,unresolved,,auto_same_club_history,jakub-jugas,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,1,117.0,same_club_history,cracovia,2023/24 | 2024/25,2023/24:cracovia | 2024/25:cracovia,,,999.0
Cracovia,Kakabadze O.,cracovia,matched_existing,otar-kakabadze,matched_existing,otar-kakabadze,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Kameri D.,cracovia,matched_existing,dijon-kameri,matched_existing,dijon-kameri,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Klich M.,cracovia,matched_existing,mateusz-andrzej-klich,matched_existing,mateusz-andrzej-klich,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Knap K.,cracovia,matched_existing,karol-knap,matched_existing,karol-knap,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Madejski S.,cracovia,matched_existing,sebastian-madejski,matched_existing,sebastian-madejski,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Maigaard M.,cracovia,matched_existing,mikkel-maigaard-jakobsen,matched_existing,mikkel-maigaard-jakobsen,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Minchev M.,cracovia,matched_existing,martin-yankov-minchev,matched_existing,martin-yankov-minchev,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Olafsson D.,cracovia,matched_existing,davi-kristjan-olafsson,matched_existing,davi-kristjan-olafsson,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Perkovic M.,cracovia,matched_existing,mauro-perkovic,matched_existing,mauro-perkovic,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Piła D.,cracovia,matched_existing,dominik-pia,matched_existing,dominik-pia,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Praszelik M.,cracovia,matched_existing,mateusz-jakub-praszelik,matched_existing,mateusz-jakub-praszelik,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Rakoczy M.,cracovia,matched_existing,micha-miosz-rakoczy,matched_existing,micha-miosz-rakoczy,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Ravas H.,cracovia,matched_existing,henrich-ravas,matched_existing,henrich-ravas,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Sans P.,cracovia,matched_existing,pau-sans-lopez,matched_existing,pau-sans-lopez,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Selan B.,cracovia,matched_existing,beno-selan,matched_existing,beno-selan,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Skovgaard A.,cracovia,unresolved,,review_high_confidence,andreas-skovgaard-larsen,all_flash_tokens_in_slug | initial_match_any_given_token | same_club_history,1,97.0,same_club_history,cracovia,2023/24 | 2024/25,2023/24:cracovia | 2024/25:cracovia,,,999.0
Cracovia,Stojilkovic F.,cracovia,matched_existing,filip-stojilkovic,matched_existing,filip-stojilkovic,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Sutalo B.,cracovia,matched_existing,bosko-sutalo,matched_existing,bosko-sutalo,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Tabisz M.,cracovia,matched_existing,mateusz-tabisz,matched_existing,mateusz-tabisz,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Traore B.,cracovia,matched_existing,brahim-traore,matched_existing,brahim-traore,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Wójcik O.,cracovia,matched_existing,oskar-wojcik,matched_existing,oskar-wojcik,already_in_player_mapping_csv,0,,,,,,,,
Cracovia,Zahiroleslam K.,cracovia,matched_existing,kahveh-zahiroleslam,matched_existing,kahveh-zahiroleslam,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Bosch J.,gks-katowice,matched_existing,jesse-bosch,matched_existing,jesse-bosch,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Bród A.,gks-katowice,matched_existing,alan-brod,matched_existing,alan-brod,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Buksa A.,gks-katowice,matched_existing,aleksander-buksa,matched_existing,aleksander-buksa,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Błąd A.,gks-katowice,matched_existing,adrian-bad,matched_existing,adrian-bad,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Czerwiński A.,gks-katowice,matched_existing,alan-czerwinski,matched_existing,alan-czerwinski,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Galan B.,gks-katowice,matched_existing,borja-galan-gonzalez,matched_existing,borja-galan-gonzalez,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Gruszkowski K.,gks-katowice,matched_existing,konrad-jan-gruszkowski,matched_existing,konrad-jan-gruszkowski,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Jaroszek B.,gks-katowice,unresolved,,auto_same_club_history,bartosz-jaroszek,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,1,117.0,same_club_history,gks-katowice,2024/25,2024/25:gks-katowice,,,999.0
GKS Katowice,Jirka E.,gks-katowice,unresolved,,auto_transfer_candidate,erik-jirka,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | present_in_target_season,1,109.0,other_club_target_season,piast-gliwice,2024/25 | 2025/26,2024/25:piast-gliwice | 2025/26:piast-gliwice,,,999.0
GKS Katowice,Jędrych A.,gks-katowice,matched_existing,arkadiusz-jedrych,matched_existing,arkadiusz-jedrych,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Klemenz L.,gks-katowice,matched_existing,lukas-rafael-klemenz,matched_existing,lukas-rafael-klemenz,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Kokosinski J.,gks-katowice,matched_existing,jakub-kokosinski,matched_existing,jakub-kokosinski,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Kowalczyk M.,gks-katowice,matched_existing,mateusz-kowalczyk,matched_existing,mateusz-kowalczyk,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Kudła D.,gks-katowice,matched_existing,dawid-kuda,matched_existing,dawid-kuda,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Kuusk M.,gks-katowice,matched_existing,marten-kuusk,matched_existing,marten-kuusk,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Markovic E.,gks-katowice,matched_existing,eman-markovic,matched_existing,eman-markovic,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Marzec M.,gks-katowice,unresolved,,auto_same_club_history,mateusz-marzec,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,1,117.0,same_club_history,gks-katowice,2024/25,2024/25:gks-katowice,,,999.0
GKS Katowice,Milewski S.,gks-katowice,matched_existing,sebastian-milewski,matched_existing,sebastian-milewski,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Nowak B.,gks-katowice,matched_existing,bartosz-nowak,matched_existing,bartosz-nowak,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Olsen M.,gks-katowice,matched_existing,marius-berntsen-olsen,matched_existing,marius-berntsen-olsen,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Paluszek A.,gks-katowice,matched_existing,aleksander-paluszek,matched_existing,aleksander-paluszek,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Pankowski W.,gks-katowice,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
GKS Katowice,Rasak D.,gks-katowice,matched_existing,damian-rasak,matched_existing,damian-rasak,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Rejczyk F.,gks-katowice,matched_existing,filip-rejczyk,matched_existing,filip-rejczyk,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Rogala G.,gks-katowice,matched_existing,grzegorz-rogala,matched_existing,grzegorz-rogala,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Rosołek M.,gks-katowice,matched_existing,maciej-rosoek,matched_existing,maciej-rosoek,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Shkurin I.,gks-katowice,unresolved,,auto_transfer_candidate,ilya-shkurin,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | present_in_target_season,1,109.0,other_club_target_season,legia-warszawa | stal-mielec,2023/24 | 2024/25 | 2025/26,2023/24:stal-mielec | 2024/25:legia-warszawa | 2025/26:legia-warszawa,,,999.0
GKS Katowice,Strączek R.,gks-katowice,matched_existing,rafa-straczek,matched_existing,rafa-straczek,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Swatowski M.,gks-katowice,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
GKS Katowice,Szczuka P.,gks-katowice,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
GKS Katowice,Trepka L.,gks-katowice,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
GKS Katowice,Wasielewski M.,gks-katowice,matched_existing,marcin-wasielewski,matched_existing,marcin-wasielewski,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Wdowiak M.,gks-katowice,unresolved,,auto_transfer_candidate,mateusz-wdowiak,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | present_in_target_season,1,109.0,other_club_target_season,zagebie-lubin,2023/24 | 2024/25 | 2025/26,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,,,999.0
GKS Katowice,Wędrychowski M.,gks-katowice,matched_existing,marcel-wedrychowski,matched_existing,marcel-wedrychowski,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Zrelak A.,gks-katowice,matched_existing,adam-zrelak,matched_existing,adam-zrelak,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Łukasiak K.,gks-katowice,matched_existing,kacper-ukasiak,matched_existing,kacper-ukasiak,already_in_player_mapping_csv,0,,,,,,,,
GKS Katowice,Łukowski J.,gks-katowice,matched_existing,jakub-ukowski,matched_existing,jakub-ukowski,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Abdullahi A.,gornik-zabrze,matched_existing,abbati-abdullahi,matched_existing,abbati-abdullahi,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Ambros L.,gornik-zabrze,matched_existing,lukas-ambros,matched_existing,lukas-ambros,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Balabuch A.,gornik-zabrze,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Górnik Zabrze,Bochniewicz P.,gornik-zabrze,matched_existing,pawe-piotr-bochniewicz,matched_existing,pawe-piotr-bochniewicz,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Domingues B.,gornik-zabrze,matched_existing,brandon-jose-domingues,matched_existing,brandon-jose-domingues,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Donio B.,gornik-zabrze,matched_existing,bastien-donio,matched_existing,bastien-donio,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Dziegielewski N.,gornik-zabrze,matched_existing,natan-dziegielewski,matched_existing,natan-dziegielewski,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Gabriel Barbosa,gornik-zabrze,matched_existing,gabriel-barbosa-avelino,matched_existing,gabriel-barbosa-avelino,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Goh Young-Jun,gornik-zabrze,matched_existing,young-jun-goh,matched_existing,young-jun-goh,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Hellebrand P.,gornik-zabrze,matched_existing,patrik-hellebrand,matched_existing,patrik-hellebrand,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Ikia Dimi Y.,gornik-zabrze,matched_existing,yvan-ikia-dimi-1,matched_existing,yvan-ikia-dimi-1,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Ismaheel T.,gornik-zabrze,matched_existing,taofeek-ajibade-ismaheel,matched_existing,taofeek-ajibade-ismaheel,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Janicki R.,gornik-zabrze,matched_existing,rafa-janicki,matched_existing,rafa-janicki,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Janza E.,gornik-zabrze,matched_existing,erik-janza,matched_existing,erik-janza,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Josema,gornik-zabrze,matched_existing,jose-manuel-sanchez-guillen,matched_existing,jose-manuel-sanchez-guillen,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Khlan M.,gornik-zabrze,matched_existing,maksym-khlan,matched_existing,maksym-khlan,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Kmet M.,gornik-zabrze,matched_existing,matus-kmet,matched_existing,matus-kmet,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Kubicki J.,gornik-zabrze,matched_existing,jarosaw-kubicki,matched_existing,jarosaw-kubicki,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Liseth S.,gornik-zabrze,matched_existing,sondre-liseth,matched_existing,sondre-liseth,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Loska T.,gornik-zabrze,matched_existing,tomasz-loska,matched_existing,tomasz-loska,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Lukoszek K.,gornik-zabrze,matched_existing,kamil-lukoszek,matched_existing,kamil-lukoszek,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Massimo R.,gornik-zabrze,matched_existing,roberto-massimo,matched_existing,roberto-massimo,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Olkowski P.,gornik-zabrze,matched_existing,pawe-mirosaw-olkowski,matched_existing,pawe-mirosaw-olkowski,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Pietryga P.,gornik-zabrze,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Górnik Zabrze,Pingot M.,gornik-zabrze,matched_existing,maksymilian-pingot,matched_existing,maksymilian-pingot,already_in_player_mapping_csv,0,,,,,,,,
Górnik Zabrze,Podolski L.,gornik-zabrze,matched_existing,ukasz-jozef-podolski,matched_existing,ukasz-jozef-podolski,already_in_player_mapping_csv,0,,,,,,,,
