match_id,sezon,home_lineup_offense,home_lineup_defense,home_lineup_minutes,home_lineup_gk_cs,home_starters_with_prior,away_lineup_offense,away_lineup_defense,away_lineup_minutes,away_lineup_gk_cs,away_starters_with_prior,diff_lineup_offense,diff_lineup_defense,diff_lineup_minutes
1898,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,2023/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2024/25,37.9,372.0,13353.0,0.0,7.0,31.2,596.0,18424.0,1.0,10.0,6.7,-224.0,-5071.0
2015,2024/25,40.8,462.0,22157.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,40.8,462.0,22157.0
2016,2024/25,0.0,0.0,0.0,0.0,0.0,22.7,310.0,8474.0,0.0,8.0,-22.7,-310.0,-8474.0
2017,2024/25,67.3,510.0,25395.0,10.0,10.0,24.3,304.0,15899.0,6.0,8.0,43.0,206.0,9496.0
2018,2024/25,37.7,314.0,15294.0,9.0,9.0,43.4,568.0,20196.0,0.0,11.0,-5.7,-254.0,-4902.0
2019,2024/25,39.8,463.0,18365.0,3.0,11.0,63.0,560.0,27128.0,9.0,11.0,-23.2,-97.0,-8763.0
2020,2024/25,42.9,411.0,20698.0,11.0,9.0,17.1,268.0,10117.0,0.0,6.0,25.8,143.0,10581.0
2021,2024/25,0.3,7.0,238.0,0.0,1.0,44.9,371.0,14051.0,0.0,9.0,-44.6,-364.0,-13813.0
2022,2024/25,35.9,497.0,25004.0,9.0,9.0,24.6,303.0,12687.0,4.0,7.0,11.3,194.0,12317.0
2023,2024/25,30.7,543.0,17275.0,1.0,10.0,18.3,289.0,10735.0,0.0,7.0,12.4,254.0,6540.0
2024,2024/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2024/25,37.1,464.0,24869.0,9.0,9.0,13.5,50.0,2953.0,0.0,2.0,23.6,414.0,21916.0
2026,2024/25,22.7,310.0,8474.0,0.0,8.0,18.1,290.0,7604.0,0.0,3.0,4.6,20.0,870.0
2027,2024/25,20.6,278.0,11435.0,4.0,7.0,35.5,367.0,18636.0,11.0,9.0,-14.9,-89.0,-7201.0
2028,2024/25,40.6,527.0,19044.0,1.0,10.0,78.1,516.0,27255.0,10.0,10.0,-37.5,11.0,-8211.0
2029,2024/25,63.0,560.0,27128.0,9.0,11.0,33.5,437.0,21071.0,13.0,10.0,29.5,123.0,6057.0
2030,2024/25,25.1,404.0,17596.0,6.0,9.0,35.0,264.0,13941.0,9.0,8.0,-9.9,140.0,3655.0
2031,2024/25,44.9,371.0,14051.0,0.0,9.0,25.1,364.0,15450.0,3.0,9.0,19.8,7.0,-1399.0
2032,2024/25,40.6,527.0,19044.0,1.0,10.0,30.2,514.0,16518.0,1.0,9.0,10.4,13.0,2526.0
2033,2024/25,18.7,318.0,11045.0,0.0,6.0,78.1,516.0,27255.0,10.0,10.0,-59.4,-198.0,-16210.0
2034,2024/25,2.8,13.0,856.0,0.0,1.0,51.7,461.0,17054.0,0.0,10.0,-48.9,-448.0,-16198.0
2035,2024/25,16.9,57.0,4622.0,0.0,3.0,36.0,486.0,25236.0,9.0,10.0,-19.1,-429.0,-20614.0
2036,2024/25,18.5,336.0,15412.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,18.5,336.0,15412.0
2037,2024/25,1.3,0.0,251.0,0.0,1.0,23.7,365.0,15787.0,6.0,8.0,-22.4,-365.0,-15536.0
2038,2024/25,19.8,363.0,9935.0,0.0,7.0,18.3,230.0,6403.0,0.0,7.0,1.5,133.0,3532.0
2039,2024/25,35.0,264.0,13941.0,9.0,8.0,58.2,542.0,26057.0,9.0,11.0,-23.2,-278.0,-12116.0
2040,2024/25,24.6,359.0,14575.0,3.0,10.0,20.6,278.0,11435.0,4.0,7.0,4.0,81.0,3140.0
2041,2024/25,22.5,295.0,14042.0,6.0,7.0,24.6,359.0,14575.0,3.0,10.0,-2.1,-64.0,-533.0
2042,2024/25,0.0,0.0,0.0,0.0,0.0,40.6,527.0,19044.0,1.0,10.0,-40.6,-527.0,-19044.0
2043,2024/25,1.3,0.0,251.0,0.0,1.0,11.7,315.0,8737.0,0.0,4.0,-10.4,-315.0,-8486.0
2044,2024/25,56.6,503.0,24883.0,9.0,10.0,10.7,37.0,2097.0,0.0,1.0,45.9,466.0,22786.0
2045,2024/25,43.1,501.0,20559.0,10.0,9.0,36.0,486.0,25236.0,9.0,10.0,7.1,15.0,-4677.0
2046,2024/25,30.6,574.0,17279.0,1.0,9.0,20.5,167.0,11534.0,9.0,7.0,10.1,407.0,5745.0
2047,2024/25,16.6,154.0,4899.0,0.0,8.0,18.7,318.0,11045.0,0.0,6.0,-2.1,-164.0,-6146.0
2048,2024/25,44.4,340.0,13743.0,0.0,9.0,24.3,383.0,16949.0,11.0,8.0,20.1,-43.0,-3206.0
2049,2024/25,24.7,305.0,12725.0,4.0,7.0,35.4,449.0,20618.0,13.0,10.0,-10.7,-144.0,-7893.0
2050,2024/25,15.8,95.0,4415.0,0.0,3.0,0.2,4.0,98.0,0.0,1.0,15.6,91.0,4317.0
2051,2024/25,17.5,307.0,10802.0,0.0,5.0,44.4,340.0,13743.0,0.0,9.0,-26.9,-33.0,-2941.0
2052,2024/25,9.4,283.0,6337.0,0.0,3.0,15.0,373.0,13000.0,3.0,9.0,-5.6,-90.0,-6663.0
2053,2024/25,28.9,373.0,14483.0,1.0,9.0,29.7,361.0,17849.0,11.0,9.0,-0.8,12.0,-3366.0
2054,2024/25,23.8,214.0,12039.0,9.0,7.0,23.2,188.0,5165.0,0.0,7.0,0.6,26.0,6874.0
2055,2024/25,73.7,500.0,24123.0,10.0,9.0,23.2,334.0,13316.0,4.0,8.0,50.5,166.0,10807.0
2056,2024/25,25.9,458.0,14345.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,25.9,458.0,14345.0
2057,2024/25,34.4,419.0,17206.0,0.0,9.0,58.3,548.0,25440.0,9.0,11.0,-23.9,-129.0,-8234.0
2058,2024/25,35.4,449.0,20618.0,13.0,10.0,24.4,302.0,14667.0,6.0,6.0,11.0,147.0,5951.0
2059,2024/25,29.5,404.0,16138.0,3.0,9.0,14.6,340.0,10270.0,0.0,6.0,14.9,64.0,5868.0
2060,2024/25,15.8,95.0,4415.0,0.0,3.0,19.2,73.0,5554.0,0.0,3.0,-3.4,22.0,-1139.0
2061,2024/25,31.5,336.0,17241.0,6.0,7.0,34.4,419.0,17206.0,0.0,9.0,-2.9,-83.0,35.0
2062,2024/25,23.5,305.0,15981.0,11.0,7.0,73.7,500.0,24123.0,10.0,9.0,-50.2,-195.0,-8142.0
2063,2024/25,5.0,69.0,3750.0,2.0,2.0,33.1,320.0,11883.0,0.0,8.0,-28.1,-251.0,-8133.0
2064,2024/25,1.5,4.0,349.0,0.0,2.0,30.6,574.0,17279.0,1.0,9.0,-29.1,-570.0,-16930.0
2065,2024/25,59.8,497.0,23438.0,9.0,10.0,29.9,493.0,16725.0,1.0,9.0,29.9,4.0,6713.0
2066,2024/25,23.2,334.0,13316.0,4.0,8.0,15.1,146.0,4547.0,0.0,8.0,8.1,188.0,8769.0
2067,2024/25,35.1,434.0,20190.0,13.0,10.0,35.1,251.0,14005.0,9.0,8.0,0.0,183.0,6185.0
2068,2024/25,15.2,230.0,8083.0,0.0,6.0,5.0,69.0,3750.0,2.0,2.0,10.2,161.0,4333.0
2069,2024/25,25.7,331.0,10764.0,0.0,5.0,20.6,278.0,11435.0,4.0,7.0,5.1,53.0,-671.0
2070,2024/25,33.5,482.0,17591.0,1.0,9.0,13.5,50.0,2953.0,0.0,2.0,20.0,432.0,14638.0
2071,2024/25,17.8,144.0,9718.0,9.0,5.0,1.5,4.0,349.0,0.0,2.0,16.3,140.0,9369.0
2072,2024/25,61.6,406.0,20301.0,10.0,8.0,36.7,443.0,20605.0,13.0,11.0,24.9,-37.0,-304.0
2073,2024/25,33.1,606.0,18376.0,1.0,10.0,31.3,367.0,17177.0,6.0,7.0,1.8,239.0,1199.0
2074,2024/25,27.3,380.0,10392.0,0.0,8.0,19.5,334.0,13298.0,3.0,8.0,7.8,46.0,-2906.0
2075,2024/25,34.0,331.0,12470.0,0.0,8.0,59.8,497.0,23438.0,9.0,10.0,-25.8,-166.0,-10968.0
2076,2024/25,32.5,430.0,16825.0,0.0,7.0,23.5,305.0,15981.0,11.0,7.0,9.0,125.0,844.0
2077,2024/25,24.0,343.0,14313.0,3.0,9.0,75.8,461.0,24963.0,10.0,10.0,-51.8,-118.0,-10650.0
2078,2024/25,10.7,37.0,2097.0,0.0,1.0,17.2,189.0,9072.0,4.0,6.0,-6.5,-152.0,-6975.0
2079,2024/25,31.3,367.0,17177.0,6.0,7.0,30.3,436.0,15692.0,1.0,8.0,1.0,-69.0,1485.0
2080,2024/25,23.5,305.0,15981.0,11.0,7.0,22.8,306.0,9637.0,0.0,4.0,0.7,-1.0,6344.0
2081,2024/25,0.0,0.0,1440.0,2.0,1.0,27.3,380.0,10392.0,0.0,8.0,-27.3,-380.0,-8952.0
2082,2024/25,17.5,177.0,10495.0,9.0,5.0,44.0,404.0,14688.0,0.0,9.0,-26.5,-227.0,-4193.0
2083,2024/25,0.0,0.0,0.0,0.0,0.0,16.5,309.0,10268.0,0.0,7.0,-16.5,-309.0,-10268.0
2084,2024/25,58.8,470.0,23020.0,9.0,10.0,30.6,574.0,17279.0,1.0,9.0,28.2,-104.0,5741.0
2085,2024/25,23.5,383.0,17433.0,13.0,8.0,43.2,489.0,18630.0,0.0,9.0,-19.7,-106.0,-1197.0
2086,2024/25,14.0,321.0,8754.0,0.0,5.0,10.7,37.0,2097.0,0.0,1.0,3.3,284.0,6657.0
2087,2024/25,10.0,226.0,6518.0,0.0,4.0,0.0,0.0,1440.0,2.0,1.0,10.0,226.0,5078.0
2088,2024/25,19.5,344.0,15713.0,11.0,7.0,31.7,417.0,19748.0,13.0,8.0,-12.2,-73.0,-4035.0
2089,2024/25,74.0,471.0,24115.0,10.0,9.0,31.7,286.0,15527.0,9.0,8.0,42.3,185.0,8588.0
2090,2024/25,33.1,606.0,18376.0,1.0,10.0,21.8,350.0,13766.0,3.0,9.0,11.3,256.0,4610.0
2091,2024/25,20.7,374.0,9698.0,0.0,7.0,31.3,367.0,17177.0,6.0,7.0,-10.6,7.0,-7479.0
2092,2024/25,31.6,311.0,11840.0,0.0,7.0,27.3,453.0,15056.0,1.0,8.0,4.3,-142.0,-3216.0
2093,2024/25,44.6,520.0,19723.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,44.6,520.0,19723.0
2094,2024/25,17.9,194.0,9375.0,4.0,7.0,58.8,470.0,23020.0,9.0,10.0,-40.9,-276.0,-13645.0
2095,2024/25,22.1,249.0,12725.0,3.0,8.0,43.2,489.0,18630.0,0.0,9.0,-21.1,-240.0,-5905.0
2096,2024/25,15.8,95.0,4415.0,0.0,3.0,74.0,471.0,24115.0,10.0,9.0,-58.2,-376.0,-19700.0
2097,2024/25,27.0,401.0,14504.0,1.0,8.0,27.3,380.0,10392.0,0.0,8.0,-0.3,21.0,4112.0
2098,2024/25,23.3,357.0,15564.0,6.0,7.0,23.5,305.0,15981.0,11.0,7.0,-0.2,52.0,-417.0
2099,2024/25,0.0,0.0,1440.0,2.0,1.0,17.9,194.0,9375.0,4.0,7.0,-17.9,-194.0,-7935.0
2100,2024/25,37.7,316.0,15680.0,9.0,8.0,19.7,329.0,10728.0,0.0,6.0,18.0,-13.0,4952.0
2101,2024/25,1.5,4.0,349.0,0.0,2.0,30.6,485.0,20801.0,13.0,10.0,-29.1,-481.0,-20452.0
2102,2024/25,54.8,462.0,23163.0,9.0,10.0,8.8,290.0,7632.0,0.0,4.0,46.0,172.0,15531.0
2103,2024/25,23.9,300.0,11125.0,0.0,8.0,31.4,622.0,17378.0,0.0,9.0,-7.5,-322.0,-6253.0
2104,2024/25,19.9,361.0,11558.0,0.0,7.0,27.0,401.0,14504.0,1.0,8.0,-7.1,-40.0,-2946.0
2105,2024/25,25.7,331.0,10764.0,0.0,5.0,37.7,316.0,15680.0,9.0,8.0,-12.0,15.0,-4916.0
2106,2024/25,21.5,293.0,15060.0,11.0,7.0,1.5,4.0,349.0,0.0,2.0,20.0,289.0,14711.0
2107,2024/25,78.0,470.0,24658.0,10.0,10.0,44.8,366.0,20541.0,9.0,9.0,33.2,104.0,4117.0
2108,2024/25,31.2,592.0,17490.0,0.0,9.0,13.0,82.0,3559.0,0.0,2.0,18.2,510.0,13931.0
2109,2024/25,26.1,350.0,8937.0,0.0,7.0,32.8,345.0,12734.0,0.0,9.0,-6.7,5.0,-3797.0
2110,2024/25,46.6,511.0,19336.0,0.0,9.0,0.0,0.0,1440.0,2.0,1.0,46.6,511.0,17896.0
2111,2024/25,17.9,194.0,9375.0,4.0,7.0,23.7,365.0,10567.0,0.0,7.0,-5.8,-171.0,-1192.0
2112,2024/25,27.2,442.0,20427.0,13.0,9.0,21.8,350.0,13766.0,3.0,9.0,5.4,92.0,6661.0
2113,2024/25,24.4,357.0,14605.0,3.0,9.0,24.7,325.0,17331.0,11.0,8.0,-0.3,32.0,-2726.0
2114,2024/25,13.0,82.0,3559.0,0.0,2.0,29.1,397.0,19005.0,13.0,9.0,-16.1,-315.0,-15446.0
2115,2024/25,18.9,282.0,10698.0,0.0,6.0,43.0,507.0,19706.0,0.0,9.0,-24.1,-225.0,-9008.0
2116,2024/25,22.6,378.0,12800.0,1.0,7.0,24.1,315.0,8771.0,0.0,5.0,-1.5,63.0,4029.0
2117,2024/25,22.4,370.0,10452.0,0.0,6.0,46.4,385.0,20910.0,9.0,10.0,-24.0,-15.0,-10458.0
2118,2024/25,0.0,0.0,1440.0,2.0,1.0,44.3,328.0,14228.0,0.0,9.0,-44.3,-328.0,-12788.0
2119,2024/25,0.2,4.0,98.0,0.0,1.0,14.4,242.0,10099.0,4.0,7.0,-14.2,-238.0,-10001.0
2120,2024/25,15.4,275.0,6695.0,0.0,6.0,31.2,656.0,19056.0,1.0,9.0,-15.8,-381.0,-12361.0
2121,2024/25,34.0,393.0,12997.0,0.0,9.0,57.6,438.0,21422.0,10.0,8.0,-23.6,-45.0,-8425.0
2122,2024/25,18.0,424.0,14063.0,3.0,8.0,0.2,4.0,98.0,0.0,1.0,17.8,420.0,13965.0
2123,2024/25,21.2,290.0,7644.0,0.0,4.0,15.6,290.0,14277.0,6.0,7.0,5.6,0.0,-6633.0
2124,2024/25,26.1,342.0,17963.0,11.0,9.0,16.9,287.0,7043.0,0.0,7.0,9.2,55.0,10920.0
2125,2024/25,45.6,384.0,18387.0,9.0,10.0,15.8,95.0,4415.0,0.0,3.0,29.8,289.0,13972.0
2126,2024/25,30.0,252.0,15778.0,9.0,7.0,0.0,0.0,1440.0,2.0,1.0,30.0,252.0,14338.0
2127,2024/25,72.6,440.0,23931.0,10.0,9.0,31.9,616.0,18934.0,1.0,9.0,40.7,-176.0,4997.0
2128,2024/25,33.0,457.0,16098.0,0.0,9.0,16.7,328.0,11053.0,1.0,6.0,16.3,129.0,5045.0
2129,2024/25,18.0,196.0,9413.0,4.0,7.0,14.5,308.0,9487.0,0.0,6.0,3.5,-112.0,-74.0
2130,2024/25,29.1,397.0,19005.0,13.0,9.0,34.0,393.0,12997.0,0.0,9.0,-4.9,4.0,6008.0
2131,2024/25,15.8,95.0,4415.0,0.0,3.0,22.8,396.0,17520.0,6.0,8.0,-7.0,-301.0,-13105.0
2132,2024/25,18.1,285.0,10747.0,0.0,7.0,24.1,315.0,8771.0,0.0,5.0,-6.0,-30.0,1976.0
2133,2024/25,26.8,457.0,15431.0,1.0,8.0,21.7,354.0,17070.0,13.0,8.0,5.1,103.0,-1639.0
2134,2024/25,5.0,69.0,2310.0,0.0,1.0,14.6,406.0,13886.0,3.0,9.0,-9.6,-337.0,-11576.0
2135,2024/25,44.9,384.0,18240.0,9.0,9.0,20.5,250.0,11256.0,4.0,8.0,24.4,134.0,6984.0
2136,2024/25,0.2,4.0,98.0,0.0,1.0,61.3,404.0,21865.0,10.0,8.0,-61.1,-400.0,-21767.0
2137,2024/25,33.0,555.0,17677.0,1.0,9.0,26.1,342.0,17963.0,11.0,9.0,6.9,213.0,-286.0
2138,2024/25,15.8,273.0,6259.0,0.0,7.0,32.9,281.0,17156.0,9.0,8.0,-17.1,-8.0,-10897.0
2139,2024/25,11.1,204.0,5806.0,0.0,7.0,29.6,391.0,13859.0,0.0,8.0,-18.5,-187.0,-8053.0
2140,2024/25,20.3,348.0,14619.0,3.0,9.0,5.1,58.0,2318.0,0.0,2.0,15.2,290.0,12301.0
2141,2024/25,20.6,171.0,6382.0,0.0,5.0,33.3,377.0,12327.0,0.0,9.0,-12.7,-206.0,-5945.0
2142,2024/25,30.6,488.0,20042.0,6.0,9.0,5.0,69.0,2310.0,0.0,1.0,25.6,419.0,17732.0
