sezon,match_id,kolejka,gospodarz,gosc,wynik_1x2,p_home_raw,p_draw_raw,p_away_raw,lambda_home,lambda_away,decay,ll_cal
2025/26,2357,2,Cracovia,Bruk-Bet Termalica Nieciecza,H,0.4385167004498404,0.2738624941891031,0.2876208053610566,1.344894892623841,1.0336818296585528,0.0,0.8403302051908016
2025/26,2358,2,GKS Katowice,Zagłębie Lubin,D,0.47865919288656117,0.25181353990148103,0.2695272672119579,1.5649928886239375,1.1091864015568966,0.0,1.3922465828110848
2025/26,2359,2,Raków Częstochowa,Wisła Płock,A,0.5009826502611288,0.2881259058086255,0.2108914439302455,1.3040950995054965,0.7368209463738934,0.0,1.5444759588779176
2025/26,2360,2,Jagiellonia Białystok,Widzew Łódź,H,0.6179121399244542,0.20690413764765686,0.17518372242788882,2.049942020812496,0.9925293691292885,0.0,0.47188391484166375
2025/26,2361,2,Piast Gliwice,Górnik Zabrze,A,0.39537333742797787,0.29467618016266744,0.3099504824093547,1.1546455043469563,0.9866466335635657,0.0,1.1363069976362026
2025/26,2362,3,Wisła Płock,Piast Gliwice,H,0.4446097924324366,0.29128389465694343,0.2641063129106199,1.239316501086949,0.8839225398734492,0.0,0.8246189370756292
2025/26,2363,3,Bruk-Bet Termalica Nieciecza,Pogoń Szczecin,D,0.3013750983974272,0.2647059363016734,0.43391896530089924,1.1268195267693664,1.4075124302596687,0.0,1.3513020514303768
2025/26,2364,3,Legia Warszawa,Arka Gdynia,D,0.6325933359332487,0.2152487620766922,0.15215790199005905,1.903546225256225,0.8062924798477497,0.0,1.5600367269871034
2025/26,2365,3,Motor Lublin,Jagiellonia Białystok,D,0.342197449263046,0.2290274593923199,0.42877509134463393,1.547103472540959,1.7529256729741676,0.0,1.5049703529838796
2025/26,2366,3,Zagłębie Lubin,Korona Kielce,D,0.3920792399127423,0.28226880736060006,0.32565195272665765,1.2214787138507281,1.0866992247355967,0.0,1.2732459466369048
2025/26,2367,3,Radomiak Radom,Raków Częstochowa,H,0.3004337634401246,0.2854017871041043,0.41416444945577086,1.008064100136564,1.2364578282626402,0.0,1.255557155695265
2025/26,2368,3,Cracovia,Lechia Gdańsk,D,0.5377773169621729,0.22870906675111685,0.2335136162867104,1.8322377331840425,1.1308564960127414,0.0,1.4945278381521623
2025/26,2369,3,Lech Poznań,Górnik Zabrze,H,0.5184705058312782,0.2530533785963255,0.2284761155723962,1.5728944291838658,0.951604902775276,0.0,0.6588710074157168
2025/26,2370,3,Widzew Łódź,GKS Katowice,H,0.4411068020420948,0.25763550857451584,0.30125768938338915,1.4748927019225282,1.1728813623134096,0.0,0.8346470816743004
2025/26,2371,4,Arka Gdynia,Pogoń Szczecin,H,0.2374090165248537,0.26638616898813294,0.49620481448701337,0.9145699059214712,1.4517413523283127,0.0,1.5168217980854637
2025/26,2372,4,Legia Warszawa,GKS Katowice,H,0.6061975273667941,0.20433703269672077,0.18946543993648518,2.112975346780082,1.0979755678094711,0.0,0.49234603852677633
2025/26,2373,4,Lechia Gdańsk,Motor Lublin,D,0.3802904747575514,0.23204615531321926,0.3876633699292292,1.6185525383139414,1.6359432320590357,0.0,1.4871789656528722
2025/26,2374,4,Górnik Zabrze,Bruk-Bet Termalica Nieciecza,A,0.45525394572870853,0.27164432599396454,0.2731017282773269,1.3796438056240734,1.0029388943245265,0.0,1.2695345307193584
2025/26,2375,4,Korona Kielce,Radomiak Radom,H,0.4229384568130136,0.27358323379976324,0.3034783093872233,1.326550117340609,1.07935936593978,0.0,0.879925384149392
2025/26,2376,4,Raków Częstochowa,Zagłębie Lubin,A,0.5685822064037642,0.25105806942100145,0.18035972417523413,1.5861360896248116,0.7682118891628014,0.0,1.7120397251806827
2025/26,2377,4,Jagiellonia Białystok,Cracovia,H,0.5321277397464507,0.2269566581447748,0.2409156021087744,1.8554161920009837,1.178083556489489,0.0,0.6316948715321966
2025/26,2378,4,Piast Gliwice,Lech Poznań,H,0.3216831403307725,0.30304016573906667,0.37527669393016083,0.9751745875247019,1.0786772949893502,0.0,1.1791490931006137
2025/26,2379,4,Widzew Łódź,Wisła Płock,D,0.3433073663314573,0.27970819629671106,0.37698443737183174,1.1418064925656972,1.2106509909727865,0.0,1.2870274023331714
2025/26,2380,5,Wisła Płock,Legia Warszawa,H,0.3873528684872511,0.2623808655965836,0.35026626591616544,1.3506778395961,1.271215593200027,0.0,0.9770273890084734
2025/26,2381,5,Bruk-Bet Termalica Nieciecza,Raków Częstochowa,A,0.3153793807575402,0.29650992685821737,0.3881106923842426,0.9907192062291591,1.1332192411361763,0.0,0.9019216051595695
2025/26,2382,5,Motor Lublin,Piast Gliwice,D,0.41445868356818466,0.2728760232050951,0.31266529322672043,1.3192652675794156,1.1079857779384383,0.0,1.3084908137751574
2025/26,2383,5,Zagłębie Lubin,Lechia Gdańsk,H,0.4558610559869261,0.24450124991558478,0.2996376940974891,1.6154598601611363,1.2649267076042543,0.0,0.7993280477149701
2025/26,2384,5,Radomiak Radom,Jagiellonia Białystok,A,0.3309752799675974,0.23713756140623993,0.4318871586261626,1.4296788436453742,1.6627554321444697,0.0,0.7901931555464825
2025/26,2385,5,Pogoń Szczecin,Górnik Zabrze,A,0.5193657572032631,0.2450458382430403,0.23558840455369684,1.6497691091803826,1.026389905619638,0.0,1.4266044030662908
2025/26,2386,5,Cracovia,Widzew Łódź,H,0.4947256509098694,0.2553969187020535,0.24987743038807705,1.5426609491948144,1.0174410797188735,0.0,0.7096075196956169
2025/26,2387,5,GKS Katowice,Arka Gdynia,H,0.5185860322965714,0.262333337337276,0.21908063036615258,1.4931384155708038,0.8691047388646747,0.0,0.6583714881055055
2025/26,2388,5,Lech Poznań,Korona Kielce,D,0.5564666456669985,0.24741644149629885,0.19611691283670268,1.6238964634472948,0.8512430268332651,0.0,1.4095443163707246
2025/26,2389,6,Wisła Płock,Zagłębie Lubin,H,0.48622871478724444,0.2680176581767267,0.24575362703602904,1.433081259510375,0.9347037021776958,0.0,0.7279867967699879
2025/26,2390,6,Legia Warszawa,Jagiellonia Białystok,D,0.46818373428392246,0.2254881715079641,0.30632809420811347,1.8496408791622474,1.4626953906006117,0.0,1.5123630905546022
2025/26,2391,6,Lechia Gdańsk,Arka Gdynia,H,0.5505323050943403,0.23881577055328926,0.21065192435237048,1.712253651934351,0.9605326501115191,0.0,0.5945541232600112
2025/26,2392,6,Górnik Zabrze,GKS Katowice,H,0.5037743408841575,0.24686665204731764,0.24935900706852482,1.6271482960035284,1.0683122675547667,0.0,0.6902501688014805
2025/26,2393,6,Radomiak Radom,Bruk-Bet Termalica Nieciecza,D,0.4677074519177992,0.2598999603713535,0.27239258771084746,1.4840834834455823,1.0675458199932855,0.0,1.3584962839980663
2025/26,2394,6,Korona Kielce,Motor Lublin,H,0.44526978475139106,0.25787851942194295,0.29685169582666593,1.4778958513923952,1.1578629028775997,0.0,0.824354216783486
2025/26,2395,6,Raków Częstochowa,Lech Poznań,D,0.3983787137229646,0.28339836105097327,0.3182229252260621,1.2248501750026592,1.0627732178948432,0.0,1.2684886906218993
2025/26,2396,6,Piast Gliwice,Cracovia,D,0.3961421153230045,0.29084383657869173,0.3130140480983037,1.1771971857034622,1.0121905016022146,0.0,1.2405200441644253
2025/26,2397,6,Widzew Łódź,Pogoń Szczecin,A,0.3206044784230928,0.2631009785489427,0.4162945430279644,1.1909496124864696,1.3950534115858604,0.0,0.8285697923148003
2025/26,2398,7,Arka Gdynia,Wisła Płock,H,0.23669830140800718,0.29816519144958,0.4651365071424126,0.7799425774622983,1.220264021346307,0.0,1.517587490748375
2025/26,2399,7,Bruk-Bet Termalica Nieciecza,Korona Kielce,A,0.38868298750638575,0.2814451544846795,0.32987185800893454,1.2208118623853843,1.1012021767542124,0.0,1.0706787282210593
2025/26,2400,7,Zagłębie Lubin,Piast Gliwice,D,0.37438287728032255,0.2972853676086547,0.3283317551110227,1.1060595974177434,1.0159201961765225,0.0,1.2182701098519344
2025/26,2401,7,Górnik Zabrze,Motor Lublin,A,0.4987026131475174,0.24256846563009332,0.2587289212223894,1.6688352231573367,1.133328319670144,0.0,1.3269508379887005
2025/26,2402,7,Pogoń Szczecin,Raków Częstochowa,H,0.4276847163812698,0.2707819356957419,0.3015333479229882,1.3531605805711024,1.0902907966751603,0.0,0.8678354429582636
2025/26,2403,7,Cracovia,Legia Warszawa,H,0.3645341488989953,0.254352048399389,0.3811138027016156,1.3666502251925876,1.4030333951387093,0.0,1.0444209694984032
2025/26,2404,7,GKS Katowice,Radomiak Radom,H,0.4317387369825653,0.2500689639492534,0.31819229906818125,1.5304035528132962,1.27902511352772,0.0,0.8585794746299733
2025/26,2405,7,Lech Poznań,Widzew Łódź,H,0.5540298888824463,0.2436612173774535,0.2023088937401001,1.6611460408316645,0.8969272937036925,0.0,0.5876151745522364
2025/26,2406,7,Jagiellonia Białystok,Lechia Gdańsk,H,0.6551427784372884,0.17957715842727254,0.16528006313543897,2.4499661415666876,1.1675170498937784,0.0,0.4106576811145738
2025/26,2407,8,Wisła Płock,Cracovia,D,0.442208667536426,0.27891963757064125,0.2788716948929327,1.3143535985003165,0.9822604099249218,0.0,1.283240376763168
2025/26,2408,8,Legia Warszawa,Radomiak Radom,H,0.5994390241857692,0.21526690726900397,0.18529406854522662,1.959084079940924,0.989609698491997,0.0,0.5039877685844074
2025/26,2409,8,Lechia Gdańsk,GKS Katowice,H,0.41608769908918297,0.23899919522518698,0.34491310568562994,1.6166546662013197,1.4529801555995894,0.0,0.8998197205264916
2025/26,2410,8,Motor Lublin,Bruk-Bet Termalica Nieciecza,D,0.5267554623720709,0.23500505229690605,0.2382394853310233,1.7583767296755335,1.1048056663971664,0.0,1.4654297103380263
2025/26,2411,8,Korona Kielce,Pogoń Szczecin,H,0.34562049448593335,0.26866175858869507,0.3857177469253714,1.2164639347368151,1.300869855790793,0.0,1.102174851848345
2025/26,2412,8,Lech Poznań,Zagłębie Lubin,A,0.5770826167634981,0.22833644297837397,0.1945809402581278,1.8155387205635414,0.9506558855831678,0.0,1.6312350385518415
2025/26,2413,8,Raków Częstochowa,Górnik Zabrze,A,0.48383991811661525,0.27543849560871747,0.2407215862746672,1.3768903014758336,0.8829182907344764,0.0,1.4034873284624765
2025/26,2414,8,Piast Gliwice,Jagiellonia Białystok,D,0.3435502071993446,0.2676313383504578,0.3888184544501978,1.2185169678592764,1.3140664909615973,0.0,1.3350529867671557
2025/26,2415,8,Widzew Łódź,Arka Gdynia,H,0.5584859808986893,0.26437804647741336,0.17713597262389752,1.4788909791467302,0.702457309320167,0.0,0.5786949579441895
2025/26,2416,9,Arka Gdynia,Korona Kielce,D,0.25470967787350657,0.2855513632010166,0.45973895892547695,0.8814193383970345,1.289629141235103,0.0,1.2740448253466108
2025/26,2417,9,Bruk-Bet Termalica Nieciecza,Lech Poznań,A,0.27928580887871357,0.2555882411644113,0.4651259499568751,1.1173379649216046,1.5191073587349044,0.0,0.7150062449495052
2025/26,2418,9,Zagłębie Lubin,Motor Lublin,D,0.4312209658328144,0.24920522373391232,0.3195738104332731,1.537818912646545,1.2899513070631174,0.0,1.4059064431941621
2025/26,2419,9,Górnik Zabrze,Widzew Łódź,H,0.47693454704014704,0.26704653698153324,0.2560189159783198,1.43389249650164,0.9735667008716038,0.0,0.7489976567203398
2025/26,2420,9,Radomiak Radom,Piast Gliwice,H,0.4041190831219386,0.28747581773139264,0.3084050991466687,1.2091328918168678,1.0176984968151572,0.0,0.9291650923888082
2025/26,2421,9,Pogoń Szczecin,Lechia Gdańsk,A,0.6048376200583147,0.20528058875505584,0.1898817911866295,2.1001554539731453,1.0924987815040055,0.0,1.6581559348714858
2025/26,2422,9,GKS Katowice,Cracovia,A,0.3832272610528607,0.2597210732441906,0.3570516657029486,1.3634319415394722,1.306903447251771,0.0,0.987545630530046
2025/26,2423,9,Raków Częstochowa,Legia Warszawa,D,0.40816205044857135,0.2701456307803444,0.32169231877108406,1.3290306861164738,1.1480724535314095,0.0,1.3197980134651148
2025/26,2424,9,Wisła Płock,Jagiellonia Białystok,A,0.3860571693974608,0.2690043667816035,0.34493846382093596,1.2990544878027754,1.2125820917976113,0.0,1.023724794188917
2025/26,2425,10,Wisła Płock,GKS Katowice,D,0.48825940084179004,0.26440449613777617,0.2473361030204338,1.4627179040566447,0.9585383029512908,0.0,1.3391694656482294
2025/26,2426,10,Legia Warszawa,Pogoń Szczecin,H,0.5016128638113926,0.23133190521159208,0.2670552309770154,1.7972857392773676,1.25376717378555,0.0,0.6956163560621098
2025/26,2427,10,Motor Lublin,Radomiak Radom,D,0.45265406366715216,0.2448181113802295,0.3025278249526183,1.6086356700627007,1.2719029736850593,0.0,1.4239617107499574
2025/26,2428,10,Zagłębie Lubin,Arka Gdynia,H,0.5631049635598041,0.25567976898050515,0.18121526745969083,1.5479036329743048,0.7522663739159664,0.0,0.5699818275879313
2025/26,2429,10,Korona Kielce,Lechia Gdańsk,H,0.4850248324121652,0.24408943297079458,0.27088573461704024,1.6453469989459217,1.1678106731471989,0.0,0.7316273517711117
2025/26,2430,10,Cracovia,Górnik Zabrze,D,0.42560972735622943,0.2701670866912297,0.30422318595254083,1.3548198269463017,1.1013669916546611,0.0,1.3186411837208385
2025/26,2431,10,Lech Poznań,Jagiellonia Białystok,D,0.46973358055140013,0.23729494842317295,0.29297147102542687,1.7067190281106488,1.301729050688097,0.0,1.4569443916882134
2025/26,2432,10,Piast Gliwice,Bruk-Bet Termalica Nieciecza,H,0.46862312639232895,0.28154520358273183,0.24983167002493917,1.3234371517452217,0.8842425954438221,0.0,0.7676449374809156
2025/26,2433,10,Widzew Łódź,Raków Częstochowa,A,0.3225471808560335,0.28836332751298954,0.38908949163097695,1.0469994183334317,1.1799749710751548,0.0,0.8990226105746293
2025/26,2434,11,Arka Gdynia,Cracovia,H,0.23294639851622115,0.2823515588848245,0.4847020425989543,0.8285030624203669,1.3306154272163158,0.0,1.5364173120785252
2025/26,2435,11,Bruk-Bet Termalica Nieciecza,Widzew Łódź,A,0.40231823055396176,0.2621043023938765,0.33557746705216196,1.3800855551849494,1.2371123485779267,0.0,1.0524172060313532
2025/26,2436,11,Lechia Gdańsk,Wisła Płock,D,0.3696552124415795,0.270424562675756,0.3599202248826644,1.2570967349883169,1.2366935742720047,0.0,1.3214915363885409
2025/26,2437,11,Górnik Zabrze,Legia Warszawa,H,0.3608029787058098,0.2596967571405718,0.3795002641536184,1.3157168237204457,1.3561024541171998,0.0,1.055391892664415
2025/26,2438,11,Radomiak Radom,Zagłębie Lubin,H,0.4507928099467621,0.25749454382970915,0.2917126462235287,1.4876091330429138,1.1445678155001453,0.0,0.8108893080213482
2025/26,2439,11,Pogoń Szczecin,Piast Gliwice,H,0.5179782869227718,0.25539996308777335,0.22662174998945472,1.5517305314696663,0.9318777822956479,0.0,0.659827308356183
2025/26,2440,11,GKS Katowice,Lech Poznań,A,0.2961573986186019,0.25179690279895967,0.4520456985824383,1.1981275904951554,1.5401241187892603,0.0,0.7438891930395988
2025/26,2441,11,Raków Częstochowa,Motor Lublin,H,0.5557654053571577,0.24049712528657888,0.2037374693562634,1.6927544197885636,0.9205472574331535,0.0,0.5843342211169908
2025/26,2442,11,Jagiellonia Białystok,Korona Kielce,H,0.5370093595674379,0.23251371164170465,0.2304769287908575,1.7863829829209252,1.0890705586286675,0.0,0.6215900724855501
2025/26,2443,12,Wisła Płock,Bruk-Bet Termalica Nieciecza,H,0.5009876254402349,0.2694587500072895,0.22955362455247563,1.4306824935489317,0.873020264534668,0.0,0.6955195987782191
2025/26,2444,12,Motor Lublin,GKS Katowice,A,0.44786741646371464,0.2409202049687562,0.3112123785675291,1.6435207636470126,1.332734318753883,0.0,1.1315214025355254
2025/26,2445,12,Zagłębie Lubin,Legia Warszawa,H,0.2883640958845531,0.24953279598199868,0.4621031081334481,1.1891307908645916,1.5721589619489171,0.0,1.3035839672484995
2025/26,2446,12,Korona Kielce,Górnik Zabrze,D,0.3847303931197671,0.27884407454395344,0.33642553233627936,1.230258440520421,1.1313247797431214,0.0,1.2870166161147105
2025/26,2447,12,Cracovia,Raków Częstochowa,H,0.3484690881592326,0.2867076965105178,0.36482321533024936,1.113010126779235,1.145863567223564,0.0,1.0920076394021687
2025/26,2448,12,Lech Poznań,Pogoń Szczecin,D,0.47934189868745297,0.24265839100156794,0.27799971031097914,1.656242712892837,1.2043731580170742,0.0,1.4323029877347344
2025/26,2449,12,Jagiellonia Białystok,Arka Gdynia,H,0.6967053318079242,0.1888404216610077,0.11445424653106817,2.110419129269563,0.7170000697006417,0.0,0.34617772361543453
2025/26,2450,12,Piast Gliwice,Lechia Gdańsk,A,0.4350685293437174,0.2618197611786316,0.3031117094776508,1.432125688234115,1.1503783118415019,0.0,1.1593420195854922
2025/26,2451,12,Widzew Łódź,Radomiak Radom,H,0.43735446453744764,0.2650364555577359,0.2976090799048162,1.40933848123647,1.1138492345000672,0.0,0.8436327863073536
2025/26,2452,13,Arka Gdynia,Piast Gliwice,H,0.2790465251448515,0.31290635650081294,0.4080471183543354,0.8385701281340708,1.0815054779950872,0.0,1.3352102758970361
2025/26,2453,13,Bruk-Bet Termalica Nieciecza,Zagłębie Lubin,D,0.4111580225250621,0.25541276035447724,0.3334292171204606,1.4503679995456202,1.280658561076886,0.0,1.3804768313747495
2025/26,2454,13,Legia Warszawa,Lech Poznań,D,0.4520415180266765,0.2498121626511913,0.2981463193221323,1.558796934474407,1.2190605964945553,0.0,1.4021009752153863
2025/26,2455,13,Motor Lublin,Widzew Łódź,H,0.41373491752695424,0.2538200013448489,0.3324450811281969,1.4685531297257801,1.2902536979801678,0.0,0.9051130197415121
2025/26,2456,13,Górnik Zabrze,Jagiellonia Białystok,H,0.3946878436230429,0.24876850481225113,0.35654365156470597,1.4797693680635204,1.3946548441618163,0.0,0.957255285992528
2025/26,2457,13,Radomiak Radom,Wisła Płock,D,0.37963518230022136,0.2898901600128124,0.3304746576869662,1.1551051471358846,1.057175549701206,0.0,1.245218042861727
2025/26,2458,13,Pogoń Szczecin,Cracovia,H,0.49560177881102885,0.24172570126958484,0.26267251991938634,1.6762500153998174,1.15446511500102,0.0,0.708245136845187
2025/26,2459,13,GKS Katowice,Korona Kielce,H,0.4056283934054275,0.263657276221543,0.33071433037302944,1.3735454554251327,1.213829413692059,0.0,0.9262762559451261
2025/26,2460,13,Raków Częstochowa,Lechia Gdańsk,H,0.5666629857116993,0.23378770934098259,0.19954930494731793,1.7599095849726654,0.9407856702541698,0.0,0.5636603805617214
2025/26,2461,14,Wisła Płock,Pogoń Szczecin,H,0.3821972634592629,0.2742903833890136,0.3435123531517233,1.255364749296652,1.1751606174505824,0.0,0.9910634645182645
2025/26,2462,14,Bruk-Bet Termalica Nieciecza,GKS Katowice,A,0.42462084869294964,0.2477229007548459,0.3276562505522046,1.5421568336419982,1.3256682840448242,0.0,1.077365409658847
2025/26,2463,14,Lechia Gdańsk,Radomiak Radom,A,0.4392606131886901,0.24193368024548545,0.3188057065658245,1.6216154875944926,1.3481710470955468,0.0,1.1061402547534491
2025/26,2464,14,Górnik Zabrze,Arka Gdynia,H,0.6459323676511748,0.22318721658565518,0.13088041576316997,1.782956250250765,0.6528427760254619,0.0,0.4248987719726146
2025/26,2465,14,Cracovia,Zagłębie Lubin,D,0.5027827442206807,0.25314337962697214,0.24407387615234732,1.566944552293731,1.0096378888434898,0.0,1.3857373965740694
2025/26,2466,14,Lech Poznań,Motor Lublin,D,0.6089349611228092,0.21093658461129966,0.18012845426589125,2.0060401158521364,0.9917268153494635,0.0,1.5813775030640318
2025/26,2467,14,Jagiellonia Białystok,Raków Częstochowa,A,0.432284299371851,0.2585877756864757,0.3091279249416734,1.4552318439275638,1.189628216772975,0.0,1.138620026974666
2025/26,2468,14,Piast Gliwice,Korona Kielce,D,0.3861858483782368,0.2924157700570692,0.321398381564694,1.152226073387031,1.024014747639518,0.0,1.235344538670263
2025/26,2469,14,Widzew Łódź,Legia Warszawa,D,0.3103725218520566,0.25893772297933904,0.4306897551686044,1.1908155908486524,1.450090534334422,0.0,1.3743639703350075
2025/26,2470,15,Arka Gdynia,Lech Poznań,H,0.17210993053716817,0.24760019095497146,0.5802898785078603,0.7478977024032584,1.6116064206918423,0.0,1.8730280936410184
2025/26,2471,15,Legia Warszawa,Bruk-Bet Termalica Nieciecza,A,0.646886061966275,0.19551290101459262,0.15760103701913245,2.1653915637555734,0.9681476342653106,0.0,1.8585742675304084
2025/26,2472,15,Lechia Gdańsk,Widzew Łódź,H,0.4370966369983592,0.2507092278071303,0.31219413519451045,1.5318137811486623,1.2560868882340377,0.0,0.8450204461192314
2025/26,2473,15,Motor Lublin,Wisła Płock,D,0.38797601667529186,0.2761570531271281,0.33586693019758,1.2534694547215115,1.1460049150205192,0.0,1.297294878027886
2025/26,2474,15,Zagłębie Lubin,Górnik Zabrze,H,0.36040161730067605,0.2684998121491122,0.37109857055021184,1.2508588140279915,1.273396615307832,0.0,1.0560365474765974
2025/26,2475,15,Radomiak Radom,Cracovia,H,0.3837675989664229,0.26530552016814485,0.35092688086543233,1.3216410698678538,1.2518505949747178,0.0,0.9870792193219626
2025/26,2476,15,Pogoń Szczecin,Jagiellonia Białystok,A,0.45143968640867005,0.22521650649066838,0.32334380710066146,1.8346442797476494,1.5269726119187255,0.0,1.091348946549412
2025/26,2477,15,Korona Kielce,Raków Częstochowa,A,0.34760516905142935,0.29401327715019854,0.3583815537983721,1.0724404176322264,1.0937087960840068,0.0,0.9844464186037022
2025/26,2478,15,GKS Katowice,Piast Gliwice,A,0.43712873886759884,0.2688964063172372,0.29397485481516406,1.379421944136643,1.0800151631162216,0.0,1.1916658595153584
2025/26,2479,16,Bruk-Bet Termalica Nieciecza,Arka Gdynia,H,0.5645315811201972,0.24059416916747345,0.1948742497123293,1.6880120150116082,0.8810663252198045,0.0,0.567535571687508
2025/26,2480,16,Legia Warszawa,Lechia Gdańsk,D,0.6112657355713306,0.20559579808857456,0.18313846634009495,2.0831961246511326,1.049854645304346,0.0,1.6090096893396857
2025/26,2481,16,Górnik Zabrze,Wisła Płock,D,0.47783362742585717,0.2759467649230529,0.2462196076510899,1.3689359542480193,0.8981864457618249,0.0,1.293379794986512
2025/26,2482,16,Pogoń Szczecin,Zagłębie Lubin,H,0.5689028539037845,0.22115245438787481,0.20994469170834082,1.913291851012952,1.075897051909027,0.0,0.5598078568134366
2025/26,2483,16,Cracovia,Motor Lublin,A,0.5044353112805224,0.2412933160399369,0.2542713726795405,1.6846889853454279,1.1251789533706857,0.0,1.3454317913364544
2025/26,2484,16,Lech Poznań,Radomiak Radom,H,0.5603200165303339,0.2324124069318056,0.2072675765378602,1.779167566382654,0.9849259796426895,0.0,0.5757872680122031
2025/26,2485,16,Raków Częstochowa,Piast Gliwice,A,0.5250175083887866,0.2745537619439398,0.20042872966727374,1.4025695632170276,0.7506403710809517,0.0,1.5988448776967825
2025/26,2486,16,Jagiellonia Białystok,GKS Katowice,H,0.5894467863619036,0.20380930201281627,0.20674391162528033,2.1504876204078465,1.2052105391090078,0.0,0.5223521027778307
2025/26,2487,16,Widzew Łódź,Korona Kielce,A,0.4077606184689339,0.27478434122555473,0.3174550403055113,1.2957479481463237,1.1091372388514358,0.0,1.1108176019089253
2025/26,2488,17,Arka Gdynia,Raków Częstochowa,A,0.19864164072684196,0.27160344857518104,0.5297549106979772,0.7554912761939204,1.4246234711730121,0.0,0.5853039687415993
2025/26,2489,17,Wisła Płock,Lech Poznań,D,0.3166508239180817,0.2816258643291241,0.4017233117527941,1.0684933860681634,1.2412450565562425,0.0,1.2821282031431036
2025/26,2490,17,Lechia Gdańsk,Bruk-Bet Termalica Nieciecza,H,0.499737492747398,0.23479677947247626,0.26546572778012567,1.755230481200183,1.2186289478596588,0.0,0.6995241417703415
2025/26,2491,17,Motor Lublin,Legia Warszawa,D,0.3300989838843284,0.24443429626120083,0.42546671985447065,1.360636368544627,1.5758034300971024,0.0,1.4351796783357353
2025/26,2492,17,Zagłębie Lubin,Jagiellonia Białystok,D,0.3387635091248308,0.24305365584710056,0.4181828350280685,1.3978215711908715,1.577974719662626,0.0,1.440486466779822
2025/26,2493,17,Radomiak Radom,Górnik Zabrze,H,0.3805961764032465,0.2606918569689406,0.358711966627813,1.350517566009071,1.3033864400173754,0.0,0.9964974625454932
2025/26,2494,17,Korona Kielce,Cracovia,A,0.4036523259354579,0.2771219015605599,0.31922577250398226,1.2734858138167586,1.1000391901000137,0.0,1.105010020996283
2025/26,2495,17,GKS Katowice,Pogoń Szczecin,H,0.339254400466802,0.2375457938261227,0.42319980570707516,1.4506551949012125,1.6444965879904998,0.0,1.1250258827244215
2025/26,2496,17,Piast Gliwice,Widzew Łódź,A,0.4261476420754423,0.2828786806951112,0.29097367722944656,1.2686459172067168,0.99589092929536,0.0,1.2026342361467142
2025/26,2497,18,Arka Gdynia,Motor Lublin,H,0.2824044029114472,0.26388173342504995,0.4537138636635029,1.0752920222228741,1.4375716904661702,0.0,1.32545350227693
2025/26,2498,18,Bruk-Bet Termalica Nieciecza,Jagiellonia Białystok,H,0.292496543913476,0.2305020105649751,0.47700144552154883,1.3610251524464603,1.7931288735901685,0.0,1.2895751845523538
