match_id,gospodarz,gosc,gole_gosp,gole_gosc,data_meczu,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,kolejka
1828,CRA,RCH,4,4,2023-12-03,48.1,51.9,23,17,7,8,8,6,8,3,13,9,7,14,0,0,1,4,1,0,0,0,29,24,11,4,6,11,237,263,144,175,17
1829,GÓR,POG,1,0,2023-12-01,41.2,58.8,10,26,4,5,3,13,3,8,5,7,14,13,3,1,4,2,1,0,0,0,23,23,1,11,7,3,326,476,258,388,17
1830,ZAG,LEG,0,3,2023-12-03,46.2,53.8,14,11,1,4,7,5,6,2,8,2,7,9,2,2,0,1,0,0,0,0,26,9,5,2,9,4,420,510,344,415,17
1831,KOR,LPO,0,1,2023-12-02,41.6,58.4,9,12,3,4,4,2,2,6,7,7,11,9,1,1,1,3,0,0,0,0,18,19,2,4,19,8,240,341,131,230,17
1832,PIA,PUN,1,0,2024-03-12,53.2,46.8,11,11,5,1,2,6,4,4,2,5,15,18,2,3,3,2,0,0,0,0,19,16,9,5,2,8,390,342,294,228,17
1833,STM,ŁKS,1,0,2024-02-28,48,52,13,11,4,2,4,4,5,5,2,7,14,13,3,4,3,2,1,0,1,0,21,21,8,5,11,5,447,489,354,404,17
1834,WAR,JAG,1,2,2023-12-01,40.2,59.8,13,14,4,5,5,3,4,6,8,2,18,14,1,0,5,1,1,0,1,0,19,9,5,1,9,12,386,588,283,485,17
1835,WID,RAD,0,3,2023-12-02,61,39,14,14,3,6,5,6,6,2,9,5,12,9,0,0,1,1,0,0,0,0,37,15,5,5,7,11,471,310,396,232,17
1836,ŚLĄ,RCZ,1,1,2023-12-03,31.5,68.5,7,10,5,5,0,1,2,4,2,7,8,11,1,0,1,1,0,0,0,0,6,28,1,6,5,13,296,634,207,545,17
1837,CRA,STM,2,2,2023-12-09,52.8,47.2,18,11,7,3,3,4,8,4,12,2,11,11,1,0,0,0,0,0,0,0,32,10,9,2,7,11,480,451,377,325,18
1838,JAG,RCZ,4,2,2023-12-10,48.9,51.1,12,15,5,7,3,3,4,5,3,8,19,15,6,2,3,1,0,0,0,0,12,24,2,7,7,3,407,410,321,339,18
1839,LPO,PIA,0,1,2023-12-10,64.2,35.8,19,7,4,3,9,2,6,2,14,3,15,11,0,0,3,2,0,0,0,0,35,13,11,4,5,6,518,291,425,200,18
1840,POG,WAR,3,3,2023-12-08,66.4,33.6,14,8,5,5,2,0,7,3,9,2,9,13,1,1,0,2,0,0,0,0,31,10,8,2,11,8,612,312,507,201,18
1841,PUN,WID,1,0,2023-12-11,35.5,64.5,14,8,4,2,7,3,3,3,3,4,11,18,1,1,4,4,0,0,0,0,18,19,3,2,15,6,262,486,156,392,18
1842,RAD,GÓR,1,1,2023-12-09,61.4,38.6,15,11,7,2,2,3,6,6,12,3,11,14,0,0,3,5,0,1,0,1,37,13,8,3,11,7,455,295,382,223,18
1843,RCH,ZAG,2,2,2023-12-08,40.6,59.4,11,14,5,6,3,3,3,5,4,9,17,7,0,0,3,2,1,0,1,0,17,29,8,7,12,10,363,527,271,435,18
1844,ŁKS,LEG,1,1,2023-12-10,29.1,70.9,11,24,2,5,3,6,6,13,1,7,16,15,1,0,3,3,0,0,0,0,8,30,1,9,8,12,230,545,149,465,18
1845,ŚLĄ,KOR,0,0,2023-12-09,64.5,35.5,13,5,4,0,4,2,5,3,7,3,8,14,2,1,1,2,0,0,0,0,16,12,2,1,4,11,563,303,460,213,18
1846,GÓR,WAR,3,0,2023-12-15,54.2,45.8,15,10,10,3,1,3,4,4,0,4,18,13,0,3,3,1,0,0,0,0,3,20,0,6,12,12,455,371,354,270,19
1847,ZAG,ŚLĄ,1,2,2023-12-15,69.9,30.1,22,8,5,5,7,2,10,1,7,1,7,5,0,2,0,0,0,0,0,0,32,11,11,5,8,10,659,283,593,232,19
1848,LEG,CRA,2,0,2023-12-17,66,34,9,8,5,2,1,2,3,4,5,0,16,10,4,3,5,2,0,0,0,0,23,5,6,1,6,9,499,266,406,180,19
1849,PIA,STM,3,0,2023-12-18,53.5,46.5,19,8,5,3,5,3,9,2,7,1,10,15,3,1,2,4,0,0,0,0,20,12,4,3,7,10,512,451,422,350,19
1850,PUN,JAG,3,3,2023-12-16,35.1,64.9,11,15,4,6,2,4,5,5,6,3,27,13,2,2,4,3,0,1,0,1,19,12,7,3,5,11,252,489,177,398,19
1851,RAD,LPO,2,2,2023-12-16,50.8,49.2,18,8,6,5,4,1,8,2,6,0,15,24,1,4,5,8,0,1,0,1,30,5,7,3,5,8,367,379,290,291,19
1852,RCZ,KOR,1,0,2023-12-17,51.5,48.5,13,6,5,4,2,1,6,1,4,2,19,14,1,3,1,1,0,0,0,0,21,8,4,1,5,14,417,404,320,305,19
1853,WID,POG,1,2,2023-12-16,51.5,48.5,11,11,7,7,1,0,3,4,5,1,11,10,5,1,2,2,0,0,0,0,24,12,3,4,7,7,517,500,438,419,19
1854,ŁKS,RCH,1,1,2023-12-17,50.5,49.5,15,18,3,5,4,11,8,2,6,7,15,16,2,0,2,1,0,0,0,0,28,27,6,7,10,12,374,368,285,285,19
1855,CRA,RAD,6,0,2024-02-10,59.6,40.4,15,8,8,1,2,4,5,3,6,2,11,8,1,1,3,2,0,2,0,0,16,14,2,2,12,7,460,309,388,244,20
1856,KOR,ŁKS,2,1,2024-02-12,52.7,47.3,13,6,4,5,5,1,4,0,10,3,17,13,2,2,2,4,0,0,0,0,28,11,3,2,15,9,376,352,257,236,20
1857,LPO,ZAG,2,0,2024-02-10,54.4,45.6,10,15,3,1,5,5,2,9,6,4,22,8,1,0,4,2,0,0,0,0,17,13,5,5,9,7,469,394,391,318,20
1858,PIA,GÓR,1,3,2024-02-10,53.9,46.1,14,10,7,4,3,2,4,4,4,2,16,20,2,1,2,1,0,0,0,0,22,14,6,2,5,7,430,374,350,287,20
1859,ŚLĄ,POG,0,1,2024-02-11,53.1,46.9,21,14,7,5,6,2,8,7,3,1,10,15,2,3,2,3,0,0,0,0,17,15,5,4,12,8,477,420,391,342,20
1860,RCH,LEG,0,1,2024-02-09,44,56,11,8,0,2,6,4,5,2,5,7,16,13,3,3,1,1,0,0,0,0,22,15,5,2,7,7,322,424,234,336,20
1861,STM,PUN,2,1,2024-02-09,73,27,17,9,10,3,1,3,6,3,5,6,11,13,0,0,2,2,0,0,0,0,23,15,4,3,5,11,634,228,539,139,20
1862,WAR,RCZ,2,1,2024-02-11,30.1,69.9,5,15,3,5,0,5,2,5,1,9,12,11,2,2,5,2,0,0,0,0,9,40,2,6,11,4,242,540,145,452,20
1863,WID,JAG,1,3,2024-02-11,53.2,46.8,8,12,3,6,0,3,5,3,12,6,13,13,0,3,1,2,0,0,0,0,35,15,9,3,13,7,439,403,351,320,20
1864,GÓR,KOR,3,1,2024-02-19,49.9,50.1,12,15,6,4,2,6,4,5,1,7,17,13,1,1,2,0,0,0,0,0,12,21,0,5,16,11,438,434,347,348,21
1865,JAG,LPO,1,2,2024-02-17,66.6,33.4,25,6,5,3,6,3,14,0,6,2,19,15,4,2,1,2,0,0,0,0,23,6,11,1,14,14,532,274,468,203,21
1866,ZAG,CRA,1,1,2024-02-18,47.6,52.4,13,19,3,5,3,7,7,7,3,6,14,13,1,3,4,2,0,0,0,0,16,24,1,8,7,4,382,413,285,317,21
1867,LEG,PUN,1,1,2024-02-18,71.7,28.3,34,4,8,2,16,0,10,2,19,1,14,19,1,0,3,3,0,0,0,0,47,8,13,4,5,12,518,215,444,142,21
1868,RAD,POG,0,4,2024-02-16,21.5,78.5,7,23,1,9,3,7,3,7,2,13,8,12,2,0,1,2,1,0,0,0,8,24,2,8,2,11,194,709,127,634,21
1869,RCZ,PIA,3,1,2024-02-17,61.9,38.1,12,7,4,6,3,0,5,1,2,2,12,24,3,2,4,5,0,0,0,0,16,12,3,2,12,11,509,312,414,207,21
1870,RCH,WAR,0,0,2024-02-17,60.2,39.8,14,8,5,1,3,6,6,1,8,1,15,16,2,1,0,2,0,0,0,0,33,9,6,1,3,11,516,353,413,234,21
1871,ŁKS,WID,0,2,2024-02-18,48.2,51.8,7,21,2,6,3,8,2,7,4,6,12,11,4,2,1,3,0,0,0,0,15,27,2,8,11,12,431,452,340,363,21
1872,ŚLĄ,STM,0,1,2024-02-16,59.5,40.5,15,3,5,1,6,1,4,1,6,5,12,12,1,0,1,2,0,0,0,0,31,14,8,2,8,14,554,383,472,286,21
1873,JAG,RCH,1,1,2024-02-24,68.2,31.8,11,8,2,2,6,1,3,5,7,2,9,16,0,1,2,2,0,0,0,0,32,9,4,3,19,9,692,322,601,239,22
1874,KOR,LEG,3,3,2024-02-25,55,45,18,13,5,4,9,7,4,2,3,3,10,15,2,1,3,3,0,0,0,0,22,9,6,2,13,14,450,375,378,278,22
1875,LPO,ŚLĄ,0,0,2024-02-24,60.4,39.6,11,9,3,2,3,4,5,3,5,2,13,10,5,0,0,3,0,0,0,0,25,6,2,2,8,9,543,363,479,281,22
1876,PIA,CRA,0,0,2024-02-23,59.8,40.2,7,11,1,2,4,5,2,4,8,2,13,14,0,2,1,1,0,0,0,0,23,12,2,2,9,12,540,365,461,285,22
1877,POG,ŁKS,4,2,2024-02-23,52.5,47.5,17,13,6,3,7,5,4,5,4,1,9,10,2,1,2,2,0,0,0,0,14,5,4,0,9,11,458,426,372,342,22
1878,PUN,ZAG,2,2,2024-02-25,42.3,57.7,12,24,9,7,2,9,1,8,5,7,8,5,3,3,1,0,0,0,0,0,18,22,7,8,15,6,367,498,278,426,22
1879,STM,RCZ,0,0,2024-02-24,42.8,57.2,8,16,2,7,2,3,4,6,2,9,9,8,0,0,2,2,0,0,0,0,13,25,2,3,16,8,364,479,255,387,22
1880,WAR,RAD,0,0,2024-02-26,52.9,47.1,4,12,0,2,3,3,1,7,0,4,18,15,0,2,1,1,0,0,0,0,18,20,1,7,10,7,414,368,311,260,22
1881,WID,GÓR,3,1,2024-02-25,45.5,54.5,16,10,7,3,3,3,6,4,4,3,11,14,3,0,1,2,0,1,0,1,13,18,2,4,12,9,436,519,366,450,22
1882,CRA,WAR,0,1,2024-03-01,58.5,41.5,15,8,4,5,4,2,7,1,3,2,11,7,2,0,2,0,0,0,0,0,15,16,3,2,2,18,494,344,376,229,23
1883,GÓR,JAG,2,1,2024-03-02,33.1,66.9,12,14,7,3,2,3,3,8,5,4,9,12,2,2,1,5,0,0,0,0,10,27,3,7,10,11,265,537,205,461,23
1884,ZAG,KOR,1,0,2024-03-03,40.3,59.7,5,12,2,3,1,5,2,4,2,4,16,12,4,2,3,4,1,0,1,0,9,28,5,7,15,7,339,486,257,396,23
1885,LEG,POG,1,1,2024-03-02,61.6,38.4,16,7,5,3,6,0,5,4,9,1,7,14,4,0,2,2,0,0,0,0,26,12,5,1,6,9,544,341,444,254,23
1886,RAD,STM,2,1,2024-03-04,37.4,62.6,23,4,7,2,7,0,9,2,6,8,12,14,1,0,2,2,0,0,0,0,22,25,7,2,11,8,286,482,212,397,23
1887,RCZ,LPO,4,0,2024-03-03,35.2,64.8,21,5,7,0,7,1,7,4,6,4,16,8,1,0,3,2,0,0,0,0,12,8,2,2,6,8,329,611,247,512,23
1888,RCH,PIA,3,0,2024-03-01,49.1,50.9,18,9,8,2,5,1,5,6,6,6,9,12,3,0,1,1,0,0,0,0,16,14,5,2,11,4,377,392,309,324,23
1889,ŁKS,PUN,3,2,2024-03-03,51.9,48.1,13,16,5,5,4,6,4,5,7,10,16,12,0,5,4,1,0,0,0,0,21,29,2,9,6,9,319,286,251,203,23
1890,ŚLĄ,WID,2,1,2024-03-02,43.4,56.6,11,12,7,3,1,3,3,6,1,3,10,11,3,2,2,7,0,0,0,0,11,21,4,5,5,8,349,450,271,358,23
1891,GÓR,LPO,0,0,2024-03-09,51.7,48.3,13,8,2,4,5,2,6,2,8,6,12,14,0,1,1,0,0,0,0,0,15,15,3,4,8,8,479,454,410,386,24
1892,JAG,ŚLĄ,3,1,2024-03-08,48.6,51.4,19,9,9,3,4,3,6,3,2,2,16,13,1,2,1,4,0,0,0,0,11,16,4,4,10,5,468,490,385,411,24
1893,KOR,CRA,1,1,2024-03-09,48.5,51.5,14,11,3,6,4,2,7,3,3,4,10,15,1,0,0,2,0,0,0,0,31,16,4,5,11,12,374,414,269,318,24
1894,PIA,RAD,2,3,2024-03-08,59.2,40.8,13,11,5,5,4,3,4,3,7,4,17,16,0,2,3,4,0,1,0,1,29,13,4,5,13,9,402,284,309,193,24
1895,POG,ZAG,0,2,2024-03-10,59.9,40.1,17,10,4,6,8,2,5,2,7,4,11,12,2,3,1,1,0,0,0,0,24,12,6,1,8,10,575,391,473,289,24
1896,PUN,RCZ,1,1,2024-03-09,40.1,59.9,10,21,5,5,3,8,2,8,2,6,13,12,2,1,0,2,1,1,0,1,13,29,5,5,10,3,281,409,190,342,24
1897,STM,RCH,3,1,2024-03-10,49.5,50.5,12,18,7,6,4,4,1,8,4,5,13,11,3,0,1,1,0,0,0,0,19,19,3,5,5,9,402,411,308,306,24
1898,WAR,ŁKS,0,1,2024-03-11,57.7,42.3,15,6,7,2,2,1,6,3,9,5,11,14,1,0,3,1,0,0,0,0,32,17,12,2,8,10,436,323,353,234,24
1899,WID,LEG,1,0,2024-03-10,45.8,54.2,8,9,4,4,3,1,1,4,5,8,13,8,1,2,1,2,0,0,0,0,14,25,1,7,12,11,421,495,345,405,24
1900,CRA,WID,2,2,2024-03-16,46.5,53.5,14,9,5,4,4,3,5,2,7,5,15,4,1,1,1,0,0,0,0,0,24,18,6,4,9,6,413,488,326,401,25
1901,ZAG,STM,0,0,2024-03-15,51,49,19,9,7,3,4,2,8,4,6,3,12,14,1,0,1,5,0,0,0,0,25,10,7,1,6,6,539,527,470,449,25
1902,KOR,POG,2,2,2024-03-17,37.9,62.1,11,13,3,4,3,5,5,4,4,8,12,18,3,0,3,2,0,0,0,0,17,28,4,5,13,9,293,477,207,387,25
1903,LPO,WAR,2,0,2024-03-15,60.8,39.2,10,19,5,8,0,4,5,7,5,4,15,9,2,0,3,0,0,0,0,0,22,20,7,8,3,11,503,320,425,245,25
1904,LEG,PIA,3,1,2024-03-17,40.2,59.8,7,13,3,1,2,6,2,6,1,3,17,10,0,2,3,2,1,0,0,0,5,28,0,8,6,5,348,497,268,425,25
1905,RAD,JAG,0,2,2024-03-16,49.3,50.7,18,10,4,4,5,4,9,2,7,5,15,11,0,4,5,3,0,0,0,0,29,13,11,2,6,8,357,384,280,299,25
1906,RCH,GÓR,1,2,2024-03-16,55,45,23,8,5,4,6,0,12,4,9,2,10,18,1,0,0,3,0,0,0,0,37,7,10,0,6,14,477,415,391,332,25
1907,ŁKS,RCZ,1,1,2024-03-17,39.9,60.1,10,32,1,7,5,12,4,13,3,11,16,7,0,0,4,2,0,0,0,0,13,25,3,9,16,13,328,493,224,385,25
1908,ŚLĄ,PUN,0,0,2024-03-16,58.3,41.7,19,6,7,3,4,2,8,1,10,2,14,16,2,0,2,4,0,0,0,0,28,13,8,0,1,13,404,293,332,202,25
1909,GÓR,LEG,1,3,2024-04-01,58.3,41.7,15,10,2,6,6,0,7,4,6,6,12,10,0,4,1,3,0,0,0,0,13,12,4,4,5,14,563,401,497,334,26
1910,JAG,ŁKS,6,0,2024-03-30,64.1,35.9,28,8,9,2,5,2,14,4,12,2,8,13,2,3,1,1,0,1,0,0,31,3,11,1,7,9,539,314,489,254,26
1911,PIA,ŚLĄ,2,2,2024-03-30,47,53,15,9,3,4,6,3,6,2,14,1,12,8,2,1,3,2,0,0,0,0,30,13,6,5,6,8,357,425,294,355,26
1912,POG,CRA,3,1,2024-03-30,60.8,39.2,13,12,3,2,5,3,5,7,1,6,8,8,3,1,3,0,0,0,0,0,21,23,3,5,7,8,557,343,491,254,26
1913,PUN,RAD,1,1,2024-04-01,47.9,52.1,12,20,4,7,3,6,5,7,3,3,16,13,1,0,0,3,0,1,0,0,19,12,3,3,9,5,288,325,195,237,26
1914,RCZ,RCH,1,1,2024-03-30,36.4,63.6,13,12,3,2,3,8,7,2,3,3,14,24,1,1,0,3,0,0,0,0,9,17,4,2,10,8,290,504,202,404,26
1915,STM,LPO,0,0,2024-04-01,44.2,55.8,9,19,3,5,3,8,3,6,8,8,7,17,0,0,2,0,0,0,0,0,25,28,7,9,8,10,327,422,256,355,26
1916,WAR,ZAG,1,1,2024-04-02,39.5,60.5,9,18,2,7,1,2,6,9,2,5,10,10,1,1,0,1,0,0,0,0,20,19,7,7,4,5,328,512,218,392,26
1917,WID,KOR,3,1,2024-04-01,60.7,39.3,15,15,4,4,2,4,9,7,7,9,11,10,1,2,1,1,0,0,0,0,22,21,6,5,8,7,487,305,418,227,26
1918,CRA,ŁKS,2,2,2024-04-05,40.3,59.7,20,12,5,4,9,4,6,4,5,5,18,10,1,1,5,2,0,0,0,0,20,21,7,3,8,8,295,450,217,363,27
1919,ZAG,GÓR,1,2,2024-04-08,50,50,17,9,4,3,7,3,6,3,7,4,10,12,1,0,1,2,0,0,0,0,21,8,6,1,6,12,465,478,382,409,27
1920,KOR,STM,1,0,2024-04-06,42.2,57.8,8,10,1,0,5,4,2,6,4,3,17,17,2,2,5,4,1,0,1,0,16,21,5,7,10,6,265,362,169,263,27
1921,LPO,POG,1,0,2024-04-07,49,51,10,20,4,6,3,5,3,9,5,9,8,10,1,0,0,2,0,0,0,0,18,29,4,6,4,8,387,390,310,324,27
1922,LEG,JAG,1,1,2024-04-07,44.3,55.7,17,12,6,2,7,5,4,5,5,7,16,12,3,2,0,1,0,0,0,0,14,20,1,7,13,14,374,472,309,413,27
1923,RAD,RCZ,2,1,2024-04-05,25.9,74.1,8,12,3,4,2,5,3,3,2,7,10,10,3,0,4,0,0,0,0,0,7,28,2,6,10,8,198,553,108,477,27
1924,RCH,PUN,0,0,2024-04-06,60.6,39.4,23,15,1,3,9,7,13,5,7,5,13,15,2,0,5,2,1,0,0,0,40,18,9,5,6,13,452,304,371,200,27
1925,WID,PIA,1,0,2024-04-07,54.3,45.7,15,11,2,2,6,4,7,5,6,3,9,7,3,2,2,2,0,0,0,0,20,22,4,8,8,8,510,427,445,354,27
1926,ŚLĄ,WAR,2,1,2024-04-06,52.9,47.1,8,4,4,0,1,1,3,3,6,2,13,17,0,1,3,5,0,1,0,1,20,12,6,1,8,13,415,377,326,283,27
1927,GÓR,ŚLĄ,2,0,2024-04-14,43.9,56.1,9,22,6,3,2,11,1,8,2,8,9,12,0,1,1,2,0,0,0,0,9,26,3,6,14,10,382,469,299,386,28
1928,JAG,CRA,1,3,2024-04-14,71.5,28.5,20,18,6,9,5,3,9,6,9,4,8,16,1,1,2,4,1,0,0,0,40,13,7,5,5,9,552,223,478,155,28
1929,PIA,ZAG,2,0,2024-04-15,42.7,57.3,18,6,8,1,4,4,6,1,4,4,11,9,1,1,2,2,0,0,0,0,14,14,4,4,9,8,392,531,303,425,28
1930,POG,RCH,5,0,2024-04-12,48.7,51.3,16,19,6,5,1,3,9,11,5,3,13,10,1,0,0,2,0,0,0,0,15,16,7,4,8,12,402,426,317,334,28
1931,PUN,LPO,2,1,2024-04-13,31.4,68.6,11,16,5,2,2,5,4,9,8,6,13,8,1,2,3,2,0,0,0,0,18,25,6,2,11,6,227,509,133,408,28
1932,RCZ,LEG,1,1,2024-04-13,57.1,42.9,7,7,5,2,1,2,1,3,3,3,14,16,2,0,2,2,0,0,0,0,18,9,3,0,7,13,498,378,422,282,28
1933,STM,WID,0,0,2024-04-13,42,58,7,9,2,1,2,3,3,5,4,8,7,12,1,1,1,4,0,0,0,0,24,25,1,4,12,7,351,489,282,417,28
1934,WAR,KOR,1,0,2024-04-12,39.3,60.7,12,7,2,4,4,2,6,1,6,1,21,10,3,1,0,0,0,0,0,0,15,11,4,2,12,12,306,484,200,368,28
1935,ŁKS,RAD,3,2,2024-04-14,56.9,43.1,18,17,6,6,8,5,4,6,4,3,12,12,2,0,3,2,0,1,0,1,9,21,4,7,13,9,477,350,403,271,28
1936,CRA,PUN,0,1,2024-04-21,57.4,42.6,14,9,2,2,3,2,9,5,9,3,11,17,0,2,2,4,0,0,0,0,22,18,7,6,6,7,429,315,334,210,29
1937,ZAG,JAG,1,2,2024-04-20,49.1,50.9,25,17,4,7,9,6,12,4,9,4,14,9,2,2,1,0,0,0,0,0,24,14,8,5,6,12,427,451,355,375,29
1938,KOR,RAD,4,0,2024-04-19,36.9,63.1,16,14,6,5,7,7,3,2,2,10,15,17,1,1,3,4,0,0,0,0,10,22,2,4,16,10,226,384,131,296,29
1939,LEG,ŚLĄ,0,0,2024-04-21,66,34,14,9,3,3,4,3,7,3,5,2,15,10,0,1,0,3,0,0,0,0,38,14,9,2,12,7,639,332,558,264,29
1940,POG,PIA,0,2,2024-04-20,64.2,35.8,13,8,4,3,2,2,7,3,4,4,13,11,1,5,0,1,0,0,0,0,33,14,8,1,9,10,602,342,528,251,29
1941,RCZ,GÓR,0,1,2024-04-19,50.3,49.7,15,11,2,3,4,4,9,4,8,2,13,8,0,1,3,0,1,0,1,0,19,7,7,2,5,5,447,460,366,377,29
1942,RCH,WID,2,3,2024-04-20,55.5,44.5,22,14,7,6,7,4,8,4,2,5,9,8,4,0,1,4,0,0,0,0,35,18,9,3,6,7,505,410,415,317,29
1943,WAR,STM,5,2,2024-04-22,41.5,58.5,11,15,7,4,1,7,3,4,2,2,10,10,2,1,0,1,0,0,0,0,19,19,4,5,10,10,393,561,297,445,29
1944,ŁKS,LPO,2,3,2024-04-21,37.9,62.1,12,16,6,8,3,6,3,2,1,7,8,9,1,1,4,2,1,0,1,0,13,22,4,7,9,9,339,559,281,474,29
1945,GÓR,ŁKS,4,1,2024-04-27,49.2,50.8,18,11,7,6,5,2,6,3,9,4,13,12,0,2,2,3,0,0,0,0,16,14,2,6,10,6,430,447,368,386,30
1946,JAG,POG,2,2,2024-04-26,56,44,13,15,3,5,3,5,7,5,9,4,6,12,4,1,3,1,0,0,0,0,32,15,10,7,10,3,488,386,401,296,30
1947,LPO,CRA,0,0,2024-04-28,74.5,25.5,15,5,5,1,4,1,6,3,7,3,11,9,2,0,1,2,0,0,0,0,39,6,5,3,5,15,712,248,650,169,30
1948,PIA,WAR,2,0,2024-04-26,58.4,41.6,12,8,5,2,3,3,4,3,1,4,7,16,1,2,0,0,0,0,0,0,14,15,2,7,10,10,558,393,446,277,30
1949,PUN,KOR,1,1,2024-04-29,45,55,15,13,2,4,6,3,7,6,7,7,10,10,1,0,2,2,0,0,0,0,19,30,8,5,8,8,315,381,207,276,30
1950,RAD,ZAG,3,4,2024-04-28,57.6,42.4,12,15,5,7,3,3,4,5,6,5,14,13,1,1,3,2,0,0,0,0,18,14,3,6,10,17,392,286,286,190,30
1951,STM,LEG,1,3,2024-04-28,52.2,47.8,8,16,2,7,2,4,4,5,0,4,16,10,1,2,2,2,0,0,0,0,11,20,3,6,13,9,450,403,348,320,30
1952,WID,RCZ,0,1,2024-04-27,40.3,59.7,7,22,2,6,2,3,3,13,4,12,12,21,0,1,2,5,1,0,0,0,11,28,4,7,7,6,340,501,251,430,30
1953,ŚLĄ,RCH,2,3,2024-04-27,59.1,40.9,23,6,6,5,9,1,8,0,10,2,8,12,1,1,2,3,0,0,0,0,36,7,11,2,14,12,427,312,339,216,30
1954,CRA,GÓR,5,0,2024-05-03,31.1,68.9,18,6,5,2,6,3,7,1,6,6,14,6,0,1,3,3,0,1,0,1,12,23,5,1,11,5,243,554,180,497,31
1955,ZAG,RCZ,2,0,2024-05-04,33.7,66.3,11,15,4,3,4,4,3,8,4,9,16,6,1,2,2,0,0,0,0,0,8,31,6,11,9,11,303,579,205,480,31
1956,KOR,PIA,1,1,2024-05-05,50.5,49.5,10,9,3,3,2,2,5,4,7,3,13,10,1,1,5,4,0,0,0,0,25,13,8,3,3,11,403,405,308,290,31
1957,LEG,RAD,0,3,2024-05-05,54.6,45.4,13,15,0,7,6,3,7,5,6,3,11,13,0,1,4,5,1,0,0,0,20,10,6,2,2,9,438,369,375,313,31
1958,POG,PUN,1,0,2024-05-06,67.6,32.4,17,9,4,2,6,4,7,3,10,2,3,8,1,4,1,2,0,0,0,0,39,19,7,7,2,13,518,248,425,149,31
1959,RCH,LPO,2,1,2024-05-03,44.3,55.7,16,12,4,3,2,4,10,5,3,7,13,7,0,3,2,0,0,0,0,0,27,22,8,7,8,9,382,499,281,401,31
1960,STM,JAG,3,2,2024-05-04,30.6,69.4,11,12,3,5,1,3,7,4,2,5,10,13,0,0,0,2,0,0,0,0,10,18,4,6,13,13,288,663,190,585,31
1961,WAR,WID,2,1,2024-05-05,38.6,61.4,7,12,3,4,2,3,2,5,0,4,16,10,2,1,1,1,0,0,0,0,14,32,1,6,10,8,329,513,233,420,31
1962,ŁKS,ŚLĄ,1,2,2024-05-04,67.5,32.5,17,12,5,5,5,2,7,5,6,6,9,11,2,3,1,3,0,1,0,1,23,17,3,3,15,12,504,236,427,171,31
1963,GÓR,STM,1,1,2024-05-11,52.4,47.6,15,10,5,5,4,1,6,4,7,4,10,13,0,0,3,1,0,0,0,0,21,21,7,2,5,5,507,459,437,385,32
1964,JAG,KOR,3,0,2024-05-11,53.5,46.5,7,12,4,6,0,0,3,6,3,2,15,20,0,4,1,0,0,0,0,0,9,18,3,5,9,15,511,437,419,365,32
1965,LPO,LEG,1,2,2024-05-12,63.6,36.4,11,9,3,1,3,2,5,6,3,3,22,14,1,1,3,2,0,0,0,0,22,14,4,4,7,4,465,265,388,184,32
1966,PIA,ŁKS,4,0,2024-05-10,53.3,46.7,21,9,9,2,4,3,8,4,5,5,10,9,0,1,0,0,0,0,0,0,21,14,5,1,11,9,481,425,412,349,32
1967,PUN,WAR,1,0,2024-05-12,38,62,22,11,11,2,5,4,6,5,11,7,16,15,4,0,4,1,0,0,0,0,21,30,9,6,11,13,217,355,126,265,32
1968,RAD,RCH,0,2,2024-05-13,51.6,48.4,22,10,6,3,5,3,11,4,9,6,9,11,1,4,0,4,0,0,0,0,26,17,6,10,12,12,382,360,306,287,32
1969,RCZ,POG,2,1,2024-05-11,41.4,58.6,11,14,5,1,2,8,4,5,3,3,9,18,2,1,2,5,0,1,0,1,13,18,1,4,11,9,355,498,253,386,32
1970,WID,ZAG,1,3,2024-05-12,61.1,38.9,16,11,4,5,7,2,5,4,5,3,4,3,0,4,0,2,0,0,0,0,31,7,4,1,16,12,596,393,516,315,32
1971,ŚLĄ,CRA,4,0,2024-05-10,43.5,56.5,10,6,6,1,3,3,1,2,4,3,9,14,1,0,1,4,0,1,0,1,11,12,3,3,14,11,328,432,252,357,32
1972,CRA,RCZ,2,0,2024-05-19,19.6,80.4,9,18,4,4,3,7,2,7,4,9,11,14,1,0,2,3,0,0,0,0,10,34,2,6,6,6,129,540,56,474,33
1973,GÓR,PUN,1,1,2024-05-17,48,52,10,10,4,1,2,3,4,6,4,3,9,15,0,1,1,3,1,1,0,0,12,20,2,8,7,10,384,409,309,335,33
1974,ZAG,ŁKS,2,1,2024-05-20,52.1,47.9,25,13,10,7,5,1,10,5,8,0,9,18,0,1,2,4,1,0,1,0,24,9,6,0,9,4,490,467,428,394,33
1975,KOR,RCH,2,0,2024-05-18,46.8,53.2,26,7,4,2,7,1,15,4,7,4,20,8,0,0,2,2,0,0,0,0,25,13,14,3,9,10,307,364,221,265,33
