match_id,gospodarz,gosc,gole_gosp,gole_gosc,data_meczu,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,kolejka
2426,LEG,POG,1,0,2025-09-28,55.2,44.8,14.0,6.0,6.0,1.0,2.0,0.0,6.0,5.0,6.0,1.0,17.0,15.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,23.0,8.0,7.0,1.0,3.0,6.0,433.0,362.0,330.0,263.0,10
2427,MOT,RAD,2,2,2025-09-29,54.6,45.4,11.0,20.0,4.0,5.0,4.0,3.0,3.0,12.0,5.0,3.0,10.0,14.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,25.0,16.0,4.0,6.0,13.0,9.0,394.0,336.0,322.0,274.0,10
2428,ZAG,ARK,4,0,2025-09-29,39.7,60.3,10.0,11.0,7.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,15.0,16.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,5.0,1.0,7.0,9.0,314.0,490.0,238.0,411.0,10
2429,KOR,LGD,3,0,2025-09-27,43.9,56.1,17.0,10.0,7.0,3.0,7.0,0.0,3.0,7.0,6.0,5.0,12.0,13.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,15.0,19.0,5.0,4.0,7.0,12.0,308.0,393.0,228.0,310.0,10
2430,CRA,GÓR,1,1,2025-09-27,63.6,36.4,13.0,11.0,3.0,2.0,6.0,4.0,4.0,5.0,6.0,7.0,4.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,21.0,18.0,5.0,5.0,5.0,9.0,597.0,331.0,529.0,279.0,10
2431,LPO,JAG,2,2,2025-09-28,52.5,47.5,13.0,15.0,6.0,3.0,5.0,7.0,2.0,5.0,5.0,10.0,10.0,13.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,22.0,19.0,6.0,5.0,11.0,11.0,403.0,366.0,330.0,291.0,10
2432,PIA,BBT,4,2,2025-09-27,48.0,52.0,20.0,22.0,7.0,7.0,7.0,7.0,6.0,8.0,2.0,7.0,7.0,15.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,17.0,28.0,0.0,9.0,2.0,7.0,368.0,385.0,306.0,311.0,10
2433,WID,RCZ,0,1,2025-09-28,38.1,61.9,6.0,20.0,1.0,6.0,3.0,5.0,2.0,9.0,3.0,3.0,11.0,17.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,9.0,9.0,6.0,347.0,551.0,278.0,490.0,10
2434,ARK,CRA,2,1,2025-10-04,37.3,62.7,8.0,13.0,3.0,1.0,2.0,5.0,3.0,7.0,4.0,6.0,20.0,17.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,26.0,4.0,3.0,8.0,6.0,305.0,509.0,221.0,422.0,11
2435,BBT,WID,2,4,2025-10-04,52.6,47.4,9.0,14.0,4.0,10.0,3.0,2.0,2.0,2.0,3.0,4.0,15.0,16.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,17.0,5.0,1.0,8.0,9.0,377.0,333.0,289.0,260.0,11
2436,LGD,WPŁ,1,1,2025-10-03,55.9,44.1,12.0,9.0,5.0,1.0,3.0,3.0,4.0,5.0,3.0,4.0,7.0,11.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,23.0,4.0,1.0,3.0,11.0,451.0,344.0,384.0,271.0,11
2437,GÓR,LEG,3,1,2025-10-05,39.2,60.8,9.0,15.0,6.0,3.0,0.0,7.0,3.0,5.0,0.0,6.0,10.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,31.0,2.0,7.0,10.0,10.0,329.0,491.0,265.0,416.0,11
2438,RAD,ZAG,3,1,2025-10-04,50.1,49.9,17.0,18.0,5.0,7.0,3.0,3.0,9.0,8.0,5.0,6.0,11.0,13.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,18.0,7.0,3.0,11.0,8.0,328.0,331.0,243.0,249.0,11
2439,POG,PIA,2,1,2025-10-03,47.3,52.7,27.0,8.0,10.0,2.0,9.0,3.0,8.0,3.0,6.0,1.0,11.0,16.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,14.0,7.0,3.0,4.0,4.0,392.0,455.0,328.0,396.0,11
2440,GKS,LPO,0,1,2025-10-05,42.9,57.1,14.0,11.0,5.0,3.0,3.0,4.0,6.0,4.0,6.0,2.0,15.0,17.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,23.0,10.0,8.0,2.0,11.0,11.0,380.0,519.0,308.0,433.0,11
2441,RCZ,MOT,2,0,2025-10-05,53.6,46.4,22.0,5.0,8.0,2.0,4.0,0.0,10.0,3.0,4.0,5.0,12.0,15.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,16.0,19.0,5.0,2.0,6.0,11.0,503.0,421.0,431.0,347.0,11
2442,JAG,KOR,3,1,2025-10-05,69.1,30.9,18.0,14.0,6.0,3.0,4.0,5.0,8.0,6.0,7.0,7.0,9.0,10.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,15.0,5.0,6.0,9.0,4.0,626.0,273.0,548.0,206.0,11
2443,WPŁ,BBT,3,1,2025-10-20,55.3,44.7,20.0,14.0,7.0,2.0,5.0,6.0,8.0,6.0,6.0,5.0,6.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,30.0,8.0,8.0,8.0,5.0,492.0,392.0,434.0,327.0,12
2444,MOT,GKS,2,5,2025-10-17,51.2,48.8,21.0,15.0,9.0,4.0,10.0,7.0,2.0,4.0,10.0,2.0,10.0,14.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,38.0,9.0,7.0,2.0,10.0,8.0,384.0,395.0,312.0,322.0,12
2445,ZAG,LEG,3,1,2025-10-19,34.5,65.5,16.0,12.0,5.0,2.0,5.0,6.0,6.0,4.0,3.0,4.0,17.0,13.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,17.0,25.0,6.0,7.0,7.0,4.0,304.0,582.0,229.0,503.0,12
2446,KOR,GÓR,1,1,2025-10-18,43.4,56.6,13.0,16.0,4.0,3.0,3.0,7.0,6.0,6.0,9.0,7.0,7.0,12.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,7.0,7.0,18.0,7.0,351.0,474.0,275.0,399.0,12
2447,CRA,RCZ,2,0,2025-10-18,41.5,58.5,17.0,3.0,4.0,1.0,7.0,0.0,6.0,2.0,5.0,2.0,16.0,13.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,18.0,14.0,4.0,3.0,18.0,5.0,352.0,507.0,255.0,404.0,12
2448,LPO,POG,2,2,2025-10-19,66.0,34.0,26.0,16.0,12.0,6.0,6.0,2.0,8.0,8.0,9.0,4.0,6.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,13.0,3.0,6.0,4.0,6.0,500.0,259.0,423.0,197.0,12
2449,JAG,ARK,4,0,2025-10-18,54.9,45.1,18.0,8.0,7.0,1.0,1.0,3.0,10.0,4.0,3.0,5.0,8.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,30.0,5.0,9.0,9.0,7.0,468.0,364.0,396.0,301.0,12
2450,PIA,LGD,1,2,2025-10-19,62.1,37.9,15.0,9.0,3.0,3.0,5.0,3.0,7.0,3.0,9.0,6.0,9.0,4.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,27.0,18.0,4.0,4.0,8.0,10.0,529.0,317.0,446.0,235.0,12
2451,WID,RAD,3,2,2025-10-17,48.0,52.0,18.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,13.0,15.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,22.0,4.0,5.0,6.0,7.0,325.0,344.0,253.0,282.0,12
2452,ARK,PIA,2,1,2025-10-25,36.9,63.1,6.0,23.0,3.0,4.0,2.0,7.0,1.0,12.0,4.0,10.0,17.0,13.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,36.0,3.0,11.0,7.0,4.0,275.0,448.0,182.0,358.0,13
2453,BBT,ZAG,1,1,2025-10-24,54.3,45.7,14.0,13.0,3.0,6.0,8.0,4.0,3.0,3.0,7.0,5.0,9.0,12.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,25.0,17.0,6.0,9.0,3.0,7.0,405.0,339.0,329.0,268.0,13
2454,LEG,LPO,0,0,2025-10-26,48.1,51.9,13.0,12.0,4.0,2.0,2.0,6.0,7.0,4.0,8.0,5.0,16.0,13.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,29.0,19.0,7.0,7.0,5.0,4.0,409.0,450.0,343.0,381.0,13
2455,MOT,WID,3,0,2025-10-24,45.5,54.5,16.0,13.0,5.0,4.0,7.0,3.0,4.0,6.0,5.0,4.0,8.0,12.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,25.0,5.0,4.0,18.0,11.0,345.0,406.0,287.0,362.0,13
2456,GÓR,JAG,2,1,2025-10-26,41.4,58.6,22.0,15.0,6.0,3.0,7.0,7.0,9.0,5.0,5.0,4.0,8.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,12.0,4.0,3.0,7.0,12.0,412.0,595.0,361.0,527.0,13
2457,RAD,WPŁ,1,1,2025-10-27,54.8,45.2,19.0,8.0,2.0,3.0,6.0,3.0,11.0,2.0,4.0,5.0,16.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,29.0,6.0,3.0,4.0,2.0,427.0,344.0,363.0,278.0,13
2458,POG,CRA,2,1,2025-10-25,56.2,43.8,11.0,17.0,3.0,7.0,3.0,5.0,5.0,5.0,8.0,3.0,10.0,13.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,6.0,10.0,6.0,450.0,349.0,345.0,253.0,13
2459,GKS,KOR,1,0,2025-10-25,40.3,59.7,14.0,14.0,4.0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,16.0,8.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,12.0,18.0,5.0,2.0,11.0,3.0,276.0,407.0,189.0,314.0,13
2460,RCZ,LGD,2,1,2025-10-26,42.5,57.5,10.0,10.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,17.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,22.0,4.0,2.0,11.0,12.0,312.0,428.0,246.0,347.0,13
2461,WPŁ,POG,2,0,2025-11-03,31.7,68.3,15.0,22.0,5.0,9.0,4.0,5.0,6.0,8.0,6.0,8.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,38.0,6.0,7.0,5.0,7.0,280.0,628.0,197.0,554.0,14
2462,BBT,GKS,0,3,2025-10-31,65.6,34.4,18.0,11.0,7.0,7.0,5.0,1.0,6.0,3.0,7.0,2.0,13.0,18.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,37.0,5.0,7.0,0.0,5.0,10.0,507.0,277.0,425.0,201.0,14
2463,LGD,RAD,1,2,2025-11-03,47.0,53.0,14.0,11.0,4.0,5.0,5.0,4.0,5.0,2.0,8.0,4.0,11.0,12.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,30.0,12.0,7.0,3.0,7.0,10.0,338.0,404.0,257.0,321.0,14
2464,GÓR,ARK,5,1,2025-11-02,52.8,47.2,29.0,8.0,11.0,2.0,8.0,1.0,10.0,5.0,10.0,2.0,9.0,10.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,2.0,4.0,4.0,400.0,359.0,349.0,302.0,14
2465,CRA,ZAG,0,0,2025-11-03,68.2,31.8,14.0,8.0,3.0,3.0,3.0,0.0,8.0,5.0,2.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,7.0,2.0,8.0,17.0,638.0,300.0,540.0,202.0,14
2466,LPO,MOT,2,2,2025-11-02,59.6,40.4,18.0,8.0,3.0,2.0,7.0,1.0,8.0,5.0,6.0,2.0,10.0,15.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,12.0,5.0,2.0,10.0,13.0,562.0,380.0,474.0,311.0,14
2467,JAG,RCZ,1,2,2025-11-02,67.0,33.0,26.0,10.0,6.0,5.0,11.0,2.0,9.0,3.0,5.0,4.0,19.0,17.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,6.0,6.0,7.0,500.0,249.0,418.0,179.0,14
2468,PIA,KOR,0,0,2025-10-31,49.2,50.8,10.0,20.0,2.0,4.0,2.0,5.0,6.0,11.0,7.0,9.0,13.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,26.0,21.0,5.0,5.0,11.0,7.0,387.0,406.0,290.0,317.0,14
2469,WID,LEG,1,1,2025-11-02,41.6,58.4,10.0,20.0,3.0,3.0,5.0,11.0,2.0,6.0,3.0,8.0,10.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,33.0,0.0,4.0,10.0,13.0,329.0,442.0,274.0,391.0,14
2470,ARK,LPO,3,1,2025-11-09,44.3,55.7,19.0,13.0,7.0,6.0,5.0,4.0,7.0,3.0,3.0,3.0,19.0,16.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,20.0,12.0,10.0,2.0,12.0,8.0,353.0,454.0,303.0,384.0,15
2471,LEG,BBT,1,2,2025-11-09,70.3,29.7,23.0,13.0,6.0,7.0,6.0,3.0,11.0,3.0,11.0,2.0,13.0,17.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,42.0,11.0,12.0,1.0,11.0,12.0,614.0,264.0,529.0,191.0,15
2472,LGD,WID,2,1,2025-11-08,51.6,48.4,14.0,9.0,3.0,3.0,7.0,1.0,4.0,5.0,5.0,3.0,14.0,11.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,20.0,5.0,8.0,1.0,14.0,9.0,396.0,383.0,329.0,301.0,15
2473,MOT,WPŁ,1,1,2025-11-08,63.8,36.2,14.0,10.0,4.0,2.0,3.0,2.0,7.0,6.0,5.0,1.0,18.0,14.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,24.0,19.0,6.0,4.0,10.0,7.0,540.0,300.0,472.0,230.0,15
2474,ZAG,GÓR,2,0,2025-11-07,30.3,69.7,6.0,15.0,3.0,2.0,0.0,7.0,3.0,6.0,1.0,12.0,12.0,12.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,37.0,1.0,7.0,17.0,7.0,221.0,505.0,142.0,420.0,15
2475,RAD,CRA,3,0,2025-11-07,50.9,49.1,12.0,4.0,8.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,12.0,17.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,17.0,16.0,7.0,3.0,11.0,12.0,453.0,439.0,384.0,360.0,15
2476,POG,JAG,1,2,2025-11-09,39.4,60.6,35.0,11.0,10.0,5.0,13.0,3.0,12.0,3.0,10.0,1.0,8.0,9.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,10.0,11.0,1.0,9.0,11.0,308.0,505.0,220.0,424.0,15
2477,KOR,RCZ,1,4,2025-11-09,48.6,51.4,12.0,7.0,2.0,5.0,4.0,0.0,6.0,2.0,5.0,0.0,15.0,9.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,22.0,5.0,4.0,1.0,15.0,15.0,416.0,455.0,320.0,364.0,15
2478,GKS,PIA,1,3,2025-11-08,54.4,45.6,9.0,17.0,3.0,6.0,1.0,7.0,5.0,4.0,3.0,3.0,10.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,15.0,4.0,8.0,8.0,5.0,474.0,400.0,376.0,302.0,15
2479,BBT,ARK,2,0,2025-11-21,50.9,49.1,7.0,11.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,12.0,20.0,0.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,10.0,15.0,5.0,6.0,9.0,9.0,421.0,397.0,320.0,317.0,16
2480,LEG,LGD,2,2,2025-11-22,53.5,46.5,13.0,16.0,3.0,5.0,6.0,6.0,4.0,5.0,6.0,2.0,12.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,6.0,3.0,12.0,15.0,462.0,408.0,363.0,309.0,16
2481,GÓR,WPŁ,1,1,2025-11-21,58.5,41.5,17.0,7.0,3.0,1.0,5.0,4.0,9.0,2.0,4.0,1.0,12.0,10.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,33.0,11.0,7.0,2.0,10.0,10.0,491.0,356.0,426.0,282.0,16
2482,POG,ZAG,5,1,2025-11-24,51.3,48.7,14.0,15.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,2.0,13.0,9.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,4.0,3.0,5.0,4.0,360.0,333.0,270.0,231.0,16
2483,CRA,MOT,1,2,2025-11-22,57.2,42.8,8.0,6.0,2.0,5.0,2.0,1.0,4.0,0.0,4.0,7.0,16.0,15.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,19.0,18.0,2.0,3.0,11.0,7.0,537.0,396.0,456.0,311.0,16
2484,LPO,RAD,4,1,2025-11-23,53.3,46.7,13.0,23.0,5.0,5.0,3.0,11.0,5.0,7.0,5.0,5.0,8.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,15.0,5.0,4.0,5.0,7.0,501.0,442.0,425.0,385.0,16
2485,RCZ,PIA,1,3,2025-11-22,57.9,42.1,12.0,13.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,13.0,3.0,2.0,5.0,12.0,515.0,368.0,412.0,276.0,16
2486,JAG,GKS,2,1,2026-02-04,51.4,48.6,18.0,13.0,5.0,4.0,5.0,6.0,8.0,3.0,5.0,1.0,15.0,16.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,6.0,14.0,4.0,452.0,424.0,368.0,352.0,16
2487,WID,KOR,1,3,2025-11-23,56.6,43.4,22.0,13.0,5.0,5.0,9.0,3.0,8.0,5.0,5.0,4.0,9.0,9.0,1.0,2.0,6.0,4.0,1.0,0.0,1.0,0.0,15.0,17.0,3.0,4.0,6.0,2.0,395.0,294.0,314.0,225.0,16
2488,ARK,RCZ,1,4,2025-11-30,37.4,62.6,6.0,17.0,2.0,6.0,4.0,5.0,0.0,6.0,3.0,4.0,12.0,14.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,14.0,11.0,0.0,3.0,6.0,7.0,298.0,506.0,224.0,445.0,17
2489,WPŁ,LPO,0,0,2025-11-30,31.5,68.5,7.0,25.0,2.0,2.0,2.0,13.0,3.0,10.0,2.0,15.0,8.0,13.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,46.0,3.0,11.0,7.0,6.0,303.0,650.0,234.0,578.0,17
2490,LGD,BBT,5,1,2025-11-29,55.0,45.0,16.0,4.0,10.0,3.0,4.0,0.0,2.0,1.0,4.0,2.0,14.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,11.0,9.0,2.0,17.0,10.0,512.0,421.0,442.0,341.0,17
2491,MOT,LEG,1,1,2025-12-01,48.9,51.1,4.0,14.0,1.0,4.0,3.0,4.0,0.0,6.0,5.0,1.0,9.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,18.0,1.0,4.0,16.0,12.0,419.0,438.0,342.0,371.0,17
2492,ZAG,JAG,0,0,2025-11-30,27.3,72.7,9.0,19.0,4.0,4.0,1.0,8.0,4.0,7.0,2.0,6.0,17.0,18.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,22.0,3.0,3.0,5.0,12.0,223.0,629.0,135.0,541.0,17
2493,RAD,GÓR,4,0,2025-11-28,48.2,51.8,19.0,9.0,8.0,2.0,5.0,3.0,6.0,4.0,4.0,0.0,19.0,11.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,2.0,11.0,7.0,429.0,469.0,371.0,408.0,17
2494,KOR,CRA,0,1,2025-11-29,52.6,47.4,16.0,10.0,4.0,3.0,5.0,2.0,7.0,5.0,5.0,4.0,16.0,15.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,12.0,8.0,4.0,8.0,9.0,405.0,371.0,310.0,277.0,17
2495,GKS,POG,2,0,2025-11-29,23.2,76.8,9.0,27.0,5.0,3.0,0.0,14.0,4.0,10.0,3.0,7.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,3.0,5.0,8.0,7.0,204.0,678.0,129.0,573.0,17
2496,PIA,WID,0,2,2025-11-28,68.4,31.6,24.0,10.0,3.0,4.0,10.0,2.0,11.0,4.0,10.0,4.0,8.0,12.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,36.0,10.0,6.0,5.0,6.0,5.0,576.0,269.0,475.0,182.0,17
2497,ARK,MOT,1,0,2025-12-06,40.1,59.9,16.0,13.0,6.0,2.0,4.0,5.0,6.0,6.0,6.0,5.0,12.0,18.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,37.0,23.0,6.0,7.0,8.0,9.0,276.0,443.0,215.0,369.0,18
2498,BBT,JAG,2,1,2025-12-07,26.9,73.1,6.0,17.0,1.0,7.0,2.0,5.0,3.0,5.0,2.0,10.0,18.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,32.0,5.0,5.0,13.0,5.0,239.0,668.0,168.0,591.0,18
2499,LGD,GÓR,5,2,2025-12-05,39.8,60.2,10.0,15.0,5.0,4.0,2.0,6.0,3.0,5.0,3.0,6.0,14.0,4.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,4.0,9.0,8.0,248.0,369.0,176.0,297.0,18
2500,POG,RAD,2,2,2025-12-06,43.7,56.3,15.0,10.0,4.0,5.0,3.0,1.0,8.0,4.0,9.0,7.0,17.0,15.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,25.0,18.0,4.0,2.0,11.0,8.0,300.0,402.0,227.0,323.0,18
2501,KOR,WPŁ,1,1,2025-12-08,55.6,44.4,17.0,9.0,3.0,4.0,5.0,2.0,9.0,3.0,4.0,4.0,13.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,12.0,4.0,5.0,6.0,10.0,440.0,359.0,364.0,278.0,18
2502,CRA,LPO,2,2,2025-12-07,62.2,37.8,16.0,9.0,7.0,6.0,5.0,2.0,4.0,1.0,7.0,5.0,20.0,9.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,42.0,10.0,8.0,3.0,7.0,6.0,520.0,329.0,454.0,256.0,18
2503,RCZ,GKS,1,0,2025-12-07,47.8,52.2,19.0,10.0,3.0,0.0,7.0,3.0,9.0,7.0,5.0,0.0,9.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,8.0,1.0,7.0,9.0,354.0,399.0,262.0,304.0,18
2504,PIA,LEG,2,0,2025-12-06,49.2,50.8,13.0,14.0,6.0,7.0,4.0,3.0,3.0,4.0,5.0,2.0,13.0,19.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,16.0,9.0,4.0,0.0,10.0,20.0,293.0,313.0,188.0,193.0,18
2505,ZAG,WID,2,1,2025-12-06,49.4,50.6,14.0,14.0,6.0,6.0,3.0,1.0,5.0,7.0,4.0,3.0,6.0,17.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,24.0,11.0,9.0,1.0,8.0,7.0,378.0,396.0,280.0,318.0,18
2506,WPŁ,RCZ,2,1,2026-02-01,33.2,66.8,13.0,22.0,5.0,11.0,4.0,7.0,4.0,4.0,3.0,8.0,10.0,9.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,34.0,2.0,10.0,9.0,9.0,278.0,553.0,197.0,489.0,19
2507,BBT,CRA,0,1,2026-02-02,39.2,60.8,11.0,15.0,1.0,4.0,3.0,9.0,7.0,2.0,4.0,7.0,17.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,5.0,6.0,13.0,9.0,339.0,535.0,240.0,445.0,19
2508,LEG,KOR,1,2,2026-02-01,63.7,36.3,17.0,15.0,8.0,3.0,5.0,5.0,4.0,7.0,5.0,3.0,12.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,9.0,3.0,13.0,19.0,517.0,296.0,418.0,202.0,19
2509,MOT,POG,2,1,2026-02-01,40.4,59.6,12.0,17.0,7.0,4.0,0.0,5.0,5.0,8.0,3.0,6.0,16.0,8.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,25.0,6.0,5.0,12.0,4.0,347.0,508.0,270.0,427.0,19
2510,ZAG,GKS,0,2,2026-01-30,48.7,51.3,11.0,16.0,1.0,7.0,1.0,5.0,9.0,4.0,1.0,4.0,12.0,15.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,15.0,5.0,2.0,9.0,10.0,351.0,378.0,242.0,286.0,19
2511,GÓR,PIA,2,1,2026-01-31,47.9,52.1,18.0,9.0,8.0,1.0,5.0,3.0,5.0,5.0,3.0,2.0,9.0,20.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,5.0,3.0,4.0,4.0,376.0,406.0,298.0,338.0,19
2512,RAD,ARK,3,1,2026-01-30,48.1,51.9,12.0,14.0,5.0,8.0,0.0,3.0,7.0,3.0,3.0,7.0,23.0,18.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,18.0,4.0,5.0,7.0,5.0,342.0,365.0,263.0,276.0,19
2513,LPO,LGD,1,3,2026-01-31,72.2,27.8,28.0,12.0,5.0,8.0,19.0,1.0,4.0,3.0,7.0,3.0,14.0,14.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,36.0,11.0,12.0,1.0,7.0,7.0,679.0,262.0,587.0,186.0,19
2514,WID,JAG,1,3,2026-01-31,54.1,45.9,17.0,5.0,3.0,3.0,7.0,0.0,7.0,2.0,5.0,2.0,16.0,16.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,20.0,12.0,1.0,2.0,8.0,15.0,411.0,354.0,305.0,244.0,19
