pozycja,player_slug,klub_slug,nazwa,wartosc
1,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,76
2,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,74
3,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,68
4,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,61
4,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,61
6,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,60
7,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,59
7,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,59
9,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,58
10,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,56
11,sebastian-kerk,widzew-lodz,Sebastian KerkWidzew Łódź,52
12,roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,51
13,piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,49
14,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,48
15,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,46
15,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,46
17,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,45
17,ajdin-hasic,cracovia,Ajdin HasićCracovia,45
19,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,44
19,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,44
21,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,43
22,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,42
23,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,41
24,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,40
25,otar-kakabadze,cracovia,Otar KakabadzeCracovia,39
25,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,39
25,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,39
28,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,37
29,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,36
29,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,36
29,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,36
32,joao-gervasio-braganca-moutinho,jagiellonia-bialystok,João MoutinhoJagiellonia Białystok,35
33,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,34
