pozycja,player_slug,klub_slug,nazwa,wartosc
1,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,152
2,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,149
3,otar-kakabadze,cracovia,Otar KakabadzeCracovia,126
4,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,121
5,erick-ouma-otieno,rakow-czestochowa,Erick Ouma OtienoRaków Częstochowa,120
6,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,116
7,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,110
8,mateusz-zukowski,slask-wroclaw,Mateusz ŻukowskiŚląsk Wrocław,103
9,dawid-abramowicz,puszcza-niepolomice,Dawid AbramowiczPuszcza Niepołomice,100
10,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,98
10,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,98
12,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,88
13,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,87
14,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,83
15,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,81
16,dominik-pia,lechia-gdansk,Dominik PiłaLechia Gdańsk,76
17,alvis-jaunzems,stal-mielec,Alvis JaunzemsStal Mielec,75
17,davi-kristjan-olafsson,cracovia,Davíð Kristján ÓlafssonCracovia,75
19,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,74
20,joao-gervasio-braganca-moutinho,jagiellonia-bialystok,João MoutinhoJagiellonia Białystok,73
21,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,72
22,micha-krol,motor-lublin,Michał KrólMotor Lublin,69
23,ajdin-hasic,cracovia,Ajdin HasićCracovia,68
24,adrian-bad,gks-katowice,Adrian BłądGKS Katowice,67
24,paulo-henrique-rodrigues-cabral,radomiak-radom,Paulo HenriqueRadomiak Radom,67
26,kacper-chodyna,legia-warszawa,Kacper ChodynaLegia Warszawa,65
27,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,64
27,bartomiej-kudka,zagebie-lubin,Bartłomiej KłudkaKGHM Zagłębie Lubin,64
29,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,63
30,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,62
31,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,60
32,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,59
33,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,57
33,ryoya-morishita,legia-warszawa,Ryoya MorishitaLegia Warszawa,57
35,igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,56
