pozycja,player_slug,klub_slug,nazwa,wartosc
1,valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,3060
1,rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,3060
1,dawid-kuda,gks-katowice,Dawid KudłaGKS Katowice,3060
1,bartosz-mrozek,lech-poznan,Bartosz MrozekLech Poznań,3060
1,frantisek-plach,piast-gliwice,František PlachPiast Gliwice,3060
1,kacper-trelowski,rakow-czestochowa,Kacper TrelowskiRaków Częstochowa,3060
7,rafa-leszczynski,slask-wroclaw,Rafał LeszczyńskiŚląsk Wrocław,2970
8,sawomir-abramowicz,jagiellonia-bialystok,Sławomir AbramowiczJagiellonia Białystok,2790
8,maciej-kikolski,radomiak-radom,Maciej KikolskiRadomiak Radom,2790
10,dominik-hadun,zagebie-lubin,Dominik HładunKGHM Zagłębie Lubin,2700
10,kewin-komar,puszcza-niepolomice,Kewin KomarPuszcza Niepołomice,2700
12,jakub-madrzyk,stal-mielec,Jakub MądrzykStal Mielec,2610
13,henrich-ravas,cracovia,Henrich RavasCracovia,2070
14,micha-szromnik,gornik-zabrze,Michał SzromnikGórnik Zabrze,1980
15,kacper-tobiasz,legia-warszawa,Kacper TobiaszLegia Warszawa,1935
16,szymon-weirauch,lechia-gdansk,Szymon WeirauchLechia Gdańsk,1800
17,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,1530
17,rafa-mamla,korona-kielce,Rafał MamlaKorona Kielce,1530
17,kacper-rosa,motor-lublin,Kacper RosaMotor Lublin,1530
20,bohdan-sarnavskyi,lechia-gdansk,Bohdan SarnavskyiLechia Gdańsk,1260
21,filip-majchrowicz,gornik-zabrze,Filip MajchrowiczGórnik Zabrze,1080
22,sebastian-madejski,cracovia,Sebastian MadejskiCracovia,990
23,ivan-brkic,motor-lublin,Ivan BrkićMotor Lublin,900
24,gasper-tratnik,motor-lublin,Gašper TratnikMotor Lublin,630
25,gabriel-kobylak,legia-warszawa,Gabriel KobylakLegia Warszawa,585
26,vladan-kovacevic,legia-warszawa,Vladan KovačevićLegia Warszawa,540
27,jasmin-buric,zagebie-lubin,Jasmin BurićKGHM Zagłębie Lubin,360
27,mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,360
27,micha-perchel,puszcza-niepolomice,Michał PerchelPuszcza Niepołomice,360
30,wiktor-koptas,radomiak-radom,Wiktor KoptasRadomiak Radom,270
30,maksymilian-stryjek,jagiellonia-bialystok,Maksymilian StryjekJagiellonia Białystok,270
32,konrad-jaocha,stal-mielec,Konrad JałochaStal Mielec,90
32,tomasz-loska,slask-wroclaw,Tomasz LoskaŚląsk Wrocław,90
