pozycja,player_slug,klub_slug,nazwa,wartosc
1,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,124
2,mariusz-fornalczyk,korona-kielce,Mariusz FornalczykKorona Kielce,112
3,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,105
4,darko-churlinov,jagiellonia-bialystok,Darko ChurlinovJagiellonia Białystok,101
4,maksym-khlan,lechia-gdansk,Maksym KhlanLechia Gdańsk,101
6,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,98
7,ajdin-hasic,cracovia,Ajdin HasićCracovia,88
7,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,88
9,ryoya-morishita,legia-warszawa,Ryoya MorishitaLegia Warszawa,84
9,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,84
11,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,83
12,filip-rozga,cracovia,Filip Jan RózgaCracovia,80
13,piotr-ceglarz,motor-lublin,Piotr CeglarzMotor Lublin,78
14,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,77
15,otar-kakabadze,cracovia,Otar KakabadzeCracovia,75
16,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,74
17,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,71
18,jakub-sypek,widzew-lodz,Jakub SypekWidzew Łódź,70
19,vahan-bichakhchyan,legia-warszawa,Vahan BichakhchyanLegia Warszawa,69
20,mateusz-zukowski,slask-wroclaw,Mateusz ŻukowskiŚląsk Wrocław,68
21,yosuke-furukawa,gornik-zabrze,Yosuke FurukawaGórnik Zabrze,64
21,lucas-lima-linhares,legia-warszawa,LuquinhasLegia Warszawa,64
23,ali-gholizadeh-nojedeh,lech-poznan,Ali Gholizadeh NojedehLech Poznań,62
24,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,60
25,robert-dadok,stal-mielec,Robert DadokStal Mielec,59
26,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,57
26,jesus-antonio-diaz-gomez,rakow-czestochowa,Jesús Antonio Díaz GómezRaków Częstochowa,57
26,marek-mroz,zagebie-lubin,Marek MrózKGHM Zagłębie Lubin,57
29,dominik-pia,lechia-gdansk,Dominik PiłaLechia Gdańsk,56
30,kaan-caliskaner,motor-lublin,Kaan ÇalışkanerMotor Lublin,55
30,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,55
30,joao-peglow,radomiak-radom,PeglowRadomiak Radom,55
30,arnau-ortiz,slask-wroclaw,Arnau Ortiz SánchezŚląsk Wrocław,55
34,marc-gual-huguet,legia-warszawa,Marc Gual HuguetLegia Warszawa,54
35,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,53
35,tommaso-guercio,slask-wroclaw,Tommaso GuercioŚląsk Wrocław,53
35,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,53
38,micha-krol,motor-lublin,Michał KrólMotor Lublin,52
38,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,52
38,ilya-shkurin,legia-warszawa,Ilya ShkurinLegia Warszawa,52
41,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,51
41,piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,51
41,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,51
44,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,50
44,wiktor-dugosz,korona-kielce,Wiktor DługoszKorona Kielce,50
46,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,49
46,kajetan-szmyt,zagebie-lubin,Kajetan SzmytKGHM Zagłębie Lubin,49
48,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,48
49,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,47
49,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,47
51,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,46
51,oskar-pietuszewski,jagiellonia-bialystok,Oskar PietuszewskiJagiellonia Białystok,46
51,mick-van-buren,cracovia,Mick van BurenCracovia,46
54,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,45
54,paulo-henrique-rodrigues-cabral,radomiak-radom,Paulo HenriqueRadomiak Radom,45
56,bohdan-viunnyk,lechia-gdansk,Bohdan ViunnykLechia Gdańsk,44
57,kristoffer-hansen,jagiellonia-bialystok,Kristoffer Normann HansenJagiellonia Białystok,42
57,mateusz-stepien,stal-mielec,Mateusz StępieńStal Mielec,42
59,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,41
59,serhij-krykun,piast-gliwice,Serhii Krykun WiktorowyczPiast Gliwice,41
59,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,41
59,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,41
63,antoni-klimek,puszcza-niepolomice,Antoni KlimekPuszcza Niepołomice,40
64,bartomiej-kudka,zagebie-lubin,Bartłomiej KłudkaKGHM Zagłębie Lubin,39
64,jens-patrik-walemark,lech-poznan,Jens Patrik WålemarkLech Poznań,39
64,filip-wojcik,motor-lublin,Filip WójcikMotor Lublin,39
64,hubert-zwozny,korona-kielce,Hubert ZwoźnyKorona Kielce,39
68,osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,38
68,jose-angel-pozo-la-rosa,slask-wroclaw,José Ángel Pozo la RosaŚląsk Wrocław,38
