pozycja,player_slug,klub_slug,nazwa,wartosc
1,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,189
2,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,185
3,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,183
3,dominik-pia,lechia-gdansk,Dominik PiłaLechia Gdańsk,183
5,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,181
6,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,176
7,oskar-repka,gks-katowice,Oskar RepkaGKS Katowice,173
8,leonardo-miramar-rocha,radomiak-radom,Leonardo RochaRadomiak Radom,172
9,aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,171
9,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,171
9,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,171
12,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,169
12,paulo-henrique-rodrigues-cabral,radomiak-radom,Paulo HenriqueRadomiak Radom,169
14,filip-rozga,cracovia,Filip Jan RózgaCracovia,168
15,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,166
16,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,164
16,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,164
18,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,161
19,mariusz-fornalczyk,korona-kielce,Mariusz FornalczykKorona Kielce,156
19,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,156
21,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,152
22,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,151
23,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,150
