pozycja,player_slug,klub_slug,nazwa,wartosc
1,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,20
2,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,18
3,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,15
4,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,13
5,samuel-mraz,motor-lublin,Samuel MrázMotor Lublin,12
6,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,10
7,sebastian-bergier,gks-katowice,Sebastian BergierGKS Katowice,8
7,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,8
7,marc-gual-huguet,legia-warszawa,Marc Gual HuguetLegia Warszawa,8
10,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,7
10,ali-gholizadeh-nojedeh,lech-poznan,Ali Gholizadeh NojedehLech Poznań,7
10,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,7
10,leonardo-miramar-rocha,radomiak-radom,Leonardo RochaRadomiak Radom,7
10,luka-zahovic,gornik-zabrze,Luka ZahovićGórnik Zabrze,7
15,osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,6
15,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,6
15,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,6
15,michalis-kosidis,puszcza-niepolomice,Michalis KosidisPuszcza Niepołomice,6
15,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,6
15,ryoya-morishita,legia-warszawa,Ryoya MorishitaLegia Warszawa,6
15,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,6
15,jens-patrik-walemark,lech-poznan,Jens Patrik WålemarkLech Poznań,6
23,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,5
23,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,5
23,jarosaw-kubicki,jagiellonia-bialystok,Jarosław KubickiJagiellonia Białystok,5
23,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,5
23,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,5
23,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,5
23,jakub-sypek,widzew-lodz,Jakub SypekWidzew Łódź,5
31,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,4
31,piotr-ceglarz,motor-lublin,Piotr CeglarzMotor Lublin,4
31,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,4
31,darko-churlinov,jagiellonia-bialystok,Darko ChurlinovJagiellonia Białystok,4
31,mariusz-fornalczyk,korona-kielce,Mariusz FornalczykKorona Kielce,4
31,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,4
31,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,4
31,lucas-lima-linhares,legia-warszawa,LuquinhasLegia Warszawa,4
31,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,4
31,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,4
31,bohdan-viunnyk,lechia-gdansk,Bohdan ViunnykLechia Gdańsk,4
42,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,3
42,kacper-chodyna,legia-warszawa,Kacper ChodynaLegia Warszawa,3
42,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,3
42,mohamed-lamine-diaby-fadiga,jagiellonia-bialystok,Mohamed Lamine Diaby-FadigaJagiellonia Białystok,3
42,otar-kakabadze,cracovia,Otar KakabadzeCracovia,3
42,maksym-khlan,lechia-gdansk,Maksym KhlanLechia Gdańsk,3
42,antoni-klimek,puszcza-niepolomice,Antoni KlimekPuszcza Niepołomice,3
42,jakub-ukowski,widzew-lodz,Jakub ŁukowskiWidzew Łódź,3
42,patryk-makuch,rakow-czestochowa,Patryk MakuchRaków Częstochowa,3
42,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,3
42,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,3
42,kristoffer-hansen,jagiellonia-bialystok,Kristoffer Normann HansenJagiellonia Białystok,3
42,davi-kristjan-olafsson,cracovia,Davíð Kristján ÓlafssonCracovia,3
42,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,3
42,oskar-repka,gks-katowice,Oskar RepkaGKS Katowice,3
42,kacper-sezonienko,lechia-gdansk,Kacper SezonienkoLechia Gdańsk,3
42,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,3
42,wojciech-urbanski,legia-warszawa,Wojciech UrbanskiLegia Warszawa,3
42,mick-van-buren,cracovia,Mick van BurenCracovia,3
42,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,3
62,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,2
62,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,2
62,german-barkovskiy,puszcza-niepolomice,German BarkovskiyPuszcza Niepołomice,2
62,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,2
62,rasmus-carstensen,lech-poznan,Rasmus Bjerregaard CarstensenLech Poznań,2
62,adrian-bad,gks-katowice,Adrian BłądGKS Katowice,2
62,fabian-bzdyl,cracovia,Fabian BzdylCracovia,2
62,renat-dadasov,radomiak-radom,Renat DadaşovRadomiak Radom,2
62,wiktor-dugosz,korona-kielce,Wiktor DługoszKorona Kielce,2
62,yosuke-furukawa,gornik-zabrze,Yosuke FurukawaGórnik Zabrze,2
62,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,2
62,burak-ince,slask-wroclaw,Burak InceŚląsk Wrocław,2
62,filip-wojciech-jagieo,lech-poznan,Filip Wojciech JagiełłoLech Poznań,2
62,jakub-jezierski-1,slask-wroclaw,Jakub JezierskiŚląsk Wrocław,2
62,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,2
