pozycja,player_slug,klub_slug,nazwa,wartosc
1,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,264
2,aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,203
3,elias-oskar-olsson,lechia-gdansk,Elias Oskar OlssonLechia Gdańsk,165
4,pau-resta-tell,korona-kielce,Pau Resta TellKorona Kielce,153
5,mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,152
6,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,142
7,kryspin-szczesniak,gornik-zabrze,Kryspin SzcześniakGórnik Zabrze,137
8,jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,136
9,bujar-pllana,lechia-gdansk,Bujar PllanaLechia Gdańsk,134
10,leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,132
10,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,132
12,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,129
13,miosz-trojak,korona-kielce,Miłosz TrojakKorona Kielce,128
13,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,128
15,aleks-milenov-petkov,slask-wroclaw,Aleks Milenov PetkovŚląsk Wrocław,127
16,antonio-milic,lech-poznan,Antonio MilićLech Poznań,121
17,dominik-pia,lechia-gdansk,Dominik PiłaLechia Gdańsk,119
18,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,117
18,aleksander-paluszek,slask-wroclaw,Aleksander PaluszekŚląsk Wrocław,117
20,bert-esselink,stal-mielec,Bert Johan EsselinkStal Mielec,116
21,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,111
21,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,111
23,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,110
24,paulo-henrique-rodrigues-cabral,radomiak-radom,Paulo HenriqueRadomiak Radom,108
25,micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,107
26,igor-orlikowski,zagebie-lubin,Igor OrlikowskiKGHM Zagłębie Lubin,105
27,mateusz-skrzypczak,jagiellonia-bialystok,Mateusz SkrzypczakJagiellonia Białystok,100
28,serafin-jan-szota,slask-wroclaw,Serafin Jan SzotaŚląsk Wrocław,99
29,igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,97
30,samuel-kozlovsky,widzew-lodz,Samuel KozlovskýWidzew Łódź,95
31,jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,94
32,marten-kuusk,gks-katowice,Märten KuuskGKS Katowice,90
33,dawid-szymonowicz,puszcza-niepolomice,Dawid SzymonowiczPuszcza Niepołomice,89
34,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,88
35,marvin-senger-1,stal-mielec,Marvin SengerStal Mielec,86
36,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,85
36,marcel-pieczek,korona-kielce,Marcel PięczekKorona Kielce,85
38,tomas-huk,piast-gliwice,Tomáš HukPiast Gliwice,84
38,lukas-rafael-klemenz,gks-katowice,Lukas Rafael KlemenzGKS Katowice,84
