pozycja,player_slug,klub_slug,nazwa,wartosc
1,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,20.7
2,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,18.3
3,samuel-mraz,motor-lublin,Samuel MrázMotor Lublin,15.5
4,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,14.7
5,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,14.6
6,marc-gual-huguet,legia-warszawa,Marc Gual HuguetLegia Warszawa,12.1
7,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,11.1
8,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,10.1
9,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,9.3
10,luka-zahovic,gornik-zabrze,Luka ZahovićGórnik Zabrze,9.3
11,piotr-ceglarz,motor-lublin,Piotr CeglarzMotor Lublin,8.3
12,leonardo-miramar-rocha,radomiak-radom,Leonardo RochaRadomiak Radom,8.1
13,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,7.9
14,sebastian-bergier,gks-katowice,Sebastian BergierGKS Katowice,7.9
15,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,7.7
16,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,7.7
17,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,7.7
18,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,7.6
19,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,7.6
20,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,7.3
21,bohdan-viunnyk,lechia-gdansk,Bohdan ViunnykLechia Gdańsk,7.1
22,ukasz-wolsztynski,stal-mielec,Łukasz WolsztyńskiStal Mielec,6.6
23,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,6.6
24,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,6.2
25,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,5.9
26,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,5.8
27,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,5.7
28,oskar-repka,gks-katowice,Oskar RepkaGKS Katowice,5.6
29,pedro-nuno-fernandes-ferreira,korona-kielce,Pedro NunoKorona Kielce,5.6
30,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,5.6
31,darko-churlinov,jagiellonia-bialystok,Darko ChurlinovJagiellonia Białystok,5.4
32,mohamed-lamine-diaby-fadiga,jagiellonia-bialystok,Mohamed Lamine Diaby-FadigaJagiellonia Białystok,5.4
33,dawid-kurminowski,zagebie-lubin,Dawid KurminowskiKGHM Zagłębie Lubin,5.4
34,maciej-rosoek,legia-warszawa,Maciej RosołekLegia Warszawa,5.3
35,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,5.3
36,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,5.3
37,ryoya-morishita,legia-warszawa,Ryoya MorishitaLegia Warszawa,5.2
38,ajdin-hasic,cracovia,Ajdin HasićCracovia,5.2
39,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,5.1
40,michalis-kosidis,puszcza-niepolomice,Michalis KosidisPuszcza Niepołomice,5.1
41,ilya-shkurin,legia-warszawa,Ilya ShkurinLegia Warszawa,5.0
42,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,4.9
43,evgeni-shikavka,korona-kielce,Evgeni ShikavkaKorona Kielce,4.9
44,piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,4.7
45,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,4.6
46,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,4.6
48,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,4.4
49,juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,4.3
50,osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,4.1
51,kristoffer-hansen,jagiellonia-bialystok,Kristoffer Normann HansenJagiellonia Białystok,4.1
52,kacper-chodyna,legia-warszawa,Kacper ChodynaLegia Warszawa,4.0
53,lucas-lima-linhares,legia-warszawa,LuquinhasLegia Warszawa,4.0
54,arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,4.0
55,mateusz-zukowski,slask-wroclaw,Mateusz ŻukowskiŚląsk Wrocław,3.9
56,arnau-ortiz,slask-wroclaw,Arnau Ortiz SánchezŚląsk Wrocław,3.8
57,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,3.8
58,ousmane-sow,gornik-zabrze,Ousmane SowGórnik Zabrze,3.8
59,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,3.8
60,mick-van-buren,cracovia,Mick van BurenCracovia,3.7
61,mariusz-fornalczyk,korona-kielce,Mariusz FornalczykKorona Kielce,3.7
62,robert-dadok,stal-mielec,Robert DadokStal Mielec,3.6
63,kacper-sezonienko,lechia-gdansk,Kacper SezonienkoLechia Gdańsk,3.5
64,jens-patrik-walemark,lech-poznan,Jens Patrik WålemarkLech Poznań,3.5
65,jarosaw-kubicki,jagiellonia-bialystok,Jarosław KubickiJagiellonia Białystok,3.5
66,kamil-lukoszek,gornik-zabrze,Kamil LukoszekGórnik Zabrze,3.5
67,maksym-khlan,lechia-gdansk,Maksym KhlanLechia Gdańsk,3.4
68,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,3.3
69,davi-kristjan-olafsson,cracovia,Davíð Kristján ÓlafssonCracovia,3.3
70,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,3.3
71,blaz-kramer,legia-warszawa,Blaž KramerLegia Warszawa,3.3
72,patryk-makuch,rakow-czestochowa,Patryk MakuchRaków Częstochowa,3.2
73,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,3.2
74,micha-krol,motor-lublin,Michał KrólMotor Lublin,3.2
75,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,3.2
76,aleksander-buksa,gornik-zabrze,Aleksander BuksaGórnik Zabrze,3.2
77,jakub-sypek,widzew-lodz,Jakub SypekWidzew Łódź,3.1
78,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,3.1
79,konrad-stepien,puszcza-niepolomice,Konrad StępieńPuszcza Niepołomice,3.1
80,tomas-huk,piast-gliwice,Tomáš HukPiast Gliwice,3.1
81,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,3.1
82,yosuke-furukawa,gornik-zabrze,Yosuke FurukawaGórnik Zabrze,3.1
83,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,3.1
84,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,3.0
85,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,2.9
86,filip-rozga,cracovia,Filip Jan RózgaCracovia,2.9
87,adrian-bad,gks-katowice,Adrian BłądGKS Katowice,2.9
88,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,2.9
89,dawid-abramowicz,puszcza-niepolomice,Dawid AbramowiczPuszcza Niepołomice,2.8
90,adam-zrelak,gks-katowice,Adam ZreľákGKS Katowice,2.8
91,bert-esselink,stal-mielec,Bert Johan EsselinkStal Mielec,2.8
92,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,2.8
93,kacper-ukasiak,pogon-szczecin,Kacper ŁukasiakPogoń Szczecin,2.8
94,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,2.8
95,sebastian-musiolik,slask-wroclaw,Sebastian Karol MusiolikŚląsk Wrocław,2.7
96,vaclav-sejk,zagebie-lubin,Václav SejkKGHM Zagłębie Lubin,2.7
97,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,2.7
98,pau-resta-tell,korona-kielce,Pau Resta TellKorona Kielce,2.7
99,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,2.7
100,jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,2.7
101,aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,2.7
102,ali-gholizadeh-nojedeh,lech-poznan,Ali Gholizadeh NojedehLech Poznań,2.6
103,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,2.6
104,said-hamulic,widzew-lodz,Saïd HamulićWidzew Łódź,2.6
105,paulo-henrique-rodrigues-cabral,radomiak-radom,Paulo HenriqueRadomiak Radom,2.6
106,mateusz-cholewiak,puszcza-niepolomice,Mateusz CholewiakPuszcza Niepołomice,2.6
107,fabian-piasecki,piast-gliwice,Fabian PiaseckiPiast Gliwice,2.5
108,marek-mroz,zagebie-lubin,Marek MrózKGHM Zagłębie Lubin,2.5
109,sebastian-kerk,widzew-lodz,Sebastian KerkWidzew Łódź,2.5
110,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,2.4
111,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,2.4
112,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,2.4
113,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,2.4
114,lukas-ambros,gornik-zabrze,Lukáš AmbrosGórnik Zabrze,2.4
115,adrian-przyborek,pogon-szczecin,Adrian PrzyborekPogoń Szczecin,2.3
116,miosz-szczepanski,piast-gliwice,Miłosz SzczepańskiPiast Gliwice,2.3
117,joao-peglow,radomiak-radom,PeglowRadomiak Radom,2.3
