pozycja,player_slug,klub_slug,nazwa,wartosc
1,dominik-pia,lechia-gdansk,Dominik PiłaLechia Gdańsk,59
2,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,55
3,mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,51
4,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,43
5,hubert-zwozny,korona-kielce,Hubert ZwoźnyKorona Kielce,41
6,tommaso-guercio,slask-wroclaw,Tommaso GuercioŚląsk Wrocław,40
6,norbert-wojtuszek,jagiellonia-bialystok,Norbert WojtuszekJagiellonia Białystok,40
8,filip-rozga,cracovia,Filip Jan RózgaCracovia,39
9,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,38
10,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,37
10,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,37
10,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,37
13,joao-gervasio-braganca-moutinho,jagiellonia-bialystok,João MoutinhoJagiellonia Białystok,36
13,marvin-senger-1,stal-mielec,Marvin SengerStal Mielec,36
13,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,36
16,filip-luberecki,motor-lublin,Filip LubereckiMotor Lublin,35
17,adrian-bad,gks-katowice,Adrian BłądGKS Katowice,34
17,marek-hanousek,widzew-lodz,Marek HanousekWidzew Łódź,34
17,otar-kakabadze,cracovia,Otar KakabadzeCracovia,34
17,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,34
17,peter-pokorny,slask-wroclaw,Peter PokornýŚląsk Wrocław,34
17,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,34
23,leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,33
23,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,33
25,rafa-maciej-kurzawa,pogon-szczecin,Rafał Maciej KurzawaPogoń Szczecin,32
26,jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,31
26,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,31
28,yoav-hofmeister,korona-kielce,Yoav HofmeisterKorona Kielce,30
28,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,30
30,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,29
30,piotr-mrozinski,puszcza-niepolomice,Piotr MrozińskiPuszcza Niepołomice,29
30,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,29
33,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,28
33,wiktor-dugosz,korona-kielce,Wiktor DługoszKorona Kielce,28
33,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,28
33,samuel-kozlovsky,widzew-lodz,Samuel KozlovskýWidzew Łódź,28
33,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,28
33,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,28
39,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,27
39,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,27
39,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,27
39,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,27
39,radosaw-pawe-murawski,lech-poznan,Radosław Paweł MurawskiLech Poznań,27
39,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,27
45,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,26
45,alvis-jaunzems,stal-mielec,Alvis JaunzemsStal Mielec,26
45,joao-peglow,radomiak-radom,PeglowRadomiak Radom,26
45,konrad-matuszewski,korona-kielce,Konrad MatuszewskiKorona Kielce,26
45,miosz-trojak,korona-kielce,Miłosz TrojakKorona Kielce,26
45,mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,26
