pozycja,player_slug,klub_slug,nazwa,wartosc
1,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,54
2,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,45
3,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,41
4,samuel-mraz,motor-lublin,Samuel MrázMotor Lublin,40
5,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,36
6,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,32
6,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,32
8,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,27
9,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,26
10,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,25
10,leonardo-miramar-rocha,radomiak-radom,Leonardo RochaRadomiak Radom,25
12,mariusz-fornalczyk,korona-kielce,Mariusz FornalczykKorona Kielce,24
12,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,24
12,marc-gual-huguet,legia-warszawa,Marc Gual HuguetLegia Warszawa,24
12,ilya-shkurin,legia-warszawa,Ilya ShkurinLegia Warszawa,24
12,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,24
17,ajdin-hasic,cracovia,Ajdin HasićCracovia,23
17,ryoya-morishita,legia-warszawa,Ryoya MorishitaLegia Warszawa,23
19,sebastian-bergier,gks-katowice,Sebastian BergierGKS Katowice,22
19,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,22
19,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,22
22,maksym-khlan,lechia-gdansk,Maksym KhlanLechia Gdańsk,21
22,bohdan-viunnyk,lechia-gdansk,Bohdan ViunnykLechia Gdańsk,21
22,jens-patrik-walemark,lech-poznan,Jens Patrik WålemarkLech Poznań,21
22,luka-zahovic,gornik-zabrze,Luka ZahovićGórnik Zabrze,21
22,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,21
22,mateusz-zukowski,slask-wroclaw,Mateusz ŻukowskiŚląsk Wrocław,21
28,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,20
28,piotr-ceglarz,motor-lublin,Piotr CeglarzMotor Lublin,20
28,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,20
28,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,20
32,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,19
33,mbaye-jacques-ndiaye,motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,18
33,maciej-rosoek,legia-warszawa,Maciej RosołekLegia Warszawa,18
35,darko-churlinov,jagiellonia-bialystok,Darko ChurlinovJagiellonia Białystok,17
35,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,17
35,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,17
38,vahan-bichakhchyan,legia-warszawa,Vahan BichakhchyanLegia Warszawa,16
38,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,16
40,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,15
40,adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,15
40,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,15
40,osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,15
40,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,15
40,micha-krol,motor-lublin,Michał KrólMotor Lublin,15
40,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,15
40,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,15
40,oskar-repka,gks-katowice,Oskar RepkaGKS Katowice,15
40,ukasz-wolsztynski,stal-mielec,Łukasz WolsztyńskiStal Mielec,15
50,adrian-bad,gks-katowice,Adrian BłądGKS Katowice,14
50,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,14
50,michalis-kosidis,puszcza-niepolomice,Michalis KosidisPuszcza Niepołomice,14
50,dawid-kurminowski,zagebie-lubin,Dawid KurminowskiKGHM Zagłębie Lubin,14
50,damian-rasak,gornik-zabrze,Damian RasakGórnik Zabrze,14
