pozycja,player_slug,klub_slug,nazwa,wartosc
1,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,1024
2,patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,1018
3,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,836
4,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,834
5,antoni-kozubal,lech-poznan,Antoni KozubalLech Poznań,805
6,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,803
7,radosaw-pawe-murawski,lech-poznan,Radosław Paweł MurawskiLech Poznań,779
8,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,759
9,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,742
10,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,735
11,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,728
12,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,702
13,micha-gurgul,lech-poznan,Michał GurgulLech Poznań,699
14,antonio-milic,lech-poznan,Antonio MilićLech Poznań,663
15,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,631
16,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,614
17,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,611
18,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,602
19,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,592
19,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,592
21,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,591
22,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,587
23,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,584
24,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,580
25,oskar-repka,gks-katowice,Oskar RepkaGKS Katowice,577
26,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,576
27,rafa-maciej-kurzawa,pogon-szczecin,Rafał Maciej KurzawaPogoń Szczecin,573
28,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,570
29,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,568
30,mateusz-skrzypczak,jagiellonia-bialystok,Mateusz SkrzypczakJagiellonia Białystok,563
31,joao-gervasio-braganca-moutinho,jagiellonia-bialystok,João MoutinhoJagiellonia Białystok,561
32,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,554
32,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,554
34,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,549
34,dominik-pia,lechia-gdansk,Dominik PiłaLechia Gdańsk,549
36,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,545
37,leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,539
38,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,536
38,roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,536
40,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,534
41,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,521
42,otar-kakabadze,cracovia,Otar KakabadzeCracovia,512
43,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,506
44,michal-sacek,jagiellonia-bialystok,Michal SáčekJagiellonia Białystok,495
45,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,494
46,sergi-samper-montana,motor-lublin,Sergi Samper MontañaMotor Lublin,477
47,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,474
