pozycja,player_slug,klub_slug,nazwa,wartosc
1,filip-majchrowicz,gornik-zabrze,Filip MajchrowiczGórnik Zabrze,2
1,kacper-tobiasz,legia-warszawa,Kacper TobiaszLegia Warszawa,2
1,kacper-trelowski,rakow-czestochowa,Kacper TrelowskiRaków Częstochowa,2
4,ivan-brkic,motor-lublin,Ivan BrkićMotor Lublin,1
4,rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,1
4,mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,1
4,vladan-kovacevic,legia-warszawa,Vladan KovačevićLegia Warszawa,1
4,frantisek-plach,piast-gliwice,František PlachPiast Gliwice,1
4,szymon-weirauch,lechia-gdansk,Szymon WeirauchLechia Gdańsk,1
