pozycja,player_slug,klub_slug,nazwa,wartosc
1,jean-kevin-augustin,motor-lublin,Jean-Kévin AugustinMotor Lublin,100%
2,ivan-ricardo-neves-abreu-cavaleiro,stal-mielec,Ivan CavaleiroStal Mielec,67%
3,marco-burch,legia-warszawa,Marco BurchLegia Warszawa,60%
3,jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,60%
5,hubert-adamczyk,zagebie-lubin,Hubert AdamczykKGHM Zagłębie Lubin,50%
5,fabian-bzdyl,cracovia,Fabian BzdylCracovia,50%
5,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,50%
5,gustav-niklas-henriksson,cracovia,Gustav Niklas HenrikssonCracovia,50%
5,matus-kmet,gornik-zabrze,Matúš KmeťGórnik Zabrze,50%
5,tomasz-mokwa,piast-gliwice,Tomasz MokwaPiast Gliwice,50%
5,sebastian-rudol,motor-lublin,Sebastian RudolMotor Lublin,50%
5,kryspin-szczesniak,gornik-zabrze,Kryspin SzcześniakGórnik Zabrze,50%
14,mateusz-bochnak,cracovia,Mateusz BochnakCracovia,40%
14,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,40%
14,mauro-perkovic,cracovia,Mauro PerkovićCracovia,40%
18,ali-gholizadeh-nojedeh,lech-poznan,Ali Gholizadeh NojedehLech Poznań,38%
19,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,38%
20,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,36%
21,jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,35%
23,sergio-barcia-laranxeira,legia-warszawa,Sergio Barcia LaranxeiraLegia Warszawa,33%
23,bright-ede,motor-lublin,Bright EdeMotor Lublin,33%
23,mario-gonzalez,lech-poznan,Mario GonzálezLech Poznań,33%
23,andreas-katsantonis,piast-gliwice,Andreas KatsantonisPiast Gliwice,33%
23,michalis-kosidis,puszcza-niepolomice,Michalis KosidisPuszcza Niepołomice,33%
23,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,33%
23,jakub-jan-abojko,motor-lublin,Jakub Jan ŁabojkoMotor Lublin,33%
23,lucas-lima-linhares,legia-warszawa,LuquinhasLegia Warszawa,33%
23,mateusz-mak,gks-katowice,Mateusz MakGKS Katowice,33%
23,ariel-pawe-mosor,piast-gliwice,Ariel Paweł MosórPiast Gliwice,33%
23,filipe-nascimento,gornik-zabrze,Filipe NascimentoGórnik Zabrze,33%
23,manuel-sanchez,gornik-zabrze,Manuel Sánchez GarcíaGórnik Zabrze,33%
23,wojciech-urbanski,legia-warszawa,Wojciech UrbanskiLegia Warszawa,33%
23,bradly-van-hoeven,motor-lublin,Bradly van HoevenMotor Lublin,33%
23,kacper-weniak,motor-lublin,Kacper WełniakMotor Lublin,33%
23,karl-sydney-wendt,lechia-gdansk,Karl Sydney WendtLechia Gdańsk,33%
40,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,30%
40,kacper-sezonienko,lechia-gdansk,Kacper SezonienkoLechia Gdańsk,30%
40,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,30%
43,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,30%
44,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,30%
45,leandro-rossi-pereira,radomiak-radom,LeândroRadomiak Radom,29%
46,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,28%
47,jarosaw-kubicki,jagiellonia-bialystok,Jarosław KubickiJagiellonia Białystok,28%
48,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,28%
49,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,27%
50,allan-migouel-alfarela,legia-warszawa,Allan Migouel AlfarelaLegia Warszawa,25%
50,peter-barath,rakow-czestochowa,Péter BaráthRaków Częstochowa,25%
50,rasmus-carstensen,lech-poznan,Rasmus Bjerregaard CarstensenLech Poznań,25%
50,mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,25%
50,kornel-lisman,lech-poznan,Kornel LismanLech Poznań,25%
50,yehor-matsenko,slask-wroclaw,Yehor MatsenkoŚląsk Wrocław,25%
50,damian-michalski,zagebie-lubin,Damian MichalskiKGHM Zagłębie Lubin,25%
50,jean-pierre-junior-nsame,legia-warszawa,Jean-Pierre Junior NsameLegia Warszawa,25%
50,igor-orlikowski,zagebie-lubin,Igor OrlikowskiKGHM Zagłębie Lubin,25%
50,konstantinos-sotiriou,korona-kielce,Konstantinos SotiriouKorona Kielce,25%
50,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,25%
62,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,24%
63,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,24%
64,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,24%
65,samuel-mraz,motor-lublin,Samuel MrázMotor Lublin,24%
65,davi-kristjan-olafsson,cracovia,Davíð Kristján ÓlafssonCracovia,24%
67,osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,23%
67,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,23%
67,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,23%
70,marek-kristian-bartos,motor-lublin,Marek Kristián BartošMotor Lublin,22%
70,burak-ince,slask-wroclaw,Burak InceŚląsk Wrocław,22%
70,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,22%
