pozycja,player_slug,klub_slug,nazwa,wartosc
1,ruben-goncalo-da-silva-nascimento-vinagre,legia-warszawa,Rúben VinagreLegia Warszawa,33
2,zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,31
3,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,30
4,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,28
5,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,27
5,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,27
5,mateusz-zukowski,slask-wroclaw,Mateusz ŻukowskiŚląsk Wrocław,27
8,erick-ouma-otieno,rakow-czestochowa,Erick Ouma OtienoRaków Częstochowa,26
9,dawid-abramowicz,puszcza-niepolomice,Dawid AbramowiczPuszcza Niepołomice,24
9,alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,24
11,otar-kakabadze,cracovia,Otar KakabadzeCracovia,23
11,marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,23
13,joao-gervasio-braganca-moutinho,jagiellonia-bialystok,João MoutinhoJagiellonia Białystok,22
13,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,22
13,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,22
13,samuel-kozlovsky,widzew-lodz,Samuel KozlovskýWidzew Łódź,22
13,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,22
18,alvis-jaunzems,stal-mielec,Alvis JaunzemsStal Mielec,20
18,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,20
20,micha-krol,motor-lublin,Michał KrólMotor Lublin,19
20,dominik-pia,lechia-gdansk,Dominik PiłaLechia Gdańsk,19
22,borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,17
23,serhij-krykun,piast-gliwice,Serhii Krykun WiktorowyczPiast Gliwice,16
23,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,16
23,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,16
26,konrad-matuszewski,korona-kielce,Konrad MatuszewskiKorona Kielce,15
27,adrian-bad,gks-katowice,Adrian BłądGKS Katowice,14
27,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,14
27,davi-kristjan-olafsson,cracovia,Davíð Kristján ÓlafssonCracovia,14
27,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,14
31,krzysztof-wokowicz,stal-mielec,Krzysztof WołkowiczStal Mielec,13
32,fryderyk-gerbowski,stal-mielec,Fryderyk GerbowskiStal Mielec,12
32,ali-gholizadeh-nojedeh,lech-poznan,Ali Gholizadeh NojedehLech Poznań,12
32,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,12
32,piotr-mrozinski,puszcza-niepolomice,Piotr MrozińskiPuszcza Niepołomice,12
32,jakub-sypek,widzew-lodz,Jakub SypekWidzew Łódź,12
37,robert-dadok,stal-mielec,Robert DadokStal Mielec,11
37,ajdin-hasic,cracovia,Ajdin HasićCracovia,11
37,joao-peglow,radomiak-radom,PeglowRadomiak Radom,11
37,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,11
37,marcel-pieczek,korona-kielce,Marcel PięczekKorona Kielce,11
37,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,11
37,filip-rozga,cracovia,Filip Jan RózgaCracovia,11
37,miosz-szczepanski,piast-gliwice,Miłosz SzczepańskiPiast Gliwice,11
37,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,11
37,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,11
