flash_team,expected_klub_slug,flash_name,candidate_player_slug,candidate_klub_slug,candidate_season,relation,score,reasons,candidate_nazwa
Cracovia,cracovia,Atanasov J.,jani-atanasov,cracovia,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:atanasov | token_overlap_slug:atanasov | sim>=0.92:1.000 | initial_match | same_club_bonus,Jani AtanasovCracovia
Cracovia,cracovia,Atanasov J.,jani-atanasov,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:atanasov | token_overlap_slug:atanasov | sim>=0.92:1.000 | initial_match | same_club_bonus,Jani AtanasovCracovia
Cracovia,cracovia,Bitri E.,eneo-bitri,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:bitri | token_overlap_slug:bitri | sim>=0.92:1.000 | initial_match | same_club_bonus,Eneo BitriCracovia
Cracovia,cracovia,Bochnak M.,mateusz-bochnak,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:bochnak | token_overlap_slug:bochnak | sim>=0.92:1.000 | initial_match | same_club_bonus,Mateusz BochnakCracovia
Cracovia,cracovia,Bochnak M.,mateusz-bochnak,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:bochnak | token_overlap_slug:bochnak | sim>=0.92:1.000 | initial_match | same_club_bonus,Mateusz BochnakCracovia
Cracovia,cracovia,Bzdyl F.,fabian-bzdyl,cracovia,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:bzdyl | token_overlap_slug:bzdyl | sim>=0.92:1.000 | initial_match | same_club_bonus,Fabian BzdylCracovia
Cracovia,cracovia,Bzdyl F.,fabian-bzdyl,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:bzdyl | token_overlap_slug:bzdyl | sim>=0.92:1.000 | initial_match | same_club_bonus,Fabian BzdylCracovia
Cracovia,cracovia,Bzdyl F.,fabian-bzdyl,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:bzdyl | token_overlap_slug:bzdyl | sim>=0.92:1.000 | initial_match | same_club_bonus,Fabian BzdylCracovia
Cracovia,cracovia,Ghita V.,virgil-ghita,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:ghita | token_overlap_slug:ghita | sim>=0.92:1.000 | initial_match | same_club_bonus,Virgil Eugen GhițăCracovia
Cracovia,cracovia,Ghita V.,virgil-ghita,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:ghita | token_overlap_slug:ghita | sim>=0.92:1.000 | initial_match | same_club_bonus,Virgil Eugen GhițăCracovia
Cracovia,cracovia,Glik K.,kamil-jacek-glik,cracovia,2025/26,future_season_same_club,101,last_token_exact | last_token_slugstyle | token_overlap_ascii:glik | token_overlap_slug:glik | initial_match | same_club_bonus,Kamil Jacek GlikCracovia
Cracovia,cracovia,Glik K.,kamil-jacek-glik,cracovia,2024/25,future_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:glik | token_overlap_slug:glik | initial_match | same_club_bonus,Kamil Jacek GlikCracovia
Cracovia,cracovia,Glik K.,kamil-jacek-glik,cracovia,2023/24,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:glik | token_overlap_slug:glik | initial_match | same_club_bonus,Kamil Jacek GlikCracovia
Cracovia,cracovia,Hoskonen A.,arttu-hoskonen,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:hoskonen | token_overlap_slug:hoskonen | sim>=0.92:1.000 | initial_match | same_club_bonus,Arttu HoskonenCracovia
Cracovia,cracovia,Hoskonen A.,arttu-hoskonen,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:hoskonen | token_overlap_slug:hoskonen | sim>=0.92:1.000 | initial_match | same_club_bonus,Arttu HoskonenCracovia
Cracovia,cracovia,Hrosso L.,lukas-hrosso,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:hrosso | token_overlap_slug:hrosso | sim>=0.92:1.000 | initial_match | same_club_bonus,Lukáš HroššoCracovia
Cracovia,cracovia,Jaroszynski P.,pawe-jaroszynski,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:jaroszynski | token_overlap_slug:jaroszynski | sim>=0.92:1.000 | initial_match | same_club_bonus,Paweł Kamil JaroszyńskiCracovia
Cracovia,cracovia,Jaroszynski P.,pawe-jaroszynski,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:jaroszynski | token_overlap_slug:jaroszynski | sim>=0.92:1.000 | initial_match | same_club_bonus,Paweł Kamil JaroszyńskiCracovia
Cracovia,cracovia,Jodlowski K.,kacper-jodowski,cracovia,2023/24,same_season_same_club,97,sim>=0.92:0.941 | initial_match | same_club_bonus,Kacper JodłowskiCracovia
Cracovia,cracovia,Jugas J.,jakub-jugas,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:jugas | token_overlap_slug:jugas | sim>=0.92:1.000 | initial_match | same_club_bonus,Jakub JugasCracovia
Cracovia,cracovia,Jugas J.,jakub-jugas,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:jugas | token_overlap_slug:jugas | sim>=0.92:1.000 | initial_match | same_club_bonus,Jakub JugasCracovia
Cracovia,cracovia,Kakabadze O.,otar-kakabadze,cracovia,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kakabadze | token_overlap_slug:kakabadze | sim>=0.92:1.000 | initial_match | same_club_bonus,Otar KakabadzeCracovia
Cracovia,cracovia,Kakabadze O.,otar-kakabadze,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kakabadze | token_overlap_slug:kakabadze | sim>=0.92:1.000 | initial_match | same_club_bonus,Otar KakabadzeCracovia
Cracovia,cracovia,Kakabadze O.,otar-kakabadze,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kakabadze | token_overlap_slug:kakabadze | sim>=0.92:1.000 | initial_match | same_club_bonus,Otar KakabadzeCracovia
Cracovia,cracovia,Kallman B.,benjamin-kallman,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kallman | token_overlap_slug:kallman | sim>=0.92:1.000 | initial_match | same_club_bonus,Paul Benjamin Sven-Eber KällmanCracovia
Cracovia,cracovia,Kallman B.,benjamin-kallman,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kallman | token_overlap_slug:kallman | sim>=0.92:1.000 | initial_match | same_club_bonus,Paul Benjamin Sven-Eber KällmanCracovia
Cracovia,cracovia,Knap K.,karol-knap,cracovia,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:knap | token_overlap_slug:knap | sim>=0.92:1.000 | initial_match | same_club_bonus,Karol KnapCracovia
Cracovia,cracovia,Knap K.,karol-knap,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:knap | token_overlap_slug:knap | sim>=0.92:1.000 | initial_match | same_club_bonus,Karol KnapCracovia
Cracovia,cracovia,Kolec B.,bartomiej-kolec,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kolec | token_overlap_slug:kolec | sim>=0.92:1.000 | initial_match | same_club_bonus,Bartłomiej KolecCracovia
Cracovia,cracovia,Madejski S.,sebastian-madejski,cracovia,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:madejski | token_overlap_slug:madejski | sim>=0.92:1.000 | initial_match | same_club_bonus,Sebastian MadejskiCracovia
Cracovia,cracovia,Madejski S.,sebastian-madejski,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:madejski | token_overlap_slug:madejski | sim>=0.92:1.000 | initial_match | same_club_bonus,Sebastian MadejskiCracovia
Cracovia,cracovia,Madejski S.,sebastian-madejski,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:madejski | token_overlap_slug:madejski | sim>=0.92:1.000 | initial_match | same_club_bonus,Sebastian MadejskiCracovia
Cracovia,cracovia,Maigaard M.,mikkel-maigaard-jakobsen,cracovia,2025/26,future_season_same_club,95,token_overlap_ascii:maigaard | token_overlap_slug:maigaard | initial_match | same_club_bonus,Mikkel Maigaard JakobsenCracovia
Cracovia,cracovia,Maigaard M.,mikkel-maigaard-jakobsen,cracovia,2024/25,future_season_same_club,93,token_overlap_ascii:maigaard | token_overlap_slug:maigaard | initial_match | same_club_bonus,Mikkel Maigaard JakobsenCracovia
Cracovia,cracovia,Maigaard M.,mikkel-maigaard-jakobsen,cracovia,2023/24,same_season_same_club,93,token_overlap_ascii:maigaard | token_overlap_slug:maigaard | initial_match | same_club_bonus,Mikkel Maigaard JakobsenCracovia
Cracovia,cracovia,Makuch P.,patryk-makuch,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:makuch | token_overlap_slug:makuch | sim>=0.92:1.000 | initial_match | same_club_bonus,Patryk MakuchCracovia
Cracovia,cracovia,Myszor J.,jakub-myszor,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:myszor | token_overlap_slug:myszor | sim>=0.92:1.000 | initial_match | same_club_bonus,Jakub MyszorCracovia
Cracovia,cracovia,Ogorzaly K.,kamil-ogorzay,cracovia,2023/24,same_season_same_club,97,sim>=0.92:0.933 | initial_match | same_club_bonus,Kamil OgorzałyCracovia
Cracovia,cracovia,Olafsson D.,davi-kristjan-olafsson,cracovia,2025/26,future_season_same_club,101,last_token_exact | last_token_slugstyle | token_overlap_ascii:olafsson | token_overlap_slug:olafsson | initial_match | same_club_bonus,Davíð Kristján ÓlafssonCracovia
Cracovia,cracovia,Olafsson D.,davi-kristjan-olafsson,cracovia,2024/25,future_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:olafsson | token_overlap_slug:olafsson | initial_match | same_club_bonus,Davíð Kristján ÓlafssonCracovia
Cracovia,cracovia,Olafsson D.,davi-kristjan-olafsson,cracovia,2023/24,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:olafsson | token_overlap_slug:olafsson | initial_match | same_club_bonus,Davíð Kristján ÓlafssonCracovia
Cracovia,cracovia,Oshima T.,takuto-oshima,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:oshima | token_overlap_slug:oshima | sim>=0.92:1.000 | initial_match | same_club_bonus,Takuto OshimaCracovia
Cracovia,cracovia,Rakoczy M.,micha-miosz-rakoczy,cracovia,2025/26,future_season_same_club,101,last_token_exact | last_token_slugstyle | token_overlap_ascii:rakoczy | token_overlap_slug:rakoczy | initial_match | same_club_bonus,Michał Miłosz RakoczyCracovia
Cracovia,cracovia,Rakoczy M.,micha-miosz-rakoczy,cracovia,2024/25,future_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:rakoczy | token_overlap_slug:rakoczy | initial_match | same_club_bonus,Michał Miłosz RakoczyCracovia
Cracovia,cracovia,Rakoczy M.,micha-miosz-rakoczy,cracovia,2023/24,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:rakoczy | token_overlap_slug:rakoczy | initial_match | same_club_bonus,Michał Miłosz RakoczyCracovia
Cracovia,cracovia,Rapa C.,cornel-rapa,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:rapa | token_overlap_slug:rapa | sim>=0.92:1.000 | initial_match | same_club_bonus,Cornel Emilian RâpăCracovia
Cracovia,cracovia,Rózga F.,filip-rozga,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:rozga | token_overlap_slug:rozga | sim>=0.92:1.000 | initial_match | same_club_bonus,Filip Jan RózgaCracovia
Cracovia,cracovia,Rózga F.,filip-rozga,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:rozga | token_overlap_slug:rozga | sim>=0.92:1.000 | initial_match | same_club_bonus,Filip Jan RózgaCracovia
Cracovia,cracovia,Skovgaard A.,andreas-skovgaard-larsen,cracovia,2024/25,future_season_same_club,93,token_overlap_ascii:skovgaard | token_overlap_slug:skovgaard | initial_match | same_club_bonus,Andreas Skovgaard LarsenCracovia
Cracovia,cracovia,Skovgaard A.,andreas-skovgaard-larsen,cracovia,2023/24,same_season_same_club,93,token_overlap_ascii:skovgaard | token_overlap_slug:skovgaard | initial_match | same_club_bonus,Andreas Skovgaard LarsenCracovia
Cracovia,cracovia,Smiglewski K.,kacper-smiglewski,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:smiglewski | token_overlap_slug:smiglewski | sim>=0.92:1.000 | initial_match | same_club_bonus,Kacper ŚmiglewskiCracovia
Cracovia,cracovia,Smiglewski K.,kacper-smiglewski,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:smiglewski | token_overlap_slug:smiglewski | sim>=0.92:1.000 | initial_match | same_club_bonus,Kacper ŚmiglewskiCracovia
Cracovia,cracovia,Sokołowski P.,patryk-sokoowski,cracovia,2024/25,future_season_same_club,107,exact_nonfirst_slugstyle | last_token_slugstyle | token_overlap_slug:sokoowski | sim>=0.92:0.947 | initial_match | same_club_bonus,Patryk SokołowskiCracovia
Cracovia,cracovia,Zaucha P.,patryk-zaucha,cracovia,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:zaucha | token_overlap_slug:zaucha | sim>=0.92:1.000 | initial_match | same_club_bonus,Patryk ZauchaCracovia
Górnik Zabrze,gornik-zabrze,Barczak N.,norbert-barczak,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:barczak | token_overlap_slug:barczak | sim>=0.92:1.000 | initial_match | same_club_bonus,Norbert BarczakGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Bielica D.,daniel-bielica,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:bielica | token_overlap_slug:bielica | sim>=0.92:1.000 | initial_match | same_club_bonus,Daniel BielicaGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Chmarek M.,mateusz-chmarek,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:chmarek | token_overlap_slug:chmarek | sim>=0.92:1.000 | initial_match | same_club_bonus,Mateusz ChmarekGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Ennali L.,lawrence-ennali,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:ennali | token_overlap_slug:ennali | sim>=0.92:1.000 | initial_match | same_club_bonus,Lawrence EnnaliGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Janicki R.,rafa-janicki,gornik-zabrze,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:janicki | token_overlap_slug:janicki | sim>=0.92:1.000 | initial_match | same_club_bonus,Rafał JanickiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Janicki R.,rafa-janicki,gornik-zabrze,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:janicki | token_overlap_slug:janicki | sim>=0.92:1.000 | initial_match | same_club_bonus,Rafał JanickiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Janicki R.,rafa-janicki,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:janicki | token_overlap_slug:janicki | sim>=0.92:1.000 | initial_match | same_club_bonus,Rafał JanickiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Janza E.,erik-janza,gornik-zabrze,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:janza | token_overlap_slug:janza | sim>=0.92:1.000 | initial_match | same_club_bonus,Erik JanžaGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Janza E.,erik-janza,gornik-zabrze,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:janza | token_overlap_slug:janza | sim>=0.92:1.000 | initial_match | same_club_bonus,Erik JanžaGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Janza E.,erik-janza,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:janza | token_overlap_slug:janza | sim>=0.92:1.000 | initial_match | same_club_bonus,Erik JanžaGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Jensen R.,richard-jensen,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:jensen | token_overlap_slug:jensen | sim>=0.92:1.000 | initial_match | same_club_bonus,Richard Olav JensenGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Kapralik A.,adrian-kapralik,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kapralik | token_overlap_slug:kapralik | sim>=0.92:1.000 | initial_match | same_club_bonus,Adrián KaprálikGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Kozuki S.,soichiro-kozuki,gornik-zabrze,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kozuki | token_overlap_slug:kozuki | sim>=0.92:1.000 | initial_match | same_club_bonus,Soichiro KozukiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Kozuki S.,soichiro-kozuki,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kozuki | token_overlap_slug:kozuki | sim>=0.92:1.000 | initial_match | same_club_bonus,Soichiro KozukiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Krawczyk P.,piotr-krawczyk,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:krawczyk | token_overlap_slug:krawczyk | sim>=0.92:1.000 | initial_match | same_club_bonus,Piotr KrawczykGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Lukoszek K.,kamil-lukoszek,gornik-zabrze,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:lukoszek | token_overlap_slug:lukoszek | sim>=0.92:1.000 | initial_match | same_club_bonus,Kamil LukoszekGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Lukoszek K.,kamil-lukoszek,gornik-zabrze,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:lukoszek | token_overlap_slug:lukoszek | sim>=0.92:1.000 | initial_match | same_club_bonus,Kamil LukoszekGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Lukoszek K.,kamil-lukoszek,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:lukoszek | token_overlap_slug:lukoszek | sim>=0.92:1.000 | initial_match | same_club_bonus,Kamil LukoszekGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Musiolik S.,sebastian-musiolik,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:musiolik | token_overlap_slug:musiolik | sim>=0.92:1.000 | initial_match | same_club_bonus,Sebastian Karol MusiolikGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Nascimento F.,filipe-nascimento,gornik-zabrze,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:nascimento | token_overlap_slug:nascimento | sim>=0.92:1.000 | initial_match | same_club_bonus,Filipe NascimentoGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Nascimento F.,filipe-nascimento,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:nascimento | token_overlap_slug:nascimento | sim>=0.92:1.000 | initial_match | same_club_bonus,Filipe NascimentoGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Olkowski P.,pawe-mirosaw-olkowski,gornik-zabrze,2025/26,future_season_same_club,101,last_token_exact | last_token_slugstyle | token_overlap_ascii:olkowski | token_overlap_slug:olkowski | initial_match | same_club_bonus,Paweł Mirosław OlkowskiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Olkowski P.,pawe-mirosaw-olkowski,gornik-zabrze,2024/25,future_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:olkowski | token_overlap_slug:olkowski | initial_match | same_club_bonus,Paweł Mirosław OlkowskiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Olkowski P.,pawe-mirosaw-olkowski,gornik-zabrze,2023/24,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:olkowski | token_overlap_slug:olkowski | initial_match | same_club_bonus,Paweł Mirosław OlkowskiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Pacheco D.,daniel-pacheco-lobato,gornik-zabrze,2023/24,same_season_same_club,93,token_overlap_ascii:pacheco | token_overlap_slug:pacheco | initial_match | same_club_bonus,Dani PachecoGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Podolski L.,ukasz-jozef-podolski,gornik-zabrze,2025/26,future_season_same_club,97,last_token_exact | last_token_slugstyle | token_overlap_ascii:podolski | token_overlap_slug:podolski | same_club_bonus,Łukasz Józef PodolskiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Podolski L.,ukasz-jozef-podolski,gornik-zabrze,2024/25,future_season_same_club,95,last_token_exact | last_token_slugstyle | token_overlap_ascii:podolski | token_overlap_slug:podolski | same_club_bonus,Łukasz Józef PodolskiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Podolski L.,ukasz-jozef-podolski,gornik-zabrze,2023/24,same_season_same_club,95,last_token_exact | last_token_slugstyle | token_overlap_ascii:podolski | token_overlap_slug:podolski | same_club_bonus,Łukasz Józef PodolskiGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Rasak D.,damian-rasak,gornik-zabrze,2024/25,future_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:rasak | token_overlap_slug:rasak | sim>=0.92:1.000 | initial_match | same_club_bonus,Damian RasakGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Rasak D.,damian-rasak,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:rasak | token_overlap_slug:rasak | sim>=0.92:1.000 | initial_match | same_club_bonus,Damian RasakGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Sekulic B.,boris-sekulic,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:sekulic | token_overlap_slug:sekulic | sim>=0.92:1.000 | initial_match | same_club_bonus,Boris SekulićGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Siplak M.,michal-siplak,gornik-zabrze,2023/24,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:siplak | token_overlap_slug:siplak | sim>=0.92:1.000 | initial_match | same_club_bonus,Michal SipľakGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Szala D.,dominik-jerzy-szala,gornik-zabrze,2025/26,future_season_same_club,101,last_token_exact | last_token_slugstyle | token_overlap_ascii:szala | token_overlap_slug:szala | initial_match | same_club_bonus,Dominik Jerzy SzalaGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Szala D.,dominik-jerzy-szala,gornik-zabrze,2024/25,future_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:szala | token_overlap_slug:szala | initial_match | same_club_bonus,Dominik Jerzy SzalaGórnik Zabrze
Górnik Zabrze,gornik-zabrze,Szala D.,dominik-jerzy-szala,gornik-zabrze,2023/24,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:szala | token_overlap_slug:szala | initial_match | same_club_bonus,Dominik Jerzy SzalaGórnik Zabrze
