flash_team,flash_name,expected_klub_slug,candidate_player_slug,candidate_clubs_all,candidate_clubs_target,candidate_seasons_all,season_club_path,score,relation,reasons,sample_name,same_club_any,same_club_target,target_season_present,suffix_exact,initial_match,abbrev_match,mode_ascii,mode_slugstyle
Korona Kielce,Chojecki A.,korona-kielce,adam-chojecki,korona-kielce,korona-kielce,2024/25,2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Adam ChojeckiKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Ciszek K.,korona-kielce,konrad-ciszek,korona-kielce,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Konrad CiszekKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Dalmau A.,korona-kielce,adrian-dalmau-vaquer,korona-kielce | piast-gliwice,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:piast-gliwice,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Adrián Dalmau VaquerKorona Kielce,1,1,1,0,1,0,1,1
Korona Kielce,Dziekoński X.,korona-kielce,xavier-dziekonski,korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Xavier DziekońskiKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Długosz W.,korona-kielce,wiktor-dugosz,korona-kielce | ruch-chorzow,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:ruch-chorzow | 2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Wiktor DługoszRuch Chorzów,1,1,1,1,1,0,0,1
Korona Kielce,Fornalczyk M.,korona-kielce,mariusz-fornalczyk,korona-kielce | pogon-szczecin | widzew-lodz,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:pogon-szczecin | 2024/25:korona-kielce | 2025/26:widzew-lodz,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Mariusz FornalczykPogoń Szczecin,1,1,1,1,1,0,1,1
Korona Kielce,Godinho M.,korona-kielce,marcus-godinho,korona-kielce,korona-kielce,2023/24 | 2024/25,2023/24:korona-kielce | 2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Marcus Valdez Pereira GodinhoKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Kamiński W.,korona-kielce,wojciech-kaminski,korona-kielce,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Wojciech KamińskiKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Kamiński W.,korona-kielce,wiktor-kaminski,warta-poznan,,2023/24,2023/24:warta-poznan,105,historical_other_club,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token,Wiktor KamińskiWarta Poznań,0,0,0,1,1,0,1,1
Korona Kielce,Kamiński W.,korona-kielce,krzysztof-kaminski,pogon-szczecin | ruch-chorzow,,2023/24 | 2025/26,2023/24:ruch-chorzow | 2025/26:pogon-szczecin,90,historical_other_club,all_flash_tokens_in_slug_ascii | suffix_exact_ascii,Krzysztof KamińskiRuch Chorzów,0,0,0,1,0,0,1,1
Korona Kielce,Kamiński W.,korona-kielce,marcin-kaminski,wisla-plock,,2025/26,2025/26:wisla-plock,90,historical_other_club,all_flash_tokens_in_slug_ascii | suffix_exact_ascii,Marcin KamińskiWisła Płock,0,0,0,1,0,0,1,1
Korona Kielce,Konstantyn J.,korona-kielce,jakub-konstantyn,korona-kielce,korona-kielce,2023/24 | 2024/25,2023/24:korona-kielce | 2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Jakub KonstantynKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Kosmicki I.,korona-kielce,igor-kosmicki,korona-kielce,korona-kielce,2024/25,2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Igor KośmickiKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Malarczyk P.,korona-kielce,piotr-malarczyk,korona-kielce,korona-kielce,2023/24 | 2024/25,2023/24:korona-kielce | 2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Piotr Kamil MalarczykKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Mamla R.,korona-kielce,rafa-mamla,korona-kielce,korona-kielce,2024/25,2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Rafał MamlaKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Matuszewski K.,korona-kielce,konrad-matuszewski,korona-kielce | warta-poznan,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:warta-poznan | 2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Konrad MatuszewskiWarta Poznań,1,1,1,1,1,0,1,1
Korona Kielce,Nagamatsu S.,korona-kielce,shuma-nagamatsu,korona-kielce,korona-kielce,2024/25,2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Shuma NagamatsuKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Pedro N.,korona-kielce,pedro-nuno-fernandes-ferreira,korona-kielce,korona-kielce,2024/25,2024/25:korona-kielce,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Pedro NunoKorona Kielce,1,1,1,0,1,0,1,1
Korona Kielce,Pięczek M.,korona-kielce,marcel-pieczek,korona-kielce | puszcza-niepolomice,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:puszcza-niepolomice | 2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Marcel PięczekPuszcza Niepołomice,1,1,1,1,1,0,1,1
Korona Kielce,Remacle M.,korona-kielce,martin-christophe-jannick-remacle,korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Martin Christophe Jannick RemacleKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Resta P.,korona-kielce,pau-resta-tell,korona-kielce,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Pau Resta TellKorona Kielce,1,1,1,0,1,0,1,1
Korona Kielce,Shikavka Y.,korona-kielce,evgeni-shikavka,korona-kielce,korona-kielce,2023/24 | 2024/25,2023/24:korona-kielce | 2024/25:korona-kielce,110,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,Evgeni ShikavkaKorona Kielce,1,1,1,1,0,0,1,1
Korona Kielce,Smolarczyk B.,korona-kielce,bartomiej-smolarczyk,korona-kielce,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Bartłomiej SmolarczykKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Sotiriou K.,korona-kielce,konstantinos-sotiriou,korona-kielce,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Konstantinos SotiriouKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Strzebonski M.,korona-kielce,miosz-strzebonski,korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Miłosz StrzebońskiKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Trojak M.,korona-kielce,miosz-trojak,korona-kielce,korona-kielce,2023/24 | 2024/25,2023/24:korona-kielce | 2024/25:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Miłosz TrojakKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Zator D.,korona-kielce,dominick-lukasz-zator,arka-gdynia | korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:arka-gdynia,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Dominick Lukasz ZatorKorona Kielce,1,1,1,1,1,0,1,1
Korona Kielce,Zwoźny H.,korona-kielce,hubert-zwozny,korona-kielce,korona-kielce,2024/25 | 2025/26,2024/25:korona-kielce | 2025/26:korona-kielce,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Hubert ZwoźnyKorona Kielce,1,1,1,1,1,0,1,1
Lech Poznań,Andersson E.,lech-poznan,nils-erik-elias-andersson,lech-poznan,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Nils Erik Elias AnderssonLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Ba Loua A.,lech-poznan,adriel-ba-loua,lech-poznan,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Adriel D'Avila Ba LouaLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Bednarek F.,lech-poznan,filip-bednarek,lech-poznan,,2023/24,2023/24:lech-poznan,117,same_club_history,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,Filip BednarekLech Poznań,1,0,0,1,1,0,1,1
Lech Poznań,Carstensen R.,lech-poznan,rasmus-carstensen,lech-poznan,lech-poznan,2024/25,2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Rasmus Bjerregaard CarstensenLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Douglas A.,lech-poznan,alex-raymond-douglas,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Alex Raymond DouglasLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Dudek S.,lech-poznan,sammy-dudek,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Sammy DudekLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Fiabema B.,lech-poznan,bryan-benjamin-solhaug-fiabema,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Bryan Benjamin Solhaug FiabemaLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Gholizadeh A.,lech-poznan,ali-gholizadeh-nojedeh,lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Ali Gholizadeh NojedehLech Poznań,1,1,1,0,1,0,1,1
Lech Poznań,Gonzalez M.,lech-poznan,mario-gonzalez,lech-poznan,lech-poznan,2024/25,2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Mario GonzálezLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Gonzalez M.,lech-poznan,borja-galan-gonzalez,gks-katowice,gks-katowice,2024/25 | 2025/26,2024/25:gks-katowice | 2025/26:gks-katowice,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,Borja Galán GonzálezGKS Katowice,0,0,1,1,0,0,1,1
Lech Poznań,Gurgul M.,lech-poznan,micha-gurgul,lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Michał GurgulLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Hakans D.,lech-poznan,daniel-noel-mikael-hakans,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Daniel Noel Mikael HåkansLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Hoffmann I.,lech-poznan,ian-jakob-hoffmann,lech-poznan,lech-poznan,2024/25,2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Ian Jakob HoffmannLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Ishak M.,lech-poznan,mikael-ishak,lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Mikael IshakLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Jagiełło F.,lech-poznan,filip-wojciech-jagieo,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Filip Wojciech JagiełłoLech Poznań,1,1,1,1,1,0,0,1
Lech Poznań,Karlstrom J.,lech-poznan,jesper-karlstrom,lech-poznan,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Jesper Kewe KarlströmLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Kozubal A.,lech-poznan,antoni-kozubal,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Antoni KozubalLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Lisman K.,lech-poznan,kornel-lisman,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Kornel LismanLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Loncar S.,lech-poznan,stjepan-loncar,lech-poznan,lech-poznan,2024/25,2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Stjepan LončarLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Loncar S.,lech-poznan,danijel-loncar,pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,Danijel LončarPogoń Szczecin,0,0,1,1,0,0,1,1
Lech Poznań,Milic A.,lech-poznan,antonio-milic,lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Antonio MilićLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Monka W.,lech-poznan,wojciech-monka,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Wojciech MońkaLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Mrozek B.,lech-poznan,bartosz-mrozek,lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Bartosz MrozekLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Murawski R.,lech-poznan,radosaw-pawe-murawski,lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Radosław Paweł MurawskiLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Pereira J.,lech-poznan,joel-vieira-pereira,lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Joel PereiraLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Pereira J.,lech-poznan,leandro-rossi-pereira,radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,94,other_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | present_in_target_season,LeândroRadomiak Radom,0,0,1,1,0,0,1,1
Lech Poznań,Pingot M.,lech-poznan,maksymilian-pingot,gornik-zabrze | lech-poznan | stal-mielec,lech-poznan,2023/24 | 2024/25 | 2025/26,2023/24:stal-mielec | 2024/25:lech-poznan | 2025/26:gornik-zabrze,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Maksymilian PingotStal Mielec,1,1,1,1,1,0,1,1
Lech Poznań,Salamon B.,lech-poznan,bartosz-salamon,lech-poznan,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Bartosz SalamonLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Sousa A.,lech-poznan,afonso-gamelas-de-pinho-sousa,lech-poznan,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Afonso SousaLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Sousa A.,lech-poznan,henrique-miguel-sousa-arreiol,legia-warszawa,,2025/26,2025/26:legia-warszawa,85,historical_other_club,all_flash_tokens_in_slug_ascii | initial_match_any_given_token,Henrique ArreiolLegia Warszawa,0,0,0,0,1,0,1,1
Lech Poznań,Szymczak F.,lech-poznan,filip-szymczak,lech-poznan,,2023/24 | 2025/26,2023/24:lech-poznan | 2025/26:lech-poznan,117,same_club_history,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,Filip SzymczakLech Poznań,1,0,0,1,1,0,1,1
Lech Poznań,Velde K.,lech-poznan,kristoffer-velde,lech-poznan,lech-poznan,2023/24 | 2024/25,2023/24:lech-poznan | 2024/25:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Kristoffer VeldeLech Poznań,1,1,1,1,1,0,1,1
Lech Poznań,Walemark P.,lech-poznan,jens-patrik-walemark,lech-poznan,lech-poznan,2024/25 | 2025/26,2024/25:lech-poznan | 2025/26:lech-poznan,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Jens Patrik WålemarkLech Poznań,1,1,1,1,1,0,1,1
Lechia Gdańsk,Biegański J.,lechia-gdansk,jan-marek-bieganski,pogon-szczecin,,2025/26,2025/26:pogon-szczecin,105,historical_other_club,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token,Jan Marek BiegańskiPogoń Szczecin,0,0,0,1,1,0,1,1
Lechia Gdańsk,Bobcek T.,lechia-gdansk,tomas-bobcek,lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Tomáš BobčekLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Buletsa S.,lechia-gdansk,serhii-buletsa,lechia-gdansk | zagebie-lubin,lechia-gdansk,2023/24 | 2024/25,2023/24:zagebie-lubin | 2024/25:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Serhii BuletsaKGHM Zagłębie Lubin,1,1,1,1,1,0,1,1
Lechia Gdańsk,Chindris A.,lechia-gdansk,andrei-chindris,lechia-gdansk,lechia-gdansk,2024/25,2024/25:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Andrei ChindrişLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Gueho L.,lechia-gdansk,loup-diwan-gueho,lechia-gdansk,lechia-gdansk,2024/25,2024/25:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Loup-Diwan GuéhoLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Głogowski M.,lechia-gdansk,micha-gogowski,lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Michał GłogowskiLechia Gdańsk,1,1,1,1,1,0,0,1
Lechia Gdańsk,Kapić R.,lechia-gdansk,rifet-kapic,lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Rifet KapičLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Kardas A.,lechia-gdansk,adam-kardas,lechia-gdansk,lechia-gdansk,2024/25,2024/25:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Adam KardaśLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Kałahur M.,lechia-gdansk,miosz-kaahur,lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Miłosz KałahurLechia Gdańsk,1,1,1,1,1,0,0,1
Lechia Gdańsk,Khlan M.,lechia-gdansk,maksym-khlan,gornik-zabrze | lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:gornik-zabrze,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Maksym KhlanLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Mena C.,lechia-gdansk,camilo-andres-mena-marquez,lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,105,same_club_target_season,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Camilo Andrés Mena MárquezLechia Gdańsk,1,1,1,0,1,0,1,1
Lechia Gdańsk,Neugebauer T.,lechia-gdansk,tomasz-neugebauer,lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Tomasz NeugebauerLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Olsson E.,lechia-gdansk,elias-oskar-olsson,lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,125,same_club_target_season,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,Elias Oskar OlssonLechia Gdańsk,1,1,1,1,1,0,1,1
Lechia Gdańsk,Piła D.,lechia-gdansk,dominik-pia,cracovia | lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,2024/25:lechia-gdansk | 2025/26:cracovia,125,same_club_target_season,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,Dominik PiłaLechia Gdańsk,1,1,1,1,1,0,0,1
