flash_team,flash_name,expected_klub_slug,current_status,existing_player_slug,proposed_status,proposed_player_slug,evidence,candidate_count,top1_score,top1_relation,top1_clubs,top1_seasons,top1_path,top2_player_slug,top2_score,gap_top1_top2
Jagiellonia Białystok,Abramowicz S.,jagiellonia-bialystok,unresolved,,auto_same_club_history,sawomir-abramowicz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,2,117.0,same_club_history,jagiellonia-bialystok,2024/25 | 2025/26,2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,dawid-abramowicz,94,23.0
Jagiellonia Białystok,Alomerovic Z.,jagiellonia-bialystok,unresolved,,auto_same_club_history,zlatan-alomerovic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok,2023/24,2023/24:jagiellonia-bialystok,,,999.0
Jagiellonia Białystok,Caliskaner K.,jagiellonia-bialystok,unresolved,,auto_same_club_history,kaan-caliskaner,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok | motor-lublin,2023/24 | 2024/25,2023/24:jagiellonia-bialystok | 2024/25:motor-lublin,,,999.0
Jagiellonia Białystok,Dieguez A.,jagiellonia-bialystok,unresolved,,auto_same_club_history,adrian-dieguez-grande,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,105.0,same_club_target_season,jagiellonia-bialystok | radomiak-radom,2023/24 | 2024/25 | 2025/26,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:radomiak-radom,,,999.0
Jagiellonia Białystok,Haliti J.,jagiellonia-bialystok,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Jagiellonia Białystok,Hansen K.,jagiellonia-bialystok,unresolved,,auto_same_club_history,kristoffer-hansen,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,1,117.0,same_club_history,jagiellonia-bialystok,2024/25,2024/25:jagiellonia-bialystok,,,999.0
Jagiellonia Białystok,Jesús I. B.,jagiellonia-bialystok,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Jagiellonia Białystok,Kubicki J.,jagiellonia-bialystok,unresolved,,auto_same_club_history,jarosaw-kubicki,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,gornik-zabrze | jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:gornik-zabrze,,,999.0
Jagiellonia Białystok,Kupisz T.,jagiellonia-bialystok,unresolved,,auto_same_club_history,tomasz-kupisz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok,2023/24,2023/24:jagiellonia-bialystok,,,999.0
Jagiellonia Białystok,Laski W.,jagiellonia-bialystok,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Jagiellonia Białystok,Lewicki J.,jagiellonia-bialystok,unresolved,,auto_same_club_history,jakub-lewicki,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok | piast-gliwice,2023/24 | 2024/25 | 2025/26,2023/24:jagiellonia-bialystok | 2024/25:piast-gliwice | 2025/26:piast-gliwice,,,999.0
Jagiellonia Białystok,Marczuk D.,jagiellonia-bialystok,unresolved,,auto_same_club_history,dominik-marczuk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok,2023/24 | 2024/25,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok,,,999.0
Jagiellonia Białystok,Matheus Vinicius,jagiellonia-bialystok,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Jagiellonia Białystok,Matysik M.,jagiellonia-bialystok,unresolved,,auto_same_club_history,miosz-matysik,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok | nieciecza,2023/24 | 2025/26,2023/24:jagiellonia-bialystok | 2025/26:nieciecza,,,999.0
Jagiellonia Białystok,Naranjo J.,jagiellonia-bialystok,unresolved,,auto_same_club_history,jose-naranjo,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok,2023/24,2023/24:jagiellonia-bialystok,,,999.0
Jagiellonia Białystok,Nastic B.,jagiellonia-bialystok,unresolved,,auto_same_club_history,bojan-nastic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok | wisla-plock,2023/24 | 2025/26,2023/24:jagiellonia-bialystok | 2025/26:wisla-plock,,,999.0
Jagiellonia Białystok,Nene,jagiellonia-bialystok,unresolved,,no_candidate,,no_strict_candidate,0,,,,,,,,
Jagiellonia Białystok,Nguiamba A.,jagiellonia-bialystok,unresolved,,auto_same_club_history,aurelien-thomas-nguiamba,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,arka-gdynia | jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:arka-gdynia,,,999.0
Jagiellonia Białystok,Olszewski P.,jagiellonia-bialystok,unresolved,,auto_same_club_history,pawe-olszewski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok,2023/24,2023/24:jagiellonia-bialystok,,,999.0
Jagiellonia Białystok,Pululu A.,jagiellonia-bialystok,unresolved,,auto_same_club_history,afimico-pululu,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,1,125.0,same_club_target_season,jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,,,999.0
