fixture_id,sezon,kolejka,gospodarz,gosc,data_planowana,matched,flash_mid,flash_url,gole_home,gole_away,current_status
85335212-6e99-4195-bd67-c25a59f0f543,2026/27,31,Wieczysta Kraków,Górnik Zabrze,,False,,,,,scheduled
8e85e35e-9e80-4997-9c65-eba1b266f592,2026/27,31,Wisła Płock,Motor Lublin,,False,,,,,scheduled
293c26c6-e508-41c8-aa82-74d3028b34ba,2026/27,32,Śląsk Wrocław,Pogoń Szczecin,,False,,,,,scheduled
ea2c606e-9911-43c8-9412-8c45a488203e,2026/27,32,Korona Kielce,Piast Gliwice,,False,,,,,scheduled
856c67ef-78c3-4fe9-8fa4-8511e628a7d8,2026/27,32,Lech Poznań,GKS Katowice,,False,,,,,scheduled
500a3b54-fab2-4e0d-bac3-3d4f1af86900,2026/27,32,Wisła Kraków,Radomiak Radom,,False,,,,,scheduled
8a0b1776-9f3c-4a3f-85ca-8b2cc8995c55,2026/27,32,Legia Warszawa,Wisła Płock,,False,,,,,scheduled
cf939a99-aa56-4b67-9539-4e64e6843025,2026/27,32,Górnik Zabrze,Zagłębie Lubin,,False,,,,,scheduled
24985108-f6c1-491a-95bc-af5f3e63de2f,2026/27,32,Widzew Łódź,Raków Częstochowa,,False,,,,,scheduled
f7f3f032-b0d0-40c2-b26f-372b842a9269,2026/27,32,Jagiellonia Białystok,Cracovia,,False,,,,,scheduled
7ec250d9-779c-4546-a326-c874f4f56f57,2026/27,32,Motor Lublin,Wieczysta Kraków,,False,,,,,scheduled
e5d38866-3ca9-48bc-bf01-2f7c0ed786b8,2026/27,33,Motor Lublin,Wisła Kraków,,False,,,,,scheduled
067f094f-ac30-4088-a750-6944e9f31500,2026/27,33,GKS Katowice,Śląsk Wrocław,,False,,,,,scheduled
0c238eb8-3db7-42ce-8867-26e5ad5e7a87,2026/27,33,Piast Gliwice,Raków Częstochowa,,False,,,,,scheduled
8774f8c7-d1da-476b-b631-3745327ef121,2026/27,33,Cracovia,Korona Kielce,,False,,,,,scheduled
265d3e57-752f-4ef7-a9cd-dfa43d2e4bbe,2026/27,33,Pogoń Szczecin,Lech Poznań,,False,,,,,scheduled
facc3afd-0b79-4a16-a42b-4698a2167303,2026/27,33,Zagłębie Lubin,Widzew Łódź,,False,,,,,scheduled
656db81c-18ee-4b8f-91f9-62a73abf12f2,2026/27,33,Wieczysta Kraków,Legia Warszawa,,False,,,,,scheduled
f7528239-14b6-4e44-a412-d12576d4c90c,2026/27,33,Radomiak Radom,Jagiellonia Białystok,,False,,,,,scheduled
56448692-1581-4d6a-9f9e-ef0cf6611f82,2026/27,33,Wisła Płock,Górnik Zabrze,,False,,,,,scheduled
457ab32f-e965-4119-b4cd-d730a89b50b5,2026/27,34,Korona Kielce,Wieczysta Kraków,,False,,,,,scheduled
9f427455-0869-4824-8a68-b1face866249,2026/27,34,Śląsk Wrocław,Wisła Płock,,False,,,,,scheduled
9c1efb4b-dabf-4ffd-ac52-1628f7962af5,2026/27,34,Legia Warszawa,GKS Katowice,,False,,,,,scheduled
b08ba34e-d89b-472f-874b-992ce70acb5c,2026/27,34,Lech Poznań,Motor Lublin,,False,,,,,scheduled
41b379a3-e204-4e81-9909-70f4c769fddb,2026/27,34,Widzew Łódź,Cracovia,,False,,,,,scheduled
2685fe8c-2dfa-4d64-8e3e-c5b48b9d71ff,2026/27,34,Raków Częstochowa,Radomiak Radom,,False,,,,,scheduled
e443b7da-5301-43b9-af4f-42793b2b58a8,2026/27,34,Górnik Zabrze,Pogoń Szczecin,,False,,,,,scheduled
ff997727-06f2-47cc-a0fc-82c29691700c,2026/27,34,Jagiellonia Białystok,Piast Gliwice,,False,,,,,scheduled
c4cb23e1-d162-4766-90bf-104f8b863eb0,2026/27,34,Wisła Kraków,Zagłębie Lubin,,False,,,,,scheduled
