pozycja,player_slug,klub_slug,nazwa,wartosc
1,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,155
2,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,149
3,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,139
4,dominik-marczuk,jagiellonia-bialystok,Dominik MarczukJagiellonia Białystok,132
5,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,116
6,miosz-kozak,ruch-chorzow,Miłosz KozakRuch Chorzów,113
7,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,104
8,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,99
9,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,97
10,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,95
11,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,94
11,kamil-dankowski,lks-lodz,Kamil DankowskiŁKS Łódź,94
13,tomasz-wojtowicz,ruch-chorzow,Tomasz WójtowiczRuch Chorzów,89
14,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,86
15,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,85
16,sran-plavsic,rakow-czestochowa,Srđan PlavšićRaków Częstochowa,81
17,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,78
18,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,74
18,mato-milos,widzew-lodz,Mato MilošWidzew Łódź,74
20,antoni-klimek,widzew-lodz,Antoni KlimekWidzew Łódź,72
20,cornel-rapa,cracovia,Cornel Emilian RâpăCracovia,72
20,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,72
23,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,70
24,jacek-podgorski,korona-kielce,Jacek PodgórskiKorona Kielce,69
25,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,68
26,marius-briceag,korona-kielce,Marius Ionuț BriceagKorona Kielce,67
26,lisandro-pedro-varela-semedo,radomiak-radom,Lisandro SemedoRadomiak Radom,67
28,andrejs-ciganiks,widzew-lodz,Andrejs CigaņiksWidzew Łódź,62
28,piotr-gowacki,lks-lodz,Piotr GłowackiŁKS Łódź,62
28,pawe-jaroszynski,cracovia,Paweł Kamil JaroszyńskiCracovia,62
28,marcel-pieczek,puszcza-niepolomice,Marcel PięczekPuszcza Niepołomice,62
32,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,59
33,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,56
33,otar-kakabadze,cracovia,Otar KakabadzeCracovia,56
35,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,55
35,alvis-jaunzems,stal-mielec,Alvis JaunzemsStal Mielec,55
38,miguel-luis,warta-poznan,Miguel LuísWarta Poznań,54
