pozycja,player_slug,klub_slug,nazwa,wartosc
376,tomasz-foszmanczyk,ruch-chorzow,Tomasz FoszmańczykRuch Chorzów,47
377,lukas-hrosso,cracovia,Lukáš HroššoCracovia,46
377,oskar-koprowski,lks-lodz,Oskar KoprowskiŁKS Łódź,46
377,piotr-krawczyk,gornik-zabrze,Piotr KrawczykGórnik Zabrze,46
380,sebastian-kerk,widzew-lodz,Sebastian KerkWidzew Łódź,45
380,joao-peglow,radomiak-radom,PeglowRadomiak Radom,45
382,valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,44
382,henrich-ravas,widzew-lodz,Henrich RavasWidzew Łódź,44
384,soichiro-kozuki,gornik-zabrze,Soichiro KozukiGórnik Zabrze,43
384,mieszko-lorenc,lks-lodz,Mieszko LorencŁKS Łódź,43
384,jakub-myszor,cracovia,Jakub MyszorCracovia,43
387,peter-barath,rakow-czestochowa,Péter BaráthRaków Częstochowa,42
387,patryk-klimala,slask-wroclaw,Patryk KlimalaŚląsk Wrocław,42
389,kamil-kruk,zagebie-lubin,Kamil KrukKGHM Zagłębie Lubin,41
389,jakub-ukowski,korona-kielce,Jakub ŁukowskiKorona Kielce,41
389,muris-mesanovic,puszcza-niepolomice,Muris MešanovićPuszcza Niepołomice,41
393,thiago-rodrigues-de-souza,puszcza-niepolomice,ThiagoPuszcza Niepołomice,39
393,tomasz-wojcinowicz,puszcza-niepolomice,Tomasz WojcinowiczPuszcza Niepołomice,39
395,gabriel-kirejczyk,piast-gliwice,Gabriel KirejczykPiast Gliwice,38
396,filip-wilak,ruch-chorzow,Filip WilakRuch Chorzów,37
397,kai-meriluoto,stal-mielec,Kai MeriluotoStal Mielec,36
398,pawe-baranowski,ruch-chorzow,Paweł BaranowskiRuch Chorzów,35
398,bartomiej-pawe-baranski,ruch-chorzow,Bartłomiej Paweł BarańskiRuch Chorzów,35
400,gabriel-kobylak,legia-warszawa,Gabriel KobylakLegia Warszawa,33
400,ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,33
400,karol-szymanski,piast-gliwice,Karol SzymańskiPiast Gliwice,33
403,arkadiusz-wozniak,zagebie-lubin,Arkadiusz WoźniakKGHM Zagłębie Lubin,32
404,ukasz-wolsztynski,stal-mielec,Łukasz WolsztyńskiStal Mielec,31
405,dennis-jastrzembski,slask-wroclaw,Dennis JastrzembskiŚląsk Wrocław,30
405,daniel-ukasik,slask-wroclaw,Daniel ŁukasikŚląsk Wrocław,30
407,rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,29
407,kacper-smolinski,pogon-szczecin,Kacper SmolińskiPogoń Szczecin,29
407,remigiusz-szywacz,ruch-chorzow,Remigiusz SzywaczRuch Chorzów,29
410,petteri-forsell,korona-kielce,Jani Petteri ForsellKorona Kielce,27
410,krystian-okoniewski,radomiak-radom,Krystian OkoniewskiRadomiak Radom,27
410,yadegar-rostami,lks-lodz,Yadegar RostamiŁKS Łódź,27
410,filip-rozga,cracovia,Filip Jan RózgaCracovia,27
414,dominik-hadun,legia-warszawa,Dominik HładunLegia Warszawa,26
414,krzysztof-kaminski,ruch-chorzow,Krzysztof KamińskiRuch Chorzów,26
414,aleksander-paluszek,slask-wroclaw,Aleksander PaluszekŚląsk Wrocław,26
414,jedrzej-zajac,lks-lodz,Jędrzej Stanisław ZającŁKS Łódź,26
418,wiktor-dugosz,ruch-chorzow,Wiktor DługoszRuch Chorzów,25
418,tommaso-guercio,slask-wroclaw,Tommaso GuercioŚląsk Wrocław,25
418,olaf-korczakowski,pogon-szczecin,Olaf Igor KorczakowskiPogoń Szczecin,25
418,artur-sobiech,lech-poznan,Artur Adam SobiechLech Poznań,25
418,miosz-strzebonski,korona-kielce,Miłosz StrzebońskiKorona Kielce,25
424,rok-kidric-1,puszcza-niepolomice,Rok KidričPuszcza Niepołomice,24
424,wojciech-aski,jagiellonia-bialystok,Wojciech ŁaskiJagiellonia Białystok,24
426,adrian-maachowski,lks-lodz,Adrian MałachowskiŁKS Łódź,22
426,kacper-smiglewski,cracovia,Kacper ŚmiglewskiCracovia,22
426,szymon-weirauch,zagebie-lubin,Szymon WeirauchKGHM Zagłębie Lubin,22
430,daniel-pik,radomiak-radom,Daniel PikRadomiak Radom,21
431,filip-rejczyk,legia-warszawa,Filip RejczykLegia Warszawa,19
431,wojciech-urbanski,legia-warszawa,Wojciech UrbanskiLegia Warszawa,19
431,jan-ziokowski,legia-warszawa,Jan ZiółkowskiLegia Warszawa,19
434,jakub-jezierski-1,slask-wroclaw,Jakub JezierskiŚląsk Wrocław,18
435,filip-majchrowicz,radomiak-radom,Filip MajchrowiczRadomiak Radom,17
436,alberto-cayarga,radomiak-radom,Alberto Cayarga FernándezRadomiak Radom,16
436,guilherme-da-gama-zimovski,radomiak-radom,GuilhermeRadomiak Radom,16
436,micha-kopczynski,warta-poznan,Michał KopczyńskiWarta Poznań,16
439,ignacy-dawid,widzew-lodz,Ignacy DawidWidzew Łódź,15
439,jakub-stec,puszcza-niepolomice,Jakub StecPuszcza Niepołomice,15
441,dawid-arndt,lks-lodz,Dawid ArndtŁKS Łódź,14
441,marcel-zylla,slask-wroclaw,Marcel Noah ŻyłłaŚląsk Wrocław,14
443,filip-bednarek,lech-poznan,Filip BednarekLech Poznań,13
443,micha-buchalik,ruch-chorzow,Michał BuchalikRuch Chorzów,13
443,grzegorz-glapka,lks-lodz,Grzegorz GlapkaŁKS Łódź,13
443,filip-przybuek,widzew-lodz,Filip PrzybułekWidzew Łódź,13
