pozycja,player_slug,klub_slug,nazwa,wartosc
1,marcel-bykowski,piast-gliwice,Marcel BykowskiPiast Gliwice,100%
1,alex-cetnar,stal-mielec,Alex CetnarStal Mielec,100%
1,micha-gurgul,lech-poznan,Michał GurgulLech Poznań,100%
1,thomas-nathan-hateley,piast-gliwice,Thomas Nathan HateleyPiast Gliwice,100%
1,mike-huras,ruch-chorzow,Mike HurasRuch Chorzów,100%
1,aleksander-iwanczyk-1,lks-lodz,Aleksander IwańczykŁKS Łódź,100%
1,gabriel-kobylak,legia-warszawa,Gabriel KobylakLegia Warszawa,100%
1,oskar-koprowski,lks-lodz,Oskar KoprowskiŁKS Łódź,100%
1,soichiro-kozuki,gornik-zabrze,Soichiro KozukiGórnik Zabrze,100%
1,pawe-kwiatkowski,widzew-lodz,Paweł KwiatkowskiWidzew Łódź,100%
1,luis-mata,zagebie-lubin,Luís MataKGHM Zagłębie Lubin,100%
1,joao-peglow,radomiak-radom,PeglowRadomiak Radom,100%
1,aleksander-paluszek,slask-wroclaw,Aleksander PaluszekŚląsk Wrocław,100%
1,maksymilian-pingot,stal-mielec,Maksymilian PingotStal Mielec,100%
1,kacper-smolinski,pogon-szczecin,Kacper SmolińskiPogoń Szczecin,100%
1,pawe-stolarski,pogon-szczecin,Paweł StolarskiPogoń Szczecin,100%
1,dominik-jerzy-szala,gornik-zabrze,Dominik Jerzy SzalaGórnik Zabrze,100%
1,jedrzej-zajac,lks-lodz,Jędrzej Stanisław ZającŁKS Łódź,100%
19,jakub-lewicki,jagiellonia-bialystok,Jakub LewickiJagiellonia Białystok,83%
20,burak-ince,slask-wroclaw,Burak InceŚląsk Wrocław,80%
21,micha-feliks,ruch-chorzow,Michał FeliksRuch Chorzów,78%
22,kamil-cybulski,widzew-lodz,Kamil CybulskiWidzew Łódź,75%
22,noah-diliberto-1,widzew-lodz,Noah DilibertoWidzew Łódź,75%
22,daisuke-yokota,gornik-zabrze,Daisuke YokotaGórnik Zabrze,75%
25,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,72%
26,ukasz-soowiej,puszcza-niepolomice,Łukasz SołowiejPuszcza Niepołomice,70%
27,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,67%
27,filip-dagerstal,lech-poznan,Per Filip DagerstålLech Poznań,67%
27,dennis-jastrzembski,slask-wroclaw,Dennis JastrzembskiŚląsk Wrocław,67%
27,damian-kadzior,piast-gliwice,Damian KądziorPiast Gliwice,67%
27,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,67%
27,jakub-kieb,warta-poznan,Jakub KiełbWarta Poznań,67%
27,kamil-kruk,zagebie-lubin,Kamil KrukKGHM Zagłębie Lubin,67%
27,jakub-letniowski,lks-lodz,Jakub LetniowskiŁKS Łódź,67%
27,mato-milos,widzew-lodz,Mato MilošWidzew Łódź,67%
27,radosaw-pawe-murawski,lech-poznan,Radosław Paweł MurawskiLech Poznań,67%
27,filipe-nascimento,gornik-zabrze,Filipe NascimentoGórnik Zabrze,67%
27,sran-plavsic,rakow-czestochowa,Srđan PlavšićRaków Częstochowa,67%
27,stefan-savic,warta-poznan,Stefan SavićWarta Poznań,67%
27,michal-siplak,gornik-zabrze,Michal SipľakGórnik Zabrze,67%
27,ukasz-wolsztynski,stal-mielec,Łukasz WolsztyńskiStal Mielec,67%
44,jordi-sanchez-ribas,widzew-lodz,Jordi Sánchez RibasWidzew Łódź,66%
45,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,66%
46,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,65%
47,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,65%
48,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,64%
49,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,64%
