pozycja,player_slug,klub_slug,nazwa,wartosc
1,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,10
1,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,10
1,dominik-marczuk,jagiellonia-bialystok,Dominik MarczukJagiellonia Białystok,10
4,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,8
4,piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,8
6,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,7
6,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,7
6,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,7
9,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,6
9,miosz-kozak,ruch-chorzow,Miłosz KozakRuch Chorzów,6
9,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,6
9,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,6
13,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,5
13,filip-marchwinski,lech-poznan,Filip MarchwińskiLech Poznań,5
13,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,5
13,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,5
13,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,5
13,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,5
13,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,5
13,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,5
13,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,5
23,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,4
23,pedro-henrique-alves-de-almeida,radomiak-radom,Pedro HenriqueRadomiak Radom,4
23,mateusz-bartolewski,ruch-chorzow,Mateusz BartolewskiRuch Chorzów,4
23,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,4
23,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,4
23,serhii-buletsa,zagebie-lubin,Serhii BuletsaKGHM Zagłębie Lubin,4
23,ante-crnac,rakow-czestochowa,Ante CrnacRaków Częstochowa,4
23,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,4
23,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,4
23,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,4
23,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,4
23,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,4
23,patryk-makuch,cracovia,Patryk MakuchCracovia,4
23,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,4
23,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,4
23,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,4
23,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,4
23,kamil-zapolnik,puszcza-niepolomice,Kamil ZapolnikPuszcza Niepołomice,4
41,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,3
41,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,3
41,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,3
41,adriel-ba-loua,lech-poznan,Adriel D'Avila Ba LouaLech Poznań,3
41,mateusz-cholewiak,puszcza-niepolomice,Mateusz CholewiakPuszcza Niepołomice,3
41,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,3
41,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,3
41,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,3
41,dawid-drachal,rakow-czestochowa,Dawid DrachalRaków Częstochowa,3
41,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,3
41,marc-gual-huguet,legia-warszawa,Marc Gual HuguetLegia Warszawa,3
41,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,3
41,jesper-karlstrom,lech-poznan,Jesper Kewe KarlströmLech Poznań,3
41,karol-knap,cracovia,Karol KnapCracovia,3
41,tihomir-kostadinov,piast-gliwice,Tihomir KostadinovPiast Gliwice,3
41,jarosaw-kubicki,jagiellonia-bialystok,Jarosław KubickiJagiellonia Białystok,3
41,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,3
41,sebastian-musiolik,gornik-zabrze,Sebastian Karol MusiolikGórnik Zabrze,3
41,davi-kristjan-olafsson,cracovia,Davíð Kristján ÓlafssonCracovia,3
41,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,3
41,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,3
41,adrian-przyborek,pogon-szczecin,Adrian PrzyborekPogoń Szczecin,3
41,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,3
41,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,3
41,jordi-sanchez-ribas,widzew-lodz,Jordi Sánchez RibasWidzew Łódź,3
41,andreas-skovgaard-larsen,cracovia,Andreas Skovgaard LarsenCracovia,3
41,kay-tejan,lks-lodz,Kay Sheku TejanŁKS Łódź,3
41,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,3
41,luis-machado,radomiak-radom,Luís MachadoRadomiak Radom,3
41,dario-vizinger,warta-poznan,Dario VizingerWarta Poznań,3
41,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,3
73,jani-atanasov,cracovia,Jani AtanasovCracovia,2
73,marcin-cebula,rakow-czestochowa,Marcin CebulaRaków Częstochowa,2
73,andrejs-ciganiks,widzew-lodz,Andrejs CigaņiksWidzew Łódź,2
73,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,2
73,joao-pedro-da-costa-gamboa,pogon-szczecin,João GamboaPogoń Szczecin,2
73,kamil-dankowski,lks-lodz,Kamil DankowskiŁKS Łódź,2
73,adrian-dieguez-grande,jagiellonia-bialystok,Adrián Diéguez GrandeJagiellonia Białystok,2
73,christos-donis,radomiak-radom,Christos DonisRadomiak Radom,2
73,jose-naranjo,jagiellonia-bialystok,José Manuel García NaranjoJagiellonia Białystok,2
73,ukasz-gerstenstein,stal-mielec,Łukasz GerstensteinStal Mielec,2
73,mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,2
73,koki-hinokio,stal-mielec,Koki HinokioStal Mielec,2
73,adrian-kapralik,gornik-zabrze,Adrián KaprálikGórnik Zabrze,2
73,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,2
73,jakub-kieb,warta-poznan,Jakub KiełbWarta Poznań,2
73,antoni-klimek,widzew-lodz,Antoni KlimekWidzew Łódź,2
73,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,2
73,bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,2
73,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,2
73,dominik-kun,widzew-lodz,Dominik KunWidzew Łódź,2
73,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,2
73,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,2
73,tomasz-makowski,zagebie-lubin,Tomasz MakowskiKGHM Zagłębie Lubin,2
73,konrad-matuszewski,warta-poznan,Konrad MatuszewskiWarta Poznań,2
73,mohamed-mezghrani,warta-poznan,Mohamed Amin MezghraniWarta Poznań,2
