pozycja,player_slug,klub_slug,nazwa,wartosc
1,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,65
2,aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,56
3,michal-sacek,jagiellonia-bialystok,Michal SáčekJagiellonia Białystok,55
3,dawid-szymonowicz,warta-poznan,Dawid SzymonowiczWarta Poznań,55
5,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,54
6,adrian-dieguez-grande,jagiellonia-bialystok,Adrián Diéguez GrandeJagiellonia Białystok,51
7,miosz-trojak,korona-kielce,Miłosz TrojakKorona Kielce,49
8,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,47
8,micha-mokrzycki,lks-lodz,Michał MokrzyckiŁKS Łódź,47
10,mateusz-kupczak,warta-poznan,Mateusz KupczakWarta Poznań,46
10,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,46
10,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,46
13,bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,45
13,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,45
15,damian-rasak,gornik-zabrze,Damian RasakGórnik Zabrze,44
15,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,44
17,radosaw-pawe-murawski,lech-poznan,Radosław Paweł MurawskiLech Poznań,43
18,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,42
19,peter-pokorny,slask-wroclaw,Peter PokornýŚląsk Wrocław,41
19,dominick-lukasz-zator,korona-kielce,Dominick Lukasz ZatorKorona Kielce,41
21,kamil-dankowski,lks-lodz,Kamil DankowskiŁKS Łódź,40
22,yoav-hofmeister,korona-kielce,Yoav HofmeisterKorona Kielce,39
22,mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,39
24,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,38
24,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,38
24,dimitrios-stavropoulos,warta-poznan,Dimitris StavropoulosWarta Poznań,38
27,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,37
27,patryk-janasik,slask-wroclaw,Patryk JanasikŚląsk Wrocław,37
27,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,37
31,rafa-maciej-kurzawa,pogon-szczecin,Rafał Maciej KurzawaPogoń Szczecin,36
32,mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,35
32,jesper-karlstrom,lech-poznan,Jesper Kewe KarlströmLech Poznań,35
32,maciej-sadlok,ruch-chorzow,Maciej SadlokRuch Chorzów,35
32,szymon-szymanski,ruch-chorzow,Szymon SzymańskiRuch Chorzów,35
32,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,35
37,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,34
37,otar-kakabadze,cracovia,Otar KakabadzeCracovia,34
39,yehor-matsenko,slask-wroclaw,Yehor MatsenkoŚląsk Wrocław,33
39,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,33
39,tomasz-wojtowicz,ruch-chorzow,Tomasz WójtowiczRuch Chorzów,33
42,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,32
42,piotr-mrozinski,puszcza-niepolomice,Piotr MrozińskiPuszcza Niepołomice,32
44,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,31
45,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,30
45,bartosz-slisz,legia-warszawa,Bartosz Piotr SliszLegia Warszawa,30
45,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,30
48,jakub-bartkowski,warta-poznan,Jakub BartkowskiWarta Poznań,29
48,juan-fernandez-blanco,widzew-lodz,Juan IbizaWidzew Łódź,29
48,adrien-louveau,lks-lodz,Adrien LouveauŁKS Łódź,29
48,aleks-milenov-petkov,slask-wroclaw,Aleks Milenov PetkovŚląsk Wrocław,29
48,luiz-gustavo-novaes-palhares,radomiak-radom,LuizãoRadomiak Radom,29
48,kryspin-szczesniak,gornik-zabrze,Kryspin SzcześniakGórnik Zabrze,29
54,jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,28
54,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,28
54,yuri-ribeiro,legia-warszawa,Yuri RibeiroLegia Warszawa,28
54,jacek-podgorski,korona-kielce,Jacek PodgórskiKorona Kielce,28
54,jose-manuel-sanchez-guillen,ruch-chorzow,JosemaRuch Chorzów,28
54,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,28
60,ukasz-bejger,slask-wroclaw,Łukasz BejgerŚląsk Wrocław,27
60,pawe-jaroszynski,cracovia,Paweł Kamil JaroszyńskiCracovia,27
60,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,27
63,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,26
63,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,26
63,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,26
63,mariusz-malec,pogon-szczecin,Mariusz MalecPogoń Szczecin,26
63,rahil-mmmdov,lks-lodz,Rahil MəmmədovŁKS Łódź,26
63,konrad-stepien,puszcza-niepolomice,Konrad StępieńPuszcza Niepołomice,26
69,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,25
69,benedikt-zech,pogon-szczecin,Benedikt ZechPogoń Szczecin,25
71,marcin-flis,lks-lodz,Marcin FlisŁKS Łódź,24
71,luis-silva,widzew-lodz,Luís SilvaWidzew Łódź,24
71,konrad-matuszewski,warta-poznan,Konrad MatuszewskiWarta Poznań,24
74,marek-hanousek,widzew-lodz,Marek HanousekWidzew Łódź,23
74,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,23
74,ariel-pawe-mosor,piast-gliwice,Ariel Paweł MosórPiast Gliwice,23
74,wiktor-plesnierowicz,warta-poznan,Wiktor Marek PleśnierowiczWarta Poznań,23
74,ukasz-soowiej,puszcza-niepolomice,Łukasz SołowiejPuszcza Niepołomice,23
74,bogdan-tiru,warta-poznan,Bogdan Ionuț ȚîruWarta Poznań,23
80,wojciech-hajda,puszcza-niepolomice,Wojciech HajdaPuszcza Niepołomice,22
80,micha-koj,puszcza-niepolomice,Michał KojPuszcza Niepołomice,22
80,juliusz-letniowski,ruch-chorzow,Juliusz LetniowskiRuch Chorzów,22
80,antonio-milic,lech-poznan,Antonio MilićLech Poznań,22
84,mateusz-bartolewski,ruch-chorzow,Mateusz BartolewskiRuch Chorzów,21
84,miha-blazic,lech-poznan,Miha BlažičLech Poznań,21
84,joao-pedro-da-costa-gamboa,pogon-szczecin,João GamboaPogoń Szczecin,21
84,bert-esselink,stal-mielec,Bert Johan EsselinkStal Mielec,21
84,micha-kaput,radomiak-radom,Michał KaputRadomiak Radom,21
84,andreas-skovgaard-larsen,cracovia,Andreas Skovgaard LarsenCracovia,21
84,patryk-sokoowski,legia-warszawa,Patryk SokołowskiLegia Warszawa,21
91,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,20
91,miguel-luis,warta-poznan,Miguel LuísWarta Poznań,20
91,patrick-olsen,slask-wroclaw,Patrick Haakon OlsenŚląsk Wrocław,20
91,patryk-stepinski,widzew-lodz,Patryk StępińskiWidzew Łódź,20
91,przemysaw-szur,ruch-chorzow,Przemysław SzurRuch Chorzów,20
91,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,20
91,marcus-godinho,korona-kielce,Marcus Valdez Pereira GodinhoKorona Kielce,20
91,micha-walski,puszcza-niepolomice,Michał WalskiPuszcza Niepołomice,20
99,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,19
99,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,19
99,christos-donis,radomiak-radom,Christos DonisRadomiak Radom,19
99,martin-konczkowski,slask-wroclaw,Martin KonczkowskiŚląsk Wrocław,19
99,dominik-kun,widzew-lodz,Dominik KunWidzew Łódź,19
99,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,19
99,patryk-sikora,ruch-chorzow,Patryk SikoraRuch Chorzów,19
106,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,18
106,andrejs-ciganiks,widzew-lodz,Andrejs CigaņiksWidzew Łódź,18
106,levent-gulen,lks-lodz,Levent GülenŁKS Łódź,18
106,bartomiej-kudka,zagebie-lubin,Bartłomiej KłudkaKGHM Zagłębie Lubin,18
106,karol-knap,cracovia,Karol KnapCracovia,18
106,danijel-loncar,pogon-szczecin,Danijel LončarPogoń Szczecin,18
106,boris-sekulic,gornik-zabrze,Boris SekulićGórnik Zabrze,18
106,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,18
106,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,18
115,zoran-arsenic,rakow-czestochowa,Zoran ArsenićRaków Częstochowa,17
115,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,17
115,marius-briceag,korona-kielce,Marius Ionuț BriceagKorona Kielce,17
115,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,17
115,jakub-kieb,warta-poznan,Jakub KiełbWarta Poznań,17
115,piotr-malarczyk,korona-kielce,Piotr Kamil MalarczykKorona Kielce,17
115,filip-marchwinski,lech-poznan,Filip MarchwińskiLech Poznań,17
115,micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,17
115,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,17
124,jani-atanasov,cracovia,Jani AtanasovCracovia,16
124,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,16
124,jurgen-celhaka,legia-warszawa,Jurgen ÇelhakaLegia Warszawa,16
124,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,16
124,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,16
124,adnan-kovacevic,rakow-czestochowa,Adnan KovačevićRaków Częstochowa,16
124,tomasz-makowski,zagebie-lubin,Tomasz MakowskiKGHM Zagłębie Lubin,16
124,ignacio-monsalve-vicente,lks-lodz,Ignacio Monsalve VicenteŁKS Łódź,16
124,takuto-oshima,cracovia,Takuto OshimaCracovia,16
124,marcel-pieczek,puszcza-niepolomice,Marcel PięczekPuszcza Niepołomice,16
124,marko-poletanovic,zagebie-lubin,Marko PoletanovićKGHM Zagłębie Lubin,16
124,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,16
124,pawe-zielinski,widzew-lodz,Paweł ZielińskiWidzew Łódź,16
137,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,15
137,piotr-gowacki,lks-lodz,Piotr GłowackiŁKS Łódź,15
137,arttu-hoskonen,cracovia,Arttu HoskonenCracovia,15
137,tomas-huk,piast-gliwice,Tomáš HukPiast Gliwice,15
137,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,15
137,artur-marcin-jedrzejczyk,legia-warszawa,Artur Marcin JędrzejczykLegia Warszawa,15
137,mato-milos,widzew-lodz,Mato MilošWidzew Łódź,15
137,konstantinos-triantafyllopoulos,gornik-zabrze,Konstantinos TriantafyllopoulosGórnik Zabrze,15
137,maciej-zurawski,warta-poznan,Maciej Stanisław ŻurawskiWarta Poznań,15
147,mateusz-cichocki,radomiak-radom,Mateusz CichockiRadomiak Radom,14
147,riza-durmisi,lks-lodz,Riza DurmisiŁKS Łódź,14
147,lawrence-ennali,gornik-zabrze,Lawrence EnnaliGórnik Zabrze,14
147,adrian-kapralik,gornik-zabrze,Adrián KaprálikGórnik Zabrze,14
147,alexandros-katranis,piast-gliwice,Alexandros KatranisPiast Gliwice,14
147,bartosz-kwiecien,korona-kielce,Bartosz KwiecieńKorona Kielce,14
147,dominik-jerzy-szala,gornik-zabrze,Dominik Jerzy SzalaGórnik Zabrze,14
147,bartosz-szeliga,lks-lodz,Bartosz SzeligaŁKS Łódź,14
147,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,14
147,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,14
147,mateusz-zukowski,slask-wroclaw,Mateusz ŻukowskiŚląsk Wrocław,14
158,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,13
158,robert-dadok,ruch-chorzow,Robert DadokRuch Chorzów,13
158,ukasz-gerstenstein,stal-mielec,Łukasz GerstensteinStal Mielec,13
158,tomasz-mokwa,piast-gliwice,Tomasz MokwaPiast Gliwice,13
158,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,13
158,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,13
158,luis-machado,radomiak-radom,Luís MachadoRadomiak Radom,13
158,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,13
167,eneo-bitri,cracovia,Eneo BitriCracovia,12
167,dawid-drachal,rakow-czestochowa,Dawid DrachalRaków Częstochowa,12
167,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,12
167,kamil-lukoszek,gornik-zabrze,Kamil LukoszekGórnik Zabrze,12
167,luis-mata,zagebie-lubin,Luís MataKGHM Zagłębie Lubin,12
167,patryk-makuch,cracovia,Patryk MakuchCracovia,12
167,giannis-papanikolaou,rakow-czestochowa,Giannis PapanikolaouRaków Częstochowa,12
167,maksymilian-pingot,stal-mielec,Maksymilian PingotStal Mielec,12
167,milan-rundic-1,rakow-czestochowa,Milan RundićRaków Częstochowa,12
167,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,12
167,mateusz-skrzypczak,jagiellonia-bialystok,Mateusz SkrzypczakJagiellonia Białystok,12
167,dalibor-takac,korona-kielce,Dalibor TakáčKorona Kielce,12
167,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,12
181,leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,11
181,filip-borowski,warta-poznan,Filip BorowskiWarta Poznań,11
181,bruno-andre-cavaco-jordao,radomiak-radom,Bruno JordãoRadomiak Radom,11
181,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,11
181,kamil-jacek-glik,cracovia,Kamil Jacek GlikCracovia,11
181,koki-hinokio,stal-mielec,Koki HinokioStal Mielec,11
181,richard-jensen,gornik-zabrze,Richard Olav JensenGórnik Zabrze,11
181,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,11
181,mohamed-mezghrani,warta-poznan,Mohamed Amin MezghraniWarta Poznań,11
181,ryoya-morishita,legia-warszawa,Ryoya MorishitaLegia Warszawa,11
181,sran-plavsic,rakow-czestochowa,Srđan PlavšićRaków Częstochowa,11
