pozycja,player_slug,klub_slug,nazwa,wartosc
1,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,11.1
2,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,8.0
3,dominik-marczuk,jagiellonia-bialystok,Dominik MarczukJagiellonia Białystok,6.7
4,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,6.3
5,lisandro-pedro-varela-semedo,radomiak-radom,Lisandro SemedoRadomiak Radom,6.0
6,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,5.6
7,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,5.5
8,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,5.4
9,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,5.4
10,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,5.4
11,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,5.3
12,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,5.3
13,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,5.3
14,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,5.2
15,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,4.9
16,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,4.8
17,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,4.6
18,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,4.6
19,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,4.3
20,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,4.3
21,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,4.2
22,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,4.2
23,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,4.2
24,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,4.2
25,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,4.0
26,damian-kadzior,piast-gliwice,Damian KądziorPiast Gliwice,4.0
27,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,4.0
28,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,4.0
29,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,3.9
30,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,3.9
31,sran-plavsic,rakow-czestochowa,Srđan PlavšićRaków Częstochowa,3.8
32,patryk-makuch,cracovia,Patryk MakuchCracovia,3.6
33,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,3.6
34,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,3.6
35,miosz-kozak,ruch-chorzow,Miłosz KozakRuch Chorzów,3.6
36,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,3.5
37,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,3.5
38,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,3.4
40,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,3.3
41,marc-gual-huguet,legia-warszawa,Marc Gual HuguetLegia Warszawa,3.3
42,kamil-dankowski,lks-lodz,Kamil DankowskiŁKS Łódź,3.3
43,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,3.2
44,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,3.2
45,piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,3.2
46,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,3.2
47,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,3.2
