pozycja,player_slug,klub_slug,nazwa,wartosc
1,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,24
2,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,23
3,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,21
4,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,17
5,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,16
5,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,16
5,dominik-marczuk,jagiellonia-bialystok,Dominik MarczukJagiellonia Białystok,16
5,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,16
9,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,15
9,piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,15
9,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,15
9,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,15
13,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,14
13,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,14
13,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,14
13,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,14
17,filip-marchwinski,lech-poznan,Filip MarchwińskiLech Poznań,13
17,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,13
19,pedro-henrique-alves-de-almeida,radomiak-radom,Pedro HenriqueRadomiak Radom,12
19,ante-crnac,rakow-czestochowa,Ante CrnacRaków Częstochowa,12
19,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,12
19,dawid-kurminowski,zagebie-lubin,Dawid KurminowskiKGHM Zagłębie Lubin,12
23,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,11
23,marc-gual-huguet,legia-warszawa,Marc Gual HuguetLegia Warszawa,11
23,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,11
23,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,11
23,jordi-sanchez-ribas,widzew-lodz,Jordi Sánchez RibasWidzew Łódź,11
23,evgeni-shikavka,korona-kielce,Evgeni ShikavkaKorona Kielce,11
23,daniel-szczepan,ruch-chorzow,Daniel SzczepanRuch Chorzów,11
30,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,10
30,kay-tejan,lks-lodz,Kay Sheku TejanŁKS Łódź,10
32,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,9
32,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,9
32,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,9
32,adrian-kapralik,gornik-zabrze,Adrián KaprálikGórnik Zabrze,9
32,patryk-makuch,cracovia,Patryk MakuchCracovia,9
32,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,9
32,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,9
32,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,9
32,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,9
32,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,9
32,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,9
32,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,9
32,kamil-zapolnik,puszcza-niepolomice,Kamil ZapolnikPuszcza Niepołomice,9
45,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,8
45,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,8
45,jose-naranjo,jagiellonia-bialystok,José Manuel García NaranjoJagiellonia Białystok,8
45,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,8
45,miosz-kozak,ruch-chorzow,Miłosz KozakRuch Chorzów,8
45,tomas-pekhart,legia-warszawa,Tomáš PekhartLegia Warszawa,8
45,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,8
45,daisuke-yokota,gornik-zabrze,Daisuke YokotaGórnik Zabrze,8
54,jani-atanasov,cracovia,Jani AtanasovCracovia,7
54,adriel-ba-loua,lech-poznan,Adriel D'Avila Ba LouaLech Poznań,7
54,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,7
54,karol-knap,cracovia,Karol KnapCracovia,7
54,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,7
54,sebastian-musiolik,gornik-zabrze,Sebastian Karol MusiolikGórnik Zabrze,7
54,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,7
54,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,7
54,ukasz-soowiej,puszcza-niepolomice,Łukasz SołowiejPuszcza Niepołomice,7
54,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,7
64,mateusz-bartolewski,ruch-chorzow,Mateusz BartolewskiRuch Chorzów,6
64,mateusz-cholewiak,puszcza-niepolomice,Mateusz CholewiakPuszcza Niepołomice,6
64,dawid-drachal,rakow-czestochowa,Dawid DrachalRaków Częstochowa,6
64,lawrence-ennali,gornik-zabrze,Lawrence EnnaliGórnik Zabrze,6
64,micha-feliks,ruch-chorzow,Michał FeliksRuch Chorzów,6
