pozycja,player_slug,klub_slug,nazwa,wartosc
1,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,97
2,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,74
3,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,69
4,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,58
5,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,57
6,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,56
7,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,50
7,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,50
9,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,46
9,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,46
11,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,45
11,dominik-marczuk,jagiellonia-bialystok,Dominik MarczukJagiellonia Białystok,45
13,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,44
14,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,42
14,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,42
16,damian-kadzior,piast-gliwice,Damian KądziorPiast Gliwice,41
16,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,41
18,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,39
19,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,38
19,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,38
21,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,37
22,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,36
23,serhii-buletsa,zagebie-lubin,Serhii BuletsaKGHM Zagłębie Lubin,35
23,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,35
23,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,35
23,lisandro-pedro-varela-semedo,radomiak-radom,Lisandro SemedoRadomiak Radom,35
27,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,34
27,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,34
29,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,33
29,miosz-kozak,ruch-chorzow,Miłosz KozakRuch Chorzów,33
29,patryk-makuch,cracovia,Patryk MakuchCracovia,33
32,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,32
32,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,32
34,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,31
34,jacek-podgorski,korona-kielce,Jacek PodgórskiKorona Kielce,31
34,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,31
37,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,30
38,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,29
38,karol-knap,cracovia,Karol KnapCracovia,29
38,konrad-matuszewski,warta-poznan,Konrad MatuszewskiWarta Poznań,29
38,micha-mokrzycki,lks-lodz,Michał MokrzyckiŁKS Łódź,29
38,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,29
38,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,29
44,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,28
44,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,28
44,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,28
44,daisuke-yokota,gornik-zabrze,Daisuke YokotaGórnik Zabrze,28
48,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,27
48,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,27
50,tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,26
51,jani-atanasov,cracovia,Jani AtanasovCracovia,25
51,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,25
51,marcel-pieczek,puszcza-niepolomice,Marcel PięczekPuszcza Niepołomice,25
55,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,24
55,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,24
55,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,24
58,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,23
58,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,23
58,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,23
58,rafa-maciej-kurzawa,pogon-szczecin,Rafał Maciej KurzawaPogoń Szczecin,23
58,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,23
58,yuri-ribeiro,legia-warszawa,Yuri RibeiroLegia Warszawa,23
58,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,23
58,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,23
58,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,23
67,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,22
67,patrick-olsen,slask-wroclaw,Patrick Haakon OlsenŚląsk Wrocław,22
67,micha-walski,puszcza-niepolomice,Michał WalskiPuszcza Niepołomice,22
67,tomasz-wojtowicz,ruch-chorzow,Tomasz WójtowiczRuch Chorzów,22
71,sran-plavsic,rakow-czestochowa,Srđan PlavšićRaków Częstochowa,21
71,daniel-szczepan,ruch-chorzow,Daniel SzczepanRuch Chorzów,21
71,kay-tejan,lks-lodz,Kay Sheku TejanŁKS Łódź,21
74,marius-briceag,korona-kielce,Marius Ionuț BriceagKorona Kielce,20
74,alan-czerwinski,lech-poznan,Alan CzerwińskiLech Poznań,20
74,alexandros-katranis,piast-gliwice,Alexandros KatranisPiast Gliwice,20
74,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,20
74,juliusz-letniowski,ruch-chorzow,Juliusz LetniowskiRuch Chorzów,20
74,tomasz-makowski,zagebie-lubin,Tomasz MakowskiKGHM Zagłębie Lubin,20
74,boris-sekulic,gornik-zabrze,Boris SekulićGórnik Zabrze,20
74,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,20
82,adriel-ba-loua,lech-poznan,Adriel D'Avila Ba LouaLech Poznań,19
82,piotr-gowacki,lks-lodz,Piotr GłowackiŁKS Łódź,19
82,pawe-jaroszynski,cracovia,Paweł Kamil JaroszyńskiCracovia,19
82,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,19
82,dawid-kurminowski,zagebie-lubin,Dawid KurminowskiKGHM Zagłębie Lubin,19
82,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,19
88,jakub-bartkowski,warta-poznan,Jakub BartkowskiWarta Poznań,18
88,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,18
88,marek-mroz,zagebie-lubin,Marek MrózKGHM Zagłębie Lubin,18
88,piotr-mrozinski,puszcza-niepolomice,Piotr MrozińskiPuszcza Niepołomice,18
88,maciej-sadlok,ruch-chorzow,Maciej SadlokRuch Chorzów,18
88,filip-starzynski,ruch-chorzow,Filip StarzyńskiRuch Chorzów,18
95,kamil-dankowski,lks-lodz,Kamil DankowskiŁKS Łódź,17
95,jose-naranjo,jagiellonia-bialystok,José Manuel García NaranjoJagiellonia Białystok,17
