pozycja,player_slug,klub_slug,nazwa,wartosc
1,daniel-bielica,gornik-zabrze,Daniel BielicaGórnik Zabrze,1126
2,mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,968
3,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,966
4,rafa-leszczynski,slask-wroclaw,Rafał LeszczyńskiŚląsk Wrocław,905
5,bartosz-mrozek,lech-poznan,Bartosz MrozekLech Poznań,895
6,zlatan-alomerovic,jagiellonia-bialystok,Zlatan AlomerovićJagiellonia Białystok,857
7,frantisek-plach,piast-gliwice,František PlachPiast Gliwice,782
8,vladan-kovacevic,rakow-czestochowa,Vladan KovačevićRaków Częstochowa,743
9,jedrzej-grobelny,warta-poznan,Jędrzej GrobelnyWarta Poznań,731
10,oliwier-zych,puszcza-niepolomice,Oliwier ZychPuszcza Niepołomice,711
11,aleksander-bobek,lks-lodz,Aleksander BobekŁKS Łódź,706
12,valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,703
13,kacper-tobiasz,legia-warszawa,Kacper TobiaszLegia Warszawa,668
14,sebastian-madejski,cracovia,Sebastian MadejskiCracovia,632
15,sokratis-dioudis,zagebie-lubin,Sokratis DioudisKGHM Zagłębie Lubin,620
16,rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,571
17,dante-stipica,ruch-chorzow,Dante StipicaRuch Chorzów,555
18,henrich-ravas,widzew-lodz,Henrich RavasWidzew Łódź,548
19,albert-posiadaa,radomiak-radom,Albert PosiadałaRadomiak Radom,342
20,gabriel-kobylak,legia-warszawa,Gabriel KobylakLegia Warszawa,290
21,adrian-lis,warta-poznan,Adrian LisWarta Poznań,287
22,dominik-hadun,legia-warszawa,Dominik HładunLegia Warszawa,254
23,micha-buchalik,ruch-chorzow,Michał BuchalikRuch Chorzów,246
24,szymon-weirauch,zagebie-lubin,Szymon WeirauchKGHM Zagłębie Lubin,210
25,krzysztof-kaminski,ruch-chorzow,Krzysztof KamińskiRuch Chorzów,191
26,lukas-hrosso,cracovia,Lukáš HroššoCracovia,168
27,kewin-komar,puszcza-niepolomice,Kewin KomarPuszcza Niepołomice,166
28,dawid-arndt,lks-lodz,Dawid ArndtŁKS Łódź,164
29,filip-majchrowicz,radomiak-radom,Filip MajchrowiczRadomiak Radom,150
30,karol-szymanski,piast-gliwice,Karol SzymańskiPiast Gliwice,140
31,konrad-forenc,korona-kielce,Konrad ForencKorona Kielce,133
32,bartosz-klebaniuk,pogon-szczecin,Bartosz KlebaniukPogoń Szczecin,129
33,filip-bednarek,lech-poznan,Filip BednarekLech Poznań,121
34,jakub-bielecki,ruch-chorzow,Jakub BieleckiRuch Chorzów,106
34,jasmin-buric,zagebie-lubin,Jasmin BurićKGHM Zagłębie Lubin,106
36,jan-krzywanski,widzew-lodz,Jan KrzywańskiWidzew Łódź,56
36,krzysztof-wroblewski,puszcza-niepolomice,Krzysztof WróblewskiPuszcza Niepołomice,56
38,kacper-bieszczad,rakow-czestochowa,Kacper BieszczadRaków Częstochowa,51
39,kacper-trelowski,slask-wroclaw,Kacper TrelowskiŚląsk Wrocław,30
40,antonios-tsiftsis,rakow-czestochowa,Antonis TsiftsisRaków Częstochowa,26
41,muhamed-sahinovic,rakow-czestochowa,Muhamed ŠahinovićRaków Częstochowa,22
42,krzysztof-maciej-bakowski,radomiak-radom,Krzysztof Maciej BąkowskiRadomiak Radom,21
42,dusan-kuciak,rakow-czestochowa,Dušan KuciakRaków Częstochowa,21
44,konrad-jaocha,stal-mielec,Konrad JałochaStal Mielec,20
