pozycja,player_slug,klub_slug,nazwa,wartosc
1,aleksander-bobek,lks-lodz,Aleksander BobekŁKS Łódź,9
2,zlatan-alomerovic,jagiellonia-bialystok,Zlatan AlomerovićJagiellonia Białystok,8
2,rafa-leszczynski,slask-wroclaw,Rafał LeszczyńskiŚląsk Wrocław,8
2,frantisek-plach,piast-gliwice,František PlachPiast Gliwice,8
5,sebastian-madejski,cracovia,Sebastian MadejskiCracovia,7
5,bartosz-mrozek,lech-poznan,Bartosz MrozekLech Poznań,7
7,mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,6
7,vladan-kovacevic,rakow-czestochowa,Vladan KovačevićRaków Częstochowa,6
9,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,5
9,henrich-ravas,widzew-lodz,Henrich RavasWidzew Łódź,5
9,oliwier-zych,puszcza-niepolomice,Oliwier ZychPuszcza Niepołomice,5
12,valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,4
12,albert-posiadaa,radomiak-radom,Albert PosiadałaRadomiak Radom,4
14,micha-buchalik,ruch-chorzow,Michał BuchalikRuch Chorzów,2
14,sokratis-dioudis,zagebie-lubin,Sokratis DioudisKGHM Zagłębie Lubin,2
14,jedrzej-grobelny,warta-poznan,Jędrzej GrobelnyWarta Poznań,2
14,gabriel-kobylak,legia-warszawa,Gabriel KobylakLegia Warszawa,2
14,adrian-lis,warta-poznan,Adrian LisWarta Poznań,2
14,dante-stipica,ruch-chorzow,Dante StipicaRuch Chorzów,2
14,karol-szymanski,piast-gliwice,Karol SzymańskiPiast Gliwice,2
14,szymon-weirauch,zagebie-lubin,Szymon WeirauchKGHM Zagłębie Lubin,2
22,dawid-arndt,lks-lodz,Dawid ArndtŁKS Łódź,1
22,filip-bednarek,lech-poznan,Filip BednarekLech Poznań,1
22,jakub-bielecki,ruch-chorzow,Jakub BieleckiRuch Chorzów,1
22,daniel-bielica,gornik-zabrze,Daniel BielicaGórnik Zabrze,1
22,jasmin-buric,zagebie-lubin,Jasmin BurićKGHM Zagłębie Lubin,1
22,konrad-forenc,korona-kielce,Konrad ForencKorona Kielce,1
22,rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,1
22,dominik-hadun,legia-warszawa,Dominik HładunLegia Warszawa,1
22,lukas-hrosso,cracovia,Lukáš HroššoCracovia,1
22,krzysztof-kaminski,ruch-chorzow,Krzysztof KamińskiRuch Chorzów,1
22,filip-majchrowicz,radomiak-radom,Filip MajchrowiczRadomiak Radom,1
22,kacper-tobiasz,legia-warszawa,Kacper TobiaszLegia Warszawa,1
22,kacper-trelowski,slask-wroclaw,Kacper TrelowskiŚląsk Wrocław,1
