pozycja,player_slug,klub_slug,nazwa,wartosc
1,michal-sacek,jagiellonia-bialystok,Michal SáčekJagiellonia Białystok,66
2,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,54
3,peter-pokorny,slask-wroclaw,Peter PokornýŚląsk Wrocław,53
4,yoav-hofmeister,korona-kielce,Yoav HofmeisterKorona Kielce,52
5,mateusz-kupczak,warta-poznan,Mateusz KupczakWarta Poznań,47
6,jacek-podgorski,korona-kielce,Jacek PodgórskiKorona Kielce,42
7,radosaw-pawe-murawski,lech-poznan,Radosław Paweł MurawskiLech Poznań,40
8,micha-mokrzycki,lks-lodz,Michał MokrzyckiŁKS Łódź,39
8,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,39
10,marek-hanousek,widzew-lodz,Marek HanousekWidzew Łódź,38
10,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,38
12,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,37
13,micha-kaput,radomiak-radom,Michał KaputRadomiak Radom,35
13,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,35
15,kamil-dankowski,lks-lodz,Kamil DankowskiŁKS Łódź,34
16,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,33
16,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,33
16,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,33
16,konrad-matuszewski,warta-poznan,Konrad MatuszewskiWarta Poznań,33
16,damian-rasak,gornik-zabrze,Damian RasakGórnik Zabrze,33
16,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,33
16,dominick-lukasz-zator,korona-kielce,Dominick Lukasz ZatorKorona Kielce,33
23,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,32
23,jesper-karlstrom,lech-poznan,Jesper Kewe KarlströmLech Poznań,32
23,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,32
23,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,32
23,mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,32
28,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,31
28,marcus-godinho,korona-kielce,Marcus Valdez Pereira GodinhoKorona Kielce,31
30,otar-kakabadze,cracovia,Otar KakabadzeCracovia,30
30,piotr-mrozinski,puszcza-niepolomice,Piotr MrozińskiPuszcza Niepołomice,30
33,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,29
33,jani-atanasov,cracovia,Jani AtanasovCracovia,29
33,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,29
33,juliusz-letniowski,ruch-chorzow,Juliusz LetniowskiRuch Chorzów,29
33,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,29
38,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,28
38,wojciech-hajda,puszcza-niepolomice,Wojciech HajdaPuszcza Niepołomice,28
38,dominik-kun,widzew-lodz,Dominik KunWidzew Łódź,28
38,aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,28
38,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,28
43,jakub-bartkowski,warta-poznan,Jakub BartkowskiWarta Poznań,27
43,adrian-dieguez-grande,jagiellonia-bialystok,Adrián Diéguez GrandeJagiellonia Białystok,27
43,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,27
43,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,27
43,miguel-luis,warta-poznan,Miguel LuísWarta Poznań,27
43,marcel-pieczek,puszcza-niepolomice,Marcel PięczekPuszcza Niepołomice,27
49,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,26
49,filip-starzynski,ruch-chorzow,Filip StarzyńskiRuch Chorzów,26
49,dimitrios-stavropoulos,warta-poznan,Dimitris StavropoulosWarta Poznań,26
49,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,26
49,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,26
54,andrejs-ciganiks,widzew-lodz,Andrejs CigaņiksWidzew Łódź,25
54,robert-dadok,ruch-chorzow,Robert DadokRuch Chorzów,25
54,kryspin-szczesniak,gornik-zabrze,Kryspin SzcześniakGórnik Zabrze,25
57,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,24
57,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,24
57,bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,24
57,aleks-milenov-petkov,slask-wroclaw,Aleks Milenov PetkovŚląsk Wrocław,24
57,takuto-oshima,cracovia,Takuto OshimaCracovia,24
57,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,24
57,andreas-skovgaard-larsen,cracovia,Andreas Skovgaard LarsenCracovia,24
57,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,24
65,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,23
65,rafa-maciej-kurzawa,pogon-szczecin,Rafał Maciej KurzawaPogoń Szczecin,23
65,patryk-makuch,cracovia,Patryk MakuchCracovia,23
65,luiz-gustavo-novaes-palhares,radomiak-radom,LuizãoRadomiak Radom,23
69,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,22
69,mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,22
69,filip-marchwinski,lech-poznan,Filip MarchwińskiLech Poznań,22
69,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,22
69,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,22
69,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,22
69,miosz-trojak,korona-kielce,Miłosz TrojakKorona Kielce,22
69,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,22
69,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,22
78,jose-naranjo,jagiellonia-bialystok,José Manuel García NaranjoJagiellonia Białystok,21
78,arttu-hoskonen,cracovia,Arttu HoskonenCracovia,21
78,damian-jakubik,radomiak-radom,Damian JakubikRadomiak Radom,21
78,alvis-jaunzems,stal-mielec,Alvis JaunzemsStal Mielec,21
78,mato-milos,widzew-lodz,Mato MilošWidzew Łódź,21
78,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,21
78,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,21
85,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,20
85,koki-hinokio,stal-mielec,Koki HinokioStal Mielec,20
85,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,20
85,kamil-lukoszek,gornik-zabrze,Kamil LukoszekGórnik Zabrze,20
85,filip-szymczak,lech-poznan,Filip SzymczakLech Poznań,20
85,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,20
91,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,19
91,bert-esselink,stal-mielec,Bert Johan EsselinkStal Mielec,19
