pozycja,player_slug,klub_slug,nazwa,wartosc
1,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,158
2,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,150
3,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,145
4,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,128
5,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,104
6,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,88
7,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,86
8,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,81
9,damian-kadzior,piast-gliwice,Damian KądziorPiast Gliwice,71
10,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,70
11,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,68
12,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,63
13,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,61
14,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,58
15,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,56
16,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,55
17,karol-knap,cracovia,Karol KnapCracovia,53
18,micha-mokrzycki,lks-lodz,Michał MokrzyckiŁKS Łódź,48
19,miosz-kozak,ruch-chorzow,Miłosz KozakRuch Chorzów,47
19,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,47
21,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,46
22,jani-atanasov,cracovia,Jani AtanasovCracovia,44
23,marcel-pieczek,puszcza-niepolomice,Marcel PięczekPuszcza Niepołomice,41
24,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,39
24,filip-starzynski,ruch-chorzow,Filip StarzyńskiRuch Chorzów,39
26,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,38
26,jacek-podgorski,korona-kielce,Jacek PodgórskiKorona Kielce,38
28,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,35
28,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,35
30,maciej-sadlok,ruch-chorzow,Maciej SadlokRuch Chorzów,32
30,micha-walski,puszcza-niepolomice,Michał WalskiPuszcza Niepołomice,32
32,rafa-maciej-kurzawa,pogon-szczecin,Rafał Maciej KurzawaPogoń Szczecin,29
33,sonny-kittel,rakow-czestochowa,Sonny Andreas KittelRaków Częstochowa,27
34,konrad-matuszewski,warta-poznan,Konrad MatuszewskiWarta Poznań,26
35,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,25
36,alan-czerwinski,lech-poznan,Alan CzerwińskiLech Poznań,24
36,jakub-kieb,warta-poznan,Jakub KiełbWarta Poznań,24
39,christos-donis,radomiak-radom,Christos DonisRadomiak Radom,21
41,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,20
41,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,20
44,roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,19
45,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,17
45,bruno-andre-cavaco-jordao,radomiak-radom,Bruno JordãoRadomiak Radom,17
45,juliusz-letniowski,ruch-chorzow,Juliusz LetniowskiRuch Chorzów,17
45,miguel-luis,warta-poznan,Miguel LuísWarta Poznań,17
49,marcin-cebula,rakow-czestochowa,Marcin CebulaRaków Częstochowa,16
49,riza-durmisi,lks-lodz,Riza DurmisiŁKS Łódź,16
49,piotr-gowacki,lks-lodz,Piotr GłowackiŁKS Łódź,16
49,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,16
54,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,15
55,ronaldo-deaconu,korona-kielce,Ronaldo Octavian Andrei DeaconuKorona Kielce,14
56,bartosz-kapustka,legia-warszawa,Bartosz KapustkaLegia Warszawa,13
56,antoni-klimek,widzew-lodz,Antoni KlimekWidzew Łódź,13
