pozycja,player_slug,klub_slug,nazwa,wartosc
1,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,21
1,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,21
3,evgeni-shikavka,korona-kielce,Evgeni ShikavkaKorona Kielce,20
4,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,19
5,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,18
6,jordi-sanchez-ribas,widzew-lodz,Jordi Sánchez RibasWidzew Łódź,17
7,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,15
8,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,14
8,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,14
8,dominik-marczuk,jagiellonia-bialystok,Dominik MarczukJagiellonia Białystok,14
8,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,14
12,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,13
12,filip-marchwinski,lech-poznan,Filip MarchwińskiLech Poznań,13
12,kay-tejan,lks-lodz,Kay Sheku TejanŁKS Łódź,13
15,pedro-henrique-alves-de-almeida,radomiak-radom,Pedro HenriqueRadomiak Radom,12
15,mateusz-bochnak,cracovia,Mateusz BochnakCracovia,12
15,kamil-zapolnik,puszcza-niepolomice,Kamil ZapolnikPuszcza Niepołomice,12
18,daniel-szczepan,ruch-chorzow,Daniel SzczepanRuch Chorzów,11
18,ukasz-zwolinski,rakow-czestochowa,Łukasz Piotr ZwolińskiRaków Częstochowa,11
20,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,10
20,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,10
20,patryk-makuch,cracovia,Patryk MakuchCracovia,10
20,lisandro-pedro-varela-semedo,radomiak-radom,Lisandro SemedoRadomiak Radom,10
24,jose-naranjo,jagiellonia-bialystok,José Manuel García NaranjoJagiellonia Białystok,9
24,tomas-pekhart,legia-warszawa,Tomáš PekhartLegia Warszawa,9
24,dario-vizinger,warta-poznan,Dario VizingerWarta Poznań,9
27,ante-crnac,rakow-czestochowa,Ante CrnacRaków Częstochowa,8
