pozycja,player_slug,klub_slug,nazwa,wartosc
1,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,68
2,mateusz-kupczak,warta-poznan,Mateusz KupczakWarta Poznań,66
2,kamil-zapolnik,puszcza-niepolomice,Kamil ZapolnikPuszcza Niepołomice,66
4,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,62
5,radosaw-pawe-murawski,lech-poznan,Radosław Paweł MurawskiLech Poznań,59
6,daniel-szczepan,ruch-chorzow,Daniel SzczepanRuch Chorzów,57
7,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,56
9,peter-pokorny,slask-wroclaw,Peter PokornýŚląsk Wrocław,53
9,kay-tejan,lks-lodz,Kay Sheku TejanŁKS Łódź,53
11,jacek-podgorski,korona-kielce,Jacek PodgórskiKorona Kielce,51
12,wojciech-hajda,puszcza-niepolomice,Wojciech HajdaPuszcza Niepołomice,50
12,marek-hanousek,widzew-lodz,Marek HanousekWidzew Łódź,50
14,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,48
15,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,47
16,jani-atanasov,cracovia,Jani AtanasovCracovia,46
16,filip-marchwinski,lech-poznan,Filip MarchwińskiLech Poznań,46
18,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,45
19,dawid-kurminowski,zagebie-lubin,Dawid KurminowskiKGHM Zagłębie Lubin,44
19,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,44
21,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,43
21,kryspin-szczesniak,gornik-zabrze,Kryspin SzcześniakGórnik Zabrze,43
21,dawid-szymonowicz,warta-poznan,Dawid SzymonowiczWarta Poznań,43
24,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,41
25,pedro-henrique-alves-de-almeida,radomiak-radom,Pedro HenriqueRadomiak Radom,40
25,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,40
25,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,40
25,koki-hinokio,stal-mielec,Koki HinokioStal Mielec,40
25,tomas-pekhart,legia-warszawa,Tomáš PekhartLegia Warszawa,40
30,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,39
30,adrian-kapralik,gornik-zabrze,Adrián KaprálikGórnik Zabrze,39
30,jesper-karlstrom,lech-poznan,Jesper Kewe KarlströmLech Poznań,39
30,patryk-makuch,cracovia,Patryk MakuchCracovia,39
30,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,39
35,luiz-gustavo-novaes-palhares,radomiak-radom,LuizãoRadomiak Radom,38
35,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,38
35,filip-szymczak,lech-poznan,Filip SzymczakLech Poznań,38
35,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,38
35,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,38
40,ante-crnac,rakow-czestochowa,Ante CrnacRaków Częstochowa,36
40,adrien-louveau,lks-lodz,Adrien LouveauŁKS Łódź,36
40,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,36
40,micha-mokrzycki,lks-lodz,Michał MokrzyckiŁKS Łódź,36
40,takuto-oshima,cracovia,Takuto OshimaCracovia,36
40,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,36
40,boris-sekulic,gornik-zabrze,Boris SekulićGórnik Zabrze,36
40,ukasz-zwolinski,rakow-czestochowa,Łukasz Piotr ZwolińskiRaków Częstochowa,36
48,miosz-kozak,ruch-chorzow,Miłosz KozakRuch Chorzów,35
48,yehor-matsenko,slask-wroclaw,Yehor MatsenkoŚląsk Wrocław,35
48,damian-rasak,gornik-zabrze,Damian RasakGórnik Zabrze,35
48,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,35
52,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,34
52,dawid-drachal,rakow-czestochowa,Dawid DrachalRaków Częstochowa,34
52,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,34
52,otar-kakabadze,cracovia,Otar KakabadzeCracovia,34
52,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,34
52,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,34
58,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,33
58,evgeni-shikavka,korona-kielce,Evgeni ShikavkaKorona Kielce,33
60,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,32
60,jakub-bartkowski,warta-poznan,Jakub BartkowskiWarta Poznań,32
60,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,32
60,adrian-dieguez-grande,jagiellonia-bialystok,Adrián Diéguez GrandeJagiellonia Białystok,32
60,jose-naranjo,jagiellonia-bialystok,José Manuel García NaranjoJagiellonia Białystok,32
60,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,32
60,bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,32
60,tomasz-makowski,zagebie-lubin,Tomasz MakowskiKGHM Zagłębie Lubin,32
60,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,32
60,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,32
70,jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,31
70,joao-pedro-da-costa-gamboa,pogon-szczecin,João GamboaPogoń Szczecin,31
70,mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,31
70,yoav-hofmeister,korona-kielce,Yoav HofmeisterKorona Kielce,31
70,yuri-ribeiro,legia-warszawa,Yuri RibeiroLegia Warszawa,31
70,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,31
70,micha-walski,puszcza-niepolomice,Michał WalskiPuszcza Niepołomice,31
77,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,30
77,piotr-gowacki,lks-lodz,Piotr GłowackiŁKS Łódź,30
77,artur-marcin-jedrzejczyk,legia-warszawa,Artur Marcin JędrzejczykLegia Warszawa,30
77,micha-kaput,radomiak-radom,Michał KaputRadomiak Radom,30
77,blaz-kramer,legia-warszawa,Blaž KramerLegia Warszawa,30
77,bartosz-kwiecien,korona-kielce,Bartosz KwiecieńKorona Kielce,30
77,michal-sacek,jagiellonia-bialystok,Michal SáčekJagiellonia Białystok,30
