pozycja,player_slug,klub_slug,nazwa,wartosc
1,adrian-dieguez-grande,jagiellonia-bialystok,Adrián Diéguez GrandeJagiellonia Białystok,2209
2,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,2178
3,mariusz-malec,pogon-szczecin,Mariusz MalecPogoń Szczecin,2032
4,mateusz-skrzypczak,jagiellonia-bialystok,Mateusz SkrzypczakJagiellonia Białystok,1944
5,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,1927
6,mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,1879
7,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,1878
8,taras-romanczuk,jagiellonia-bialystok,Taras RomanczukJagiellonia Białystok,1834
9,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,1824
10,michal-sacek,jagiellonia-bialystok,Michal SáčekJagiellonia Białystok,1757
11,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,1749
12,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,1681
13,bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,1638
14,antonio-milic,lech-poznan,Antonio MilićLech Poznań,1612
15,miha-blazic,lech-poznan,Miha BlažičLech Poznań,1601
16,benedikt-zech,pogon-szczecin,Benedikt ZechPogoń Szczecin,1600
17,radosaw-pawe-murawski,lech-poznan,Radosław Paweł MurawskiLech Poznań,1597
18,aleks-milenov-petkov,slask-wroclaw,Aleks Milenov PetkovŚląsk Wrocław,1589
19,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,1557
20,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,1546
21,aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,1543
22,jesper-karlstrom,lech-poznan,Jesper Kewe KarlströmLech Poznań,1522
22,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,1522
24,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,1514
25,dominick-lukasz-zator,korona-kielce,Dominick Lukasz ZatorKorona Kielce,1487
26,fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,1480
27,damian-rasak,gornik-zabrze,Damian RasakGórnik Zabrze,1457
29,szymon-szymanski,ruch-chorzow,Szymon SzymańskiRuch Chorzów,1393
30,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,1369
31,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,1368
32,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,1363
33,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,1360
34,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,1358
35,miosz-trojak,korona-kielce,Miłosz TrojakKorona Kielce,1357
36,ariel-pawe-mosor,piast-gliwice,Ariel Paweł MosórPiast Gliwice,1354
37,efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,1342
38,kryspin-szczesniak,gornik-zabrze,Kryspin SzcześniakGórnik Zabrze,1324
39,ukasz-bejger,slask-wroclaw,Łukasz BejgerŚląsk Wrocław,1323
40,bert-esselink,stal-mielec,Bert Johan EsselinkStal Mielec,1309
41,micha-mokrzycki,lks-lodz,Michał MokrzyckiŁKS Łódź,1305
42,yuri-ribeiro,legia-warszawa,Yuri RibeiroLegia Warszawa,1295
42,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,1295
44,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,1283
45,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,1279
45,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,1279
47,jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,1263
48,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,1256
49,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,1230
50,luis-silva,widzew-lodz,Luís SilvaWidzew Łódź,1225
51,vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,1220
52,rafa-maciej-kurzawa,pogon-szczecin,Rafał Maciej KurzawaPogoń Szczecin,1211
53,yoav-hofmeister,korona-kielce,Yoav HofmeisterKorona Kielce,1161
54,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,1139
55,juan-fernandez-blanco,widzew-lodz,Juan IbizaWidzew Łódź,1137
56,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,1135
57,daniel-bielica,gornik-zabrze,Daniel BielicaGórnik Zabrze,1126
58,bartosz-slisz,legia-warszawa,Bartosz Piotr SliszLegia Warszawa,1101
59,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,1100
60,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,1086
61,jani-atanasov,cracovia,Jani AtanasovCracovia,1075
62,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,1072
63,marek-hanousek,widzew-lodz,Marek HanousekWidzew Łódź,1071
64,mateusz-kupczak,warta-poznan,Mateusz KupczakWarta Poznań,1068
65,maciej-sadlok,ruch-chorzow,Maciej SadlokRuch Chorzów,1055
66,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,1054
67,arttu-hoskonen,cracovia,Arttu HoskonenCracovia,1036
68,mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,1035
69,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,1032
70,jakub-bartkowski,warta-poznan,Jakub BartkowskiWarta Poznań,1024
71,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,1019
72,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,1015
73,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,1009
74,patryk-stepinski,widzew-lodz,Patryk StępińskiWidzew Łódź,997
75,tomasz-makowski,zagebie-lubin,Tomasz MakowskiKGHM Zagłębie Lubin,985
76,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,983
77,piotr-malarczyk,korona-kielce,Piotr Kamil MalarczykKorona Kielce,969
78,mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,968
79,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,966
80,serafin-jan-szota,widzew-lodz,Serafin Jan SzotaWidzew Łódź,953
81,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,945
81,takuto-oshima,cracovia,Takuto OshimaCracovia,945
83,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,936
84,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,934
85,kamil-dankowski,lks-lodz,Kamil DankowskiŁKS Łódź,933
86,patryk-janasik,slask-wroclaw,Patryk JanasikŚląsk Wrocław,919
87,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,916
88,rafa-leszczynski,slask-wroclaw,Rafał LeszczyńskiŚląsk Wrocław,905
89,bartosz-salamon,lech-poznan,Bartosz SalamonLech Poznań,904
90,jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,901
91,bartosz-mrozek,lech-poznan,Bartosz MrozekLech Poznań,895
91,boris-sekulic,gornik-zabrze,Boris SekulićGórnik Zabrze,895
94,adrien-louveau,lks-lodz,Adrien LouveauŁKS Łódź,891
95,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,883
96,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,882
97,peter-pokorny,slask-wroclaw,Peter PokornýŚląsk Wrocław,870
98,andrejs-ciganiks,widzew-lodz,Andrejs CigaņiksWidzew Łódź,863
99,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,862
100,dawid-szymonowicz,warta-poznan,Dawid SzymonowiczWarta Poznań,860
101,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,858
101,luiz-gustavo-novaes-palhares,radomiak-radom,LuizãoRadomiak Radom,858
103,zlatan-alomerovic,jagiellonia-bialystok,Zlatan AlomerovićJagiellonia Białystok,857
104,marcin-flis,lks-lodz,Marcin FlisŁKS Łódź,852
105,steve-nkanu-kapuadi,legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,850
106,patrick-olsen,slask-wroclaw,Patrick Haakon OlsenŚląsk Wrocław,842
107,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,825
108,marko-poletanovic,zagebie-lubin,Marko PoletanovićKGHM Zagłębie Lubin,820
109,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,803
110,mateusz-cichocki,radomiak-radom,Mateusz CichockiRadomiak Radom,802
111,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,801
112,andreas-skovgaard-larsen,cracovia,Andreas Skovgaard LarsenCracovia,793
113,rahil-mmmdov,lks-lodz,Rahil MəmmədovŁKS Łódź,791
114,micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,790
115,artur-marcin-jedrzejczyk,legia-warszawa,Artur Marcin JędrzejczykLegia Warszawa,788
116,joao-pedro-da-costa-gamboa,pogon-szczecin,João GamboaPogoń Szczecin,785
117,konrad-matuszewski,warta-poznan,Konrad MatuszewskiWarta Poznań,784
117,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,784
119,micha-kaput,radomiak-radom,Michał KaputRadomiak Radom,782
119,frantisek-plach,piast-gliwice,František PlachPiast Gliwice,782
121,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,768
122,dimitrios-stavropoulos,warta-poznan,Dimitris StavropoulosWarta Poznań,767
123,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,766
124,micha-trabka,stal-mielec,Michał TrąbkaStal Mielec,764
125,alan-czerwinski,lech-poznan,Alan CzerwińskiLech Poznań,763
126,zoran-arsenic,rakow-czestochowa,Zoran ArsenićRaków Częstochowa,752
126,bogdan-tiru,warta-poznan,Bogdan Ionuț ȚîruWarta Poznań,752
128,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,750
129,vladan-kovacevic,rakow-czestochowa,Vladan KovačevićRaków Częstochowa,743
129,tomasz-wojtowicz,ruch-chorzow,Tomasz WójtowiczRuch Chorzów,743
131,christos-donis,radomiak-radom,Christos DonisRadomiak Radom,739
132,levent-gulen,lks-lodz,Levent GülenŁKS Łódź,736
133,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,735
134,miguel-luis,warta-poznan,Miguel LuísWarta Poznań,734
135,jedrzej-grobelny,warta-poznan,Jędrzej GrobelnyWarta Poznań,731
136,jose-manuel-sanchez-guillen,ruch-chorzow,JosemaRuch Chorzów,730
138,oliwier-zych,puszcza-niepolomice,Oliwier ZychPuszcza Niepołomice,711
139,aleksander-bobek,lks-lodz,Aleksander BobekŁKS Łódź,706
140,valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,703
141,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,701
142,piotr-gowacki,lks-lodz,Piotr GłowackiŁKS Łódź,695
143,giannis-papanikolaou,rakow-czestochowa,Giannis PapanikolaouRaków Częstochowa,690
144,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,683
145,maksymilian-pingot,stal-mielec,Maksymilian PingotStal Mielec,680
146,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,675
147,jarosaw-kubicki,jagiellonia-bialystok,Jarosław KubickiJagiellonia Białystok,668
147,kacper-tobiasz,legia-warszawa,Kacper TobiaszLegia Warszawa,668
149,juliusz-letniowski,ruch-chorzow,Juliusz LetniowskiRuch Chorzów,651
149,mato-milos,widzew-lodz,Mato MilošWidzew Łódź,651
151,patryk-makuch,cracovia,Patryk MakuchCracovia,648
152,marcus-godinho,korona-kielce,Marcus Valdez Pereira GodinhoKorona Kielce,645
153,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,641
154,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,640
155,micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,636
156,sebastian-madejski,cracovia,Sebastian MadejskiCracovia,632
157,yehor-matsenko,slask-wroclaw,Yehor MatsenkoŚląsk Wrocław,627
158,sokratis-dioudis,zagebie-lubin,Sokratis DioudisKGHM Zagłębie Lubin,620
159,patryk-sikora,ruch-chorzow,Patryk SikoraRuch Chorzów,618
160,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,615
162,otar-kakabadze,cracovia,Otar KakabadzeCracovia,611
162,alexandros-katranis,piast-gliwice,Alexandros KatranisPiast Gliwice,611
164,mateusz-bartolewski,ruch-chorzow,Mateusz BartolewskiRuch Chorzów,597
164,leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,597
164,mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,597
167,adnan-kovacevic,rakow-czestochowa,Adnan KovačevićRaków Częstochowa,595
168,dominik-kun,widzew-lodz,Dominik KunWidzew Łódź,589
169,ignacio-monsalve-vicente,lks-lodz,Ignacio Monsalve VicenteŁKS Łódź,585
170,koki-hinokio,stal-mielec,Koki HinokioStal Mielec,580
171,patryk-kun,legia-warszawa,Patryk KunLegia Warszawa,579
171,filip-starzynski,ruch-chorzow,Filip StarzyńskiRuch Chorzów,579
174,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,575
175,jacek-podgorski,korona-kielce,Jacek PodgórskiKorona Kielce,572
176,rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,571
