pozycja,player_slug,klub_slug,nazwa,wartosc
1,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,18.8
2,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,13.0
3,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,10.7
4,evgeni-shikavka,korona-kielce,Evgeni ShikavkaKorona Kielce,10.2
5,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,10.0
6,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,9.7
7,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,9.5
8,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,9.5
9,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,9.0
10,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,9.0
11,pedro-henrique-alves-de-almeida,radomiak-radom,Pedro HenriqueRadomiak Radom,8.8
12,ukasz-zwolinski,rakow-czestochowa,Łukasz Piotr ZwolińskiRaków Częstochowa,8.7
13,ante-crnac,rakow-czestochowa,Ante CrnacRaków Częstochowa,8.5
14,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,8.5
15,patryk-makuch,cracovia,Patryk MakuchCracovia,7.8
16,adrian-kapralik,gornik-zabrze,Adrián KaprálikGórnik Zabrze,7.7
17,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,7.7
18,dawid-kurminowski,zagebie-lubin,Dawid KurminowskiKGHM Zagłębie Lubin,7.6
19,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,7.2
20,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,7.1
21,kay-tejan,lks-lodz,Kay Sheku TejanŁKS Łódź,7.0
22,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,6.9
23,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,6.9
24,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,6.2
25,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,6.2
26,kamil-zapolnik,puszcza-niepolomice,Kamil ZapolnikPuszcza Niepołomice,6.0
27,lawrence-ennali,gornik-zabrze,Lawrence EnnaliGórnik Zabrze,6.0
28,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,5.9
29,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,5.9
30,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,5.7
31,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,5.6
32,piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,5.6
33,alexander-gorgon,pogon-szczecin,Alexander GorgonPogoń Szczecin,5.5
34,filip-marchwinski,lech-poznan,Filip MarchwińskiLech Poznań,5.4
35,sebastian-musiolik,gornik-zabrze,Sebastian Karol MusiolikGórnik Zabrze,5.4
36,giannis-papanikolaou,rakow-czestochowa,Giannis PapanikolaouRaków Częstochowa,5.4
37,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,5.2
38,lisandro-pedro-varela-semedo,radomiak-radom,Lisandro SemedoRadomiak Radom,5.1
39,daniel-szczepan,ruch-chorzow,Daniel SzczepanRuch Chorzów,4.8
